N,threads,iterations,time,blocking factor,flop,lup,Gflop/s,Gflop/s (Roofline),Mlup/s,Mlup/s (Roofline),cy/CL,cy/CL (ECM),MLUP/s (ECM),l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
1280,1,likwid-perfctr,68.0183,,149640200000.0000,18785974200.0000,2.20,2.43,276.19,303.75,63.72,55.03,319.82,0,0,0,0,0,0
1280,2,likwid-perfctr,38.6022,,150162500000.0000,18786146600.0000,3.89,4.53,486.66,566.25,36.17,28.83,610.47,0,0,0,0,0,0
1280,3,likwid-perfctr,27.5497}],,,,5.45,6.27,681.90,783.75,25.81,21.69,811.43,0,0,0,0,0,0
1280,4,likwid-perfctr,22.9175,,150109600000.0000,18785933100.0000,6.55,7.37,819.72,921.25,21.47,18.77,937.66,0,0,0,0,0,0
1280,5,likwid-perfctr,20.3462,,150154900000.0000,18786053300.0000,7.38,7.90,923.32,987.50,19.06,17.18,1024.44,0,0,0,0,0,0
1280,6,likwid-perfctr,18.7697,,150157600000.0000,18786029600.0000,8.00,8.23,1000.87,1028.75,17.58,17.03,1033.47,0,0,0,0,0,0
1280,7,likwid-perfctr,18.3129,,150165700000.0000,18786105300.0000,8.20,8.26,1025.84,1032.50,17.16,17.03,1033.47,0,0,0,0,0,0
1280,8,likwid-perfctr,17.98,,150130000000.00,18786040000.00,8.35,8.27,1044.83,1033.75,16.84,17.03,1033.47,0,0,0,0,0,0
1280,9,likwid-perfctr,17.8337,,150159700000.0000,18786019500.0000,8.42,8.28,1053.40,1035.00,16.71,17.03,1033.47,0,0,0,0,0,0
1280,10,likwid-perfctr,17.6697}],,,,8.50,8.26,1063.18,1032.50,16.55,17.03,1033.47,0,0,0,0,0,0
