,Roofline,,,,,,,,ECM,,,,,,,,,,,,Benchmark,,,,,,Data Transfer (Benchmark),,,,,,,,,Data Transfer (Prediction CS),,,,,,,,,Data Transfer (Prediction LC),,,,,,,,
,Cache Simulator,,,Layer Conditions,,,ECM,Benchmark,Cache Simulator,,,,,,Layer Condition,,,,,,Benchmark,Phenomenological ECM,,,,,L1-L2 (B/LUP),,,L2-L3 (B/LUP),,,L3-MEM (B/LUP),,,L1-L2 (B/LUP),,,L2-L3 (B/LUP),,,L3-MEM (B/LUP),,,L1-L2 (B/LUP),,,L2-L3 (B/LUP),,,L3-MEM (B/LUP),,
N(^3),GFLOP/s,MLUP/s,Arithmetic Intensity,GFLOP/s,MLUP/s,Arithmetic Intensity,MLUP/s,MLUP/s,T_OL,T_nOL,T_L1L2,T_L2L3,T_L3MEM,cy/CL,T_OL,T_nOL,T_L1L2,T_L2L3,T_L3MEM,cy/CL,cy/CL,T_OL,T_nOL,T_L1L2,T_L2L3,T_L3MEM,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total
440,13.69,1053.07,0.46,13.82,1063.07,0.46,629.05,713.96,24.0,14.0,14.1,14.1,16.7,58.9 ,24.0,14.0,14.0,14.0,16.5,58.5 ,51.54,25.9,14.3,14.2,14.2,17.0,48.88,8.08,56.96,48.64,8.08,56.72,16.64,8.08,24.72,48.50,8.12,56.62,48.50,8.12,56.62,16.12,8.00,24.12,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
450,13.66,1050.76,0.46,13.82,1063.07,0.46,629.05,725.99,24.0,14.0,14.2,14.2,16.7,59.0 ,24.0,14.0,14.0,14.0,16.5,58.5 ,50.69,26.6,14.7,14.3,14.2,17.0,49.12,8.08,57.20,48.64,8.00,56.64,16.64,8.08,24.72,48.62,8.12,56.74,48.62,8.12,56.74,16.25,8.00,24.25,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
460,13.66,1050.76,0.46,13.82,1063.07,0.46,629.05,722.98,24.0,14.0,14.2,14.2,17.0,59.3 ,24.0,14.0,14.0,14.0,16.5,58.5 ,50.90,24.2,13.3,14.2,14.2,17.0,48.80,8.08,56.88,48.64,8.08,56.72,16.56,8.08,24.64,48.62,8.12,56.74,48.62,8.12,56.74,16.25,8.37,24.62,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
470,13.70,1053.84,0.46,13.82,1063.07,0.46,628.78,722.27,24.0,14.0,14.1,14.1,16.6,58.9 ,24.0,14.0,14.0,14.0,16.5,58.5 ,50.95,25.0,13.8,14.3,14.2,17.0,49.20,8.08,57.28,48.64,8.00,56.64,16.72,8.08,24.80,48.37,8.12,56.49,48.37,8.12,56.49,16.12,8.00,24.12,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
480,13.70,1053.84,0.46,13.82,1063.07,0.46,628.78,654.27,24.0,14.0,14.1,14.1,16.6,58.8 ,24.0,14.0,14.0,14.0,16.5,58.5 ,56.25,25.8,14.2,14.7,14.2,17.6,50.64,8.16,58.80,48.64,8.00,56.64,17.52,8.08,25.60,48.37,8.12,56.49,48.37,8.12,56.49,16.12,7.87,23.99,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
490,13.67,1051.53,0.46,13.82,1063.07,0.46,629.05,707.50,24.0,14.0,14.2,14.2,17.0,59.3 ,24.0,14.0,14.0,14.0,16.5,58.5 ,52.01,26.4,14.6,14.4,14.2,17.1,49.52,8.16,57.68,48.64,8.00,56.64,16.72,8.08,24.80,48.50,8.12,56.62,48.50,8.12,56.62,16.25,8.37,24.62,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
500,13.71,1054.61,0.46,13.82,1063.07,0.46,629.05,694.28,24.0,14.0,14.1,14.1,16.4,58.7 ,24.0,14.0,14.0,14.0,16.5,58.5 ,53.00,24.2,13.3,14.4,14.2,17.1,49.28,8.16,57.44,48.64,8.00,56.64,16.72,8.08,24.80,48.37,8.12,56.49,48.37,8.12,56.49,16.12,7.75,23.87,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
510,13.67,1051.53,0.46,13.82,1063.07,0.46,629.05,664.57,24.0,14.0,14.2,14.2,16.7,59.0 ,24.0,14.0,14.0,14.0,16.5,58.5 ,55.37,25.0,13.8,14.9,14.2,17.0,51.44,8.16,59.60,48.64,8.00,56.64,16.72,8.08,24.80,48.50,8.12,56.62,48.50,8.12,56.62,16.25,7.87,24.12,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
520,13.71,1054.61,0.46,13.82,1063.07,0.46,629.05,705.64,24.0,14.0,14.1,14.1,16.6,58.9 ,24.0,14.0,14.0,14.0,16.5,58.5 ,52.15,25.6,14.1,14.9,14.2,17.1,51.68,8.08,59.76,48.56,8.00,56.56,16.80,8.08,24.88,48.37,8.00,56.37,48.37,8.00,56.37,16.12,8.00,24.12,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
530,13.71,1054.61,0.46,13.82,1063.07,0.46,628.78,714.28,24.0,14.0,14.1,14.1,16.5,58.7 ,24.0,14.0,14.0,14.0,16.5,58.5 ,51.52,26.2,14.4,15.1,14.1,17.2,52.40,8.08,60.48,48.56,8.00,56.56,16.88,8.08,24.96,48.37,8.00,56.37,48.37,8.00,56.37,16.12,7.87,23.99,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
540,13.72,1055.38,0.46,13.82,1063.07,0.46,629.05,695.53,24.0,14.0,14.1,14.1,16.6,58.9 ,24.0,14.0,14.0,14.0,16.5,58.5 ,52.91,24.2,13.2,15.0,14.1,17.2,52.00,8.08,60.08,48.56,8.00,56.56,16.88,8.08,24.96,48.37,8.00,56.37,48.37,8.00,56.37,16.12,8.00,24.12,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
550,13.72,1055.38,0.46,13.82,1063.07,0.46,629.05,733.31,24.0,14.0,14.1,14.1,16.6,58.8 ,24.0,14.0,14.0,14.0,16.5,58.5 ,50.18,24.9,13.7,14.6,14.1,17.2,50.16,8.08,58.24,48.56,8.00,56.56,16.88,8.08,24.96,48.37,8.00,56.37,48.37,8.00,56.37,16.12,8.00,24.12,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
560,13.72,1055.38,0.46,13.82,1063.07,0.46,628.78,710.74,24.0,14.0,14.1,14.1,17.0,59.2 ,24.0,14.0,14.0,14.0,16.5,58.5 ,51.78,25.5,14.0,14.4,14.2,17.2,49.52,8.08,57.60,48.56,8.00,56.56,16.96,8.08,25.04,48.37,8.00,56.37,48.37,8.00,56.37,16.12,8.62,24.74,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
570,13.68,1052.30,0.46,13.82,1063.07,0.46,629.05,719.78,24.0,14.0,14.1,14.1,16.7,59.0 ,24.0,14.0,14.0,14.0,16.5,58.5 ,51.13,26.1,14.3,14.4,14.1,17.3,49.68,8.08,57.76,48.56,8.00,56.56,17.12,8.08,25.20,48.50,8.00,56.50,48.50,8.00,56.50,16.25,8.00,24.25,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
580,13.72,1055.38,0.46,13.82,1063.07,0.46,628.78,720.81,24.0,14.0,14.1,14.1,15.7,57.9 ,24.0,14.0,14.0,14.0,16.5,58.5 ,51.05,24.2,13.2,14.5,14.1,17.4,49.84,8.08,57.92,48.56,8.00,56.56,17.12,8.08,25.20,48.37,8.00,56.37,48.37,8.00,56.37,16.12,6.75,22.87,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
590,13.72,1055.38,0.46,13.82,1063.07,0.46,628.78,710.14,24.0,14.0,14.1,14.1,16.5,58.7 ,24.0,14.0,14.0,14.0,16.5,58.5 ,51.82,24.8,13.7,14.7,14.1,17.7,50.56,8.08,58.64,48.48,8.00,56.48,17.68,8.08,25.76,48.37,8.00,56.37,48.37,8.00,56.37,16.12,7.87,23.99,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
600,13.68,1052.30,0.46,13.82,1063.07,0.46,629.05,716.85,24.0,14.0,14.1,14.1,16.8,59.1 ,24.0,14.0,14.0,14.0,16.5,58.5 ,51.34,25.4,14.0,14.4,14.1,17.4,49.52,8.08,57.60,48.56,8.00,56.56,17.20,8.08,25.28,48.50,8.00,56.50,48.50,8.00,56.50,16.25,8.12,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
610,13.73,1056.15,0.46,13.82,1063.07,0.46,628.78,713.74,24.0,14.0,14.1,14.1,16.6,58.8 ,24.0,14.0,14.0,14.0,16.5,58.5 ,51.56,26.0,14.2,14.4,14.1,17.7,49.52,8.08,57.60,48.48,8.00,56.48,17.60,8.08,25.68,48.37,8.00,56.37,48.37,8.00,56.37,16.12,8.00,24.12,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
620,13.73,1056.15,0.46,13.82,1063.07,0.46,628.78,711.22,24.0,14.0,14.1,14.1,16.4,58.5 ,24.0,14.0,14.0,14.0,16.5,58.5 ,51.74,24.2,13.2,14.5,14.1,17.7,50.00,8.08,58.08,48.48,8.00,56.48,17.60,8.08,25.68,48.37,8.00,56.37,48.37,8.00,56.37,16.12,7.62,23.74,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
630,13.73,1056.15,0.46,13.82,1063.07,0.46,628.78,716.01,24.0,14.0,14.1,14.1,16.6,58.8 ,24.0,14.0,14.0,14.0,16.5,58.5 ,51.40,24.8,13.6,14.4,14.1,17.7,49.68,8.08,57.76,48.48,8.00,56.48,17.68,8.08,25.76,48.25,8.00,56.25,48.25,8.00,56.25,16.12,8.00,24.12,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
640,13.73,1056.15,0.46,13.82,1063.07,0.46,629.05,598.22,24.0,14.0,14.1,14.1,16.8,58.9 ,24.0,14.0,14.0,14.0,16.5,58.5 ,61.52,25.5,13.9,16.5,14.1,22.2,58.08,8.16,66.24,48.48,8.00,56.48,24.16,8.08,32.24,48.25,8.00,56.25,48.25,8.00,56.25,16.12,8.25,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
650,13.73,1056.15,0.46,13.82,1063.07,0.46,629.05,714.35,24.0,14.0,14.1,14.1,16.9,59.1 ,24.0,14.0,14.0,14.0,16.5,58.5 ,51.52,25.8,14.2,14.4,14.1,17.7,49.52,8.08,57.60,48.48,8.00,56.48,17.60,8.08,25.68,48.25,8.00,56.25,48.25,8.00,56.25,16.12,8.50,24.62,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
660,13.73,1056.15,0.46,13.82,1063.07,0.46,628.78,709.42,24.0,14.0,14.1,14.1,16.3,58.5 ,24.0,14.0,14.0,14.0,16.5,58.5 ,51.87,24.2,13.2,14.4,14.1,17.9,49.44,8.08,57.52,48.48,8.00,56.48,17.92,8.08,26.00,48.25,8.00,56.25,48.25,8.00,56.25,16.12,7.62,23.74,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
670,13.74,1056.92,0.46,13.82,1063.07,0.46,628.78,708.05,24.0,14.0,14.1,14.1,16.5,58.6 ,24.0,14.0,14.0,14.0,16.5,58.5 ,51.97,24.7,13.6,14.4,14.1,18.0,49.44,8.08,57.52,48.48,8.00,56.48,18.16,8.08,26.24,48.25,8.00,56.25,48.25,8.00,56.25,16.12,7.87,23.99,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
680,13.74,1056.92,0.46,13.82,1063.07,0.46,629.05,700.40,24.0,14.0,14.1,14.1,16.6,58.8 ,24.0,14.0,14.0,14.0,16.5,58.5 ,52.54,25.3,13.8,14.5,14.1,18.7,49.76,8.08,57.84,48.48,8.00,56.48,19.04,8.08,27.12,48.25,8.00,56.25,48.25,8.00,56.25,16.12,8.00,24.12,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
690,13.74,1056.92,0.46,13.82,1063.07,0.46,629.05,632.13,24.0,14.0,14.1,14.1,16.5,58.6 ,24.0,14.0,14.0,14.0,16.5,58.5 ,58.22,25.8,14.1,15.2,14.1,21.7,52.80,8.16,60.96,48.48,8.00,56.48,25.20,8.08,33.28,48.25,8.00,56.25,48.25,8.00,56.25,16.12,7.87,23.99,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
700,13.74,1056.92,0.46,13.82,1063.07,0.46,629.05,635.83,24.0,14.0,14.1,14.1,16.6,58.8 ,24.0,14.0,14.0,14.0,16.5,58.5 ,57.88,24.2,13.2,16.2,14.1,21.9,56.72,8.16,64.88,48.48,8.00,56.48,23.76,8.08,31.84,48.25,8.00,56.25,48.25,8.00,56.25,16.12,8.00,24.12,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
710,13.68,1052.30,0.46,13.82,1063.07,0.46,628.78,668.09,24.0,14.0,14.1,14.1,17.1,59.4 ,24.0,14.0,14.0,14.0,16.5,58.5 ,55.08,24.7,13.6,15.6,14.1,19.8,54.48,8.08,62.56,48.40,8.00,56.40,20.72,8.08,28.80,48.50,8.00,56.50,48.50,8.00,56.50,16.37,8.50,24.87,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
720,13.74,1056.92,0.46,13.82,1063.07,0.46,629.05,664.12,24.0,14.0,14.1,14.1,16.7,58.9 ,24.0,14.0,14.0,14.0,16.5,58.5 ,55.41,25.2,13.8,15.5,14.1,19.4,54.00,8.08,62.08,48.40,8.00,56.40,20.16,8.08,28.24,48.25,8.00,56.25,48.25,8.00,56.25,16.12,8.12,24.24,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
730,13.74,1056.92,0.46,13.82,1063.07,0.46,628.78,611.79,24.0,14.0,14.1,14.1,16.8,58.9 ,24.0,14.0,14.0,14.0,16.5,58.5 ,60.15,25.7,14.0,15.1,14.1,23.4,52.40,8.08,60.48,48.40,8.00,56.40,27.76,8.08,35.84,48.25,8.00,56.25,48.25,8.00,56.25,16.12,8.25,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
740,13.74,1056.92,0.46,13.82,1063.07,0.46,629.05,639.09,24.0,14.0,14.1,14.1,16.5,58.6 ,24.0,14.0,14.0,14.0,16.5,58.5 ,57.58,24.2,13.2,16.1,14.1,21.7,56.40,8.08,64.48,48.40,8.00,56.40,23.52,8.08,31.60,48.25,8.00,56.25,48.25,8.00,56.25,16.12,7.87,23.99,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
750,13.21,1016.15,0.36,13.82,1063.07,0.46,628.78,602.02,24.0,14.0,18.1,14.1,16.6,62.8 ,24.0,14.0,14.0,14.0,16.5,58.5 ,61.13,24.7,13.5,15.9,14.1,23.9,55.52,8.16,63.68,48.40,8.00,56.40,28.56,8.08,36.64,64.37,8.00,72.37,48.25,8.00,56.25,16.12,8.00,24.12,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
760,13.75,1057.69,0.46,13.82,1063.07,0.46,629.05,600.01,24.0,14.0,14.1,14.1,16.6,58.8 ,24.0,14.0,14.0,14.0,16.5,58.5 ,61.33,25.1,13.8,15.8,14.1,23.9,55.20,8.08,63.28,48.40,8.00,56.40,28.48,8.08,36.56,48.25,8.00,56.25,48.25,8.00,56.25,16.12,8.00,24.12,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
770,13.22,1016.92,0.36,13.82,1063.07,0.46,628.78,527.79,24.0,14.0,18.1,14.1,16.6,62.8 ,24.0,14.0,14.0,14.0,16.5,58.5 ,69.72,25.6,14.0,17.2,14.1,31.4,60.72,8.16,68.88,48.40,7.92,56.32,39.92,8.08,48.00,64.37,8.00,72.37,48.25,8.00,56.25,16.12,8.00,24.12,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
780,13.68,1052.30,0.46,13.82,1063.07,0.46,629.05,614.93,24.0,14.0,14.1,14.1,16.9,59.1 ,24.0,14.0,14.0,14.0,16.5,58.5 ,59.84,24.2,13.2,16.9,14.1,21.9,59.28,8.16,67.44,48.40,8.00,56.40,25.36,8.08,33.44,48.50,8.00,56.50,48.50,8.00,56.50,16.37,8.12,24.49,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
