,Roofline,,,,,,,,ECM,,,,,,,,,,,,Benchmark,,,,,,Data Transfer (Benchmark),,,,,,,,,Data Transfer (Prediction CS),,,,,,,,,Data Transfer (Prediction LC),,,,,,,,
90,2.05,157.69,0.09,3.17,243.84,0.16,205.56,234.92,21.5,16.0,12.3,4.1,30.1,62.5 ,21.5,16.0,12.0,36.0,29.4,93.4 ,81.73,14.1,18.1,12.3,75.0,23.2,90.56,8.24,98.80,74.96,74.96,149.92,56.80,6.48,63.28,90.25,8.25,98.50,0,8.25,8.25,73.87,8.25,82.12,88.00,8.00,96.00,72.00,8.00,80.00,72.00,8.00,80.00
100,2.06,158.46,0.09,3.17,243.84,0.16,205.56,212.03,21.5,16.0,12.3,4.1,30.0,62.4 ,21.5,16.0,12.0,36.0,29.4,93.4 ,90.55,15.1,19.6,12.3,76.2,26.1,90.08,8.16,98.24,76.24,76.16,152.40,62.96,8.00,70.96,90.00,8.12,98.12,0,8.12,8.12,73.62,8.12,81.74,88.00,8.00,96.00,72.00,8.00,80.00,72.00,8.00,80.00
110,2.06,158.46,0.09,3.17,243.84,0.16,189.34,200.41,21.5,16.0,12.2,4.1,30.0,62.3 ,21.5,16.0,12.0,44.0,29.4,101.4 ,95.80,14.7,17.9,12.3,79.0,29.0,90.00,8.16,98.16,79.04,78.96,158.00,70.80,8.16,78.96,89.87,8.12,97.99,0,8.12,8.12,73.50,8.12,81.62,88.00,8.00,96.00,88.00,8.00,96.00,72.00,8.00,80.00
120,,,,3.17,243.84,0.16,189.34,184.49,21.5,16.0,83.1,8.1,29.9,137.1 ,21.5,16.0,12.0,44.0,29.4,101.4 ,104.07,16.1,19.2,13.4,84.4,31.5,98.96,8.40,107.36,84.40,84.40,168.80,77.60,8.16,85.76,600.50,64.00,664.50,16.12,8.12,24.24,73.37,8.12,81.49,88.00,8.00,96.00,88.00,8.00,96.00,72.00,8.00,80.00
130,1.69,130.00,0.07,3.17,243.84,0.16,189.34,179.40,21.5,16.0,13.2,8.1,29.9,67.2 ,21.5,16.0,12.0,44.0,29.4,101.4 ,107.03,16.5,17.8,12.4,88.9,32.4,91.20,8.24,99.44,88.96,88.88,177.84,80.08,8.16,88.24,97.62,8.12,105.74,16.25,8.12,24.37,73.25,8.12,81.37,88.00,8.00,96.00,88.00,8.00,96.00,72.00,8.00,80.00
140,1.69,130.00,0.07,3.17,243.84,0.16,189.27,180.12,21.5,16.0,12.2,8.1,29.8,66.1 ,21.5,16.0,12.0,44.0,29.4,101.4 ,106.59,16.4,18.8,12.2,89.4,32.4,89.52,8.16,97.68,89.44,89.36,178.80,80.16,8.16,88.32,89.50,8.12,97.62,16.25,8.12,24.37,73.25,8.00,81.25,88.00,8.00,96.00,88.00,8.00,96.00,72.00,8.00,80.00
150,1.70,130.76,0.07,3.17,243.84,0.16,189.34,181.18,21.5,16.0,12.2,8.1,29.8,66.1 ,21.5,16.0,12.0,44.0,29.4,101.4 ,105.97,16.2,17.7,12.3,89.4,32.8,90.08,8.16,98.24,89.44,89.36,178.80,81.12,8.16,89.28,89.25,8.12,97.37,16.25,8.12,24.37,73.12,8.12,81.24,88.00,8.00,96.00,88.00,8.00,96.00,72.00,8.00,80.00
160,,,,3.17,243.84,0.16,189.34,175.53,21.5,16.0,97.0,8.1,29.8,150.9 ,21.5,16.0,12.0,44.0,29.4,101.4 ,109.38,18.5,18.6,14.5,92.8,33.4,107.52,8.48,116.00,92.80,92.72,185.52,82.88,8.08,90.96,712.25,64.00,776.25,16.25,8.12,24.37,73.00,8.12,81.12,88.00,8.00,96.00,88.00,8.00,96.00,72.00,8.00,80.00
170,1.70,130.76,0.07,3.17,243.84,0.16,189.27,181.67,21.5,16.0,12.2,8.1,29.7,66.0 ,21.5,16.0,12.0,44.0,29.4,101.4 ,105.69,15.9,17.6,12.2,89.3,32.0,89.36,8.08,97.44,89.36,89.28,178.64,79.12,8.08,87.20,89.12,8.12,97.24,16.25,8.12,24.37,73.00,8.00,81.00,88.00,8.00,96.00,88.00,8.00,96.00,72.00,8.00,80.00
180,1.70,130.76,0.07,3.17,243.84,0.16,189.27,181.22,21.5,16.0,12.1,8.1,29.8,66.0 ,21.5,16.0,12.0,44.0,29.4,101.4 ,105.95,16.4,18.4,12.2,89.2,32.2,89.52,8.08,97.60,89.20,89.20,178.40,79.52,8.08,87.60,89.12,8.12,97.24,16.12,8.12,24.24,72.87,8.25,81.12,88.00,8.00,96.00,88.00,8.00,96.00,72.00,8.00,80.00
190,1.70,130.76,0.07,3.17,243.84,0.16,189.34,182.36,21.5,16.0,12.1,8.1,29.7,65.9 ,21.5,16.0,12.0,44.0,29.4,101.4 ,105.28,16.4,17.5,12.2,89.1,32.0,89.52,8.16,97.68,89.20,89.12,178.32,79.12,8.08,87.20,89.00,8.12,97.12,16.12,8.12,24.24,72.87,8.00,80.87,88.00,8.00,96.00,88.00,8.00,96.00,72.00,8.00,80.00
200,,,,3.17,243.84,0.16,189.34,178.42,21.5,16.0,83.0,8.1,29.7,136.8 ,21.5,16.0,12.0,44.0,29.4,101.4 ,107.61,16.7,18.3,13.3,89.1,32.3,97.68,8.32,106.00,89.12,89.04,178.16,79.92,8.08,88.00,600.37,64.00,664.37,16.12,8.12,24.24,72.87,8.12,80.99,88.00,8.00,96.00,88.00,8.00,96.00,72.00,8.00,80.00
210,1.70,130.76,0.07,3.17,243.84,0.16,189.34,182.82,21.5,16.0,12.1,8.1,29.7,65.9 ,21.5,16.0,12.0,44.0,29.4,101.4 ,105.02,15.9,17.5,12.2,89.0,32.0,89.52,8.08,97.60,89.04,88.96,178.00,79.20,8.08,87.28,88.87,8.12,96.99,16.12,8.12,24.24,72.75,8.12,80.87,88.00,8.00,96.00,88.00,8.00,96.00,72.00,8.00,80.00
220,1.71,131.53,0.07,3.17,243.84,0.16,189.34,180.08,21.5,16.0,12.1,8.1,29.7,65.9 ,21.5,16.0,12.0,44.0,29.4,101.4 ,106.62,16.2,18.2,12.2,89.0,32.0,89.36,8.16,97.52,88.96,88.88,177.84,79.20,8.08,87.28,88.87,8.12,96.99,16.12,8.12,24.24,72.75,8.12,80.87,88.00,8.00,96.00,88.00,8.00,96.00,72.00,8.00,80.00
230,1.71,131.53,0.07,3.17,243.84,0.16,189.34,182.93,21.5,16.0,12.1,8.1,29.7,65.8 ,21.5,16.0,12.0,44.0,29.4,101.4 ,104.96,16.2,17.4,12.2,88.9,31.9,89.84,8.08,97.92,88.96,88.88,177.84,78.88,8.08,86.96,88.87,8.12,96.99,16.12,8.12,24.24,72.75,8.12,80.87,88.00,8.00,96.00,88.00,8.00,96.00,72.00,8.00,80.00
240,,,,3.17,243.84,0.16,189.34,179.88,21.5,16.0,83.0,8.1,29.7,136.8 ,21.5,16.0,12.0,44.0,29.4,101.4 ,106.74,16.6,18.1,13.0,89.0,32.2,95.84,8.24,104.08,89.04,88.96,178.00,79.60,8.08,87.68,600.25,64.00,664.25,16.12,8.12,24.24,72.62,8.12,80.74,88.00,8.00,96.00,88.00,8.00,96.00,72.00,8.00,80.00
250,1.71,131.53,0.07,3.17,243.84,0.16,189.34,181.23,21.5,16.0,12.1,8.1,29.7,65.8 ,21.5,16.0,12.0,44.0,29.4,101.4 ,105.94,15.8,17.4,12.2,88.8,31.9,89.44,8.08,97.52,88.88,88.80,177.68,78.80,8.08,86.88,88.75,8.12,96.87,16.12,8.12,24.24,72.62,8.12,80.74,88.00,8.00,96.00,88.00,8.00,96.00,72.00,8.00,80.00
260,1.71,131.53,0.07,3.17,243.84,0.16,189.27,175.68,21.5,16.0,12.1,8.1,29.6,65.8 ,21.5,16.0,12.0,44.0,29.4,101.4 ,109.29,16.2,18.0,12.3,88.8,31.9,89.92,8.16,98.08,88.80,88.80,177.60,78.88,8.08,86.96,88.75,8.12,96.87,16.12,8.12,24.24,72.62,8.12,80.74,88.00,8.00,96.00,88.00,8.00,96.00,72.00,8.00,80.00
270,1.71,131.53,0.07,3.17,243.84,0.16,189.34,182.74,21.5,16.0,12.1,8.1,29.9,66.0 ,21.5,16.0,12.0,44.0,29.4,101.4 ,105.07,15.9,17.4,12.3,88.8,32.0,90.00,8.16,98.16,88.80,88.72,177.52,79.04,8.08,87.12,88.75,8.00,96.75,16.12,8.00,24.12,72.62,8.87,81.49,88.00,8.00,96.00,88.00,8.00,96.00,72.00,8.00,80.00
280,,,,3.17,243.84,0.16,189.34,178.39,21.5,16.0,83.0,8.1,29.6,136.7 ,21.5,16.0,12.0,44.0,29.4,101.4 ,107.63,16.5,17.9,13.4,88.7,32.3,98.80,8.24,107.04,88.80,88.72,177.52,79.92,8.08,88.00,600.25,64.00,664.25,16.12,8.00,24.12,72.62,8.00,80.62,88.00,8.00,96.00,88.00,8.00,96.00,72.00,8.00,80.00
290,1.71,131.53,0.07,3.17,243.84,0.16,189.27,178.87,21.5,16.0,12.1,8.1,29.6,65.8 ,21.5,16.0,12.0,44.0,29.4,101.4 ,107.34,15.9,17.3,12.7,88.7,31.8,93.68,8.16,101.84,88.72,88.64,177.36,78.64,8.08,86.72,88.62,8.00,96.62,16.12,8.00,24.12,72.50,8.12,80.62,88.00,8.00,96.00,88.00,8.00,96.00,72.00,8.00,80.00
300,1.71,131.53,0.07,3.17,243.84,0.16,189.34,177.89,21.5,16.0,12.1,8.1,29.6,65.7 ,21.5,16.0,12.0,44.0,29.4,101.4 ,107.93,16.2,17.9,12.3,88.7,32.0,90.32,8.16,98.48,88.72,88.64,177.36,79.12,8.08,87.20,88.62,8.00,96.62,16.12,8.00,24.12,72.50,8.12,80.62,88.00,8.00,96.00,88.00,8.00,96.00,72.00,8.00,80.00
310,1.71,131.53,0.07,3.17,243.84,0.16,189.34,183.06,21.5,16.0,12.1,8.1,29.6,65.7 ,21.5,16.0,12.0,44.0,29.4,101.4 ,104.88,16.0,17.3,12.4,88.7,31.9,90.96,8.16,99.12,88.72,88.64,177.36,78.80,8.08,86.88,88.62,8.00,96.62,16.12,8.00,24.12,72.50,8.12,80.62,88.00,8.00,96.00,88.00,8.00,96.00,72.00,8.00,80.00
320,,,,3.17,243.84,0.16,185.68,168.77,21.5,16.0,97.0,8.1,29.6,150.6 ,21.5,16.0,14.0,44.0,29.4,103.4 ,113.77,17.3,17.8,14.4,90.2,32.6,106.72,8.40,115.12,90.24,90.16,180.40,80.80,8.08,88.88,712.12,64.00,776.12,16.12,8.00,24.12,72.50,8.00,80.50,104.00,8.00,112.00,88.00,8.00,96.00,72.00,8.00,80.00
330,1.71,131.53,0.07,3.17,243.84,0.16,185.68,181.75,21.5,16.0,13.1,8.0,29.6,66.7 ,21.5,16.0,14.0,44.0,29.4,103.4 ,105.64,15.9,17.3,12.9,88.6,32.1,94.80,8.24,103.04,88.64,88.56,177.20,79.36,8.08,87.44,96.62,8.00,104.62,16.12,8.00,24.12,72.50,8.00,80.50,104.00,8.00,112.00,88.00,8.00,96.00,72.00,8.00,80.00
340,1.71,131.53,0.07,3.17,243.84,0.16,185.60,180.18,21.5,16.0,14.1,8.0,29.6,67.7 ,21.5,16.0,14.0,44.0,29.4,103.4 ,106.56,16.3,17.8,12.8,88.6,32.2,93.92,8.16,102.08,88.64,88.56,177.20,79.52,8.08,87.60,104.62,8.00,112.62,16.12,8.00,24.12,72.50,8.00,80.50,104.00,8.00,112.00,88.00,8.00,96.00,72.00,8.00,80.00
350,1.71,131.53,0.07,3.17,243.84,0.16,185.68,182.05,21.5,16.0,13.1,8.0,29.5,66.6 ,21.5,16.0,14.0,44.0,29.4,103.4 ,105.47,16.1,17.3,12.8,88.6,32.3,94.00,8.24,102.24,88.64,88.56,177.20,79.84,8.08,87.92,96.62,8.00,104.62,16.12,8.00,24.12,72.50,7.87,80.37,104.00,8.00,112.00,88.00,8.00,96.00,72.00,8.00,80.00
360,,,,3.17,243.84,0.16,185.68,176.24,21.5,16.0,83.0,8.0,29.5,136.6 ,21.5,16.0,14.0,44.0,29.4,103.4 ,108.94,16.5,17.7,13.4,88.6,32.6,98.56,8.24,106.80,88.64,88.56,177.20,80.64,8.08,88.72,600.25,64.00,664.25,16.12,8.12,24.24,72.50,7.87,80.37,104.00,8.00,112.00,88.00,8.00,96.00,72.00,8.00,80.00
370,1.71,131.53,0.07,3.17,243.84,0.16,185.68,176.86,21.5,16.0,14.1,8.0,29.8,68.0 ,21.5,16.0,14.0,44.0,29.4,103.4 ,108.56,14.0,18.0,13.6,88.5,32.4,100.32,8.40,108.72,88.56,88.40,176.96,80.16,8.08,88.24,104.62,8.00,112.62,16.12,8.00,24.12,72.50,8.87,81.37,104.00,8.00,112.00,88.00,8.00,96.00,72.00,8.00,80.00
380,1.71,131.53,0.07,3.17,243.84,0.16,185.60,176.18,21.5,16.0,13.1,8.0,30.2,67.4 ,21.5,16.0,14.0,44.0,29.4,103.4 ,108.98,14.4,18.0,13.1,88.5,32.6,96.80,8.32,105.12,88.56,88.32,176.88,80.88,8.08,88.96,96.50,8.00,104.50,16.12,8.00,24.12,72.50,9.87,82.37,104.00,8.00,112.00,88.00,8.00,96.00,72.00,8.00,80.00
390,1.71,131.53,0.07,3.17,243.84,0.16,185.60,176.17,21.5,16.0,14.1,8.0,29.6,67.7 ,21.5,16.0,14.0,44.0,29.4,103.4 ,108.98,14.3,17.9,13.1,88.4,32.6,96.32,8.32,104.64,88.56,88.32,176.88,80.80,8.08,88.88,104.50,8.00,112.50,16.12,8.00,24.12,72.50,8.12,80.62,104.00,8.00,112.00,88.00,8.00,96.00,72.00,8.00,80.00
400,,,,3.17,243.84,0.16,185.68,173.86,21.5,16.0,83.0,8.0,29.6,136.6 ,21.5,16.0,14.0,44.0,29.4,103.4 ,110.43,15.1,18.0,12.9,88.5,33.3,94.72,8.32,103.04,88.64,88.32,176.96,82.56,8.08,90.64,600.12,64.00,664.12,16.12,8.00,24.12,72.37,8.12,80.49,104.00,8.00,112.00,88.00,8.00,96.00,72.00,8.00,80.00
410,1.71,131.53,0.07,3.17,243.84,0.16,185.68,176.26,21.5,16.0,14.1,8.0,29.5,67.6 ,21.5,16.0,14.0,44.0,29.4,103.4 ,108.93,14.3,17.9,13.4,88.4,33.3,99.12,8.32,107.44,88.48,88.32,176.80,82.56,8.08,90.64,104.50,8.00,112.50,16.12,8.00,24.12,72.37,8.00,80.37,104.00,8.00,112.00,88.00,8.00,96.00,72.00,8.00,80.00
420,1.71,131.53,0.07,3.17,243.84,0.16,185.68,172.01,21.5,16.0,14.1,8.0,29.5,67.6 ,21.5,16.0,14.0,44.0,29.4,103.4 ,111.62,14.2,17.9,14.2,88.4,33.8,105.04,8.32,113.36,88.48,88.32,176.80,84.08,8.08,92.16,104.50,8.00,112.50,16.12,8.00,24.12,72.37,8.00,80.37,104.00,8.00,112.00,88.00,8.00,96.00,72.00,8.00,80.00
430,1.71,131.53,0.07,3.17,243.84,0.16,185.68,171.03,21.5,16.0,14.1,8.0,30.4,68.5 ,21.5,16.0,14.0,44.0,29.4,103.4 ,112.26,14.1,17.8,14.0,88.4,33.9,104.08,8.32,112.40,88.48,88.32,176.80,84.32,8.08,92.40,104.50,8.00,112.50,16.12,8.00,24.12,72.37,10.50,82.87,104.00,8.00,112.00,88.00,8.00,96.00,72.00,8.00,80.00
440,,,,3.17,243.84,0.16,185.60,168.75,21.5,16.0,83.0,8.0,30.4,137.4 ,21.5,16.0,14.0,44.0,29.4,103.4 ,113.78,14.6,17.9,12.7,88.4,34.5,93.68,8.32,102.00,88.48,88.24,176.72,86.00,8.08,94.08,600.12,64.00,664.12,16.12,8.00,24.12,72.37,10.37,82.74,104.00,8.00,112.00,88.00,8.00,96.00,72.00,8.00,80.00
450,1.71,131.53,0.07,3.17,243.84,0.16,185.68,171.18,21.5,16.0,14.1,8.0,30.1,68.2 ,21.5,16.0,14.0,44.0,29.4,103.4 ,112.16,14.2,17.8,13.6,88.4,34.5,100.16,8.32,108.48,88.48,88.32,176.80,86.08,8.08,94.16,104.50,8.00,112.50,16.12,8.00,24.12,72.37,9.62,81.99,104.00,8.00,112.00,88.00,8.00,96.00,72.00,8.00,80.00
460,1.71,131.53,0.07,3.17,243.84,0.16,185.68,169.47,21.5,16.0,14.1,8.0,30.6,68.7 ,21.5,16.0,14.0,44.0,29.4,103.4 ,113.30,14.2,17.8,14.2,88.4,34.7,105.04,8.32,113.36,88.48,88.24,176.72,86.48,8.08,94.56,104.50,8.00,112.50,16.12,8.00,24.12,72.37,11.00,83.37,104.00,8.00,112.00,88.00,8.00,96.00,72.00,8.00,80.00
470,1.71,131.53,0.07,3.17,243.84,0.16,185.68,167.67,21.5,16.0,14.1,8.0,30.7,68.8 ,21.5,16.0,14.0,44.0,29.4,103.4 ,114.51,14.0,17.8,14.2,88.4,34.9,104.96,8.32,113.28,88.48,88.24,176.72,87.04,8.08,95.12,104.50,8.00,112.50,16.12,8.00,24.12,72.37,11.25,83.62,104.00,8.00,112.00,88.00,8.00,96.00,72.00,8.00,80.00
480,,,,3.17,243.84,0.16,185.68,167.60,21.5,16.0,97.0,8.0,30.2,151.3 ,21.5,16.0,14.0,44.0,29.4,103.4 ,114.56,16.3,17.8,12.9,90.5,35.2,94.72,8.32,103.04,90.64,90.32,180.96,87.92,8.08,96.00,712.12,64.00,776.12,16.12,8.00,24.12,72.37,9.87,82.24,104.00,8.00,112.00,88.00,8.00,96.00,72.00,8.00,80.00
490,1.71,131.53,0.07,3.17,243.84,0.16,185.68,169.56,21.5,16.0,14.1,8.0,29.6,67.7 ,21.5,16.0,14.0,44.0,29.4,103.4 ,113.24,14.1,17.7,13.9,88.4,35.1,102.96,8.32,111.28,88.40,88.24,176.64,87.68,8.08,95.76,104.37,8.00,112.37,16.12,8.00,24.12,72.37,8.25,80.62,104.00,8.00,112.00,88.00,8.00,96.00,72.00,8.00,80.00
500,1.71,131.53,0.07,3.17,243.84,0.16,185.68,165.65,21.5,16.0,14.1,8.0,29.5,67.6 ,21.5,16.0,14.0,44.0,29.4,103.4 ,115.91,14.4,17.8,14.2,88.3,35.2,104.88,8.32,113.20,88.40,88.24,176.64,87.92,8.08,96.00,104.37,8.00,112.37,16.12,8.00,24.12,72.37,7.87,80.24,104.00,8.00,112.00,88.00,8.00,96.00,72.00,8.00,80.00
510,1.71,131.53,0.07,3.17,243.84,0.16,185.68,161.69,21.5,16.0,14.1,8.0,30.7,68.7 ,21.5,16.0,14.0,44.0,29.4,103.4 ,118.74,15.2,17.7,13.8,88.3,35.3,102.48,8.32,110.80,88.48,88.24,176.72,88.00,8.08,96.08,104.37,8.00,112.37,16.12,8.00,24.12,72.37,11.12,83.49,104.00,8.00,112.00,88.00,8.00,96.00,72.00,8.00,80.00
520,,,,3.17,243.84,0.16,185.60,167.20,21.5,16.0,85.0,8.0,29.7,138.7 ,21.5,16.0,14.0,44.0,29.4,103.4 ,114.83,14.8,17.7,14.2,88.3,35.3,105.60,8.32,113.92,88.40,88.16,176.56,88.00,8.00,96.00,616.00,64.00,680.00,16.00,8.00,24.00,72.25,8.50,80.75,104.00,8.00,112.00,88.00,8.00,96.00,72.00,8.00,80.00
530,1.72,132.30,0.07,3.17,243.84,0.16,185.68,169.43,21.5,16.0,14.1,7.6,30.0,67.7 ,21.5,16.0,14.0,44.0,29.4,103.4 ,113.32,14.0,17.7,14.2,88.3,35.3,105.04,8.32,113.36,88.40,88.24,176.64,88.08,8.08,96.16,104.37,8.00,112.37,15.12,8.00,23.12,73.12,8.62,81.74,104.00,8.00,112.00,88.00,8.00,96.00,72.00,8.00,80.00
540,1.72,132.30,0.07,3.17,243.84,0.16,185.68,168.92,21.5,16.0,14.1,5.5,32.0,67.5 ,21.5,16.0,14.0,44.0,29.4,103.4 ,113.66,14.2,17.7,14.2,88.3,35.3,104.96,8.24,113.20,88.40,88.16,176.56,88.08,8.00,96.08,104.37,8.00,112.37,11.00,8.00,19.00,77.37,9.75,87.12,104.00,8.00,112.00,88.00,8.00,96.00,72.00,8.00,80.00
550,1.72,132.30,0.07,3.17,243.84,0.16,185.68,169.45,21.5,16.0,14.1,8.0,29.9,67.9 ,21.5,16.0,14.0,44.0,29.4,103.4 ,113.30,14.1,17.6,14.2,88.3,35.3,104.96,8.24,113.20,88.40,88.16,176.56,88.08,8.00,96.08,104.37,8.00,112.37,16.00,8.00,24.00,72.25,9.00,81.25,104.00,8.00,112.00,88.00,8.00,96.00,72.00,8.00,80.00
560,,,,3.17,243.84,0.16,185.68,168.25,21.5,16.0,85.0,8.0,30.8,139.8 ,21.5,16.0,14.0,44.0,29.4,103.4 ,114.12,14.4,17.7,14.3,88.3,35.3,106.16,8.24,114.40,88.48,88.16,176.64,88.16,8.00,96.16,616.00,64.00,680.00,16.00,8.00,24.00,72.25,11.62,83.87,104.00,8.00,112.00,88.00,8.00,96.00,72.00,8.00,80.00
570,1.72,132.30,0.07,3.17,243.84,0.16,185.68,170.59,21.5,16.0,14.0,8.0,30.3,68.4 ,21.5,16.0,14.0,44.0,29.4,103.4 ,112.55,14.0,17.6,14.1,88.3,35.3,104.88,8.24,113.12,88.40,88.24,176.64,88.16,8.00,96.16,104.37,8.00,112.37,16.00,8.00,24.00,72.25,10.25,82.50,104.00,8.00,112.00,88.00,8.00,96.00,72.00,8.00,80.00
580,1.72,132.30,0.07,2.64,203.07,0.14,175.82,169.88,21.5,16.0,14.0,5.6,31.6,67.3 ,21.5,16.0,14.0,44.0,35.2,109.2 ,113.02,14.2,17.7,14.2,88.3,35.3,104.96,8.24,113.20,88.40,88.16,176.56,88.16,8.00,96.16,104.37,8.00,112.37,11.25,8.00,19.25,77.00,9.00,86.00,104.00,8.00,112.00,88.00,8.00,96.00,88.00,8.00,96.00
590,1.72,132.30,0.07,2.64,203.07,0.14,175.82,171.57,21.5,16.0,14.0,4.0,32.8,66.9 ,21.5,16.0,14.0,44.0,35.2,109.2 ,111.91,13.9,17.6,14.2,88.3,35.3,104.96,8.24,113.20,88.40,88.16,176.56,88.24,8.00,96.24,104.37,8.00,112.37,7.00,8.00,15.00,81.37,8.00,89.37,104.00,8.00,112.00,88.00,8.00,96.00,88.00,8.00,96.00
600,,,,2.64,203.07,0.14,175.82,166.19,21.5,16.0,85.0,4.0,35.2,140.2 ,21.5,16.0,14.0,44.0,35.2,109.2 ,115.53,14.1,17.6,14.3,88.2,35.3,106.32,8.24,114.56,88.40,88.08,176.48,88.16,8.00,96.16,616.00,64.00,680.00,.62,8.00,8.62,87.75,8.12,95.87,104.00,8.00,112.00,88.00,8.00,96.00,88.00,8.00,96.00
610,1.72,132.30,0.07,2.64,203.07,0.14,175.82,172.45,21.5,16.0,14.0,4.0,35.2,69.3 ,21.5,16.0,14.0,44.0,35.2,109.2 ,111.33,14.0,17.6,14.2,88.3,35.3,104.96,8.24,113.20,88.32,88.16,176.48,88.24,8.00,96.24,104.37,8.00,112.37,.50,8.12,8.62,87.75,8.12,95.87,104.00,8.00,112.00,88.00,8.00,96.00,88.00,8.00,96.00
620,1.72,132.30,0.07,2.64,203.07,0.14,175.82,171.11,21.5,16.0,14.0,4.0,35.3,69.4 ,21.5,16.0,14.0,44.0,35.2,109.2 ,112.21,14.1,17.6,14.1,88.2,35.3,104.88,8.24,113.12,88.32,88.16,176.48,88.24,8.00,96.24,104.37,8.00,112.37,0,8.00,8.00,88.25,8.00,96.25,104.00,8.00,112.00,88.00,8.00,96.00,88.00,8.00,96.00
