N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,2097152,3.795516,L3 10 10 10 16 25023 10,13958643712,1073741824,3.67,282.89,68.56,94.40,10.76,0,0,17175.00,40906.00,105.16,0,58081.00
20,131072,2.466959,L3 20 20 20 16 12512 20,9937354752,764411904,4.02,309.85,64.00,90.10,9.13,0,0,11207.00,26988.00,99.23,0,38195.00
30,32768,2.500148,L3 30 30 30 16 8341 30,9351200768,719323136,3.73,287.71,68.56,96.48,8.69,80.73,80.70,23246.00,42733.00,105.17,161.43,65979.00
40,16384,3.526078,L3 40 40 40 16 6256 40,11687297024,899022848,3.31,254.96,76.80,103.60,9.10,79.04,79.00,490327.00,57548.00,112.70,158.04,547875.00
50,8192,3.005278,L3 50 50 50 16 5005 50,11777605632,905969664,3.91,301.45,66.16,92.60,8.37,77.09,77.04,1769089.00,296419.00,100.97,154.13,2065508.00
60,4096,2.801968,L3 60 60 60 16 4171 60,10389323776,799178752,3.70,285.21,68.56,91.68,8.30,76.06,76.02,44343709.00,14286529.00,99.98,152.08,58630238.00
70,2048,2.443972,L3 70 70 70 16 3575 70,8371437568,643956736,3.42,263.48,73.84,91.51,8.26,75.53,75.48,117178382.00,17932877.00,99.77,151.01,135111259.00
80,1024,2.166749,L3 80 80 80 16 3128 80,6317236224,485941248,2.91,224.27,87.20,99.01,8.69,75.65,75.60,124290324.00,21035675.00,107.70,151.25,145325999.00
90,1024,2.922224,L3 90 90 90 16 2780 90,9071755264,697827328,3.10,238.79,83.44,90.61,8.24,74.97,74.91,206720192.00,32201234.00,98.85,149.88,238921426.00
100,512,2.277564,L3 100 100 100 16 2502 100,6264573952,481890304,2.74,211.58,91.36,90.17,8.17,76.51,76.46,160674794.00,31998456.00,98.34,152.97,192673250.00
110,512,3.237721,L3 110 110 110 16 2275 110,8384643072,644972544,2.58,199.20,101.04,90.06,8.17,78.98,78.92,241139677.00,45819127.00,98.23,157.90,286958804.00
120,256,2.281646,L3 120 120 120 16 2085 120,5468010496,420616192,2.39,184.34,106.64,99.07,8.59,84.05,83.98,171575770.00,34936588.00,107.66,168.03,206512358.00
130,256,2.987555,L3 130 130 130 16 1925 130,6979321856,536870912,2.33,179.70,112.88,91.39,8.46,88.97,88.90,223668088.00,45538108.00,99.85,177.87,269206196.00
140,256,3.744328,L3 140 140 140 16 1787 140,8746223616,672786432,2.33,179.67,112.88,89.56,8.14,89.45,89.38,281297544.00,56966857.00,97.70,178.83,338264401.00
150,128,2.299702,L3 150 150 150 16 1668 150,5394341888,414949376,2.34,180.43,112.88,90.17,8.19,89.50,89.43,176179227.00,34964374.00,98.36,178.93,211143601.00
160,128,2.892665,L3 160 160 160 16 1564 160,6563335168,504871936,2.26,174.53,112.88,106.46,8.73,92.04,91.97,217972370.00,42677669.00,115.19,184.01,260650039.00
170,128,3.351235,L3 170 170 170 16 1472 170,7890075648,606928896,2.35,181.10,112.88,89.28,8.11,89.35,89.28,250213000.00,51284815.00,97.39,178.63,301497815.00
180,64,2.001474,L3 180 180 180 16 1390 180,4692273664,360944128,2.34,180.33,112.88,89.47,8.11,89.25,89.18,149726209.00,30462367.00,97.58,178.43,180188576.00
