N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,2097152,3.486377,10 10 10 16 78643 10,5888802816,452984832,1.68,129.92,306.56,0,0,0,0,0,0,0,0,0
20,524288,2.869998,20 20 20 16 39321 20,27917287424,2147483648,9.72,748.25,49.60,0,0,0,0,0,0,0,0,0
30,131072,3.413905,30 30 30 16 26214 30,29948379136,2303721472,8.77,674.80,54.88,0,0,0,0,0,0,0,0,0
40,32768,2.484569,40 40 40 16 19660 40,19874709504,1528823808,7.99,615.32,60.32,0,0,0,0,0,0,0,0,0
50,16384,2.602862,50 50 50 16 15728 50,20731789312,1594753024,7.96,612.69,60.32,0,0,0,0,0,0,0,0,0
60,16384,3.163451,60 60 60 16 13107 60,37404803072,2877292544,11.82,909.54,40.80,0,0,0,0,0,0,0,0,0
70,8192,2.759517,70 70 70 16 11234 70,30617174016,2355167232,11.09,853.46,43.20,0,0,0,0,0,0,0,0,0
80,4096,2.359043,80 80 80 16 9830 80,23374594048,1798045696,9.90,762.19,48.96,0,0,0,0,0,0,0,0,0
90,4096,3.534060,90 90 90 16 8738 90,33868709888,2605285376,9.58,737.19,50.40,0,0,0,0,0,0,0,0,0
100,4096,3.799034,100 100 100 16 7864 100,47110422528,3623878656,12.40,953.89,38.72,0,0,0,0,0,0,0,0,0
110,2048,2.882824,110 110 110 16 7149 110,31709609984,2439200768,10.99,846.11,43.68,0,0,0,0,0,0,0,0,0
120,1024,2.033843,120 120 120 16 6553 120,20778647552,1598357504,10.21,785.87,47.04,0,0,0,0,0,0,0,0,0
130,1024,2.749169,130 130 130 16 6049 130,26629005312,2048385024,9.68,745.09,49.60,0,0,0,0,0,0,0,0,0
140,1024,3.371971,140 140 140 16 5617 140,33485750272,2575826944,9.92,763.89,48.32,0,0,0,0,0,0,0,0,0
150,512,2.280284,150 150 150 16 5242 150,20714377216,1593413632,9.08,698.77,53.28,0,0,0,0,0,0,0,0,0
160,512,2.968287,160 160 160 16 4915 160,25268944896,1943764992,8.50,654.84,56.48,0,0,0,0,0,0,0,0,0
170,512,3.386305,170 170 170 16 4626 170,30446514176,2342039552,8.98,691.61,53.28,0,0,0,0,0,0,0,0,0
180,256,1.991458,180 180 180 16 4369 180,18143510528,1395654656,9.10,700.81,53.28,0,0,0,0,0,0,0,0,0
190,256,2.335977,190 190 190 16 4139 190,21415200768,1647323136,9.16,705.19,52.48,0,0,0,0,0,0,0,0,0
200,256,2.760736,200 200 200 16 3932 200,25058295808,1927561216,9.07,698.20,53.28,0,0,0,0,0,0,0,0,0
210,256,3.234292,210 210 210 16 3744 210,29092763648,2237904896,8.99,691.92,54.08,0,0,0,0,0,0,0,0,0
220,256,3.586388,220 220 220 16 3574 220,33538572288,2579890176,9.34,719.35,51.68,0,0,0,0,0,0,0,0,0
230,128,2.069270,230 230 230 16 3419 230,19207844864,1477526528,9.27,714.02,51.68,0,0,0,0,0,0,0,0,0
240,128,2.411860,240 240 240 16 3276 240,21872041984,1682464768,9.06,697.57,53.28,0,0,0,0,0,0,0,0,0
250,128,2.725526,250 250 250 16 3145 250,24771861504,1905527808,9.08,699.13,53.28,0,0,0,0,0,0,0,0,0
260,128,3.071623,260 260 260 16 3024 260,27917287424,2147483648,9.08,699.13,53.28,0,0,0,0,0,0,0,0,0
270,128,3.333675,270 270 270 16 2912 270,31318303744,2409100288,9.39,722.65,51.68,0,0,0,0,0,0,0,0,0
280,128,3.756270,280 280 280 16 2808 280,34984894464,2691145728,9.31,716.43,51.68,0,0,0,0,0,0,0,0,0
290,64,2.105038,290 290 290 16 2711 290,19463521792,1497193984,9.24,711.24,52.48,0,0,0,0,0,0,0,0,0
300,64,2.357641,300 300 300 16 2621 300,21577367552,1659797504,9.14,704.00,53.28,0,0,0,0,0,0,0,0,0
310,64,2.540836,310 310 310 16 2536 310,23838976512,1833767424,9.37,721.71,51.04,0,0,0,0,0,0,0,0,0
320,64,2.977931,320 320 320 16 2457 320,26253340672,2019487744,8.81,678.14,54.88,0,0,0,0,0,0,0,0,0
330,64,3.142282,330 330 330 16 2383 330,28825452032,2217342464,9.17,705.64,52.48,0,0,0,0,0,0,0,0,0
340,64,3.374907,340 340 340 16 2313 340,31560302592,2427715584,9.35,719.34,51.68,0,0,0,0,0,0,0,0,0
350,64,3.682294,350 350 350 16 2246 350,34462884352,2650991104,9.35,719.92,51.68,0,0,0,0,0,0,0,0,0
360,64,3.989240,360 360 360 16 2184 360,37538189312,2887553024,9.40,723.83,51.04,0,0,0,0,0,0,0,0,0
370,32,2.197252,370 370 370 16 2125 370,20395604736,1568892672,9.27,714.02,52.48,0,0,0,0,0,0,0,0,0
380,32,2.436165,380 380 380 16 2069 380,22113468416,1701036032,9.07,698.24,53.28,0,0,0,0,0,0,0,0,0
390,32,2.540442,390 390 390 16 2016 390,23925181696,1840398592,9.41,724.43,51.04,0,0,0,0,0,0,0,0,0
400,32,2.791584,400 400 400 16 1966 400,25833240576,1987172352,9.25,711.84,52.48,0,0,0,0,0,0,0,0,0
410,32,2.986490,410 410 410 16 1918 410,27840141056,2141549312,9.32,717.07,51.68,0,0,0,0,0,0,0,0,0
420,32,3.289319,420 420 420 16 1872 420,29948379136,2303721472,9.10,700.36,53.28,0,0,0,0,0,0,0,0,0
430,32,3.424868,430 430 430 16 1828 430,32160450816,2473880832,9.39,722.32,51.04,0,0,0,0,0,0,0,0,0
440,32,3.736205,440 440 440 16 1787 440,34478852096,2652219392,9.22,709.86,52.48,0,0,0,0,0,0,0,0,0
450,32,3.961011,450 450 450 16 1747 450,36906078976,2838929152,9.31,716.71,51.68,0,0,0,0,0,0,0,0,0
460,16,2.096620,460 460 460 16 1709 460,19722313728,1517101056,9.40,723.59,51.04,0,0,0,0,0,0,0,0,0
470,16,2.254368,470 470 470 16 1673 470,21048496768,1619115136,9.33,718.21,51.68,0,0,0,0,0,0,0,0,0
480,16,2.566483,480 480 480 16 1638 480,22432836608,1725602816,8.73,672.35,54.88,0,0,0,0,0,0,0,0,0
490,16,2.626936,490 490 490 16 1604 490,23876581248,1836660096,9.08,699.16,53.28,0,0,0,0,0,0,0,0,0
500,16,2.746533,500 500 500 16 1572 500,25380978688,1952382976,9.24,710.85,52.48,0,0,0,0,0,0,0,0,0
510,16,3.160501,510 510 510 16 1542 510,26947276928,2072867456,8.52,655.86,56.48,0,0,0,0,0,0,0,0,0
520,16,3.171642,520 520 520 16 1512 520,28576723968,2198209536,9.00,693.07,53.28,0,0,0,0,0,0,0,0,0
530,16,3.298489,530 530 530 16 1483 530,30270567808,2328505216,9.17,705.92,52.48,0,0,0,0,0,0,0,0,0
