,Roofline,,,,,,,,ECM,,,,,,,,,,,,,Data Transfer (Benchmark),,,,,,,,,Data Transfer (Prediction CS),,,,,,,,,Data Transfer (Prediction CS),,,,,,,,,
,Cache Simulator,,,Layer Conditions,,,ECM,Benchmark,Cache Simulator,,,,,,Layer Condition,,,,,,Benchmark,L1-L2 (B/LUP),,,L2-L3 (B/LUP),,,L3-MEM (B/LUP),,,L1-L2 (B/LUP),,,L2-L3 (B/LUP),,,L3-MEM (B/LUP),,,L1-L2 (B/LUP),,,L2-L3 (B/LUP),,,L3-MEM (B/LUP),,,
N(^3),GFLOP/s,MLUP/s,Arithmetic Intensity,GFLOP/s,MLUP/s,Arithmetic Intensity,MLUP/s,MLUP/s,T_OL,T_nOL,T_L1L2,T_L2L3,T_L3MEM,cy/CL,T_OL,T_nOL,T_L1L2,T_L2L3,T_L3MEM,cy/CL,cy/CL,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total
610,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,291.67,230.04,59.8,32.0,11.0,8.0,10.4,61.4 ,59.8,32.0,11.0,16.0,6.8,65.8 ,83.46,82.24,10.16,92.40,32.40,32.32,64.72,18.40,8.16,26.56,80.25,8.00,88.25,16.00,8.00,24.00,16.00,21.50,37.50,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
620,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,291.67,232.89,59.8,32.0,11.0,8.0,9.7,60.7 ,59.8,32.0,11.0,16.0,6.8,65.8 ,82.44,82.32,10.00,92.32,32.40,32.32,64.72,18.32,8.16,26.48,80.25,8.00,88.25,16.00,8.00,24.00,16.00,19.00,35.00,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
630,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,291.67,236.58,59.8,32.0,11.0,8.0,9.3,60.3 ,59.8,32.0,11.0,16.0,6.8,65.8 ,81.16,82.16,9.84,92.00,32.40,32.32,64.72,18.56,8.16,26.72,80.25,8.00,88.25,16.00,8.00,24.00,16.00,17.50,33.50,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
640,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,291.67,209.59,59.8,32.0,11.0,8.0,9.0,60.0 ,59.8,32.0,11.0,16.0,6.8,65.8 ,91.61,82.72,10.08,92.80,32.40,32.32,64.72,18.40,8.16,26.56,80.25,8.00,88.25,16.00,8.00,24.00,16.00,16.50,32.50,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
650,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,291.67,234.86,59.8,32.0,11.0,8.0,8.6,59.8 ,59.8,32.0,11.0,16.0,6.8,65.8 ,81.75,82.08,9.84,91.92,32.40,32.32,64.72,18.72,8.16,26.88,80.25,8.00,88.25,16.00,8.00,24.00,16.00,14.87,30.87,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
660,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,291.67,238.69,59.8,32.0,11.0,8.0,8.4,59.8 ,59.8,32.0,11.0,16.0,6.8,65.8 ,80.44,82.32,10.00,92.32,32.40,32.32,64.72,18.96,8.16,27.12,80.25,8.00,88.25,16.00,8.00,24.00,16.00,14.25,30.25,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
670,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,291.67,233.96,59.8,32.0,11.0,8.0,8.9,60.0 ,59.8,32.0,11.0,16.0,6.8,65.8 ,82.07,82.08,9.92,92.00,32.32,32.24,64.56,18.88,8.08,26.96,80.25,8.00,88.25,16.00,8.00,24.00,16.00,16.12,32.12,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
680,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,291.67,232.80,59.8,32.0,11.0,8.0,8.8,59.8 ,59.8,32.0,11.0,16.0,6.8,65.8 ,82.48,81.92,9.76,91.68,32.40,32.32,64.72,19.20,8.08,27.28,80.25,8.00,88.25,16.00,8.00,24.00,16.00,15.75,31.75,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
690,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,291.67,240.77,59.8,32.0,11.0,8.0,8.9,60.0 ,59.8,32.0,11.0,16.0,6.8,65.8 ,79.74,82.00,9.60,91.60,32.32,32.24,64.56,19.44,8.08,27.52,80.25,8.00,88.25,16.00,8.00,24.00,16.00,16.12,32.12,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
700,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,291.67,247.85,59.8,32.0,11.0,8.0,9.3,60.3 ,59.8,32.0,11.0,16.0,6.8,65.8 ,77.47,82.00,9.92,91.92,32.40,32.32,64.72,19.36,8.08,27.44,80.25,8.00,88.25,16.00,8.00,24.00,16.00,17.50,33.50,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
710,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,291.67,245.19,59.8,32.0,11.0,8.0,8.2,59.8 ,59.8,32.0,11.0,16.0,6.8,65.8 ,78.31,82.08,9.60,91.68,32.32,32.24,64.56,19.60,8.08,27.68,80.25,8.00,88.25,16.00,8.00,24.00,16.00,13.50,29.50,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
720,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,291.67,237.65,59.8,32.0,11.0,8.1,9.6,60.7 ,59.8,32.0,11.0,16.0,6.8,65.8 ,80.79,82.32,9.84,92.16,32.32,32.24,64.56,19.92,8.08,28.00,80.25,8.00,88.25,16.25,8.00,24.25,16.12,18.50,34.62,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
730,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,291.67,242.69,59.8,32.0,11.0,8.1,9.7,60.9 ,59.8,32.0,11.0,16.0,6.8,65.8 ,79.11,81.92,9.84,91.76,32.32,32.24,64.56,20.08,8.08,28.16,80.25,8.00,88.25,16.25,8.00,24.25,16.12,18.87,34.99,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
740,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,291.67,246.82,59.8,32.0,11.0,8.0,10.6,61.6 ,59.8,32.0,11.0,16.0,6.8,65.8 ,77.79,82.16,9.36,91.52,32.32,32.24,64.56,20.08,8.08,28.16,80.25,8.00,88.25,16.00,8.00,24.00,16.00,22.12,38.12,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
750,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,291.67,245.41,59.8,32.0,11.0,8.0,8.2,59.8 ,59.8,32.0,11.0,16.0,6.8,65.8 ,78.24,81.92,9.76,91.68,32.32,32.24,64.56,20.32,8.08,28.40,80.25,8.00,88.25,16.00,8.00,24.00,16.00,13.62,29.62,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
760,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,291.67,237.66,59.8,32.0,11.0,8.0,8.0,59.8 ,59.8,32.0,11.0,16.0,6.8,65.8 ,80.79,81.92,9.44,91.36,32.40,32.32,64.72,20.48,8.08,28.56,80.25,8.00,88.25,16.00,8.00,24.00,16.00,12.87,28.87,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
770,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,291.67,226.72,59.8,32.0,11.0,8.0,9.2,60.3 ,59.8,32.0,11.0,16.0,6.8,65.8 ,84.69,83.44,9.76,93.20,32.32,32.24,64.56,20.88,8.08,28.96,80.25,8.00,88.25,16.00,8.00,24.00,16.00,17.25,33.25,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
780,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,291.67,245.70,59.8,32.0,11.0,8.0,9.7,60.7 ,59.8,32.0,11.0,16.0,6.8,65.8 ,78.15,81.84,10.00,91.84,32.32,32.24,64.56,21.12,8.08,29.20,80.25,8.00,88.25,16.00,8.00,24.00,16.00,19.00,35.00,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
790,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,291.67,242.82,59.8,32.0,11.0,8.0,9.1,60.1 ,59.8,32.0,11.0,16.0,6.8,65.8 ,79.07,81.92,9.20,91.12,32.32,32.24,64.56,21.36,8.08,29.44,80.25,8.00,88.25,16.00,8.00,24.00,16.00,16.75,32.75,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
800,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,291.67,224.99,59.8,32.0,11.0,8.0,9.1,60.1 ,59.8,32.0,11.0,16.0,6.8,65.8 ,85.34,83.44,9.76,93.20,32.32,32.24,64.56,21.44,8.08,29.52,80.25,8.00,88.25,16.00,8.00,24.00,16.00,16.75,32.75,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
810,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,291.67,236.48,59.8,32.0,11.0,8.0,8.9,59.9 ,59.8,32.0,11.0,16.0,6.8,65.8 ,81.19,81.92,9.52,91.44,32.32,32.24,64.56,21.68,8.08,29.76,80.25,8.00,88.25,16.00,8.00,24.00,16.00,16.12,32.12,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
820,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,291.67,243.15,59.8,32.0,11.0,8.0,8.9,59.9 ,59.8,32.0,11.0,16.0,6.8,65.8 ,78.96,81.92,9.68,91.60,32.32,32.24,64.56,21.84,8.08,29.92,80.25,8.00,88.25,16.00,8.00,24.00,16.00,16.12,32.12,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
830,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,291.67,242.27,59.8,32.0,11.0,8.0,8.8,59.9 ,59.8,32.0,11.0,16.0,6.8,65.8 ,79.25,81.76,9.68,91.44,32.32,32.24,64.56,22.16,8.08,30.24,80.25,8.00,88.25,16.00,8.00,24.00,16.00,16.00,32.00,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
840,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,291.67,234.20,59.8,32.0,11.0,8.0,8.7,59.8 ,59.8,32.0,11.0,16.0,6.8,65.8 ,81.98,81.92,9.84,91.76,32.32,32.24,64.56,22.40,8.08,30.48,80.25,8.00,88.25,16.00,8.00,24.00,16.00,15.37,31.37,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
850,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,291.67,240.21,59.8,32.0,11.0,8.0,8.6,59.8 ,59.8,32.0,11.0,16.0,6.8,65.8 ,79.93,81.92,9.76,91.68,32.32,32.24,64.56,22.64,8.08,30.72,80.25,8.00,88.25,16.00,8.00,24.00,16.00,15.25,31.25,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
860,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,291.67,242.07,59.8,32.0,11.0,8.0,8.4,59.8 ,59.8,32.0,11.0,16.0,6.8,65.8 ,79.32,81.76,9.92,91.68,32.32,32.24,64.56,22.88,8.08,30.96,80.12,8.00,88.12,16.00,8.00,24.00,16.00,14.25,30.25,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
870,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,291.67,236.70,59.8,32.0,11.0,8.0,9.5,60.6 ,59.8,32.0,11.0,16.0,6.8,65.8 ,81.11,81.84,9.84,91.68,32.32,32.24,64.56,23.04,8.08,31.12,80.12,8.00,88.12,16.00,8.00,24.00,16.00,18.50,34.50,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
880,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,291.79,231.89,59.8,32.0,11.0,8.0,9.0,60.1 ,59.8,32.0,11.0,16.0,6.8,65.8 ,82.80,82.24,9.68,91.92,32.32,32.24,64.56,23.28,8.08,31.36,80.12,8.00,88.12,16.00,8.00,24.00,16.00,16.62,32.62,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
890,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,291.67,239.43,59.8,32.0,11.0,7.7,7.8,59.8 ,59.8,32.0,11.0,16.0,6.8,65.8 ,80.19,81.84,9.68,91.52,32.32,32.24,64.56,23.52,8.08,31.60,80.12,8.00,88.12,15.37,8.00,23.37,16.62,11.37,27.99,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
900,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,291.67,229.14,59.8,32.0,11.0,8.0,9.6,60.7 ,59.8,32.0,11.0,16.0,6.8,65.8 ,83.79,81.76,9.84,91.60,32.32,32.24,64.56,23.68,8.08,31.76,80.12,8.00,88.12,16.00,8.00,24.00,16.00,18.87,34.87,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
910,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,291.67,238.16,59.8,32.0,11.0,5.0,9.9,59.8 ,59.8,32.0,11.0,16.0,6.8,65.8 ,80.62,81.76,9.76,91.52,32.32,32.24,64.56,24.00,8.08,32.08,80.12,8.00,88.12,10.00,8.00,18.00,22.12,12.75,34.87,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
920,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,291.67,231.45,59.8,32.0,11.0,5.8,9.9,59.8 ,59.8,32.0,11.0,16.0,6.8,65.8 ,82.96,82.08,9.92,92.00,32.32,32.24,64.56,24.16,8.08,32.24,80.12,8.00,88.12,11.50,8.00,19.50,20.50,15.37,35.87,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
930,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,291.67,235.84,59.8,32.0,11.0,8.0,9.1,60.2 ,59.8,32.0,11.0,16.0,6.8,65.8 ,81.41,81.84,9.84,91.68,32.32,32.24,64.56,24.40,8.08,32.48,80.12,8.00,88.12,16.00,8.00,24.00,16.00,17.00,33.00,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
940,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,291.67,239.55,59.8,32.0,11.0,8.0,7.5,59.8 ,59.8,32.0,11.0,16.0,6.8,65.8 ,80.15,81.84,9.60,91.44,32.32,32.24,64.56,24.48,8.08,32.56,80.12,8.00,88.12,16.00,8.00,24.00,16.00,11.25,27.25,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
950,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,291.67,239.32,59.8,32.0,11.0,8.0,8.9,59.9 ,59.8,32.0,11.0,16.0,6.8,65.8 ,80.23,81.76,9.76,91.52,32.32,32.24,64.56,24.80,8.08,32.88,80.12,8.00,88.12,16.00,8.00,24.00,16.00,16.00,32.00,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
960,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,268.04,223.83,59.8,32.0,11.0,8.0,8.7,59.8 ,59.8,32.0,11.0,16.0,12.6,71.6 ,85.78,83.52,9.84,93.36,32.32,32.24,64.56,25.04,8.08,33.12,80.12,8.00,88.12,16.00,8.00,24.00,16.00,15.50,31.50,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
970,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,268.04,237.46,59.8,32.0,11.0,4.4,10.8,59.8 ,59.8,32.0,11.0,16.0,12.6,71.6 ,80.86,81.76,9.68,91.44,32.32,32.24,64.56,25.36,8.08,33.44,80.12,8.00,88.12,8.75,7.87,16.62,23.37,14.75,38.12,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
980,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,268.04,239.44,59.8,32.0,11.0,4.0,12.8,59.8 ,59.8,32.0,11.0,16.0,12.6,71.6 ,80.19,81.76,9.68,91.44,32.32,32.24,64.56,25.52,8.08,33.60,80.12,8.00,88.12,0,8.00,8.00,32.50,8.00,40.50,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
990,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,268.04,238.04,59.8,32.0,11.0,4.0,12.8,59.8 ,59.8,32.0,11.0,16.0,12.6,71.6 ,80.66,81.76,9.68,91.44,32.32,32.24,64.56,25.76,8.08,33.84,80.12,8.00,88.12,0,8.00,8.00,32.50,8.00,40.50,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
1000,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,268.04,228.80,59.8,32.0,11.0,4.0,12.9,59.9 ,59.8,32.0,11.0,16.0,12.6,71.6 ,83.91,82.08,9.92,92.00,32.32,32.16,64.48,26.00,8.08,34.08,80.12,8.00,88.12,0,8.00,8.00,32.50,8.12,40.62,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
1010,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,268.04,235.08,59.8,32.0,11.0,4.0,12.8,59.8 ,59.8,32.0,11.0,16.0,12.6,71.6 ,81.67,81.76,9.92,91.68,32.24,32.16,64.40,26.24,8.08,34.32,80.12,8.00,88.12,0,8.00,8.00,32.50,8.00,40.50,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
1020,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,268.04,223.70,59.8,32.0,11.0,4.1,12.9,60.0 ,59.8,32.0,11.0,16.0,12.6,71.6 ,85.83,85.52,9.60,95.12,32.32,32.24,64.56,26.48,8.08,34.56,80.12,8.00,88.12,0,8.12,8.12,32.50,8.12,40.62,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
1030,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,268.04,228.88,59.8,32.0,11.0,4.0,12.7,59.8 ,59.8,32.0,11.0,16.0,12.6,71.6 ,83.89,82.48,9.92,92.40,32.24,32.16,64.40,26.64,8.08,34.72,80.12,8.00,88.12,0,8.00,8.00,32.00,8.00,40.00,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
1040,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,268.04,228.38,59.8,32.0,11.0,4.0,12.7,59.8 ,59.8,32.0,11.0,16.0,12.6,71.6 ,84.07,82.16,9.68,91.84,32.24,32.16,64.40,26.88,8.08,34.96,80.12,8.00,88.12,0,8.00,8.00,32.00,8.00,40.00,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
1050,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,268.04,236.45,59.8,32.0,11.0,4.0,12.7,59.8 ,59.8,32.0,11.0,16.0,12.6,71.6 ,81.20,81.68,9.36,91.04,32.24,32.16,64.40,27.20,8.08,35.28,80.12,8.00,88.12,0,8.00,8.00,32.00,8.00,40.00,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
1060,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,268.04,239.50,59.8,32.0,11.0,4.0,12.7,59.8 ,59.8,32.0,11.0,16.0,12.6,71.6 ,80.17,81.76,9.20,90.96,32.24,32.16,64.40,27.44,8.08,35.52,80.12,8.00,88.12,0,8.00,8.00,32.00,8.00,40.00,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
1070,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,268.04,236.55,59.8,32.0,11.0,4.0,12.7,59.8 ,59.8,32.0,11.0,16.0,12.6,71.6 ,81.17,82.08,9.76,91.84,32.24,32.16,64.40,27.76,8.08,35.84,80.12,8.00,88.12,0,8.00,8.00,32.00,8.00,40.00,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
1080,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,268.04,229.51,59.8,32.0,11.0,4.0,12.7,59.8 ,59.8,32.0,11.0,16.0,12.6,71.6 ,83.66,82.08,9.76,91.84,32.24,32.16,64.40,27.92,8.08,36.00,80.12,8.00,88.12,0,8.00,8.00,32.00,8.00,40.00,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
1090,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,268.04,236.20,59.8,32.0,11.0,4.0,12.7,59.8 ,59.8,32.0,11.0,16.0,12.6,71.6 ,81.29,81.76,9.52,91.28,32.24,32.16,64.40,28.16,8.08,36.24,80.12,8.00,88.12,0,8.00,8.00,32.00,8.00,40.00,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
1100,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,268.15,239.99,59.8,32.0,11.0,4.0,12.7,59.8 ,59.8,32.0,11.0,16.0,12.6,71.6 ,80.00,81.76,9.68,91.44,32.24,32.16,64.40,28.48,8.08,36.56,80.12,8.00,88.12,0,8.00,8.00,32.00,8.00,40.00,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
1110,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,268.04,239.76,59.8,32.0,11.0,4.0,12.7,59.8 ,59.8,32.0,11.0,16.0,12.6,71.6 ,80.08,81.60,9.68,91.28,32.24,32.16,64.40,28.64,8.08,36.72,80.12,8.00,88.12,0,8.00,8.00,32.00,8.00,40.00,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
1120,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,268.04,232.56,59.8,32.0,11.0,4.0,12.7,59.8 ,59.8,32.0,11.0,16.0,12.6,71.6 ,82.56,83.28,9.44,92.72,32.24,32.16,64.40,28.80,8.08,36.88,80.12,8.00,88.12,0,8.00,8.00,32.00,8.00,40.00,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
1130,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,268.04,238.26,59.8,32.0,11.0,4.0,12.7,59.8 ,59.8,32.0,11.0,16.0,12.6,71.6 ,80.58,81.76,9.84,91.60,32.32,32.16,64.48,29.28,8.08,37.36,80.12,8.00,88.12,0,8.00,8.00,32.00,8.00,40.00,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
1140,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,268.04,239.06,59.8,32.0,11.0,4.0,12.7,59.8 ,59.8,32.0,11.0,16.0,12.6,71.6 ,80.32,81.68,9.44,91.12,32.24,32.16,64.40,29.28,8.08,37.36,80.12,8.00,88.12,0,8.00,8.00,32.00,8.00,40.00,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
1150,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,268.04,240.29,59.8,32.0,11.0,4.0,12.7,59.8 ,59.8,32.0,11.0,16.0,12.6,71.6 ,79.90,81.68,9.36,91.04,32.24,32.16,64.40,29.44,8.08,37.52,80.12,8.00,88.12,0,8.00,8.00,32.00,8.00,40.00,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
1160,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,268.04,244.50,59.8,32.0,11.0,4.0,12.7,59.8 ,59.8,32.0,11.0,16.0,12.6,71.6 ,78.53,81.60,9.36,90.96,32.24,32.16,64.40,29.60,8.08,37.68,80.12,8.00,88.12,0,8.00,8.00,32.00,8.00,40.00,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
1170,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,268.04,246.44,59.8,32.0,11.0,4.0,12.7,59.8 ,59.8,32.0,11.0,16.0,12.6,71.6 ,77.91,81.52,9.28,90.80,32.24,32.16,64.40,29.92,8.08,38.00,80.12,8.00,88.12,0,8.00,8.00,32.00,8.00,40.00,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
1180,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,268.04,248.19,59.8,32.0,11.0,4.0,12.7,59.8 ,59.8,32.0,11.0,16.0,12.6,71.6 ,77.36,81.68,9.44,91.12,32.24,32.16,64.40,30.08,8.08,38.16,80.12,8.00,88.12,0,8.00,8.00,32.00,8.00,40.00,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
1190,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,268.04,239.79,59.8,32.0,11.0,4.0,12.7,59.8 ,59.8,32.0,11.0,16.0,12.6,71.6 ,80.07,81.68,9.84,91.52,32.24,32.16,64.40,30.24,8.08,38.32,80.12,8.00,88.12,0,8.00,8.00,32.00,8.00,40.00,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
1200,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,268.04,240.11,59.8,32.0,11.0,4.0,12.7,59.8 ,59.8,32.0,11.0,16.0,12.6,71.6 ,79.96,82.00,9.36,91.36,32.24,32.16,64.40,30.48,8.08,38.56,80.12,8.00,88.12,0,8.00,8.00,32.00,8.00,40.00,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
1210,17.02,321.13,CPU bound. 17.02 GFLOP/s due to CPU bottleneck,17.02,321.13,,268.04,245.36,59.8,32.0,11.0,4.0,12.7,59.8 ,59.8,32.0,11.0,16.0,12.6,71.6 ,78.25,81.52,9.28,90.80,32.24,32.16,64.40,30.56,8.08,38.64,80.12,8.00,88.12,0,8.00,8.00,32.00,8.00,40.00,80.00,8.00,88.00,32.00,8.00,40.00,32.00,8.00,40.00
