N^3,Roofline CS GFLOPs,Roofline CS MLUPs,Roofline CS cycl,Roofline CS Arithmetic Intensity,Roofline LC GFLOPs,Roofline LC MLUPs,Roofline LC cycl,Roofline LC Arithmetic Intensity,Roofline ECM MLUPs,Benchmark MLUPs,ECM CS Tol,ECM CS Tnol,ECM CS Tl1l2,ECM CS Tl2l3,ECM CS Tl3mem,ECM CS cycl,ECM LC Tol,ECM LC Tnol,ECM LC Tl1l2,ECM LC Tl2l3,ECM LC Tl3mem,ECM LC cycl,Benchmark cycl,Benchmark Pheno Tol,Benchmark Pheno Tnol,Benchmark Pheno Tl1l2,Benchmark Pheno Tl2l3,Benchmark Pheno Tl3mem,Benchmark Transfer L1L2 load,Benchmark Transfer L1L2 evict,Benchmark Transfer L1L2 total,Benchmark Transfer L2L3 load,Benchmark Transfer L2L3 evict,Benchmark Transfer L2L3 total,Benchmark Transfer L3MEM load,Benchmark Transfer L3MEM evict,Benchmark Transfer L3MEM total,CS Transfer L1L2 load,CS Transfer L1L2 evict,CS Transfer L1L2 total,CS Transfer L2L3 load,CS Transfer L2L3 evict,CS Transfer L2L3 total,CS Transfer L3MEM load,CS Transfer L3MEM evict,CS Transfer L3MEM total,LC Transfer L1L2 load,LC Transfer L1L2 evict,LC Transfer L1L2 total,LC Transfer L2L3 load,LC Transfer L2L3 evict,LC Transfer L2L3 total,LC Transfer L3MEM load,LC Transfer L3MEM evict,LC Transfer L3MEM total
890,1.91,86.81,105.7517644493903,0.15,1.92,87.27,105.24726911618669,0.15,74.74,73.57,72.0,48.4,15.1,18.1,41.7,123.29,72.0,48.4,15.0,18.0,41.5,122.93,125.05,36.2,24.2,15.3,21.1,42.1,114.00,8.16,122.16,76.32,7.92,84.24,64.80,8.08,72.88,112.50,8.00,120.50,64.25,8.00,72.25,64.25,8.00,72.25,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
900,1.91,86.81,105.95453076464747,0.15,1.92,87.27,105.24726911618669,0.15,74.74,77.27,72.0,48.4,15.1,18.1,41.8,123.43,72.0,48.4,15.0,18.0,41.5,122.93,119.07,36.2,24.2,15.3,19.2,42.1,114.00,8.16,122.16,69.04,7.84,76.88,64.80,8.08,72.88,112.75,8.00,120.75,64.37,8.00,72.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
910,1.91,86.81,105.73608421052633,0.15,1.92,87.27,105.24726911618669,0.15,74.74,76.15,72.0,48.4,15.1,18.1,41.7,123.27,72.0,48.4,15.0,18.0,41.5,122.93,120.82,36.3,24.2,15.3,19.7,42.1,113.84,8.16,122.00,70.72,7.92,78.64,64.80,8.08,72.88,112.50,8.00,120.50,64.25,8.00,72.25,64.25,8.00,72.25,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
920,1.91,86.81,105.94190109235352,0.15,1.92,87.27,105.24726911618669,0.15,74.74,73.11,72.0,48.4,15.1,18.1,41.8,123.42,72.0,48.4,15.0,18.0,41.5,122.93,125.83,36.2,24.2,15.3,21.8,42.1,113.92,8.16,122.08,79.20,7.92,87.12,64.80,8.08,72.88,112.75,8.00,120.75,64.37,8.00,72.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
930,2.15,97.72,94.007796305859,0.17,1.92,87.27,105.24726911618669,0.15,74.74,70.38,72.0,48.4,15.1,18.1,37.1,118.64,72.0,48.4,15.0,18.0,41.5,122.93,130.73,36.2,24.2,15.3,23.5,42.1,113.92,8.16,122.08,86.08,8.00,94.08,64.80,8.08,72.88,112.50,8.00,120.50,64.25,8.00,72.25,56.25,8.00,64.25,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
940,1.91,86.81,105.92297009793224,0.15,1.92,87.27,105.24726911618669,0.15,74.74,76.61,72.0,48.4,15.1,18.1,41.8,123.41,72.0,48.4,15.0,18.0,41.5,122.93,120.09,36.2,24.2,15.3,19.7,42.0,114.00,8.16,122.16,70.72,7.84,78.56,64.80,8.08,72.88,112.75,8.00,120.75,64.37,8.00,72.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
950,1.91,86.81,105.71784135054618,0.15,1.92,87.27,105.24726911618669,0.15,74.74,74.76,72.0,48.4,15.1,18.1,41.7,123.26,72.0,48.4,15.0,18.0,41.5,122.93,123.07,36.2,24.2,15.2,20.6,42.1,113.84,8.16,122.00,74.56,7.92,82.48,64.80,8.08,72.88,112.50,8.00,120.50,64.25,8.00,72.25,64.25,8.00,72.25,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
960,1.91,86.81,105.90401207547171,0.15,1.92,87.27,105.24726911618669,0.15,74.74,72.92,72.0,48.4,15.1,24.1,41.8,129.43,72.0,48.4,15.0,18.0,41.5,122.93,126.16,36.2,24.2,15.5,20.4,42.0,115.44,8.16,123.60,73.76,7.92,81.68,64.80,8.08,72.88,112.75,8.00,120.75,88.50,8.00,96.50,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
970,1.91,86.81,105.7094215690169,0.15,1.92,87.27,105.24726911618669,0.15,74.74,69.47,72.0,48.4,15.1,18.1,41.7,123.26,72.0,48.4,15.0,18.0,41.5,122.93,132.44,36.2,24.2,15.3,24.6,42.1,113.92,8.16,122.08,90.40,8.00,98.40,64.80,8.08,72.88,112.50,8.00,120.50,64.25,8.00,72.25,64.25,8.00,72.25,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
980,1.91,86.81,105.89138240317774,0.15,1.92,87.27,105.24726911618669,0.15,74.74,68.78,72.0,48.4,15.1,18.1,41.8,123.39,72.0,48.4,15.0,18.0,41.5,122.93,133.76,36.2,24.2,15.2,25.6,42.0,113.76,8.16,121.92,94.48,7.92,102.40,64.80,8.08,72.88,112.62,8.00,120.62,64.37,8.00,72.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
990,1.91,86.81,105.7010017874876,0.15,1.92,87.27,105.24726911618669,0.15,74.74,68.90,72.0,48.4,15.1,18.1,41.7,123.25,72.0,48.4,15.0,18.0,41.5,122.93,133.53,36.2,24.2,15.3,25.1,42.1,113.92,8.16,122.08,92.56,8.00,100.56,64.80,8.08,72.88,112.50,8.00,120.50,64.25,8.00,72.25,64.25,8.00,72.25,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
1000,1.91,86.81,105.87875273088382,0.15,1.92,87.27,105.24726911618669,0.15,74.74,69.82,72.0,48.4,15.1,18.1,41.8,123.38,72.0,48.4,15.0,18.0,41.5,122.93,131.77,36.2,24.2,15.2,24.4,42.0,113.84,8.16,122.00,89.52,7.92,97.44,64.80,8.08,72.88,112.62,8.00,120.62,64.37,8.00,72.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
1010,1.92,87.27,105.68861482492808,0.15,1.92,87.27,105.24726911618669,0.15,74.74,66.57,72.0,48.4,15.1,18.1,41.7,123.24,72.0,48.4,15.0,18.0,41.5,122.93,138.20,36.2,24.2,15.2,27.0,42.1,113.76,8.16,121.92,100.16,8.00,108.16,64.80,8.16,72.96,112.50,8.00,120.50,64.25,8.00,72.25,64.25,8.00,72.25,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
1020,1.91,86.81,105.86612305858988,0.15,1.92,87.27,105.24726911618669,0.15,74.74,64.20,72.0,48.4,15.1,18.1,41.8,123.37,72.0,48.4,15.0,18.0,41.5,122.93,143.30,36.2,24.2,15.4,28.4,42.2,114.96,8.16,123.12,105.52,7.92,113.44,64.80,8.40,73.20,112.62,8.00,120.62,64.37,8.00,72.37,64.37,8.00,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
