N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,2097152,3.280853,L3 10 10 10 16 49152 10,13958643712,1073741824,4.25,327.27,67.44,0,0,0,,367421.00,344367.00,0,,711788.00
20,262144,3.356966,L3 20 20 20 16 24576 20,19874709504,1528823808,5.91,455.41,48.00,19.82,8.90,0,,374874.00,351148.00,28.72,,726022.00
30,65536,2.672152,L3 30 30 30 16 16384 30,18702401536,1438646272,6.99,538.38,40.72,20.83,8.72,15.69,,299586.00,279793.00,29.55,,579379.00
40,32768,3.477042,L3 40 40 40 16 12288 40,23374594048,1798045696,6.72,517.11,42.32,34.50,8.52,17.72,,388108.00,363510.00,43.02,,751618.00
50,16384,3.140085,L3 50 50 50 16 9830 50,23555211264,1811939328,7.49,577.03,37.84,33.96,8.39,17.18,,350474.00,328251.00,42.35,,678725.00
60,8192,2.844656,L3 60 60 60 16 8192 60,20778647552,1598357504,7.30,561.87,39.20,33.61,8.30,17.78,,317671.00,297536.00,41.91,,615207.00
70,4096,2.148226,L3 70 70 70 16 7022 70,16742875136,1287913472,7.79,599.52,36.56,33.36,8.26,18.73,,241633.00,224970.00,41.62,,466603.00
80,4096,3.324919,L3 80 80 80 16 6144 80,25268944896,1943764992,7.59,584.60,37.20,33.37,8.22,20.42,,394682.00,349554.00,41.59,,744236.00
90,2048,2.340193,L3 90 90 90 16 5461 90,18143510528,1395654656,7.75,596.38,36.56,33.15,8.20,22.52,,1616331.02,1176903.00,41.35,,2793234.02
100,2048,3.399032,L3 100 100 100 16 4915 100,25058295808,1927561216,7.36,567.09,38.56,32.91,8.17,25.24,,30636450.33,21590173.00,41.08,,52226623.33
110,1024,2.417944,L3 110 110 110 16 4468 110,16769286144,1289945088,6.93,533.48,41.52,32.84,8.16,26.90,,102111581.68,70681330.00,41.00,,172792911.68
120,1024,3.438457,L3 120 120 120 16 4096 120,21872041984,1682464768,6.36,489.30,44.96,32.77,8.14,28.98,,257948673.26,177949640.00,40.91,,435898313.26
130,512,2.220079,L3 130 130 130 16 3781 130,13958643712,1073741824,6.28,483.64,44.96,32.77,8.13,29.19,,194809953.86,132023380.00,40.90,,326833333.86
140,512,2.772307,L3 140 140 140 16 3511 140,17492447232,1345572864,6.30,485.36,44.96,32.74,8.12,28.97,,257716544.07,169967530.00,40.86,,427684074.07
150,512,3.469419,L3 150 150 150 16 3277 150,21577367552,1659797504,6.21,478.40,45.92,32.68,8.12,29.07,,321427904.12,210640020.00,40.80,,532067924.12
160,256,2.086704,L3 160 160 160 16 3072 160,13126670336,1009743872,6.28,483.89,45.92,32.79,8.11,29.51,,195582754.12,128111020.00,40.90,,323693774.12
170,256,2.485748,L3 170 170 170 16 2891 170,15780151296,1213857792,6.34,488.32,44.96,32.55,8.10,28.70,,234478434.11,153886900.00,40.65,,388365334.11
180,256,2.928194,L3 180 180 180 16 2731 180,18769094656,1443776512,6.40,493.05,44.08,32.55,8.09,28.58,,278454174.10,182856360.00,40.64,,461310534.10
190,256,3.427251,L3 190 190 190 16 2587 190,22113468416,1701036032,6.45,496.32,44.08,32.56,8.09,28.54,,327586104.10,215356600.00,40.65,,542942704.10
200,128,2.009948,L3 200 200 200 16 2457 200,12916620288,993586176,6.42,494.33,44.08,32.47,8.08,28.72,,191148884.09,125722550.00,40.55,,316871434.09
210,128,2.333246,L3 210 210 210 16 2340 210,14974189568,1151860736,6.41,493.67,44.08,32.45,8.08,28.46,,221389804.09,145679530.00,40.53,,367069334.09
220,128,2.690790,L3 220 220 220 16 2234 220,17239426048,1326109696,6.40,492.82,44.08,32.44,8.07,28.43,,254496154.08,167612230.00,40.51,,422108384.08
230,128,3.097412,L3 230 230 230 16 2137 230,19722313728,1517101056,6.36,489.79,44.96,32.46,8.07,28.37,,290934594.08,191709330.00,40.53,,482643924.08
240,128,3.564496,L3 240 240 240 16 2048 240,22432836608,1725602816,6.29,484.10,44.96,32.62,8.08,28.90,,330591904.08,217977790.00,40.70,,548569694.08
250,128,3.927942,L3 250 250 250 16 1966 250,25380978688,1952382976,6.46,497.04,44.08,32.40,8.06,28.11,,373776604.07,246528800.00,40.46,,620305404.07
260,64,2.264694,L3 260 260 260 16 1890 260,14288361984,1099104768,6.30,485.31,44.96,32.47,8.06,28.93,,210256774.07,138729490.00,40.53,,348986264.07
270,64,2.529232,L3 270 270 270 16 1820 270,16015028224,1231925248,6.32,487.07,44.96,32.38,8.06,28.45,,235548444.07,155468950.00,40.44,,391017394.07
280,64,2.770440,L3 280 280 280 16 1755 280,17875480064,1375036928,6.45,496.32,44.08,32.38,8.06,28.57,,262736414.07,173474450.00,40.44,,436210864.07
290,64,3.026800,L3 290 290 290 16 1695 290,19874709504,1528823808,6.56,505.09,43.20,32.38,8.05,28.35,,291957804.06,192819120.00,40.43,,484776924.06
300,64,3.413794,L3 300 300 300 16 1638 300,22017708544,1693669888,6.44,496.12,44.08,32.39,8.05,28.44,,323262704.06,213548100.00,40.44,,536810804.06
310,64,3.775498,L3 310 310 310 16 1585 310,24309469184,1869959168,6.43,495.28,44.08,32.41,8.05,28.28,,356747604.06,235743510.00,40.46,,592491114.06
320,32,2.115995,L3 320 320 320 16 1536 320,13377491712,1029037824,6.31,486.31,44.96,32.58,8.07,29.27,,196534954.06,129707660.00,40.65,,326242614.06
330,32,2.286457,L3 330 330 330 16 1489 330,14679621632,1129201664,6.41,493.86,44.96,32.41,8.05,28.16,,215246114.06,142301700.00,40.46,,357547814.06
340,32,2.489865,L3 340 340 340 16 1446 340,16063620352,1235663104,6.45,496.27,44.08,32.42,8.05,28.38,,235745044.06,155677710.00,40.47,,391422754.06
350,32,2.679176,L3 350 350 350 16 1404 350,17531983872,1348614144,6.54,503.36,43.20,32.43,8.04,28.37,,256863314.05,169884390.00,40.47,,426747704.05
360,32,2.924638,L3 360 360 360 16 1365 360,19087208192,1468246784,6.52,502.02,44.08,32.44,8.04,28.66,,279553454.05,184926150.00,40.48,,464479604.05
370,32,3.210741,L3 370 370 370 16 1328 370,20731789312,1594753024,6.45,496.69,44.08,32.38,8.04,28.16,,303564104.05,200834170.00,40.42,,504398274.05
380,32,3.519607,L3 380 380 380 16 1293 380,22468223232,1728324864,6.38,491.05,44.96,32.44,8.05,28.84,,329069904.05,217614120.00,40.49,,546684024.05
390,32,3.715967,L3 390 390 390 16 1260 390,24299005952,1869154304,6.53,503.00,43.20,32.50,8.06,28.34,,355789304.05,235317420.00,40.56,,591106724.05
400,16,2.051620,L3 400 400 400 16 1229 400,13113316736,1008716672,6.39,491.66,44.96,32.48,8.04,28.50,,191843824.05,126979820.00,40.52,,318823644.05
410,16,2.163572,L3 410 410 410 16 1199 410,14126800896,1086676992,6.52,502.25,44.08,32.42,8.04,28.13,,206597974.05,136771560.00,40.46,,343369534.05
420,16,2.717308,L3 420 420 420 16 1170 420,15191203456,1168554112,5.59,430.03,51.36,32.34,8.07,28.61,,222178104.05,147097210.00,40.41,,369275314.05
430,16,2.523141,L3 430 430 430 16 1143 430,16307772416,1254444032,6.46,497.17,44.08,32.54,8.08,28.86,,238382094.04,157852630.00,40.62,,396234724.04
440,16,2.743305,L3 440 440 440 16 1117 440,17477755776,1344442752,6.36,490.08,44.96,32.58,8.08,29.00,,255760404.05,169163760.00,40.66,,424924164.05
450,16,2.853250,L3 450 450 450 16 1092 450,18702401536,1438646272,6.55,504.21,43.20,32.34,8.04,28.09,,273272504.04,180992200.00,40.38,,454264704.04
460,16,3.086501,L3 460 460 460 16 1068 460,19982957696,1537150592,6.47,498.02,44.08,32.47,8.06,28.31,,291930324.04,193359900.00,40.53,,485290224.04
470,16,3.310241,L3 470 470 470 16 1046 470,21320672256,1640051712,6.44,495.44,44.08,32.31,8.04,28.24,,311439804.04,206294580.00,40.35,,517734384.04
