N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,2097152,3.278145,L2 10 10 10 16 614 10,13958643712,1073741824,4.25,327.54,67.44,0,0,0,,366517.00,343128.00,0,,709645.00
20,262144,3.361637,L2 20 20 20 16 307 20,19874709504,1528823808,5.91,454.78,48.00,19.96,9.02,.03,,398174.00,353145.00,28.98,,751319.00
30,65536,2.680652,L2 30 30 30 16 205 30,18702401536,1438646272,6.97,536.67,40.72,20.78,8.71,17.46,,301605.00,281891.00,29.49,,583496.00
40,32768,3.358396,L2 40 40 40 16 153 40,23374594048,1798045696,6.95,535.38,40.72,34.51,8.52,17.75,,376287.00,351392.00,43.03,,727679.00
50,16384,3.111939,L2 50 50 50 16 123 50,23555211264,1811939328,7.56,582.25,37.20,33.96,8.39,17.17,,347572.00,325522.00,42.35,,673094.00
60,8192,2.822951,L2 60 60 60 16 102 60,20778647552,1598357504,7.35,566.19,38.56,33.62,8.30,17.52,,315119.00,295297.00,41.92,,610416.00
70,4096,2.130746,L2 70 70 70 16 88 70,16742875136,1287913472,7.85,604.44,36.00,33.36,8.26,18.15,,239437.00,223748.00,41.62,,463185.00
80,4096,3.370406,L2 80 80 80 16 77 80,25268944896,1943764992,7.49,576.71,37.84,33.46,8.24,20.80,,376242.00,352445.00,41.70,,728687.00
90,2048,2.330970,L2 90 90 90 16 68 90,18143510528,1395654656,7.78,598.74,36.56,33.04,8.21,19.39,,2184445.02,1593546.00,41.25,,3777991.02
100,2048,3.268264,L2 100 100 100 16 61 100,25058295808,1927561216,7.66,589.78,37.20,33.18,8.18,19.13,,34020020.37,23488425.00,41.36,,57508445.37
110,1024,2.299727,L2 110 110 110 16 56 110,16769286144,1289945088,7.28,560.91,39.20,33.09,8.17,19.33,,104629951.72,72519990.00,41.26,,177149941.72
120,1024,3.249054,L2 120 120 120 16 51 120,21872041984,1682464768,6.73,517.83,42.32,33.19,8.16,19.42,,255993213.24,176854290.00,41.35,,432847503.24
130,512,2.093604,L2 130 130 130 16 47 130,13958643712,1073741824,6.66,512.86,42.32,33.23,8.16,18.88,,195510213.87,132770610.00,41.39,,328280823.87
140,512,2.633375,L2 140 140 140 16 44 140,17492447232,1345572864,6.64,510.96,43.20,32.70,8.13,18.85,,257954004.08,170174410.00,40.83,,428128414.08
150,512,3.263205,L2 150 150 150 16 41 150,21577367552,1659797504,6.61,508.63,43.20,33.13,8.13,18.35,,321394904.12,210687810.00,41.26,,532082714.12
160,512,3.968261,L2 160 160 160 16 38 160,26253340672,2019487744,6.61,508.90,43.20,32.90,8.15,19.09,,391092904.12,256195030.00,41.05,,647287934.12
