N^3,Roofline CS GFLOPs,Roofline CS MLUPs,Roofline CS Arithmetic Intensity,Roofline LC GFLOPs,Roofline LC MLUPs,Roofline LC Arithmetic Intensity,Roofline ECM MLUPs,Benchmark MLUPs,ECM CS Tol,ECM CS Tnol,ECM CS Tl1l2,ECM CS Tl2l3,ECM CS Tl3mem,ECM CS cycl,ECM LC Tol,ECM LC Tnol,ECM LC Tl1l2,ECM LC Tl2l3,ECM LC Tl3mem,ECM LC cycl,Benchmark cycl,Benchmark Pheno Tol,Benchmark Pheno Tnol,Benchmark Pheno Tl1l2,Benchmark Pheno Tl2l3,Benchmark Pheno Tl3mem,Benchmark Transfer L1L2 load,Benchmark Transfer L1L2 evict,Benchmark Transfer L1L2 total,Benchmark Transfer L2L3 load,Benchmark Transfer L2L3 evict,Benchmark Transfer L2L3 total,Benchmark Transfer L3MEM load,Benchmark Transfer L3MEM evict,Benchmark Transfer L3MEM total,CS Transfer L1L2 load,CS Transfer L1L2 evict,CS Transfer L1L2 total,CS Transfer L2L3 load,CS Transfer L2L3 evict,CS Transfer L2L3 total,CS Transfer L3MEM load,CS Transfer L3MEM evict,CS Transfer L3MEM total,LC Transfer L1L2 load,LC Transfer L1L2 evict,LC Transfer L1L2 total,LC Transfer L2L3 load,LC Transfer L2L3 evict,LC Transfer L2L3 total,LC Transfer L3MEM load,LC Transfer L3MEM evict,LC Transfer L3MEM total
130,7.35,565.38,0.32,7.49,576.15,0.33,396.39,292.87,16.0,14.0,10.2,10.2,10.6,45.0 ,16.0,14.0,10.0,10.0,10.4,44.4 ,60.09,19.3,11.9,10.2,10.2,9.4,32.72,8.16,40.88,32.72,8.08,40.80,13.60,8.00,21.60,32.62,8.12,40.74,32.62,8.12,40.74,16.37,8.12,24.49,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
140,7.36,566.15,0.32,7.49,576.15,0.33,396.21,289.39,16.0,14.0,10.2,10.2,10.6,44.9 ,16.0,14.0,10.0,10.0,10.4,44.4 ,60.82,19.7,12.1,10.2,10.2,10.7,32.72,8.16,40.88,32.64,8.08,40.72,16.48,8.24,24.72,32.62,8.12,40.74,32.62,8.12,40.74,16.37,8.12,24.49,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
150,7.37,566.92,0.32,7.49,576.15,0.33,396.21,287.49,16.0,14.0,10.2,10.2,10.6,44.9 ,16.0,14.0,10.0,10.0,10.4,44.4 ,61.22,19.0,11.8,10.2,10.2,10.8,32.64,8.16,40.80,32.56,8.08,40.64,16.64,8.24,24.88,32.50,8.12,40.62,32.50,8.12,40.62,16.37,8.12,24.49,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
160,7.38,567.69,0.32,7.49,576.15,0.33,396.21,290.95,16.0,14.0,10.2,10.2,10.6,44.9 ,16.0,14.0,10.0,10.0,10.4,44.4 ,60.49,20.0,11.9,10.6,10.2,10.7,34.24,8.08,42.32,32.56,8.08,40.64,16.56,8.24,24.80,32.50,8.12,40.62,32.50,8.12,40.62,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
170,7.39,568.46,0.32,7.49,576.15,0.33,396.21,291.49,16.0,14.0,10.1,10.1,10.6,44.8 ,16.0,14.0,10.0,10.0,10.4,44.4 ,60.38,18.8,11.7,10.2,10.1,10.7,32.48,8.08,40.56,32.48,8.00,40.48,16.56,8.24,24.80,32.50,8.12,40.62,32.50,8.12,40.62,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
180,7.39,568.46,0.32,7.49,576.15,0.33,396.39,291.04,16.0,14.0,10.1,10.1,10.5,44.8 ,16.0,14.0,10.0,10.0,10.4,44.4 ,60.47,20.0,11.8,10.1,10.1,10.7,32.48,8.08,40.56,32.48,8.08,40.56,16.56,8.24,24.80,32.50,8.12,40.62,32.50,8.12,40.62,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
190,7.39,568.46,0.32,7.49,576.15,0.33,396.39,293.49,16.0,14.0,10.1,10.1,10.6,44.8 ,16.0,14.0,10.0,10.0,10.4,44.4 ,59.97,18.6,11.6,10.1,10.1,10.7,32.48,8.08,40.56,32.48,8.00,40.48,16.48,8.24,24.72,32.37,8.12,40.49,32.37,8.12,40.49,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
200,7.39,568.46,0.32,7.49,576.15,0.33,396.21,291.66,16.0,14.0,10.1,10.1,10.5,44.8 ,16.0,14.0,10.0,10.0,10.4,44.4 ,60.34,18.9,11.7,10.1,10.1,10.7,32.40,8.08,40.48,32.40,8.08,40.48,16.48,8.24,24.72,32.37,8.12,40.49,32.37,8.12,40.49,16.25,8.00,24.25,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
210,7.39,568.46,0.32,7.49,576.15,0.33,396.21,293.98,16.0,14.0,10.1,10.1,10.6,44.8 ,16.0,14.0,10.0,10.0,10.4,44.4 ,59.87,18.5,11.5,10.1,10.1,10.7,32.40,8.08,40.48,32.40,8.00,40.40,16.48,8.16,24.64,32.37,8.12,40.49,32.37,8.12,40.49,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
220,7.41,570.00,0.32,7.49,576.15,0.33,396.39,291.78,16.0,14.0,10.1,10.1,10.5,44.7 ,16.0,14.0,10.0,10.0,10.4,44.4 ,60.32,18.8,11.7,10.1,10.1,10.7,32.40,8.08,40.48,32.40,8.00,40.40,16.48,8.16,24.64,32.37,8.12,40.49,32.37,8.12,40.49,16.25,8.00,24.25,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
230,7.41,570.00,0.32,7.49,576.15,0.33,396.39,294.10,16.0,14.0,10.1,10.1,10.5,44.7 ,16.0,14.0,10.0,10.0,10.4,44.4 ,59.84,18.4,11.5,10.1,10.1,10.7,32.40,8.08,40.48,32.32,8.00,40.32,16.40,8.16,24.56,32.37,8.12,40.49,32.37,8.12,40.49,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
240,7.41,570.00,0.32,7.49,576.15,0.33,396.39,291.07,16.0,14.0,10.1,10.1,10.5,44.7 ,16.0,14.0,10.0,10.0,10.4,44.4 ,60.47,18.7,11.6,10.2,10.1,10.7,32.88,8.08,40.96,32.32,8.00,40.32,16.40,8.16,24.56,32.37,8.12,40.49,32.37,8.12,40.49,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
250,7.42,570.76,0.32,7.49,576.15,0.33,396.21,294.53,16.0,14.0,10.1,10.1,10.5,44.7 ,16.0,14.0,10.0,10.0,10.4,44.4 ,59.76,18.3,11.5,10.1,10.1,10.6,32.40,8.08,40.48,32.32,8.00,40.32,16.40,8.16,24.56,32.25,8.12,40.37,32.25,8.12,40.37,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
260,7.42,570.76,0.32,7.49,576.15,0.33,396.39,291.96,16.0,14.0,10.1,10.1,10.6,44.8 ,16.0,14.0,10.0,10.0,10.4,44.4 ,60.28,18.9,11.6,10.1,10.1,10.6,32.32,8.08,40.40,32.32,8.00,40.32,16.40,8.16,24.56,32.37,8.12,40.49,32.37,8.12,40.49,16.25,8.37,24.62,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
270,7.42,570.76,0.32,7.49,576.15,0.33,396.21,294.53,16.0,14.0,10.1,10.1,10.5,44.7 ,16.0,14.0,10.0,10.0,10.4,44.4 ,59.76,18.8,11.4,10.1,10.1,10.6,32.32,8.08,40.40,32.32,8.00,40.32,16.40,8.16,24.56,32.37,8.00,40.37,32.37,8.00,40.37,16.25,8.00,24.25,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
280,7.43,571.53,0.32,7.49,576.15,0.33,396.21,292.70,16.0,14.0,10.1,10.1,10.5,44.7 ,16.0,14.0,10.0,10.0,10.4,44.4 ,60.13,18.4,11.5,10.1,10.1,10.6,32.32,8.08,40.40,32.32,8.00,40.32,16.40,8.16,24.56,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
290,7.42,570.76,0.32,7.49,576.15,0.33,396.21,294.78,16.0,14.0,10.1,10.1,10.5,44.7 ,16.0,14.0,10.0,10.0,10.4,44.4 ,59.71,18.2,11.4,10.1,10.1,10.6,32.32,8.08,40.40,32.32,8.00,40.32,16.40,8.16,24.56,32.37,8.00,40.37,32.37,8.00,40.37,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
300,7.43,571.53,0.32,7.49,576.15,0.33,396.39,291.16,16.0,14.0,10.1,10.1,10.5,44.6 ,16.0,14.0,10.0,10.0,10.4,44.4 ,60.45,18.4,11.5,10.1,10.1,10.6,32.32,8.08,40.40,32.24,8.00,40.24,16.40,8.16,24.56,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
310,7.43,571.53,0.32,7.49,576.15,0.33,396.39,294.75,16.0,14.0,10.1,10.1,10.5,44.6 ,16.0,14.0,10.0,10.0,10.4,44.4 ,59.71,18.1,11.4,10.1,10.1,10.6,32.32,8.08,40.40,32.24,8.00,40.24,16.32,8.16,24.48,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
320,7.44,572.30,0.32,7.49,576.15,0.33,396.39,292.47,16.0,14.0,10.1,10.1,10.5,44.6 ,16.0,14.0,10.0,10.0,10.4,44.4 ,60.18,18.5,11.5,10.1,10.0,10.6,32.40,8.08,40.48,32.24,8.00,40.24,16.32,8.16,24.48,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
330,7.44,572.30,0.32,7.49,576.15,0.33,396.21,294.68,16.0,14.0,10.1,10.1,10.5,44.6 ,16.0,14.0,10.0,10.0,10.4,44.4 ,59.73,18.9,11.3,10.1,10.1,10.6,32.24,8.08,40.32,32.24,8.00,40.24,16.32,8.16,24.48,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
340,7.44,572.30,0.32,7.49,576.15,0.33,396.39,290.98,16.0,14.0,10.1,10.1,10.5,44.6 ,16.0,14.0,10.0,10.0,10.4,44.4 ,60.49,18.3,11.4,10.1,10.1,10.6,32.24,8.08,40.32,32.24,8.00,40.24,16.32,8.16,24.48,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
350,7.44,572.30,0.32,7.49,576.15,0.33,396.21,295.35,16.0,14.0,10.1,10.1,10.5,44.6 ,16.0,14.0,10.0,10.0,10.4,44.4 ,59.59,18.0,11.3,10.1,10.0,10.6,32.24,8.08,40.32,32.24,8.00,40.24,16.32,8.16,24.48,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
360,7.44,572.30,0.32,7.49,576.15,0.33,396.39,292.81,16.0,14.0,10.1,10.1,10.5,44.6 ,16.0,14.0,10.0,10.0,10.4,44.4 ,60.11,18.2,11.4,10.1,10.1,10.6,32.24,8.08,40.32,32.16,8.00,40.16,16.32,8.16,24.48,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
370,7.44,572.30,0.32,7.49,576.15,0.33,396.21,294.56,16.0,14.0,10.1,10.1,10.4,44.6 ,16.0,14.0,10.0,10.0,10.4,44.4 ,59.75,18.0,11.3,10.1,10.0,10.6,32.24,8.08,40.32,32.16,8.00,40.16,16.32,8.16,24.48,32.25,8.00,40.25,32.25,8.00,40.25,16.12,7.87,23.99,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
380,7.44,572.30,0.32,7.49,576.15,0.33,396.39,292.09,16.0,14.0,10.1,10.1,10.5,44.6 ,16.0,14.0,10.0,10.0,10.4,44.4 ,60.26,18.5,11.4,10.1,10.0,10.6,32.24,8.08,40.32,32.16,8.00,40.16,16.32,8.16,24.48,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
390,7.46,573.84,0.32,7.49,576.15,0.33,396.39,294.74,16.0,14.0,10.1,10.0,10.4,44.5 ,16.0,14.0,10.0,10.0,10.4,44.4 ,59.71,18.0,11.3,10.1,10.0,10.6,32.24,8.08,40.32,32.16,8.00,40.16,16.32,8.16,24.48,32.12,8.00,40.12,32.12,8.00,40.12,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
400,7.45,573.07,0.32,7.49,576.15,0.33,396.39,292.55,16.0,14.0,10.1,10.1,10.4,44.5 ,16.0,14.0,10.0,10.0,10.4,44.4 ,60.16,18.1,11.4,10.2,10.0,10.6,32.72,8.08,40.80,32.16,8.00,40.16,16.32,8.16,24.48,32.12,8.00,40.12,32.12,8.00,40.12,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
410,7.44,572.30,0.32,7.49,576.15,0.33,396.39,294.91,16.0,14.0,10.1,10.1,10.5,44.7 ,16.0,14.0,10.0,10.0,10.4,44.4 ,59.68,17.9,11.3,10.1,10.0,10.6,32.32,8.08,40.40,32.16,7.92,40.08,16.32,8.16,24.48,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
420,7.46,573.84,0.32,7.49,576.15,0.33,396.21,292.53,16.0,14.0,10.0,10.0,10.4,44.4 ,16.0,14.0,10.0,10.0,10.4,44.4 ,60.17,18.1,11.4,10.1,10.0,10.6,32.24,8.08,40.32,32.16,8.00,40.16,16.32,8.16,24.48,32.12,8.00,40.12,32.12,8.00,40.12,16.12,7.87,23.99,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
430,7.44,572.30,0.32,7.49,576.15,0.33,396.39,294.77,16.0,14.0,10.1,10.1,10.5,44.6 ,16.0,14.0,10.0,10.0,10.4,44.4 ,59.71,17.9,11.3,10.1,10.1,10.6,32.32,8.08,40.40,32.16,8.00,40.16,16.32,8.16,24.48,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
440,7.44,572.30,0.32,7.49,576.15,0.33,396.39,294.55,16.0,14.0,10.1,10.1,10.5,44.6 ,16.0,14.0,10.0,10.0,10.4,44.4 ,59.75,18.0,11.3,10.1,10.1,10.6,32.24,8.08,40.32,32.16,8.00,40.16,16.32,8.16,24.48,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
450,7.46,573.84,0.32,7.49,576.15,0.33,396.39,294.83,16.0,14.0,10.0,10.0,10.4,44.5 ,16.0,14.0,10.0,10.0,10.4,44.4 ,59.70,17.9,11.3,10.1,10.0,10.6,32.24,8.08,40.32,32.16,7.92,40.08,16.40,8.16,24.56,32.12,8.00,40.12,32.12,8.00,40.12,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
460,7.46,573.84,0.32,7.49,576.15,0.33,396.39,292.47,16.0,14.0,10.0,10.0,10.4,44.5 ,16.0,14.0,10.0,10.0,10.4,44.4 ,60.18,18.0,11.3,10.1,10.0,10.6,32.24,8.08,40.32,32.16,8.00,40.16,16.40,8.16,24.56,32.12,8.00,40.12,32.12,8.00,40.12,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
470,7.45,573.07,0.32,7.49,576.15,0.33,396.21,294.93,16.0,14.0,10.1,10.1,10.5,44.6 ,16.0,14.0,10.0,10.0,10.4,44.4 ,59.68,17.9,11.2,10.1,10.0,10.6,32.24,8.08,40.32,32.16,7.92,40.08,16.40,8.16,24.56,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
480,7.45,573.07,0.32,7.49,576.15,0.33,396.39,289.04,16.0,14.0,10.1,10.1,10.4,44.6 ,16.0,14.0,10.0,10.0,10.4,44.4 ,60.89,18.0,11.3,10.3,10.0,10.6,33.04,8.08,41.12,32.08,8.00,40.08,16.40,8.16,24.56,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
490,7.46,573.84,0.32,7.49,576.15,0.33,396.39,284.19,16.0,14.0,10.0,10.0,10.4,44.5 ,16.0,14.0,10.0,10.0,10.4,44.4 ,61.93,17.9,11.2,10.1,10.0,10.6,32.32,8.00,40.32,32.08,8.00,40.08,16.40,8.16,24.56,32.12,8.00,40.12,32.12,8.00,40.12,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
500,7.46,573.84,0.32,7.49,576.15,0.33,396.21,292.26,16.0,14.0,10.0,10.0,10.4,44.5 ,16.0,14.0,10.0,10.0,10.4,44.4 ,60.22,18.7,11.3,10.1,10.0,10.6,32.40,8.00,40.40,32.16,8.00,40.16,16.48,8.16,24.64,32.12,8.00,40.12,32.12,8.00,40.12,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
510,7.45,573.07,0.32,7.49,576.15,0.33,396.21,288.78,16.0,14.0,10.1,10.1,10.6,44.7 ,16.0,14.0,10.0,10.0,10.4,44.4 ,60.95,18.0,11.2,10.2,10.0,10.6,32.96,8.00,40.96,32.08,8.00,40.08,16.40,8.16,24.56,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.25,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
520,7.45,573.07,0.32,7.49,576.15,0.33,396.39,292.28,16.0,14.0,10.1,10.1,10.6,44.7 ,16.0,14.0,10.0,10.0,10.4,44.4 ,60.22,18.7,11.3,11.3,10.0,10.7,37.04,8.00,45.04,32.08,7.92,40.00,16.48,8.16,24.64,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.25,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
530,7.46,573.84,0.32,7.49,576.15,0.33,396.39,294.63,16.0,14.0,10.0,10.0,10.4,44.5 ,16.0,14.0,10.0,10.0,10.4,44.4 ,59.74,17.8,11.2,10.3,10.0,10.7,33.28,8.08,41.36,32.08,7.92,40.00,16.48,8.16,24.64,32.12,8.00,40.12,32.12,8.00,40.12,16.00,8.00,24.00,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
540,7.46,573.84,0.32,7.49,576.15,0.33,396.21,292.54,16.0,14.0,10.0,10.0,10.4,44.5 ,16.0,14.0,10.0,10.0,10.4,44.4 ,60.16,18.7,11.3,10.6,10.0,10.7,34.16,8.08,42.24,32.08,8.00,40.08,16.56,8.16,24.72,32.12,8.00,40.12,32.12,8.00,40.12,16.00,8.00,24.00,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
550,7.45,573.07,0.32,7.49,576.15,0.33,396.39,294.86,16.0,14.0,10.1,10.1,10.5,44.6 ,16.0,14.0,10.0,10.0,10.4,44.4 ,59.69,17.8,11.2,10.3,10.0,10.7,33.12,8.08,41.20,32.16,8.00,40.16,16.64,8.16,24.80,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
560,7.45,573.07,0.32,7.49,576.15,0.33,396.39,294.04,16.0,14.0,10.1,10.1,10.5,44.6 ,16.0,14.0,10.0,10.0,10.4,44.4 ,59.85,17.9,11.3,11.2,10.0,10.7,36.96,8.00,44.96,32.08,8.00,40.08,16.64,8.16,24.80,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
570,7.46,573.84,0.32,7.49,576.15,0.33,396.39,295.08,16.0,14.0,10.0,10.0,10.3,44.4 ,16.0,14.0,10.0,10.0,10.4,44.4 ,59.64,17.8,11.2,10.1,10.0,10.8,32.56,8.00,40.56,32.08,7.92,40.00,16.80,8.16,24.96,32.12,8.00,40.12,32.12,8.00,40.12,16.00,7.87,23.87,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
580,7.47,574.61,0.32,7.49,576.15,0.33,396.21,292.57,16.0,14.0,10.0,10.0,10.5,44.5 ,16.0,14.0,10.0,10.0,10.4,44.4 ,60.16,18.2,11.3,11.2,10.0,10.8,36.96,8.00,44.96,32.08,7.92,40.00,16.72,8.16,24.88,32.12,8.00,40.12,32.12,8.00,40.12,16.00,8.12,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
