N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,2097152,3.941252,,10737418240,1073741824,2.72,272.43,68.08,62.13,12.61,0,0,1228293.00,281197.01,74.74,0,1509490.01
20,131072,2.092580,,7644119040,764411904,3.65,365.29,51.04,59.44,9.68,50.58,7.48,649921.00,149213.01,69.12,58.06,799134.01
30,65536,3.391101,,14386462720,1438646272,4.24,424.23,43.76,70.14,8.89,56.69,8.77,1068099.00,245356.00,79.03,65.46,1313455.00
40,16384,2.406879,,8990228480,899022848,3.73,373.52,51.04,70.20,8.66,55.57,8.55,749150.00,172146.01,78.86,64.12,921296.01
50,8192,2.003917,,9059696640,905969664,4.51,452.09,41.76,67.62,8.42,55.42,8.36,625649.00,143496.00,76.04,63.78,769145.00
60,8192,3.921558,,15983575040,1598357504,4.07,407.58,46.00,67.61,8.35,59.27,8.29,1455696.00,281151.00,75.96,67.56,1736847.00
70,4096,3.115491,,12879134720,1287913472,4.13,413.38,44.80,67.15,8.29,63.22,8.26,25156868.00,660858.00,75.44,71.48,25817726.00
80,2048,3.246516,,9718824960,971882496,2.99,299.36,63.44,68.06,8.30,66.06,8.23,193746987.00,11525156.01,76.36,74.29,205272143.01
90,1024,3.208835,,6978273280,697827328,2.17,217.46,87.60,66.56,8.21,66.20,8.17,394543399.00,59069661.02,74.77,74.37,453613060.02
100,512,2.539497,,4818903040,481890304,1.89,189.75,102.16,66.28,8.18,65.97,8.11,360700027.00,60250977.02,74.46,74.08,420951004.02
110,512,3.434884,,6449725440,644972544,1.87,187.77,102.16,66.16,8.17,65.78,8.08,500185691.00,82514803.02,74.33,73.86,582700494.02
120,256,2.259957,,4206161920,420616192,1.85,186.11,102.16,67.34,8.19,65.68,8.10,325935323.00,53732325.02,75.53,73.78,379667648.02
130,256,2.860279,,5368709120,536870912,1.87,187.69,102.16,66.89,8.20,65.52,8.07,414959243.00,68490700.02,75.09,73.59,483449943.02
140,256,3.585055,,6727864320,672786432,1.87,187.66,102.16,65.81,8.13,65.35,8.06,518971874.00,85691456.02,73.94,73.41,604663330.02
150,128,2.203399,,4149493760,414949376,1.87,188.31,102.16,65.67,8.14,65.29,8.05,319673918.00,52820761.02,73.81,73.34,372494679.02
160,128,2.797472,,5048719360,504871936,1.80,180.47,108.16,69.24,8.22,65.34,8.04,388616761.00,64220805.02,77.46,73.38,452837566.02
170,128,3.159693,,6069288960,606928896,1.91,192.08,102.16,65.56,8.11,65.12,8.02,466133519.00,77124741.02,73.67,73.14,543258260.02
180,128,3.774140,,7218882560,721888256,1.91,191.27,96.80,65.58,8.09,65.06,8.03,553852548.00,91651701.02,73.67,73.09,645504249.02
190,64,2.213458,,4252590080,425259008,1.92,192.12,102.16,65.68,8.12,65.04,8.00,325976024.00,53971331.02,73.80,73.04,379947355.02
200,64,2.625306,,4967930880,496793088,1.88,189.23,102.16,66.86,8.13,65.02,8.02,380489588.00,63014016.02,74.99,73.04,443503604.02
210,64,3.049210,,5759303680,575930368,1.88,188.87,102.16,65.78,8.09,64.95,8.01,441070914.00,73018427.02,73.87,72.96,514089341.02
220,64,3.452194,,6630548480,663054848,1.92,192.06,96.80,65.45,8.08,64.90,8.00,507068037.00,84002947.02,73.53,72.90,591070984.02
230,64,3.935107,,7585505280,758550528,1.92,192.76,96.80,65.51,8.08,64.86,8.00,579739057.00,96077502.02,73.59,72.86,675816559.02
240,32,2.305132,,4314007040,431400704,1.86,187.14,102.16,66.33,8.13,64.91,8.00,329599586.00,54627789.02,74.46,72.91,384227375.02
250,32,2.531772,,4880957440,488095744,1.92,192.78,102.16,65.41,8.08,64.79,7.99,372716793.00,61782296.02,73.49,72.78,434499089.02
260,32,2.909707,,5495523840,549552384,1.88,188.86,102.16,67.16,8.09,64.81,7.99,419479979.00,69529263.02,75.25,72.80,489009242.02
270,32,3.194874,,6159626240,615962624,1.92,192.79,96.80,65.56,8.07,64.76,7.98,470496869.00,77915833.02,73.63,72.74,548412702.02
280,32,3.625448,,6875184640,687518464,1.89,189.63,102.16,68.47,8.15,64.75,7.99,525065119.00,86948181.02,76.62,72.74,612013300.02
290,32,3.983294,,7644119040,764411904,1.91,191.90,96.80,65.74,8.07,64.73,7.98,583224264.00,96641300.02,73.81,72.71,679865564.02
300,16,2.202477,,4234174720,423417472,1.92,192.24,96.80,65.62,8.08,64.74,7.99,322955944.00,53516576.02,73.70,72.73,376472520.02
310,16,2.427591,,4674897920,467489792,1.92,192.56,102.16,65.75,8.07,64.71,7.98,356843499.00,59075895.02,73.82,72.69,415919394.02
320,16,2.837060,,5145189120,514518912,1.81,181.35,108.16,70.39,8.16,64.73,7.99,393271505.00,65013267.02,78.55,72.72,458284772.02
330,16,2.934537,,5646008320,564600832,1.92,192.39,96.80,65.85,8.09,64.68,7.97,431319837.00,71310195.02,73.94,72.65,502630032.02
340,16,3.225561,,6178315520,617831552,1.91,191.54,102.16,65.95,8.09,64.66,7.98,472251465.00,78021988.02,74.04,72.64,550273453.02
350,16,3.495369,,6743070720,674307072,1.92,192.91,96.80,66.00,8.10,64.62,7.97,515292512.00,85139140.02,74.10,72.59,600431652.02
360,16,3.879852,,7341233920,734123392,1.89,189.21,102.16,68.66,8.15,64.61,7.98,562496161.00,92685527.02,76.81,72.59,655181688.02
370,8,2.093983,,3986882560,398688256,1.90,190.39,102.16,68.27,8.13,64.59,7.97,306342134.00,50330770.02,76.40,72.56,356672904.02
380,8,2.271294,,4320812160,432081216,1.90,190.23,102.16,69.06,8.13,64.58,7.97,332153620.00,54540108.02,77.19,72.55,386693728.02
390,8,2.436647,,4672885760,467288576,1.91,191.77,102.16,66.53,8.11,64.58,7.96,360652025.00,58972825.02,74.64,72.54,419624850.02
400,8,2.750867,,5043583360,504358336,1.83,183.34,102.16,71.37,8.14,64.63,7.97,390678550.00,63651847.02,79.51,72.60,454330397.02
410,8,2.884854,,5433384960,543338496,1.88,188.33,102.16,72.46,8.13,64.55,7.95,421690899.00,68557089.02,80.59,72.50,490247988.02
420,8,3.103177,,5842770560,584277056,1.88,188.28,102.16,67.31,8.14,64.55,7.97,452487674.00,73710164.02,75.45,72.52,526197838.02
430,8,3.322636,,6272220160,627222016,1.88,188.77,102.16,66.11,8.13,64.54,7.96,488450083.00,79115809.02,74.24,72.50,567565892.02
440,8,3.585648,,6722213760,672221376,1.87,187.47,102.16,68.97,8.15,64.55,7.97,525873351.00,84788553.02,77.12,72.52,610661904.02
450,8,3.833203,,7193231360,719323136,1.87,187.65,102.16,69.70,8.14,64.50,7.96,564630882.00,90722719.02,77.84,72.46,655353601.02
460,4,2.061454,,3842876480,384287648,1.86,186.41,102.16,70.11,8.16,64.49,7.96,304658636.00,48466285.02,78.27,72.45,353124921.02
470,4,2.203200,,4100129280,410012928,1.86,186.09,102.16,73.44,8.15,64.48,7.95,325411258.00,51704610.02,81.59,72.43,377115868.02
480,4,2.489326,,4368614080,436861408,1.75,175.49,108.16,70.89,8.22,64.54,7.96,350926559.00,55097114.02,79.11,72.50,406023673.02
490,4,2.528272,,4648570880,464857088,1.83,183.86,102.16,71.13,8.18,64.47,7.94,371954930.00,58614606.02,79.31,72.41,430569536.02
500,4,2.698908,,4940239680,494023968,1.83,183.04,102.16,75.06,8.16,64.46,7.96,401207636.00,62285690.02,83.22,72.42,463493326.02
510,4,2.925599,,5243860480,524386048,1.79,179.23,108.16,74.23,8.19,64.49,7.94,430325236.00,66115860.02,82.42,72.43,496441096.02
520,4,3.130724,,5559673280,555967328,1.77,177.58,108.16,81.15,8.15,64.46,7.95,462566692.00,70094251.02,89.30,72.41,532660943.02
530,4,3.342923,,5887918080,588791808,1.75,176.13,108.16,81.93,8.17,64.45,7.95,488771577.00,74228993.02,90.10,72.40,563000570.02
540,4,3.515614,,6228834880,622883488,1.76,177.17,108.16,82.01,8.17,64.44,7.96,521761435.00,78523304.02,90.18,72.40,600284739.02
550,4,3.782777,,6582663680,658266368,1.73,174.01,108.16,81.96,8.15,64.53,7.95,552880712.00,82982604.02,90.11,72.48,635863316.02
560,2,2.033106,,3474822240,347482224,1.70,170.91,114.96,82.23,8.15,64.44,7.95,298529264.00,43806184.02,90.38,72.39,342335448.02
570,2,2.101909,,3665008640,366500864,1.74,174.36,108.16,81.95,8.14,64.45,7.95,314532793.00,46202048.02,90.09,72.40,360734841.02
580,2,2.226752,,3862011040,386201104,1.73,173.43,108.16,81.99,8.15,64.43,7.94,334602792.00,48680708.02,90.14,72.37,383283500.02
590,2,2.344977,,4065949440,406594944,1.73,173.38,108.16,82.08,8.14,64.42,7.95,354257665.00,51246612.02,90.22,72.37,405504277.02
600,2,2.503999,,4276943840,427694384,1.70,170.80,114.96,82.22,8.14,64.41,7.95,379760061.00,53908456.02,90.36,72.36,433668517.02
610,2,2.600595,,4495114240,449511424,1.72,172.84,114.96,81.88,8.13,64.45,7.95,396358886.00,56651398.02,90.01,72.40,453010284.02
620,2,2.740477,,4720580640,472058064,1.72,172.25,108.16,81.88,8.13,64.44,7.95,416815402.00,59488554.02,90.01,72.39,476303956.02
630,2,2.872023,,4953463040,495346304,1.72,172.47,108.16,81.85,8.13,64.44,7.95,436496817.00,62421935.02,89.98,72.39,498918752.02
640,2,3.146648,,5193881440,519388144,1.64,165.05,114.96,82.93,8.14,64.62,7.96,455697504.00,65464827.02,91.07,72.58,521162331.02
650,2,3.167459,,5441955840,544195584,1.71,171.80,108.16,81.88,8.15,64.43,7.95,477664293.00,68569768.02,90.03,72.38,546234061.02
660,2,3.298905,,5697806240,569780624,1.72,172.71,114.96,81.81,8.12,64.43,7.95,497897006.00,71789528.02,89.93,72.38,569686534.02
670,2,3.442185,,5961552640,596155264,1.73,173.18,108.16,81.82,8.12,64.45,7.95,518692624.00,75111172.02,89.94,72.40,593803796.02
680,2,3.609578,,6233315040,623331504,1.72,172.68,108.16,82.22,8.12,64.44,7.95,544443922.00,78529875.02,90.34,72.39,622973797.02
690,2,3.736997,,6513213440,651321344,1.74,174.28,108.16,81.78,8.12,64.42,7.94,563455460.00,82047567.02,89.90,72.36,645503027.02
700,2,3.898751,,6801367840,680136784,1.74,174.44,108.16,81.83,8.12,64.41,7.94,587944844.00,85676717.02,89.95,72.35,673621561.02
710,2,4.058759,,7097898240,709789824,1.74,174.87,108.16,81.70,8.11,64.40,7.94,611201930.00,89408275.02,89.81,72.34,700610205.02
720,2,4.320417,,7402924640,740292464,1.71,171.34,108.16,82.40,8.12,64.46,7.94,639817945.00,93253987.02,90.52,72.40,733071932.02
730,2,4.400885,,7716567040,771656704,1.75,175.33,108.16,81.77,8.11,64.40,7.94,663999150.00,97191760.02,89.88,72.34,761190910.02
740,2,4.588198,,8038945440,803894544,1.75,175.20,108.16,81.75,8.11,64.40,7.95,691480754.00,101250354.02,89.86,72.35,792731108.02
750,2,4.769844,,8370179840,837017984,1.75,175.47,108.16,81.74,8.11,64.40,7.94,719828047.00,105417515.02,89.85,72.34,825245562.02
760,2,5.085547,,8710390240,871039024,1.71,171.27,108.16,82.07,8.11,64.45,7.94,757477380.00,109714012.02,90.18,72.39,867191392.02
770,2,5.210034,,9059696640,905969664,1.73,173.88,108.16,82.28,8.11,64.39,7.94,782268226.00,114094415.02,90.39,72.33,896362641.02
