N,threads,iterations,time,blocking factor,flop,lup,Gflop/s,Gflop/s (Roofline),Mlup/s,Mlup/s (Roofline),cy/CL,cy/CL (ECM),MLUP/s (ECM),l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
810,1,likwid-perfctr,52.0815},,,,1.18,1.65,91.16,126.92,193.07,122.86,143.25,0,0,0,0,0,0
810,2,likwid-perfctr,31.7645,,61623100000.0000,4747522100.0000,1.94,3.06,149.46,235.38,117.75,64.83,271.47,0,0,0,0,0,0
810,3,likwid-perfctr,26.2528,,61694000000.0000,4747556300.0000,2.35,4.24,180.84,326.15,97.32,49.54,355.26,0,0,0,0,0,0
810,4,likwid-perfctr,20.1211,,61570500000.0000,4747573500.0000,3.06,4.99,235.95,383.84,74.59,43.35,405.99,0,0,0,0,0,0
810,5,likwid-perfctr,15.8522,,61665000000.0000,4747575300.0000,3.89,5.35,299.49,411.53,58.77,40.86,430.73,0,0,0,0,0,0
810,6,likwid-perfctr,14.271,,61650000000.000,4747676000.000,4.32,5.57,332.68,428.46,52.90,40.86,430.73,0,0,0,0,0,0
810,7,likwid-perfctr,12.3012}],,,,5.01,5.59,385.95,430.00,45.60,40.86,430.73,0,0,0,0,0,0
810,8,likwid-perfctr,11.3534,,61648900000.0000,4747651200.0000,5.43,5.60,418.17,430.76,42.09,40.86,430.73,0,0,0,0,0,0
810,9,likwid-perfctr,10.3338,,61692700000.0000,4747657700.0000,5.97,5.61,459.43,431.53,38.31,40.86,430.73,0,0,0,0,0,0
810,10,likwid-perfctr,9.7682,,61637300000.0000,4747638200.0000,6.31,5.59,486.03,430.00,36.21,40.86,430.73,0,0,0,0,0,0
