N,threads,iterations,time,blocking factor,flop,lup,Gflop/s,Gflop/s (Roofline),Mlup/s,Mlup/s (Roofline),cy/CL,cy/CL (ECM),MLUP/s (ECM),l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
520,1,likwid-perfctr,16.2742,,30758200000.0000,1236513700.0000,1.89,2.21,75.98,88.40,242.17,230.18,79.93,0,0,0,0,0,0
520,2,likwid-perfctr,10.0179,,30855100000.0000,1236509300.0000,3.08,3.57,123.43,142.80,149.07,126.83,145.07,0,0,0,0,0,0
520,3,likwid-perfctr,8.0272,,30904700000.0000,1236509800.0000,3.85,4.16,154.04,166.40,119.45,105.14,175.00,0,0,0,0,0,0
520,4,likwid-perfctr,7.3582,,30904400000.0000,1236471900.0000,4.20,4.32,168.04,172.80,109.50,103.98,176.95,0,0,0,0,0,0
520,5,likwid-perfctr,7.0761,,30851700000.0000,1236477700.0000,4.36,4.40,174.74,176.00,105.30,103.98,176.95,0,0,0,0,0,0
520,6,likwid-perfctr,7.0215,,30894600000.0000,1236486100.0000,4.40,4.40,176.10,176.00,104.49,103.98,176.95,0,0,0,0,0,0
520,7,likwid-perfctr,6.9874,,30884300000.0000,1236490300.0000,4.42,4.42,176.96,176.80,103.98,103.98,176.95,0,0,0,0,0,0
520,8,likwid-perfctr,6.0807,,30889900000.0000,1236510300.0000,5.08,5.03,203.35,201.20,90.49,90.98,202.24,0,0,0,0,0,0
520,9,likwid-perfctr,5.3991,,30882800000.0000,1236501800.0000,5.72,5.71,229.02,228.40,80.34,80.88,227.49,0,0,0,0,0,0
520,10,likwid-perfctr,4.8543,,30873300000.0000,1236487200.0000,6.36,6.32,254.72,252.80,72.24,72.79,252.78,0,0,0,0,0,0
520,11,likwid-perfctr,4.3989,,30880200000.0000,1236486800.0000,7.02,6.99,281.09,279.60,65.46,66.17,278.07,0,0,0,0,0,0
520,12,likwid-perfctr,4.0351,,30908800000.0000,1236475600.0000,7.66,7.58,306.43,303.20,60.05,60.66,303.33,0,0,0,0,0,0
520,13,likwid-perfctr,3.7584,,30894000000.0000,1236476000.0000,8.22,8.21,328.99,328.40,55.93,55.99,328.63,0,0,0,0,0,0
520,14,likwid-perfctr,3.5372,,30879700000.0000,1236499000.0000,8.73,8.77,349.57,350.80,52.64,51.99,353.91,0,0,0,0,0,0
