,Roofline,,,,,,,,ECM,,,,,,,,,,,,Benchmark,,,,,,Data Transfer (Benchmark),,,,,,,,,Data Transfer (Prediction CS),,,,,,,,,Data Transfer (Prediction LC),,,,,,,,
90,2.63,105.20,0.19,2.76,110.40,0.20,91.36,85.17,39.2,38.2,42.0,42.0,87.4,209.5 ,39.2,38.2,40.0,40.0,83.2,201.4 ,216.04,19.1,43.4,42.3,42.5,88.8,160.72,8.48,169.20,161.60,8.24,169.84,128.24,8.40,136.64,159.50,8.37,167.87,159.50,8.37,167.87,126.00,8.37,134.37,152.00,8.00,160.00,152.00,8.00,160.00,120.00,8.00,128.00
100,2.64,105.60,0.19,2.76,110.40,0.20,91.32,88.12,39.2,38.2,41.8,41.8,86.8,208.5 ,39.2,38.2,40.0,40.0,83.2,201.4 ,208.80,17.5,39.4,42.2,42.0,88.2,160.48,8.48,168.96,159.76,8.40,168.16,127.36,8.40,135.76,158.62,8.37,166.99,158.62,8.37,166.99,125.37,8.25,133.62,152.00,8.00,160.00,152.00,8.00,160.00,120.00,8.00,128.00
110,2.65,106.00,0.19,2.76,110.40,0.20,91.36,87.78,39.2,38.2,41.6,41.6,86.6,208.0 ,39.2,38.2,40.0,40.0,83.2,201.4 ,209.62,18.8,42.4,41.9,41.8,87.6,159.20,8.56,167.76,158.88,8.16,167.04,126.40,8.32,134.72,158.12,8.25,166.37,158.12,8.25,166.37,124.87,8.25,133.12,152.00,8.00,160.00,152.00,8.00,160.00,120.00,8.00,128.00
120,,,,2.76,110.40,0.20,91.32,81.92,39.2,38.2,266.4,41.4,86.3,432.3 ,39.2,38.2,40.0,40.0,83.2,201.4 ,224.60,17.5,39.2,68.0,41.7,87.3,261.76,10.24,272.00,158.56,8.32,166.88,126.08,8.32,134.40,1001.62,64.00,1065.62,157.50,8.25,165.75,124.37,8.37,132.74,152.00,8.00,160.00,152.00,8.00,160.00,120.00,8.00,128.00
130,2.67,106.80,0.19,2.76,110.40,0.20,91.36,87.30,39.2,38.2,43.4,41.3,86.0,209.0 ,39.2,38.2,40.0,40.0,83.2,201.4 ,210.77,18.6,41.7,44.7,41.4,86.8,169.68,8.96,178.64,157.52,8.08,165.60,125.20,8.32,133.52,165.25,8.25,173.50,157.12,8.25,165.37,124.12,8.25,132.37,152.00,8.00,160.00,152.00,8.00,160.00,120.00,8.00,128.00
140,2.68,107.20,0.19,2.76,110.40,0.20,91.32,87.69,39.2,38.2,41.2,41.2,85.8,206.4 ,39.2,38.2,40.0,40.0,83.2,201.4 ,209.83,17.4,39.0,42.5,41.3,86.6,161.36,8.48,169.84,157.12,8.24,165.36,124.88,8.32,133.20,156.75,8.25,165.00,156.75,8.25,165.00,123.75,8.25,132.00,152.00,8.00,160.00,152.00,8.00,160.00,120.00,8.00,128.00
150,2.68,107.20,0.19,2.76,110.40,0.20,91.36,87.11,39.2,38.2,41.2,41.2,85.6,206.1 ,39.2,38.2,40.0,40.0,83.2,201.4 ,211.22,18.6,41.2,43.5,42.3,86.3,165.04,9.04,174.08,161.04,8.08,169.12,124.48,8.24,132.72,156.37,8.25,164.62,156.37,8.25,164.62,123.50,8.12,131.62,152.00,8.00,160.00,152.00,8.00,160.00,120.00,8.00,128.00
160,,,,2.76,110.40,0.20,91.36,67.33,39.2,38.2,322.1,266.3,85.5,712.1 ,39.2,38.2,40.0,40.0,83.2,201.4 ,273.27,18.2,38.9,79.2,67.8,86.7,304.96,11.76,316.72,266.00,5.12,271.12,125.20,8.24,133.44,1224.37,64.00,1288.37,1001.25,64.00,1065.25,123.25,8.25,131.50,152.00,8.00,160.00,152.00,8.00,160.00,120.00,8.00,128.00
170,2.69,107.60,0.19,2.76,110.40,0.20,91.36,87.27,39.2,38.2,41.1,41.0,85.4,205.7 ,39.2,38.2,40.0,40.0,83.2,201.4 ,210.84,18.5,40.8,43.5,41.0,85.9,164.80,9.04,173.84,156.16,8.00,164.16,123.92,8.24,132.16,156.25,8.25,164.50,155.87,8.25,164.12,123.12,8.25,131.37,152.00,8.00,160.00,152.00,8.00,160.00,120.00,8.00,128.00
180,2.69,107.60,0.19,2.76,110.40,0.20,87.87,87.50,39.2,38.2,45.0,41.0,85.2,209.3 ,39.2,38.2,48.0,40.0,83.2,209.4 ,210.29,20.0,42.1,45.3,40.9,85.7,172.08,9.12,181.20,156.00,7.60,163.60,123.68,8.24,131.92,171.87,8.12,179.99,155.62,8.12,163.74,122.87,8.12,130.99,184.00,8.00,192.00,152.00,8.00,160.00,120.00,8.00,128.00
190,2.70,108.00,0.19,2.76,110.40,0.20,87.87,88.56,39.2,38.2,47.0,40.9,85.1,211.3 ,39.2,38.2,48.0,40.0,83.2,209.4 ,207.76,19.1,40.3,46.3,40.9,85.6,176.24,8.96,185.20,155.68,7.76,163.44,123.44,8.24,131.68,179.87,8.12,187.99,155.50,8.12,163.62,122.75,8.25,131.00,184.00,8.00,192.00,152.00,8.00,160.00,120.00,8.00,128.00
200,,,,2.76,110.40,0.20,87.87,88.66,39.2,38.2,266.3,40.9,85.0,430.3 ,39.2,38.2,48.0,40.0,83.2,209.4 ,207.52,19.7,41.7,45.9,40.8,85.5,174.64,9.04,183.68,155.44,7.92,163.36,123.28,8.24,131.52,1001.00,64.00,1065.00,155.25,8.12,163.37,122.62,8.12,130.74,184.00,8.00,192.00,152.00,8.00,160.00,120.00,8.00,128.00
210,2.70,108.00,0.19,2.76,110.40,0.20,87.87,85.85,39.2,38.2,46.9,40.8,84.9,210.9 ,39.2,38.2,48.0,40.0,83.2,209.4 ,214.32,19.0,40.1,45.4,42.7,85.4,172.72,8.96,181.68,162.80,7.92,170.72,123.28,8.24,131.52,179.50,8.12,187.62,155.12,8.12,163.24,122.50,8.25,130.75,184.00,8.00,192.00,152.00,8.00,160.00,120.00,8.00,128.00
220,2.71,108.40,0.19,2.76,110.40,0.20,87.83,88.02,39.2,38.2,46.9,40.8,84.8,210.7 ,39.2,38.2,48.0,40.0,83.2,209.4 ,209.04,19.5,41.3,46.4,40.7,85.4,176.48,9.20,185.68,155.12,7.76,162.88,123.12,8.24,131.36,179.50,8.12,187.62,155.00,8.12,163.12,122.37,8.12,130.49,184.00,8.00,192.00,152.00,8.00,160.00,120.00,8.00,128.00
230,2.71,108.40,0.19,2.76,110.40,0.20,87.87,89.47,39.2,38.2,48.9,40.7,84.8,212.6 ,39.2,38.2,48.0,40.0,83.2,209.4 ,205.66,18.9,39.9,46.4,40.7,85.4,176.64,8.96,185.60,154.96,7.92,162.88,123.20,8.24,131.44,187.25,8.12,195.37,154.87,8.12,162.99,122.25,8.12,130.37,184.00,8.00,192.00,152.00,8.00,160.00,120.00,8.00,128.00
240,,,,2.76,110.40,0.20,87.87,87.05,39.2,38.2,294.1,266.2,84.7,683.2 ,39.2,38.2,48.0,40.0,83.2,209.4 ,211.38,19.3,41.0,47.0,45.1,85.5,179.12,9.04,188.16,174.08,6.16,180.24,123.36,8.16,131.52,1112.50,64.00,1176.50,1000.87,64.00,1064.87,122.25,8.12,130.37,184.00,8.00,192.00,152.00,8.00,160.00,120.00,8.00,128.00
250,2.71,108.40,0.19,2.76,110.40,0.20,87.83,86.89,39.2,38.2,48.8,40.7,84.6,212.3 ,39.2,38.2,48.0,40.0,83.2,209.4 ,211.75,19.0,39.7,49.2,40.6,85.5,187.84,8.88,196.72,154.72,7.92,162.64,123.44,8.16,131.60,187.00,8.12,195.12,154.50,8.12,162.62,122.00,8.12,130.12,184.00,8.00,192.00,152.00,8.00,160.00,120.00,8.00,128.00
260,2.71,108.40,0.19,2.76,110.40,0.20,87.87,86.53,39.2,38.2,48.8,40.7,84.6,212.3 ,39.2,38.2,48.0,40.0,83.2,209.4 ,212.64,19.4,40.8,49.4,40.7,85.8,188.56,9.04,197.60,155.44,7.52,162.96,123.84,8.16,132.00,186.87,8.12,194.99,154.50,8.12,162.62,122.00,8.25,130.25,184.00,8.00,192.00,152.00,8.00,160.00,120.00,8.00,128.00
270,2.72,108.80,0.19,2.76,110.40,0.20,87.87,87.61,39.2,38.2,48.7,40.6,84.4,212.0 ,39.2,38.2,48.0,40.0,83.2,209.4 ,210.02,18.8,39.6,49.3,40.6,85.8,188.48,8.88,197.36,154.48,7.76,162.24,123.76,8.16,131.92,186.75,8.12,194.87,154.50,8.12,162.62,122.00,7.87,129.87,184.00,8.00,192.00,152.00,8.00,160.00,120.00,8.00,128.00
280,,,,2.76,110.40,0.20,87.87,89.01,39.2,38.2,270.2,40.6,84.5,433.6 ,39.2,38.2,48.0,40.0,83.2,209.4 ,206.72,19.2,40.6,50.8,40.6,86.4,194.32,8.88,203.20,154.48,7.84,162.32,124.72,8.16,132.88,1016.87,64.00,1080.87,154.37,8.12,162.49,121.87,8.12,129.99,184.00,8.00,192.00,152.00,8.00,160.00,120.00,8.00,128.00
290,2.72,108.80,0.19,2.76,110.40,0.20,87.87,86.40,39.2,38.2,48.7,40.6,84.4,211.9 ,39.2,38.2,48.0,40.0,83.2,209.4 ,212.97,18.7,39.5,49.2,40.5,86.4,188.00,8.80,196.80,154.24,7.92,162.16,124.72,8.16,132.88,186.62,8.12,194.74,154.25,8.12,162.37,121.75,8.12,129.87,184.00,8.00,192.00,152.00,8.00,160.00,120.00,8.00,128.00
300,2.72,108.80,0.19,2.76,110.40,0.20,87.87,85.80,39.2,38.2,48.6,40.6,84.4,211.8 ,39.2,38.2,48.0,40.0,83.2,209.4 ,214.46,19.0,40.4,49.3,40.5,86.9,188.24,9.04,197.28,154.24,7.84,162.08,125.52,8.16,133.68,186.50,8.12,194.62,154.12,8.12,162.24,121.75,8.12,129.87,184.00,8.00,192.00,152.00,8.00,160.00,120.00,8.00,128.00
310,2.72,108.80,0.19,2.76,110.40,0.20,87.87,87.38,39.2,38.2,48.6,40.5,84.3,211.6 ,39.2,38.2,48.0,40.0,83.2,209.4 ,210.58,18.7,39.4,49.1,40.5,87.1,187.76,8.80,196.56,154.08,7.92,162.00,125.84,8.16,134.00,186.37,8.12,194.49,154.12,8.12,162.24,121.62,8.00,129.62,184.00,8.00,192.00,152.00,8.00,160.00,120.00,8.00,128.00
320,,,,2.76,110.40,0.20,87.83,82.52,39.2,38.2,340.1,336.0,84.3,798.6 ,39.2,38.2,48.0,40.0,83.2,209.4 ,222.97,19.0,40.3,53.0,44.5,89.2,202.96,9.04,212.00,173.36,4.48,177.84,129.04,8.16,137.20,1296.25,64.00,1360.25,1280.12,64.00,1344.12,121.62,8.12,129.74,184.00,8.00,192.00,152.00,8.00,160.00,120.00,8.00,128.00
330,2.72,108.80,0.19,2.76,110.40,0.20,87.87,86.68,39.2,38.2,48.6,40.5,84.3,211.7 ,39.2,38.2,48.0,40.0,83.2,209.4 ,212.28,18.6,39.3,49.1,40.5,88.5,187.60,8.72,196.32,153.92,7.92,161.84,128.00,8.16,136.16,186.25,8.12,194.37,154.00,8.12,162.12,121.62,8.25,129.87,184.00,8.00,192.00,152.00,8.00,160.00,120.00,8.00,128.00
340,2.73,109.20,0.19,2.76,110.40,0.20,87.87,86.00,39.2,38.2,48.6,40.5,84.2,211.5 ,39.2,38.2,48.0,40.0,83.2,209.4 ,213.96,18.9,40.1,49.1,40.4,89.9,187.60,8.88,196.48,153.92,7.76,161.68,130.24,8.16,138.40,186.25,8.12,194.37,153.87,8.12,161.99,121.50,8.00,129.50,184.00,8.00,192.00,152.00,8.00,160.00,120.00,8.00,128.00
350,2.59,103.60,0.18,2.76,110.40,0.20,87.87,85.87,39.2,38.2,48.6,40.5,88.7,216.0 ,39.2,38.2,48.0,40.0,83.2,209.4 ,214.27,18.6,39.2,49.0,40.4,90.2,187.20,8.64,195.84,153.84,7.92,161.76,130.64,8.16,138.80,186.12,8.12,194.24,153.87,8.12,161.99,128.37,8.12,136.49,184.00,8.00,192.00,152.00,8.00,160.00,120.00,8.00,128.00
360,,,,2.21,88.40,0.16,79.93,84.58,39.2,38.2,270.2,40.4,93.9,442.7 ,39.2,38.2,48.0,40.0,104.0,230.2 ,217.54,18.8,40.0,51.6,40.4,93.2,197.52,8.88,206.40,153.92,7.76,161.68,135.28,8.16,143.44,1016.62,64.00,1080.62,153.75,8.12,161.87,136.00,8.37,144.37,184.00,8.00,192.00,152.00,8.00,160.00,152.00,8.00,160.00
370,2.20,88.00,0.16,2.21,88.40,0.16,79.93,84.89,39.2,38.2,48.5,40.4,104.4,231.5 ,39.2,38.2,48.0,40.0,104.0,230.2 ,216.75,18.6,39.2,49.0,40.4,94.0,187.28,8.64,195.92,153.76,7.92,161.68,136.56,8.16,144.72,186.00,8.12,194.12,153.62,8.12,161.74,152.37,8.12,160.49,184.00,8.00,192.00,152.00,8.00,160.00,152.00,8.00,160.00
380,2.20,88.00,0.16,2.21,88.40,0.16,79.93,83.35,39.2,38.2,48.5,40.4,104.1,231.3 ,39.2,38.2,48.0,40.0,104.0,230.2 ,220.76,18.8,39.9,49.0,40.4,96.3,187.36,8.80,196.16,153.76,7.76,161.52,140.08,8.16,148.24,186.00,8.12,194.12,153.62,8.12,161.74,152.12,8.12,160.24,184.00,8.00,192.00,152.00,8.00,160.00,152.00,8.00,160.00
390,2.18,87.20,0.15,2.21,88.40,0.16,79.93,82.71,39.2,38.2,48.5,40.4,105.2,232.3 ,39.2,38.2,48.0,40.0,104.0,230.2 ,222.47,18.5,39.1,48.9,40.4,97.9,187.12,8.64,195.76,153.60,7.84,161.44,142.40,8.16,150.56,185.87,8.12,193.99,153.75,8.12,161.87,153.75,8.12,161.87,184.00,8.00,192.00,152.00,8.00,160.00,152.00,8.00,160.00
400,,,,2.21,88.40,0.16,79.89,80.74,39.2,38.2,298.1,266.1,104.7,707.1 ,39.2,38.2,48.0,40.0,104.0,230.2 ,227.89,18.7,39.8,51.5,43.9,101.8,196.96,8.88,205.84,170.00,5.60,175.60,148.48,8.16,156.64,1128.50,64.00,1192.50,1000.50,64.00,1064.50,153.62,7.37,160.99,184.00,8.00,192.00,152.00,8.00,160.00,152.00,8.00,160.00
410,2.19,87.60,0.15,2.21,88.40,0.16,79.93,81.97,39.2,38.2,48.5,40.4,105.0,232.1 ,39.2,38.2,48.0,40.0,104.0,230.2 ,224.46,18.5,39.1,49.0,40.8,100.1,187.36,8.64,196.00,155.12,7.84,162.96,145.92,8.16,154.08,185.75,8.12,193.87,153.62,8.12,161.74,153.62,7.87,161.49,184.00,8.00,192.00,152.00,8.00,160.00,152.00,8.00,160.00
420,2.18,87.20,0.15,2.21,88.40,0.16,79.89,80.55,39.2,38.2,48.5,40.4,105.2,232.2 ,39.2,38.2,48.0,40.0,104.0,230.2 ,228.44,18.8,39.7,49.0,40.3,102.1,187.20,8.72,195.92,153.52,7.76,161.28,148.96,8.16,157.12,185.75,8.12,193.87,153.62,8.12,161.74,153.62,8.25,161.87,184.00,8.00,192.00,152.00,8.00,160.00,152.00,8.00,160.00
430,2.18,87.20,0.15,2.21,88.40,0.16,79.89,81.87,39.2,38.2,48.5,40.4,105.1,232.1 ,39.2,38.2,48.0,40.0,104.0,230.2 ,224.75,18.5,39.0,48.9,40.3,102.7,187.12,8.56,195.68,153.44,7.84,161.28,149.84,8.16,158.00,185.75,8.12,193.87,153.62,8.12,161.74,153.62,8.12,161.74,184.00,8.00,192.00,152.00,8.00,160.00,152.00,8.00,160.00
440,,,,2.21,88.40,0.16,79.93,80.26,39.2,38.2,270.1,40.4,105.0,453.8 ,39.2,38.2,48.0,40.0,104.0,230.2 ,229.26,18.7,39.6,51.4,40.3,103.6,196.80,8.88,205.68,153.60,7.68,161.28,151.28,8.16,159.44,1016.62,64.00,1080.62,153.50,8.12,161.62,153.50,8.12,161.62,184.00,8.00,192.00,152.00,8.00,160.00,152.00,8.00,160.00
450,2.18,87.20,0.15,2.21,88.40,0.16,79.89,81.77,39.2,38.2,48.4,40.4,105.1,232.1 ,39.2,38.2,48.0,40.0,104.0,230.2 ,225.03,18.4,39.0,48.9,40.3,103.8,187.12,8.56,195.68,153.36,7.84,161.20,151.60,8.16,159.76,185.62,8.12,193.74,153.50,8.12,161.62,153.50,8.25,161.75,184.00,8.00,192.00,152.00,8.00,160.00,152.00,8.00,160.00
460,2.19,87.60,0.16,2.21,88.40,0.16,79.93,80.97,39.2,38.2,48.4,40.4,104.8,231.8 ,39.2,38.2,48.0,40.0,104.0,230.2 ,227.25,18.7,39.6,48.9,40.3,104.3,186.72,8.64,195.36,153.44,7.68,161.12,152.32,8.16,160.48,185.62,8.12,193.74,153.50,8.12,161.62,153.50,7.75,161.25,184.00,8.00,192.00,152.00,8.00,160.00,152.00,8.00,160.00
470,2.19,87.60,0.16,2.21,88.40,0.16,79.93,80.51,39.2,38.2,48.4,40.4,104.8,231.8 ,39.2,38.2,48.0,40.0,104.0,230.2 ,228.53,18.4,38.9,48.8,40.3,104.5,186.80,8.48,195.28,153.36,7.84,161.20,152.64,8.16,160.80,185.62,8.12,193.74,153.50,8.12,161.62,153.50,7.75,161.25,184.00,8.00,192.00,152.00,8.00,160.00,152.00,8.00,160.00
480,,,,2.21,88.40,0.16,79.93,78.31,39.2,38.2,326.1,266.1,105.1,735.4 ,39.2,38.2,48.0,40.0,104.0,230.2 ,234.95,18.6,39.5,53.3,45.8,105.0,204.24,8.88,213.12,178.24,5.12,183.36,153.44,8.16,161.60,1240.25,64.00,1304.25,1000.50,64.00,1064.50,153.37,8.25,161.62,184.00,8.00,192.00,152.00,8.00,160.00,152.00,8.00,160.00
490,2.18,87.20,0.15,2.21,88.40,0.16,79.89,81.15,39.2,38.2,48.4,40.4,105.0,232.0 ,39.2,38.2,48.0,40.0,104.0,230.2 ,226.75,18.4,38.9,48.9,40.3,105.0,186.96,8.48,195.44,153.28,7.76,161.04,153.36,8.16,161.52,185.50,8.12,193.62,153.37,8.12,161.49,153.37,8.25,161.62,184.00,8.00,192.00,152.00,8.00,160.00,152.00,8.00,160.00
500,2.19,87.60,0.15,2.21,88.40,0.16,79.93,80.71,39.2,38.2,48.4,40.3,104.8,231.7 ,39.2,38.2,48.0,40.0,104.0,230.2 ,227.98,18.5,39.4,48.8,40.2,105.0,186.72,8.64,195.36,153.28,7.68,160.96,153.36,8.16,161.52,185.50,8.12,193.62,153.25,8.12,161.37,153.25,8.12,161.37,184.00,8.00,192.00,152.00,8.00,160.00,152.00,8.00,160.00
510,2.19,87.60,0.16,2.21,88.40,0.16,79.93,78.87,39.2,38.2,48.4,40.3,104.8,231.7 ,39.2,38.2,48.0,40.0,104.0,230.2 ,233.30,18.2,38.8,50.6,42.3,104.8,193.76,8.56,202.32,161.36,7.76,169.12,153.04,8.16,161.20,185.50,8.12,193.62,153.25,8.12,161.37,153.25,8.12,161.37,184.00,8.00,192.00,152.00,8.00,160.00,152.00,8.00,160.00
520,,,,2.21,88.40,0.16,79.93,76.06,39.2,38.2,274.1,40.3,104.8,457.4 ,39.2,38.2,48.0,40.0,104.0,230.2 ,241.92,18.6,39.4,55.7,40.5,105.3,213.84,9.04,222.88,154.40,7.68,162.08,153.44,8.56,162.00,1032.37,64.00,1096.37,153.12,8.00,161.12,153.12,8.00,161.12,184.00,8.00,192.00,152.00,8.00,160.00,152.00,8.00,160.00
530,2.19,87.60,0.16,2.21,88.40,0.16,79.89,72.53,39.2,38.2,48.4,40.3,104.8,231.6 ,39.2,38.2,48.0,40.0,104.0,230.2 ,253.70,18.6,38.8,49.1,40.3,106.2,187.12,9.36,196.48,153.44,7.92,161.36,154.08,9.28,163.36,185.37,8.00,193.37,153.12,8.00,161.12,153.12,8.00,161.12,184.00,8.00,192.00,152.00,8.00,160.00,152.00,8.00,160.00
