N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,1048576,2.551842,L2 10 10 10 16 129 10,5662310400,226492416,2.21,88.75,230.00,93.09,6.44,.02,0,132729.00,131423.00,99.53,.02,264152.00
20,131072,3.928253,L2 20 20 20 16 64 20,13421772800,536870912,3.41,136.66,141.52,141.11,7.51,133.62,7.30,206141.00,202683.00,148.62,140.92,408824.00
30,32768,3.860709,L2 30 30 30 16 43 30,14398259200,575930368,3.72,149.17,131.36,144.78,7.56,130.65,7.39,200343.00,198569.00,152.34,138.04,398912.00
40,8192,3.260809,L2 40 40 40 16 32 40,9555148800,382205952,2.92,117.21,167.20,254.56,10.47,149.24,7.68,170806.00,168873.00,265.03,156.92,339679.00
50,4096,2.481976,L2 50 50 50 16 25 50,9967206400,398688256,4.01,160.63,122.64,149.35,7.82,143.23,7.68,2282230.30,183236.00,157.17,150.91,2465466.30
60,2048,3.477008,L2 60 60 60 16 21 60,8991539200,359661568,2.58,103.43,184.00,151.76,7.99,135.57,7.80,231443722.05,30661509.00,159.75,143.37,262105231.05
70,1024,3.349883,L2 70 70 70 16 18 70,7359897600,294395904,2.19,87.88,230.00,151.34,7.90,131.43,7.71,295875387.78,38365740.00,159.24,139.14,334241127.78
80,512,3.115233,L2 80 80 80 16 16 80,5618892800,224755712,1.80,72.14,262.80,265.26,10.72,216.38,7.24,229881176.50,29846018.00,275.98,223.62,259727194.50
90,512,3.725557,L2 90 90 90 16 14 90,8141516800,325660672,2.18,87.41,230.00,153.09,8.02,145.59,7.81,326225853.79,42901745.00,161.11,153.40,369127598.79
100,256,2.476373,L2 100 100 100 16 12 100,5662310400,226492416,2.28,91.46,230.00,155.03,8.14,131.61,7.92,226518325.12,29702308.00,163.17,139.53,256220633.12
110,256,3.713215,L2 110 110 110 16 12 100,7622502400,304900096,2.05,82.11,230.00,165.25,8.54,149.06,8.36,302939275.08,39843876.00,173.79,157.42,342783151.08
120,128,2.709266,L2 120 120 120 16 12 100,4994867200,199794688,1.84,73.74,262.80,270.65,11.02,183.15,8.88,199004316.51,26054949.00,281.67,192.03,225059265.51
130,128,3.275941,L2 130 130 130 16 12 100,6401203200,256048128,1.95,78.15,262.80,183.66,8.89,175.71,8.34,253837025.47,33277588.00,192.55,184.05,287114613.47
140,64,2.079743,L2 140 140 140 16 12 100,4024729600,160989184,1.93,77.40,262.80,181.25,8.76,187.54,8.58,159713971.72,20880490.00,190.01,196.12,180594461.72
150,64,2.583000,L2 150 150 150 16 12 100,4979417600,199176704,1.92,77.10,262.80,178.10,8.60,185.19,8.32,197106621.75,25777076.00,186.70,193.51,222883697.75
160,64,3.945241,L2 160 160 160 16 12 100,6074265600,242970624,1.53,61.58,306.64,316.36,12.23,289.13,6.89,242969900.54,31471270.00,328.59,296.02,274441170.54
170,64,3.863463,L2 170 170 170 16 12 100,7318873600,292754944,1.89,75.77,262.80,173.89,8.43,190.37,8.26,289429395.99,37771839.00,182.32,198.63,327201234.99
180,32,2.317687,L2 180 180 180 16 12 100,4361420800,174456832,1.88,75.26,262.80,176.85,8.60,200.20,8.47,173527783.49,22486271.00,185.45,208.67,196014054.49
190,32,2.699918,L2 190 190 190 16 12 100,5147884800,205915392,1.90,76.26,262.80,175.20,8.73,188.01,8.25,203128975.09,26501338.00,183.93,196.26,229630313.09
200,32,3.450389,L2 200 200 200 16 12 100,6023628800,240945152,1.74,69.82,306.64,271.43,10.64,210.07,8.65,239962355.77,30997533.00,282.07,218.72,270959888.77
210,32,3.699498,L2 210 210 210 16 12 100,6993452800,279738112,1.88,75.61,262.80,174.75,8.69,190.74,8.48,275352994.15,35928788.00,183.44,199.22,311281782.15
220,16,2.163071,L2 220 220 220 16 12 100,4031078400,161243136,1.86,74.54,262.80,182.76,8.95,192.14,8.71,158616180.19,20701290.00,191.71,200.85,179317470.19
230,16,2.446184,L2 230 230 230 16 12 100,4617270400,184690816,1.88,75.50,262.80,180.11,8.74,177.17,8.41,181716730.28,23685410.00,188.85,185.58,205402140.28
240,16,3.382171,L2 240 240 240 16 12 100,5257702400,210308096,1.55,62.17,306.64,280.99,11.19,283.54,7.92,213627659.32,26997186.00,292.18,291.46,240624845.32
