,Roofline,,,,,,,,ECM,,,,,,,,,,,,,Data Transfer (Benchmark),,,,,,,,,Data Transfer (Prediction CS),,,,,,,,,Data Transfer (Prediction CS),,,,,,,,,
,Cache Simulator,,,Layer Conditions,,,ECM,Benchmark,Cache Simulator,,,,,,Layer Condition,,,,,,Benchmark,L1-L2 (B/LUP),,,L2-L3 (B/LUP),,,L3-MEM (B/LUP),,,L1-L2 (B/LUP),,,L2-L3 (B/LUP),,,L3-MEM (B/LUP),,,L1-L2 (B/LUP),,,L2-L3 (B/LUP),,,L3-MEM (B/LUP),,,
N(^3),GFLOP/s,MLUP/s,Arithmetic Intensity,GFLOP/s,MLUP/s,Arithmetic Intensity,MLUP/s,MLUP/s,T_OL,T_nOL,T_L1L2,T_L2L3,T_L3MEM,cy/CL,T_OL,T_nOL,T_L1L2,T_L2L3,T_L3MEM,cy/CL,cy/CL,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total
670,5.60,700.00,0.33,5.59,698.75,0.33,413.48,410.61,10.0,8.0,12.0,10.0,16.5,46.6 ,10.0,8.0,10.0,10.0,16.5,44.5 ,44.81,36.32,8.08,44.40,32.16,7.76,39.92,21.20,8.00,29.20,40.12,8.00,48.12,32.12,8.00,40.12,16.00,7.87,23.87,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
680,5.57,696.25,0.33,5.59,698.75,0.33,413.48,407.15,10.0,8.0,10.0,10.0,16.6,44.6 ,10.0,8.0,10.0,10.0,16.5,44.5 ,45.19,39.92,8.08,48.00,32.16,7.76,39.92,21.52,8.00,29.52,32.12,8.00,40.12,32.12,8.00,40.12,16.00,8.00,24.00,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
690,5.60,700.00,0.33,5.26,657.50,0.14,379.21,406.01,10.0,8.0,12.0,10.0,16.5,46.6 ,10.0,8.0,14.0,10.0,16.5,48.5 ,45.32,39.84,8.08,47.92,32.16,7.76,39.92,21.68,8.00,29.68,40.12,8.00,48.12,32.12,8.00,40.12,16.00,7.87,23.87,48.00,8.00,56.00,32.00,8.00,40.00,16.00,8.00,24.00
700,5.55,693.75,0.33,5.26,657.50,0.14,379.38,398.32,10.0,8.0,12.0,10.0,16.6,46.7 ,10.0,8.0,14.0,10.0,16.5,48.5 ,46.19,41.36,8.08,49.44,32.16,7.76,39.92,22.08,8.00,30.08,40.12,8.00,48.12,32.12,8.00,40.12,16.00,8.12,24.12,48.00,8.00,56.00,32.00,8.00,40.00,16.00,8.00,24.00
710,5.62,702.50,0.34,5.26,657.50,0.14,379.21,413.53,10.0,8.0,10.0,10.0,16.4,44.5 ,10.0,8.0,14.0,10.0,16.5,48.5 ,44.50,33.52,8.08,41.60,32.16,7.84,40.00,22.24,8.00,30.24,32.12,8.00,40.12,32.12,8.00,40.12,16.00,7.87,23.87,48.00,8.00,56.00,32.00,8.00,40.00,16.00,8.00,24.00
720,5.63,703.75,0.34,5.26,657.50,0.14,379.38,412.31,10.0,8.0,10.0,10.0,16.4,44.5 ,10.0,8.0,14.0,10.0,16.5,48.5 ,44.63,34.00,8.08,42.08,32.16,7.76,39.92,22.64,8.00,30.64,32.12,8.00,40.12,32.12,8.00,40.12,16.00,7.75,23.75,48.00,8.00,56.00,32.00,8.00,40.00,16.00,8.00,24.00
730,5.60,700.00,0.33,5.26,657.50,0.14,379.38,394.70,10.0,8.0,12.0,10.0,16.5,46.5 ,10.0,8.0,14.0,10.0,16.5,48.5 ,46.62,40.08,8.08,48.16,32.16,7.76,39.92,23.28,8.00,31.28,40.12,8.00,48.12,32.12,8.00,40.12,16.00,7.87,23.87,48.00,8.00,56.00,32.00,8.00,40.00,16.00,8.00,24.00
740,5.60,700.00,0.33,5.26,657.50,0.14,379.38,408.60,10.0,8.0,10.0,10.0,16.5,44.5 ,10.0,8.0,14.0,10.0,16.5,48.5 ,45.03,33.84,8.08,41.92,32.16,7.76,39.92,23.36,8.00,31.36,32.12,8.00,40.12,32.12,8.00,40.12,16.00,7.87,23.87,48.00,8.00,56.00,32.00,8.00,40.00,16.00,8.00,24.00
750,5.58,697.50,0.33,5.26,657.50,0.14,379.38,385.92,10.0,8.0,12.0,10.0,16.6,46.6 ,10.0,8.0,14.0,10.0,16.5,48.5 ,47.68,40.64,8.08,48.72,32.16,7.76,39.92,24.24,8.00,32.24,40.12,8.00,48.12,32.12,8.00,40.12,16.00,8.00,24.00,48.00,8.00,56.00,32.00,8.00,40.00,16.00,8.00,24.00
760,5.60,700.00,0.33,5.26,657.50,0.14,379.38,382.38,10.0,8.0,10.0,10.0,16.5,44.5 ,10.0,8.0,14.0,10.0,16.5,48.5 ,48.12,40.64,8.08,48.72,32.16,7.68,39.84,25.04,8.00,33.04,32.12,8.00,40.12,32.12,8.00,40.12,16.00,7.87,23.87,48.00,8.00,56.00,32.00,8.00,40.00,16.00,8.00,24.00
770,3.19,398.75,0.20,3.19,398.75,0.20,316.01,386.58,10.0,8.0,14.0,10.0,26.2,58.2 ,10.0,8.0,14.0,10.0,26.2,58.2 ,47.60,41.04,8.08,49.12,32.16,7.76,39.92,25.60,8.00,33.60,48.12,8.00,56.12,32.12,8.00,40.12,32.00,8.00,40.00,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
780,3.21,401.25,0.20,3.19,398.75,0.20,316.15,366.21,10.0,8.0,14.0,10.1,26.0,58.1 ,10.0,8.0,14.0,10.0,26.2,58.2 ,50.24,47.84,8.08,55.92,32.16,7.68,39.84,26.08,8.00,34.08,48.12,8.00,56.12,32.25,8.00,40.25,31.75,8.00,39.75,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
790,3.19,398.75,0.20,3.19,398.75,0.20,316.01,363.66,10.0,8.0,14.0,10.1,26.2,58.3 ,10.0,8.0,14.0,10.0,26.2,58.2 ,50.60,46.96,8.08,55.04,32.16,7.68,39.84,26.80,8.00,34.80,48.12,8.00,56.12,32.25,8.00,40.25,32.00,8.12,40.12,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
800,3.16,395.00,0.20,3.19,398.75,0.20,316.01,375.45,10.0,8.0,10.1,10.1,26.4,54.5 ,10.0,8.0,14.0,10.0,26.2,58.2 ,49.01,41.52,8.08,49.60,32.16,7.68,39.84,27.68,8.00,35.68,32.25,8.00,40.25,32.25,8.00,40.25,32.25,8.12,40.37,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
810,3.16,395.00,0.20,3.19,398.75,0.20,316.15,362.67,10.0,8.0,14.0,10.1,26.4,58.5 ,10.0,8.0,14.0,10.0,26.2,58.2 ,50.74,48.48,8.08,56.56,32.16,7.76,39.92,28.00,8.00,36.00,48.12,8.00,56.12,32.25,8.00,40.25,32.25,8.12,40.37,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
820,3.18,397.50,0.20,3.19,398.75,0.20,316.01,357.47,10.0,8.0,14.0,10.1,26.2,58.3 ,10.0,8.0,14.0,10.0,26.2,58.2 ,51.47,48.40,8.08,56.48,32.16,7.68,39.84,28.40,8.00,36.40,48.12,8.00,56.12,32.25,8.00,40.25,32.25,7.87,40.12,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
830,3.17,396.25,0.20,3.19,398.75,0.20,316.15,353.92,10.0,8.0,14.0,10.1,26.3,58.4 ,10.0,8.0,14.0,10.0,26.2,58.2 ,51.99,48.48,8.08,56.56,32.16,7.68,39.84,29.12,8.00,37.12,48.12,8.00,56.12,32.25,8.00,40.25,32.25,8.00,40.25,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
840,3.18,397.50,0.20,3.19,398.75,0.20,316.01,346.95,10.0,8.0,14.0,10.0,26.2,58.3 ,10.0,8.0,14.0,10.0,26.2,58.2 ,53.03,48.32,8.08,56.40,32.16,7.60,39.76,29.60,8.00,37.60,48.12,8.00,56.12,32.12,8.00,40.12,32.12,8.00,40.12,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
850,3.18,397.50,0.20,3.19,398.75,0.20,316.15,346.25,10.0,8.0,14.0,10.0,26.2,58.3 ,10.0,8.0,14.0,10.0,26.2,58.2 ,53.14,48.32,8.08,56.40,32.16,7.68,39.84,30.00,8.00,38.00,48.12,8.00,56.12,32.12,8.00,40.12,32.12,8.00,40.12,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
860,3.18,397.50,0.20,3.19,398.75,0.20,316.01,346.84,10.0,8.0,14.0,10.0,26.2,58.3 ,10.0,8.0,14.0,10.0,26.2,58.2 ,53.05,48.48,8.08,56.56,32.16,7.60,39.76,30.32,8.00,38.32,48.12,8.00,56.12,32.12,8.00,40.12,32.12,8.00,40.12,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
870,3.18,397.50,0.20,3.19,398.75,0.20,316.15,343.53,10.0,8.0,14.0,10.0,26.2,58.3 ,10.0,8.0,14.0,10.0,26.2,58.2 ,53.56,48.48,8.08,56.56,32.16,7.68,39.84,30.56,8.00,38.56,48.12,8.00,56.12,32.12,8.00,40.12,32.12,8.00,40.12,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
880,3.18,397.50,0.20,3.19,398.75,0.20,316.01,347.84,10.0,8.0,14.0,10.0,26.2,58.3 ,10.0,8.0,14.0,10.0,26.2,58.2 ,52.90,48.48,8.08,56.56,32.16,7.60,39.76,30.80,8.00,38.80,48.12,8.00,56.12,32.12,8.00,40.12,32.12,8.00,40.12,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
890,3.18,397.50,0.20,3.19,398.75,0.20,316.15,344.31,10.0,8.0,14.0,10.0,26.2,58.3 ,10.0,8.0,14.0,10.0,26.2,58.2 ,53.44,47.28,8.08,55.36,32.16,7.68,39.84,31.04,8.00,39.04,48.12,8.00,56.12,32.12,8.00,40.12,32.12,8.00,40.12,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
900,3.18,397.50,0.20,3.19,398.75,0.20,316.01,349.90,10.0,8.0,14.0,10.0,26.2,58.3 ,10.0,8.0,14.0,10.0,26.2,58.2 ,52.59,43.12,8.08,51.20,32.16,7.68,39.84,31.20,8.00,39.20,48.12,8.00,56.12,32.12,8.00,40.12,32.12,8.00,40.12,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
910,3.18,397.50,0.20,3.19,398.75,0.20,316.15,339.95,10.0,8.0,14.0,10.0,26.2,58.3 ,10.0,8.0,14.0,10.0,26.2,58.2 ,54.13,48.40,8.08,56.48,32.16,7.68,39.84,31.28,8.00,39.28,48.12,8.00,56.12,32.12,8.00,40.12,32.12,8.00,40.12,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
920,3.18,397.50,0.20,3.19,398.75,0.20,316.15,334.95,10.0,8.0,14.0,10.0,26.2,58.3 ,10.0,8.0,14.0,10.0,26.2,58.2 ,54.93,48.32,8.08,56.40,32.16,7.52,39.68,31.52,8.00,39.52,48.12,8.00,56.12,32.12,8.00,40.12,32.12,8.00,40.12,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
930,3.18,397.50,0.20,3.19,398.75,0.20,316.15,336.64,10.0,8.0,14.0,10.0,26.2,58.3 ,10.0,8.0,14.0,10.0,26.2,58.2 ,54.66,48.40,8.08,56.48,32.08,7.68,39.76,31.60,8.00,39.60,48.12,8.00,56.12,32.12,8.00,40.12,32.12,8.00,40.12,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
940,3.18,397.50,0.20,3.19,398.75,0.20,316.01,343.47,10.0,8.0,14.0,10.0,26.2,58.3 ,10.0,8.0,14.0,10.0,26.2,58.2 ,53.57,48.40,8.08,56.48,32.08,7.60,39.68,31.60,8.00,39.60,48.12,8.00,56.12,32.12,8.00,40.12,32.12,8.00,40.12,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
950,3.18,397.50,0.20,3.19,398.75,0.20,316.15,343.45,10.0,8.0,14.0,10.0,26.2,58.3 ,10.0,8.0,14.0,10.0,26.2,58.2 ,53.57,48.40,8.08,56.48,32.08,7.68,39.76,31.76,8.00,39.76,48.12,8.00,56.12,32.12,8.00,40.12,32.12,8.00,40.12,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
960,3.18,397.50,0.20,3.19,398.75,0.20,316.01,352.03,10.0,8.0,10.0,10.0,26.2,54.3 ,10.0,8.0,14.0,10.0,26.2,58.2 ,52.27,41.84,8.08,49.92,32.08,7.60,39.68,31.92,8.00,39.92,32.12,8.00,40.12,32.12,8.00,40.12,32.12,8.00,40.12,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
970,3.18,397.50,0.20,3.19,398.75,0.20,316.15,343.64,10.0,8.0,14.0,10.0,26.2,58.3 ,10.0,8.0,14.0,10.0,26.2,58.2 ,53.54,48.40,8.08,56.48,32.16,7.68,39.84,31.92,8.00,39.92,48.12,8.00,56.12,32.12,8.00,40.12,32.12,8.00,40.12,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
980,3.18,397.50,0.20,3.19,398.75,0.20,316.15,340.23,10.0,8.0,14.0,10.0,26.2,58.3 ,10.0,8.0,14.0,10.0,26.2,58.2 ,54.08,48.40,8.08,56.48,32.08,7.60,39.68,32.00,8.00,40.00,48.12,8.00,56.12,32.12,8.00,40.12,32.12,8.00,40.12,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
990,3.18,397.50,0.20,3.19,398.75,0.20,316.01,327.58,10.0,8.0,14.0,10.0,26.2,58.3 ,10.0,8.0,14.0,10.0,26.2,58.2 ,56.17,48.40,8.08,56.48,32.16,7.68,39.84,32.16,8.00,40.16,48.12,8.00,56.12,32.12,8.00,40.12,32.12,8.00,40.12,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
1000,3.18,397.50,0.20,3.19,398.75,0.20,316.01,335.97,10.0,8.0,14.0,10.0,26.2,58.3 ,10.0,8.0,14.0,10.0,26.2,58.2 ,54.77,48.24,8.08,56.32,32.16,7.52,39.68,32.24,8.00,40.24,48.12,8.00,56.12,32.12,8.00,40.12,32.12,8.00,40.12,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
1010,3.18,397.50,0.20,3.19,398.75,0.20,316.15,348.21,10.0,8.0,14.0,10.0,26.2,58.3 ,10.0,8.0,14.0,10.0,26.2,58.2 ,52.84,48.40,8.08,56.48,32.08,7.68,39.76,32.00,8.16,40.16,48.12,8.00,56.12,32.12,8.00,40.12,32.12,8.00,40.12,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
1020,3.18,397.50,0.20,3.19,398.75,0.20,316.01,340.21,10.0,8.0,14.0,10.0,26.2,58.3 ,10.0,8.0,14.0,10.0,26.2,58.2 ,54.08,46.40,8.08,54.48,32.08,7.76,39.84,32.08,8.64,40.72,48.12,8.00,56.12,32.12,8.00,40.12,32.12,8.00,40.12,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
1030,3.18,397.50,0.20,3.19,398.75,0.20,316.15,331.50,10.0,8.0,14.0,10.0,26.2,58.3 ,10.0,8.0,14.0,10.0,26.2,58.2 ,55.51,48.48,8.16,56.64,32.08,7.68,39.76,32.08,9.04,41.12,48.12,8.00,56.12,32.12,8.00,40.12,32.12,8.00,40.12,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
1040,3.18,397.50,0.20,3.19,398.75,0.20,316.15,333.42,10.0,8.0,14.0,10.0,26.2,58.3 ,10.0,8.0,14.0,10.0,26.2,58.2 ,55.19,48.48,8.16,56.64,32.08,7.60,39.68,32.16,9.52,41.68,48.12,8.00,56.12,32.00,8.00,40.00,32.00,8.00,40.00,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
1050,3.18,397.50,0.20,3.19,398.75,0.20,316.15,321.73,10.0,8.0,14.0,10.0,26.2,58.3 ,10.0,8.0,14.0,10.0,26.2,58.2 ,57.19,48.48,8.24,56.72,32.16,7.68,39.84,32.16,9.92,42.08,48.12,8.00,56.12,32.00,8.00,40.00,32.00,8.00,40.00,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
1060,3.18,397.50,0.20,3.19,398.75,0.20,316.15,324.58,10.0,8.0,14.0,10.0,26.2,58.3 ,10.0,8.0,14.0,10.0,26.2,58.2 ,56.69,48.48,8.16,56.64,32.08,7.68,39.76,32.16,10.32,42.48,48.12,8.00,56.12,32.00,8.00,40.00,32.00,8.00,40.00,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
1070,3.18,397.50,0.20,3.19,398.75,0.20,316.01,329.41,10.0,8.0,14.0,10.0,26.2,58.3 ,10.0,8.0,14.0,10.0,26.2,58.2 ,55.86,48.48,8.24,56.72,32.08,7.60,39.68,32.16,10.72,42.88,48.12,8.00,56.12,32.00,8.00,40.00,32.00,8.00,40.00,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
1080,3.18,397.50,0.20,3.19,398.75,0.20,316.15,326.86,10.0,8.0,14.0,10.0,26.2,58.3 ,10.0,8.0,14.0,10.0,26.2,58.2 ,56.29,48.48,8.24,56.72,32.08,7.60,39.68,32.24,11.12,43.36,48.12,8.00,56.12,32.00,8.00,40.00,32.00,8.00,40.00,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
1090,3.18,397.50,0.20,3.19,398.75,0.20,316.15,330.91,10.0,8.0,14.0,10.0,26.2,58.3 ,10.0,8.0,14.0,10.0,26.2,58.2 ,55.60,48.48,8.24,56.72,32.08,7.68,39.76,32.24,11.44,43.68,48.12,8.00,56.12,32.00,8.00,40.00,32.00,8.00,40.00,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
1100,3.18,397.50,0.20,3.19,398.75,0.20,316.01,323.51,10.0,8.0,14.0,10.0,26.2,58.3 ,10.0,8.0,14.0,10.0,26.2,58.2 ,56.88,48.40,8.24,56.64,32.08,7.68,39.76,32.24,11.76,44.00,48.12,8.00,56.12,32.00,8.00,40.00,32.00,8.00,40.00,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
1110,3.18,397.50,0.20,3.19,398.75,0.20,316.15,319.84,10.0,8.0,14.0,10.0,26.2,58.3 ,10.0,8.0,14.0,10.0,26.2,58.2 ,57.53,48.48,8.24,56.72,32.08,7.68,39.76,32.24,12.08,44.32,48.12,8.00,56.12,32.00,8.00,40.00,32.00,8.00,40.00,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
1120,3.18,397.50,0.20,3.19,398.75,0.20,316.01,318.83,10.0,8.0,14.0,10.0,26.2,58.3 ,10.0,8.0,14.0,10.0,26.2,58.2 ,57.71,48.56,8.24,56.80,32.08,7.68,39.76,32.24,12.48,44.72,48.12,8.00,56.12,32.00,8.00,40.00,32.00,8.00,40.00,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
1130,3.18,397.50,0.20,3.19,398.75,0.20,316.01,325.67,10.0,8.0,14.0,10.0,26.2,58.3 ,10.0,8.0,14.0,10.0,26.2,58.2 ,56.50,48.48,8.32,56.80,32.08,7.68,39.76,32.24,12.72,44.96,48.12,8.00,56.12,32.00,8.00,40.00,32.00,8.00,40.00,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
1140,3.18,397.50,0.20,3.19,398.75,0.20,316.15,324.69,10.0,8.0,14.0,10.0,26.2,58.3 ,10.0,8.0,14.0,10.0,26.2,58.2 ,56.67,48.48,8.24,56.72,32.08,7.60,39.68,32.24,13.04,45.28,48.12,8.00,56.12,32.00,8.00,40.00,32.00,8.00,40.00,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
1150,3.18,397.50,0.20,3.19,398.75,0.20,316.15,325.60,10.0,8.0,14.0,10.0,26.2,58.3 ,10.0,8.0,14.0,10.0,26.2,58.2 ,56.51,48.64,8.32,56.96,32.08,7.68,39.76,32.24,13.36,45.60,48.12,8.00,56.12,32.00,8.00,40.00,32.00,8.00,40.00,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
1160,3.18,397.50,0.20,3.19,398.75,0.20,316.01,322.18,10.0,8.0,14.0,10.0,26.2,58.3 ,10.0,8.0,14.0,10.0,26.2,58.2 ,57.11,48.48,8.32,56.80,32.08,7.60,39.68,32.24,13.60,45.84,48.12,8.00,56.12,32.00,8.00,40.00,32.00,8.00,40.00,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
1170,3.18,397.50,0.20,3.19,398.75,0.20,316.15,318.32,10.0,8.0,14.0,10.0,26.2,58.3 ,10.0,8.0,14.0,10.0,26.2,58.2 ,57.80,48.48,8.24,56.72,32.08,7.68,39.76,32.24,13.92,46.16,48.12,8.00,56.12,32.00,8.00,40.00,32.00,8.00,40.00,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
