N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,2097152,2.757467,16 58982 10,8589934592,1073741824,3.11,389.39,48.40,.46,0,0,0,143540.00,142573.00,.46,0,286113.00
20,262144,3.044567,16 29491 20,12230590464,1528823808,4.01,502.14,37.52,21.49,9.64,.17,.10,159448.00,157527.00,31.13,.27,316975.00
30,65536,2.683219,16 19661 30,11509170176,1438646272,4.28,536.16,34.64,21.31,8.88,17.41,7.88,164207.00,144265.00,30.19,25.29,308472.00
40,32768,2.795475,16 14746 40,14384365568,1798045696,5.14,643.19,28.72,34.72,8.60,18.61,8.51,144607.00,143813.00,43.32,27.12,288420.00
50,16384,2.792836,16 11796 50,14495514624,1811939328,5.18,648.77,28.72,34.02,8.43,18.05,8.39,155813.00,145456.00,42.45,26.44,301269.00
60,8192,2.255290,16 9830 60,12786860032,1598357504,5.66,708.71,26.24,33.68,8.34,18.29,8.28,119595.00,117683.00,42.02,26.57,237278.00
70,8192,3.527596,16 8426 70,20606615552,2575826944,5.83,730.19,25.52,33.42,8.28,19.25,8.25,183758.00,182236.00,41.70,27.50,365994.00
80,4096,2.649527,16 7373 80,15550119936,1943764992,5.86,733.62,25.20,33.39,8.24,21.13,8.21,139014.00,136542.00,41.63,29.34,275556.00
90,2048,2.130623,16 6554 90,11165237248,1395654656,5.23,655.04,28.24,33.17,8.21,22.97,8.18,3006935.12,3740357.00,41.38,31.15,6747292.12
100,2048,2.955426,16 5898 100,15420489728,1927561216,5.21,652.21,28.72,32.93,8.17,29.68,8.11,38192911.25,48602262.00,41.10,37.79,86795173.25
110,1024,2.538992,16 5362 110,10319560704,1289945088,4.06,508.05,36.80,32.87,8.16,32.33,8.04,91959426.55,108340809.00,41.03,40.37,200300235.55
120,1024,3.702484,16 4915 120,13459718144,1682464768,3.63,454.41,40.88,32.78,8.15,32.81,7.97,193068125.34,200957962.00,40.93,40.78,394026087.34
130,512,2.376053,16 4537 130,8589934592,1073741824,3.61,451.90,40.88,32.76,8.14,32.76,7.97,137684578.19,136166040.00,40.90,40.73,273850618.19
140,512,3.080811,16 4213 140,10764582912,1345572864,3.49,436.75,42.72,32.74,8.12,32.69,7.97,174315321.28,170880144.00,40.86,40.66,345195465.28
150,512,3.685581,16 3932 150,13278380032,1659797504,3.60,450.34,41.76,32.63,8.12,32.65,7.92,214579423.26,210651504.00,40.75,40.57,425230927.26
160,256,2.209402,16 3686 160,8077950976,1009743872,3.65,457.01,40.88,32.66,8.11,32.60,7.91,130297409.25,128033303.00,40.77,40.51,258330712.25
170,256,2.640169,16 3470 170,9710862336,1213857792,3.67,459.76,40.88,32.57,8.10,32.56,7.94,156372470.23,153792254.00,40.67,40.50,310164724.23
180,256,3.137538,16 3277 180,11550212096,1443776512,3.68,460.16,40.88,32.56,8.09,32.51,7.93,185634556.22,182754006.00,40.65,40.44,368388562.22
190,256,3.703304,16 3104 190,13608288256,1701036032,3.67,459.32,40.88,32.54,8.09,32.50,7.89,218561157.21,215235306.00,40.63,40.39,433796463.21
200,128,2.157214,16 2949 200,7948689408,993586176,3.68,460.58,40.88,32.47,8.08,32.45,7.91,127469494.20,125652434.00,40.55,40.36,253121928.20
210,128,2.553891,16 2809 210,9214885888,1151860736,3.60,451.02,40.88,32.47,8.08,32.44,7.92,147680196.19,145602163.00,40.55,40.36,293282359.19
220,128,2.925098,16 2681 220,10608877568,1326109696,3.62,453.35,40.88,32.48,8.08,32.42,7.86,169904629.19,167517861.00,40.56,40.28,337422490.19
230,128,3.256396,16 2564 230,12136808448,1517101056,3.72,465.88,40.00,32.44,8.07,32.40,7.90,194144458.18,191593795.00,40.51,40.30,385738253.18
240,128,3.722334,16 2458 240,13804822528,1725602816,3.70,463.58,40.00,32.50,8.07,32.38,7.86,220587010.17,217840309.00,40.57,40.24,438427319.17
