,Roofline,,,,,,,,ECM,,,,,,,,,,,,Benchmark,,,,,,Data Transfer (Benchmark),,,,,,,,,Data Transfer (Prediction CS),,,,,,,,,Data Transfer (Prediction LC),,,,,,,,
90,4.62,660,0.17,3.97,567.14,0.15,575,587.87,12,8,12.3,10.3,0,30.6,12,8,12,12,0,32,31.3,14.2,10.6,12.4,10.7,2.6,41.36,8.16,49.52,34.88,8.08,42.96,2.8,0.96,3.76,41.12,8.25,49.37,33,8.25,41.25,0,0,0,40,8,48,40,8,48,0,0,0
100,2.94,420,0.2,3.29,470,0.22,339.48,413.12,12,8,12.3,12.3,24.9,57.5,12,8,12,12,22.2,54.2,44.54,15.1,10.8,12.3,12.2,15.6,41.12,8.16,49.28,40.88,7.76,48.64,15.84,6.64,22.48,41,8.12,49.12,41,8.12,49.12,26.25,9.62,35.87,40,8,48,40,8,48,24,8,32
110,3.01,430,0.21,3.29,470,0.22,339.33,361.1,12,8,12.3,12.3,21.3,53.9,12,8,12,12,22.2,54.2,50.96,14,10.1,12.3,12.2,22.3,40.96,8.16,49.12,40.96,7.68,48.64,24,8.16,32.16,40.87,8.12,48.99,40.87,8.12,48.99,24.62,8.12,32.74,40,8,48,40,8,48,24,8,32
120,3.02,431.42,0.21,3.29,470,0.22,339.33,363.41,12,8,12.2,12.2,21.3,53.7,12,8,12,12,22.2,54.2,50.63,14.7,10,12.3,12.1,21.4,40.88,8.16,49.04,40.88,7.68,48.56,24.8,8.16,32.96,40.87,8.12,48.99,40.87,8.12,48.99,24.5,8.12,32.62,40,8,48,40,8,48,24,8,32
130,3.03,432.85,0.21,3.29,470,0.22,339.33,353.57,12,8,12.2,12.2,21.2,53.6,12,8,12,12,22.2,54.2,52.04,13.9,9.8,12.3,12.1,21.4,40.88,8.16,49.04,40.8,7.68,48.48,24.72,8.16,32.88,40.75,8.12,48.87,40.75,8.12,48.87,24.5,8.12,32.62,40,8,48,40,8,48,24,8,32
140,3.04,434.28,0.22,3.29,470,0.22,339.33,360.73,12,8,12.2,12.2,21.1,53.5,12,8,12,12,22.2,54.2,51.01,14.4,10,12.2,12.1,21.3,40.8,8.08,48.88,40.72,7.68,48.4,24.72,8.16,32.88,40.75,8.12,48.87,40.75,8.12,48.87,24.5,8.12,32.62,40,8,48,40,8,48,24,8,32
150,3.04,434.28,0.22,3.29,470,0.22,339.48,365.38,12,8,12.2,12.2,21.1,53.5,12,8,12,12,22.2,54.2,50.36,13.5,9.2,12.2,12.1,21.3,40.72,8.08,48.8,40.72,7.68,48.4,24.64,8.16,32.8,40.62,8.12,48.74,40.62,8.12,48.74,24.37,8.12,32.49,40,8,48,40,8,48,24,8,32
160,3.04,434.28,0.22,3.29,470,0.22,339.33,361.61,12,8,12.2,12.2,21.1,53.5,12,8,12,12,22.2,54.2,50.88,14.1,9.7,12.2,12.1,21.3,40.72,8.08,48.8,40.64,7.6,48.24,24.64,8.08,32.72,40.62,8.12,48.74,40.62,8.12,48.74,24.37,8.12,32.49,40,8,48,40,8,48,24,8,32
170,3.24,462.85,0.21,3.29,470,0.22,339.48,366.28,12,8,12.2,12.2,22.6,54.9,12,8,12,12,22.2,54.2,50.24,13.3,9.4,12.2,12.1,21.2,40.64,8.08,48.72,40.64,7.68,48.32,24.56,8.08,32.64,40.62,8.12,48.74,40.62,8.12,48.74,24.37,8.12,32.49,40,8,48,40,8,48,24,8,32
180,3.25,464.28,0.22,3.29,470,0.22,339.33,365.2,12,8,12.2,12.2,22.5,54.8,12,8,12,12,22.2,54.2,50.38,13.8,9.6,12.2,12,21.2,40.56,8.08,48.64,40.56,7.6,48.16,24.56,8.08,32.64,40.5,8.12,48.62,40.5,8.12,48.62,24.37,8.12,32.49,40,8,48,40,8,48,24,8,32
190,3.05,435.71,0.22,3.29,470,0.22,339.48,367.31,12,8,12.2,12.2,21.1,53.4,12,8,12,12,22.2,54.2,50.09,13.2,9.2,12.2,12,21.2,40.56,8.08,48.64,40.56,7.6,48.16,24.48,8.08,32.56,40.5,8.12,48.62,40.5,8.12,48.62,24.37,8.12,32.49,40,8,48,40,8,48,24,8,32
200,3.05,435.71,0.22,3.29,470,0.22,339.33,371.41,12,8,12.1,12.1,21,53.3,12,8,12,12,22.2,54.2,49.54,13.7,9.2,12.2,12,21.2,40.56,8.08,48.64,40.48,7.6,48.08,24.48,8.08,32.56,40.5,8.12,48.62,40.5,8.12,48.62,24.25,8.12,32.37,40,8,48,40,8,48,24,8,32
210,3.06,437.14,0.22,3.29,470,0.22,339.33,365.72,12,8,12.1,12.1,21,53.3,12,8,12,12,22.2,54.2,50.31,13.1,9.1,12.2,12,21.1,40.56,8.08,48.64,40.48,7.68,48.16,24.4,8.08,32.48,40.5,8.12,48.62,40.5,8.12,48.62,24.25,8,32.25,40,8,48,40,8,48,24,8,32
220,3.05,435.71,0.22,3.29,470,0.22,339.48,369.75,12,8,12.1,12.1,21,53.3,12,8,12,12,22.2,54.2,49.76,13.6,9.3,12.1,12,21.1,40.48,8.08,48.56,40.48,7.6,48.08,24.4,8.08,32.48,40.5,8.12,48.62,40.5,8.12,48.62,24.25,8.12,32.37,40,8,48,40,8,48,24,8,32
230,3.06,437.14,0.22,3.29,470,0.22,339.48,364.12,12,8,12.1,12.1,21,53.3,12,8,12,12,22.2,54.2,50.53,13,8.8,12.1,12,21.1,40.48,8.08,48.56,40.4,7.76,48.16,24.4,8.08,32.48,40.37,8.12,48.49,40.37,8.12,48.49,24.25,8.12,32.37,40,8,48,40,8,48,24,8,32
240,3.06,437.14,0.22,3.29,470,0.22,339.48,364.74,12,8,12.1,12.1,21,53.2,12,8,12,12,22.2,54.2,50.45,13.4,9.2,12.1,12,21.1,40.48,8.08,48.56,40.4,7.68,48.08,24.4,8.08,32.48,40.37,8.12,48.49,40.37,8.12,48.49,24.25,8,32.25,40,8,48,40,8,48,24,8,32
250,3.06,437.14,0.22,3.29,470,0.22,339.33,369.81,12,8,12.1,12.1,21,53.2,12,8,12,12,22.2,54.2,49.76,12.9,8.9,12.1,12,21.1,40.48,8.08,48.56,40.4,7.68,48.08,24.4,8.08,32.48,40.37,8.12,48.49,40.37,8.12,48.49,24.25,8.12,32.37,40,8,48,40,8,48,24,8,32
260,3.26,465.71,0.22,3.29,470,0.22,339.33,364.67,12,8,12.1,12.1,22.4,54.7,12,8,12,12,22.2,54.2,50.46,13.4,9.1,12.1,12,21.1,40.4,8.08,48.48,40.4,7.6,48,24.4,8.08,32.48,40.37,8.12,48.49,40.37,8.12,48.49,24.25,8.12,32.37,40,8,48,40,8,48,24,8,32
270,3.06,437.14,0.22,3.29,470,0.22,339.48,367.02,12,8,12.1,12.1,21,53.2,12,8,12,12,22.2,54.2,50.13,12.9,8.9,12.1,12,21.1,40.4,8.08,48.48,40.4,7.6,48,24.32,8.08,32.4,40.37,8,48.37,40.37,8,48.37,24.25,8,32.25,40,8,48,40,8,48,24,8,32
280,3.06,437.14,0.22,3.29,470,0.22,339.48,365.9,12,8,12.1,12.1,21,53.2,12,8,12,12,22.2,54.2,50.29,13.2,8.8,12.1,12,21.1,40.4,8.08,48.48,40.32,7.76,48.08,24.32,8.08,32.4,40.37,8,48.37,40.37,8,48.37,24.25,8,32.25,40,8,48,40,8,48,24,8,32
290,3.26,465.71,0.22,3.29,470,0.22,339.33,364.29,12,8,12.1,12.1,22.4,54.6,12,8,12,12,22.2,54.2,50.51,12.8,8.8,12.1,12,21.1,40.4,8.08,48.48,40.32,7.6,47.92,24.32,8.08,32.4,40.37,8,48.37,40.37,8,48.37,24.25,8.12,32.37,40,8,48,40,8,48,24,8,32
300,3.26,465.71,0.22,3.29,470,0.22,339.33,364.94,12,8,12.1,12.1,22.4,54.7,12,8,12,12,22.2,54.2,50.42,13.1,8.9,12.1,12,21,40.32,8.08,48.4,40.32,7.6,47.92,24.32,8.08,32.4,40.37,8,48.37,40.37,8.12,48.49,24.25,8.12,32.37,40,8,48,40,8,48,24,8,32
310,3.06,437.14,0.22,3.29,470,0.22,339.48,364.68,12,8,12.1,12.1,21,53.1,12,8,12,12,22.2,54.2,50.46,12.8,8.6,12.1,12,21,40.4,8.08,48.48,40.32,7.76,48.08,24.32,8.08,32.4,40.25,8,48.25,40.25,8,48.25,24.25,8,32.25,40,8,48,40,8,48,24,8,32
320,3.07,438.57,0.22,3.29,470,0.22,339.33,359.56,12,8,12.1,12.1,21,53.1,12,8,12,12,22.2,54.2,51.17,13.1,8.9,12.1,12,21,40.4,8.08,48.48,40.32,7.6,47.92,24.32,8.08,32.4,40.25,8,48.25,40.25,8,48.25,24.25,8,32.25,40,8,48,40,8,48,24,8,32
330,3.07,438.57,0.22,3.29,470,0.22,339.33,370.01,12,8,12.1,12.1,21,53.1,12,8,12,12,22.2,54.2,49.73,12.7,8.7,12.1,12,21,40.32,8.08,48.4,40.32,7.6,47.92,24.32,8.08,32.4,40.25,8,48.25,40.25,8,48.25,24.25,8,32.25,40,8,48,40,8,48,24,8,32
340,3.26,465.71,0.22,3.29,470,0.22,339.33,367.2,12,8,12.1,12.1,22.4,54.6,12,8,12,12,22.2,54.2,50.11,13,8.8,12.1,12,21,40.32,8.08,48.4,40.24,7.76,48,24.32,8.08,32.4,40.25,8,48.25,40.25,8,48.25,24.25,8.12,32.37,40,8,48,40,8,48,24,8,32
350,3.07,438.57,0.22,3.29,470,0.22,339.33,364.81,12,8,12.1,12.1,21,53.1,12,8,12,12,22.2,54.2,50.44,12.7,8.7,12.1,12,21,40.32,8.08,48.4,40.24,7.68,47.92,24.32,8.08,32.4,40.25,8,48.25,40.25,8,48.25,24.25,8,32.25,40,8,48,40,8,48,24,8,32
360,3.07,438.57,0.22,3.29,470,0.22,339.33,363.67,12,8,12.1,12.1,21,53.1,12,8,12,12,22.2,54.2,50.6,13,8.6,12.1,12,21,40.32,8.08,48.4,40.24,7.6,47.84,24.32,8.08,32.4,40.25,8,48.25,40.25,8,48.25,24.25,8,32.25,40,8,48,40,8,48,24,8,32
370,3.09,441.42,0.22,3.29,470,0.22,339.33,365.98,12,8,12.1,12.1,20.8,53,12,8,12,12,22.2,54.2,50.28,12.7,8.6,12.1,12,21,40.4,8.08,48.48,40.24,7.84,48.08,24.32,8.08,32.4,40.25,8,48.25,40.25,8,48.25,24.25,7.75,32,40,8,48,40,8,48,24,8,32
380,3.28,468.57,0.22,3.29,470,0.22,339.48,368.81,12,8,12.1,12.1,22.3,54.4,12,8,12,12,22.2,54.2,49.89,12.9,8.7,12.1,12,21,40.4,8.08,48.48,40.24,7.68,47.92,24.32,8.08,32.4,40.25,8,48.25,40.25,8,48.25,24.12,8,32.12,40,8,48,40,8,48,24,8,32
390,3.28,468.57,0.22,3.29,470,0.22,339.48,368.81,12,8,12.1,12.1,22.3,54.4,12,8,12,12,22.2,54.2,49.89,12.9,8.7,12.1,12,21,40.4,8.08,48.48,40.24,7.68,47.92,24.32,8.08,32.4,40.25,8,48.25,40.25,8,48.25,24.12,8,32.12,40,8,48,40,8,48,24,8,32
400,3.26,465.71,0.22,3.29,470,0.22,339.33,368.89,12,8,12.1,12.1,22.4,54.6,12,8,12,12,22.2,54.2,49.88,12.6,8.6,12.1,12,21.1,40.32,8.08,48.4,40.24,7.84,48.08,24.4,8.08,32.48,40.25,8,48.25,40.25,8,48.25,24.12,8.12,32.24,40,8,48,40,8,48,24,8,32
410,3.26,465.71,0.22,3.29,470,0.22,339.33,368.89,12,8,12.1,12.1,22.4,54.6,12,8,12,12,22.2,54.2,49.88,12.6,8.6,12.1,12,21.1,40.32,8.08,48.4,40.24,7.84,48.08,24.4,8.08,32.48,40.25,8,48.25,40.25,8,48.25,24.12,8.12,32.24,40,8,48,40,8,48,24,8,32
420,3.08,440,0.22,3.29,470,0.22,339.33,368.2,12,8,12.1,12.1,20.9,53,12,8,12,12,22.2,54.2,49.97,12.8,8.7,12.1,12,21.1,40.32,8.08,48.4,40.24,7.76,48,24.4,8.08,32.48,40.25,8,48.25,40.25,8,48.25,24.12,8,32.12,40,8,48,40,8,48,24,8,32
430,3.08,440,0.22,3.29,470,0.22,339.48,360.49,12,8,12.1,12.1,20.9,53,12,8,12,12,22.2,54.2,51.04,12.6,8.5,12.1,12,21.1,40.32,8.08,48.4,40.24,7.76,48,24.48,8.08,32.56,40.25,8,48.25,40.25,8,48.25,24.12,8,32.12,40,8,48,40,8,48,24,8,32
440,3.27,467.14,0.22,3.29,470,0.22,339.33,363.97,12,8,12.1,12.1,22.4,54.5,12,8,12,12,22.2,54.2,50.55,12.8,8.5,12.1,12,21.2,40.32,8.08,48.4,40.24,7.84,48.08,24.56,8.08,32.64,40.25,8,48.25,40.25,8,48.25,24.12,8,32.12,40,8,48,40,8,48,24,8,32
450,3.08,440,0.22,3.29,470,0.22,339.33,361.93,12,8,12.1,12.1,20.8,53,12,8,12,12,22.2,54.2,50.84,12.6,8.5,12.1,12,21.3,40.4,8.08,48.48,40.24,7.76,48,24.64,8.08,32.72,40.12,8,48.12,40.12,8,48.12,24.12,8,32.12,40,8,48,40,8,48,24,8,32
460,3.28,468.57,0.22,3.29,470,0.22,339.48,367.81,12,8,12.1,12.1,22.3,54.4,12,8,12,12,22.2,54.2,50.03,12.8,8.6,12.1,12,21.3,40.4,8.08,48.48,40.24,7.76,48,24.72,8.08,32.8,40.12,8,48.12,40.12,8,48.12,24.12,8,32.12,40,8,48,40,8,48,24,8,32
470,3.28,468.57,0.22,3.29,470,0.22,339.48,360,12,8,12.1,12.1,22.3,54.4,12,8,12,12,22.2,54.2,51.11,12.5,8.4,12.1,12,21.4,40.4,8.08,48.48,40.24,7.68,47.92,24.88,8.08,32.96,40.12,8,48.12,40.12,8,48.12,24.12,8.12,32.24,40,8,48,40,8,48,24,8,32
480,3.28,468.57,0.22,3.29,470,0.22,339.33,362.08,12,8,12.1,12.1,22.3,54.4,12,8,12,12,22.2,54.2,50.82,12.7,8.6,12.1,12,21.4,40.48,8.16,48.64,40.16,7.76,47.92,24.96,8.08,33.04,40.12,8,48.12,40.12,8,48.12,24.12,8,32.12,40,8,48,40,8,48,24,8,32
490,3.08,440,0.22,3.29,470,0.22,339.48,364.36,12,8,12.1,12.1,20.9,53,12,8,12,12,22.2,54.2,50.5,12.5,8.5,12.2,12,21.5,40.48,8.16,48.64,40.16,7.76,47.92,25.04,8.08,33.12,40.25,8,48.25,40.25,8,48.25,24.12,8,32.12,40,8,48,40,8,48,24,8,32
500,3.26,465.71,0.22,3.29,470,0.22,339.33,366.33,12,8,12.1,12.1,22.4,54.6,12,8,12,12,22.2,54.2,50.23,12.7,8.6,12.1,12,21.7,40.4,8.08,48.48,40.16,7.76,47.92,25.28,8.08,33.36,40.25,8,48.25,40.25,8,48.25,24.12,8.25,32.37,40,8,48,40,8,48,24,8,32
510,3.07,438.57,0.22,3.29,470,0.22,339.48,346.7,12,8,12.1,12.1,20.9,53.1,12,8,12,12,22.2,54.2,53.07,12.6,8.4,12.3,12,21.7,40.88,8.16,49.04,40.16,7.84,48,25.36,8.08,33.44,40.25,8,48.25,40.25,8,48.25,24.12,8,32.12,40,8,48,40,8,48,24,8,32
520,3.27,467.14,0.22,3.29,470,0.22,339.33,363.26,12,8,12.1,12,22.3,54.5,12,8,12,12,22.2,54.2,50.65,12.9,8.4,12.5,12,21.9,41.84,8.08,49.92,40.16,7.84,48,25.6,8.08,33.68,40.25,8,48.25,40.12,8,48.12,24.12,8.12,32.24,40,8,48,40,8,48,24,8,32
530,3.09,441.42,0.22,3.29,470,0.22,339.48,347.85,12,8,12,12,20.8,52.9,12,8,12,12,22.2,54.2,52.9,12.5,8.4,13.3,12,22.1,45.04,8.08,53.12,40.16,7.76,47.92,26,8.08,34.08,40.12,8,48.12,40.12,8,48.12,24.12,8,32.12,40,8,48,40,8,48,24,8,32
540,3.09,441.42,0.22,3.29,470,0.22,339.48,354.41,12,8,12,12,20.8,52.9,12,8,12,12,22.2,54.2,51.92,12.7,8.5,13.8,12,22.3,46.96,8.08,55.04,40.16,7.76,47.92,26.24,8.08,34.32,40.12,8,48.12,40.12,8,48.12,24.12,7.87,31.99,40,8,48,40,8,48,24,8,32
550,3.26,465.71,0.22,3.29,470,0.22,339.48,349.35,12,8,12.1,12.1,22.4,54.5,12,8,12,12,22.2,54.2,52.67,12.6,8.3,14.1,12,22.5,48.4,8.08,56.48,40.16,7.68,47.84,26.64,8.08,34.72,40.25,8,48.25,40.25,8,48.25,24.12,8.12,32.24,40,8,48,40,8,48,24,8,32
560,3.27,467.14,0.22,3.29,470,0.22,339.48,340.9,12,8,12.1,12,22.4,54.5,12,8,12,12,22.2,54.2,53.97,12.7,8.5,14.2,12,22.6,48.72,8.08,56.8,40.16,7.68,47.84,26.8,8.08,34.88,40.25,8,48.25,40.12,8,48.12,24.12,8.12,32.24,40,8,48,40,8,48,24,8,32
570,3.26,465.71,0.22,3.29,470,0.22,339.48,346.93,12,8,16.1,12.1,22.4,58.5,12,8,12,12,22.2,54.2,53.04,12.6,8.4,14.4,12,22.9,49.52,8.08,57.6,40.16,7.68,47.84,27.12,8.08,35.2,56.25,8,64.25,40.25,8,48.25,24.12,8.12,32.24,40,8,48,40,8,48,24,8,32
580,3.07,438.57,0.22,3.29,470,0.22,339.48,337.14,12,8,16.1,12.1,20.9,57.1,12,8,12,12,22.2,54.2,54.58,12.7,8.5,15.3,12,23.1,53.04,8.08,61.12,40.16,7.76,47.92,27.52,8.08,35.6,56.25,8,64.25,40.25,8,48.25,24.12,8,32.12,40,8,48,40,8,48,24,8,32
590,3.08,440,0.22,3.29,470,0.22,316.01,338.45,12,8,16.1,12.1,20.9,57,12,8,16,12,22.2,58.2,54.36,12.5,8.4,15.4,12,23.3,53.36,8.16,61.52,40.16,7.68,47.84,27.76,8.08,35.84,56.25,8,64.25,40.25,8,48.25,24.12,7.87,31.99,56,8,64,40,8,48,24,8,32
600,3.27,467.14,0.22,3.29,470,0.22,316.15,331.24,12,8,16.1,12,22.3,58.4,12,8,16,12,22.2,58.2,55.55,12.7,8.4,15.7,12,23.4,54.56,8.08,62.64,40.16,7.68,47.84,27.92,8.08,36,56.12,8,64.12,40.12,8,48.12,24.12,8.12,32.24,56,8,64,40,8,48,24,8,32
610,3.1,442.85,0.22,3.29,470,0.22,316.15,339.11,12,8,12,12,20.7,52.8,12,8,16,12,22.2,58.2,54.26,12.5,8.4,14.6,12,23.7,50.24,8.16,58.4,40.16,7.68,47.84,28.4,8.08,36.48,40.12,8,48.12,40.12,8,48.12,24.12,7.87,31.99,56,8,64,40,8,48,24,8,32
620,3.1,442.85,0.22,3.29,470,0.22,316.01,335.83,12,8,12,12,20.7,52.8,12,8,16,12,22.2,58.2,54.79,12.7,8.4,14.8,12,23.9,51.2,8.16,59.36,40.16,7.68,47.84,28.8,8.08,36.88,40.12,8,48.12,40.12,8,48.12,24.12,7.87,31.99,56,8,64,40,8,48,24,8,32
630,3.28,468.57,0.22,3.29,470,0.22,316.15,333.05,12,8,16.1,12,22.3,58.3,12,8,16,12,22.2,58.2,55.25,12.6,8.3,15.5,12,24.1,53.92,8.08,62,40.16,7.68,47.84,29.04,8.08,37.12,56.12,8,64.12,40.12,8,48.12,24.12,8,32.12,56,8,64,40,8,48,24,8,32
640,3.09,441.42,0.22,3.29,470,0.22,316.15,322.33,12,8,12.1,12,20.8,52.9,12,8,16,12,22.2,58.2,57.08,12.7,8.4,15,12,24.4,51.68,8.08,59.76,40.16,7.68,47.84,29.44,8.08,37.52,40.37,8,48.37,40.12,8,48.12,24.12,7.87,31.99,56,8,64,40,8,48,24,8,32
650,3.09,441.42,0.22,3.29,470,0.22,316.15,327.8,12,8,16,12,20.8,56.9,12,8,16,12,22.2,58.2,56.13,12.5,8.4,15.7,12,24.7,54.4,8.16,62.56,40.08,7.68,47.76,30.08,8,38.08,56.12,8,64.12,40.12,8,48.12,24.12,7.87,31.99,56,8,64,40,8,48,24,8,32
660,3.27,467.14,0.22,3.29,470,0.22,316.15,322.06,12,8,16,12,22.3,58.4,12,8,16,12,22.2,58.2,57.13,12.6,8.4,15.7,11.9,25.1,54.72,8.16,62.88,40.08,7.6,47.68,30.56,8,38.56,56.12,8,64.12,40.12,8,48.12,24.12,8.12,32.24,56,8,64,40,8,48,24,8,32
670,3.28,468.57,0.22,3.29,470,0.22,316.15,318.62,12,8,16,12,22.3,58.3,12,8,16,12,22.2,58.2,57.75,12.5,8.3,15.6,12,25.4,54.32,8.16,62.48,40.16,7.68,47.84,31.04,8,39.04,56.12,8,64.12,40.12,8,48.12,24.12,8,32.12,56,8,64,40,8,48,24,8,32
680,3.27,467.14,0.22,3.29,470,0.22,316.01,320.51,12,8,16,12,22.3,58.4,12,8,16,12,22.2,58.2,57.41,12.7,8.3,15.7,11.9,25.9,54.8,8.08,62.88,40.16,7.6,47.76,31.76,8,39.76,56.12,8,64.12,40.12,8,48.12,24.12,8.12,32.24,56,8,64,40,8,48,24,8,32
690,2.07,295.71,0.15,2.06,294.28,0.15,273.69,313.73,12,8,16,12,31,67.1,12,8,16,12,31.2,67.2,58.65,12.5,8.3,15.6,11.9,26.4,54.24,8.16,62.4,40.08,7.6,47.68,32.56,8,40.56,56.12,8,64.12,40.12,8,48.12,39.62,8.12,47.74,56,8,64,40,8,48,40,8,48
700,2.09,298.57,0.15,2.06,294.28,0.15,273.69,315.37,12,8,16,12,30.8,66.9,12,8,16,12,31.2,67.2,58.34,12.7,8.4,15.4,11.9,26.7,53.44,8.16,61.6,40.08,7.68,47.76,33.04,8,41.04,56.12,8,64.12,40.12,8,48.12,39.5,8,47.5,56,8,64,40,8,48,40,8,48
710,2.08,297.14,0.15,2.06,294.28,0.15,273.69,319.76,12,8,16,12,30.9,67,12,8,16,12,31.2,67.2,57.54,12.5,8.3,14.7,11.9,27.3,50.48,8.08,58.56,40.08,7.68,47.76,34,8,42,56.12,8,64.12,40.12,8,48.12,39.62,7.87,47.49,56,8,64,40,8,48,40,8,48
720,2.06,294.28,0.15,2.06,294.28,0.15,273.8,315.77,12,8,12.1,12.1,31.2,63.4,12,8,16,12,31.2,67.2,58.27,12.6,8.4,14.6,11.9,28,50.32,8.16,58.48,40.16,7.6,47.76,35.04,8,43.04,40.37,8,48.37,40.25,8,48.25,40.25,7.75,48,56,8,64,40,8,48,40,8,48
730,2.05,292.85,0.15,2.06,294.28,0.15,273.8,297.57,12,8,16,12.1,31.4,67.5,12,8,16,12,31.2,67.2,61.83,12.5,8.3,15.7,11.9,28.4,54.48,8.24,62.72,40.08,7.6,47.68,35.6,8,43.6,56.12,8,64.12,40.25,8,48.25,40.25,8,48.25,56,8,64,40,8,48,40,8,48
740,2.04,291.42,0.14,2.06,294.28,0.15,273.8,310.38,12,8,16,12.1,31.4,67.5,12,8,16,12,31.2,67.2,59.28,12.6,8.4,14.8,11.9,28.8,50.88,8.16,59.04,40.08,7.6,47.68,36.32,8,44.32,56.12,8,64.12,40.25,8,48.25,40.25,8.12,48.37,56,8,64,40,8,48,40,8,48
750,2.04,291.42,0.14,2.06,294.28,0.15,273.8,304.31,12,8,16,12.1,31.4,67.5,12,8,16,12,31.2,67.2,60.46,12.5,8.3,15.7,11.9,29.1,54.48,8.16,62.64,40.08,7.68,47.76,36.72,8,44.72,56.12,8,64.12,40.25,8,48.25,40.25,8.12,48.37,56,8,64,40,8,48,40,8,48
760,2.05,292.85,0.14,2.06,294.28,0.15,273.69,301.88,12,8,16,12,31.4,67.4,12,8,16,12,31.2,67.2,60.95,12.7,8.3,15.8,11.9,29.4,55.04,8.08,63.12,40.16,7.6,47.76,37.28,8,45.28,56.12,8,64.12,40.12,8,48.12,40.12,8.12,48.24,56,8,64,40,8,48,40,8,48
770,2.04,291.42,0.14,2.06,294.28,0.15,273.8,301.18,12,8,16,12.1,31.4,67.5,12,8,16,12,31.2,67.2,61.09,12.5,8.3,15.3,11.9,29.8,52.88,8.16,61.04,40.08,7.68,47.76,37.84,8,45.84,56.12,8,64.12,40.25,8,48.25,40.25,8.12,48.37,56,8,64,40,8,48,40,8,48
