N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,2097152,3.213730,L2 10 10 10 16 614 10,8589934592,1073741824,2.66,334.11,55.68,0,0,0,0,1004824.00,231695.01,0,0,1236519.01
20,131072,2.729086,L2 20 20 20 16 307 20,6115295232,764411904,2.23,280.09,68.08,20.05,9.10,1.66,1.07,854078.00,195599.01,29.15,2.73,1049677.01
30,65536,2.393469,L2 30 30 30 16 205 30,11509170176,1438646272,4.80,601.06,31.12,21.05,8.69,17.19,8.02,746039.00,171334.00,29.74,25.21,917373.00
40,32768,2.811045,L2 40 40 40 16 153 40,14384365568,1798045696,5.11,639.63,29.20,34.44,8.52,18.25,8.45,878537.00,200924.00,42.96,26.70,1079461.00
50,16384,2.940182,L2 50 50 50 16 123 50,14495514624,1811939328,4.92,616.26,30.16,33.83,8.39,17.94,8.35,911100.00,210689.00,42.22,26.29,1121789.00
60,8192,2.198552,L2 60 60 60 16 102 60,12786860032,1598357504,5.81,727.00,25.52,33.62,8.31,18.15,8.26,680584.00,156673.00,41.93,26.41,837257.00
70,8192,3.358117,L2 70 70 70 16 88 70,20606615552,2575826944,6.13,767.04,24.16,33.31,8.26,18.73,8.23,1053469.00,241745.00,41.57,26.96,1295214.00
80,4096,2.521646,L2 80 80 80 16 77 80,15550119936,1943764992,6.16,770.82,24.16,33.33,8.24,19.97,8.21,790404.00,182413.00,41.57,28.18,972817.00
90,4096,3.803624,L2 90 90 90 16 68 90,22330474496,2791309312,5.87,733.85,25.20,33.03,8.21,19.89,8.18,1430462.00,427410.00,41.24,28.07,1857872.00
100,2048,2.347101,L2 100 100 100 16 61 100,15420489728,1927561216,6.56,821.25,22.64,33.11,8.18,19.69,8.14,822275.00,229551.00,41.29,27.83,1051826.00
110,2048,3.392773,L2 110 110 110 16 56 110,20639121408,2579890176,6.08,760.40,24.48,33.00,8.17,18.87,8.14,41897936.00,25200159.00,41.17,27.01,67098095.00
