N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,1048576,3.465363,10 10 10 16 24834 10,5662310400,226492416,1.63,65.35,613.28,0,0,0,0,0,0,0,0,0
20,131072,2.348852,20 20 20 16 12417 20,13421772800,536870912,5.71,228.56,167.20,0,0,0,0,0,0,0,0,0
30,32768,2.500077,30 30 30 16 8278 30,14398259200,575930368,5.75,230.36,167.20,0,0,0,0,0,0,0,0,0
40,16384,3.464830,40 40 40 16 6208 40,19110297600,764411904,5.51,220.61,175.20,0,0,0,0,0,0,0,0,0
50,8192,3.364060,50 50 50 16 4966 50,19934412800,797376512,5.92,237.02,160.00,0,0,0,0,0,0,0,0,0
60,4096,2.244643,60 60 60 16 4139 60,17983078400,719323136,8.01,320.46,118.56,0,0,0,0,0,0,0,0,0
70,2048,2.525145,70 70 70 16 3547 70,14719795200,588791808,5.82,233.17,167.20,0,0,0,0,0,0,0,0,0
80,1024,2.993918,80 80 80 16 3104 80,11237785600,449511424,3.75,150.14,262.72,0,0,0,0,0,0,0,0,0
90,512,2.029297,90 90 90 16 2759 90,8141516800,325660672,4.01,160.47,245.28,0,0,0,0,0,0,0,0,0
100,512,2.643478,100 100 100 16 2483 100,11324620800,452984832,4.28,171.35,216.32,0,0,0,0,0,0,0,0,0
110,512,3.591084,110 110 110 16 2257 110,15245004800,609800192,4.24,169.80,229.92,0,0,0,0,0,0,0,0,0
120,256,2.332429,120 120 120 16 2069 120,9989734400,399589376,4.27,171.31,229.92,0,0,0,0,0,0,0,0,0
130,256,2.946211,130 130 130 16 1910 130,12802406400,512096256,4.34,173.81,216.32,0,0,0,0,0,0,0,0,0
140,256,3.677478,140 140 140 16 1773 140,16098918400,643956736,4.37,175.10,216.32,0,0,0,0,0,0,0,0,0
150,128,2.415163,150 150 150 16 1655 150,9958835200,398353408,4.11,164.93,229.92,0,0,0,0,0,0,0,0,0
160,64,1.984064,160 160 160 16 1552 160,6074265600,242970624,3.05,122.46,306.56,0,0,0,0,0,0,0,0,0
170,128,3.334948,170 170 170 16 1460 170,14637747200,585509888,4.38,175.56,216.32,0,0,0,0,0,0,0,0,0
180,64,1.970506,180 180 180 16 1379 180,8722841600,348913664,4.42,177.06,216.32,0,0,0,0,0,0,0,0,0
190,64,2.343421,190 190 190 16 1307 190,10295769600,411830784,4.39,175.73,216.32,0,0,0,0,0,0,0,0,0
200,64,2.726167,200 200 200 16 1241 200,12047257600,481890304,4.41,176.76,216.32,0,0,0,0,0,0,0,0,0
210,64,3.169365,210 210 210 16 1182 210,13986905600,559476224,4.41,176.52,216.32,0,0,0,0,0,0,0,0,0
220,64,3.664767,220 220 220 16 1128 220,16124313600,644972544,4.39,175.99,216.32,0,0,0,0,0,0,0,0,0
230,32,2.125669,230 230 230 16 1079 230,9234540800,369381632,4.34,173.77,229.92,0,0,0,0,0,0,0,0,0
240,32,2.606633,240 240 240 16 1034 240,10515404800,420616192,4.03,161.36,229.92,0,0,0,0,0,0,0,0,0
250,32,2.699902,250 250 250 16 993 250,11909548800,476381952,4.40,176.44,216.32,0,0,0,0,0,0,0,0,0
260,32,3.057381,260 260 260 16 955 260,13421772800,536870912,4.38,175.59,216.32,0,0,0,0,0,0,0,0,0
270,32,3.456470,270 270 270 16 919 270,15056876800,602275072,4.35,174.24,216.32,0,0,0,0,0,0,0,0,0
280,32,3.847013,280 280 280 16 886 280,16819660800,672786432,4.36,174.88,216.32,0,0,0,0,0,0,0,0,0
290,16,2.119812,290 290 290 16 856 290,9357462400,374298496,4.41,176.56,216.32,0,0,0,0,0,0,0,0,0
300,16,2.380929,300 300 300 16 827 300,10373734400,414949376,4.35,174.27,216.32,0,0,0,0,0,0,0,0,0
310,16,2.627344,310 310 310 16 801 310,11461046400,458441856,4.36,174.48,216.32,0,0,0,0,0,0,0,0,0
