N^3,Roofline CS GFLOPs,Roofline CS MLUPs,Roofline CS Arithmetic Intensity,Roofline LC GFLOPs,Roofline LC MLUPs,Roofline LC Arithmetic Intensity,Roofline ECM MLUPs,Benchmark MLUPs,ECM CS Tol,ECM CS Tnol,ECM CS Tl1l2,ECM CS Tl2l3,ECM CS Tl3mem,ECM CS cycl,ECM LC Tol,ECM LC Tnol,ECM LC Tl1l2,ECM LC Tl2l3,ECM LC Tl3mem,ECM LC cycl,Benchmark cycl,Benchmark Pheno Tol,Benchmark Pheno Tnol,Benchmark Pheno Tl1l2,Benchmark Pheno Tl2l3,Benchmark Pheno Tl3mem,Benchmark Transfer L1L2 load,Benchmark Transfer L1L2 evict,Benchmark Transfer L1L2 total,Benchmark Transfer L2L3 load,Benchmark Transfer L2L3 evict,Benchmark Transfer L2L3 total,Benchmark Transfer L3MEM load,Benchmark Transfer L3MEM evict,Benchmark Transfer L3MEM total,CS Transfer L1L2 load,CS Transfer L1L2 evict,CS Transfer L1L2 total,CS Transfer L2L3 load,CS Transfer L2L3 evict,CS Transfer L2L3 total,CS Transfer L3MEM load,CS Transfer L3MEM evict,CS Transfer L3MEM total,LC Transfer L1L2 load,LC Transfer L1L2 evict,LC Transfer L1L2 total,LC Transfer L2L3 load,LC Transfer L2L3 evict,LC Transfer L2L3 total,LC Transfer L3MEM load,LC Transfer L3MEM evict,LC Transfer L3MEM total
10,8.17,628.46,CPU bound,8.17,628.46,,628.28,185.33,24.0,28.0,0.0,0.0,0.0,28.0 ,24.0,28.0,0.0,0.0,0.0,28.0 ,94.97,54.5,52.4,0.0,0.0,0.2,0,0,0,0,0,0,.16,.16,.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,8.17,628.46,CPU bound,8.17,628.46,,488.66,248.11,24.0,28.0,11.2,0.0,0.0,39.2 ,24.0,28.0,8.0,0.0,0.0,36.0 ,70.94,44.1,39.0,11.8,0.2,0.1,36.96,10.24,47.20,.08,.56,.64,.16,.16,.32,34.87,10.00,44.87,0,0,0,0,0,0,24.00,8.00,32.00,0,0,0,0,0,0
30,5.68,436.92,0.17,6.71,516.15,0.20,338.30,198.98,24.0,28.0,18.9,10.0,0.0,56.9 ,24.0,28.0,16.0,8.0,0.0,52.0 ,88.45,33.9,28.6,17.4,10.6,0.2,60.32,9.36,69.68,33.12,9.12,42.24,.16,.16,.32,66.25,9.25,75.50,30.62,9.25,39.87,0,0,0,56.00,8.00,64.00,24.00,8.00,32.00,0,0,0
40,5.95,457.69,0.18,6.71,516.15,0.20,338.30,188.66,24.0,28.0,18.0,9.4,0.0,55.4 ,24.0,28.0,16.0,8.0,0.0,52.0 ,93.29,36.8,29.5,18.2,9.8,0.2,64.00,8.96,72.96,30.32,8.88,39.20,.16,.16,.32,63.25,8.87,72.12,28.62,8.87,37.49,0,0,0,56.00,8.00,64.00,24.00,8.00,32.00,0,0,0
50,6.09,468.46,0.18,6.71,516.15,0.20,338.30,201.57,24.0,28.0,17.6,9.1,0.0,54.7 ,24.0,28.0,16.0,8.0,0.0,52.0 ,87.31,31.1,25.7,17.7,9.4,0.2,62.16,8.72,70.88,29.12,8.64,37.76,.16,.16,.32,61.75,8.75,70.50,27.62,8.75,36.37,0,0,0,56.00,8.00,64.00,24.00,8.00,32.00,0,0,0
60,6.20,476.92,0.19,6.71,516.15,0.20,338.30,194.71,24.0,28.0,17.3,9.0,0.0,54.3 ,24.0,28.0,16.0,8.0,0.0,52.0 ,90.39,33.4,26.8,17.6,11.1,0.2,61.60,8.72,70.32,36.00,8.56,44.56,.16,.16,.32,60.62,8.62,69.24,27.37,8.62,35.99,0,0,0,56.00,8.00,64.00,24.00,8.00,32.00,0,0,0
70,6.27,482.30,0.19,4.68,360.00,0.20,293.20,202.82,24.0,28.0,17.1,11.4,0.0,56.5 ,24.0,28.0,16.0,16.0,0.0,60.0 ,86.78,30.0,24.6,17.2,13.0,0.2,60.40,8.56,68.96,43.44,8.48,51.92,.16,.16,.32,60.00,8.50,68.50,37.12,8.50,45.62,0,0,0,56.00,8.00,64.00,56.00,8.00,64.00,0,0,0
80,4.45,342.30,0.19,4.68,360.00,0.20,293.20,198.28,24.0,28.0,17.0,16.8,0.0,61.8 ,24.0,28.0,16.0,16.0,0.0,60.0 ,88.76,31.9,25.5,17.6,16.9,0.2,61.68,8.56,70.24,59.20,8.40,67.60,.16,.16,.32,59.37,8.37,67.74,59.00,8.37,67.37,0,0,0,56.00,8.00,64.00,56.00,8.00,64.00,0,0,0
90,4.52,347.69,0.20,4.68,360.00,0.20,293.20,204.29,24.0,28.0,16.9,16.6,0.0,61.4 ,24.0,28.0,16.0,16.0,0.0,60.0 ,86.15,29.4,24.0,16.9,16.9,0.2,59.20,8.40,67.60,59.44,8.32,67.76,.16,.16,.32,59.00,8.37,67.37,58.00,8.37,66.37,0,0,0,56.00,8.00,64.00,56.00,8.00,64.00,0,0,0
100,4.47,343.84,0.19,4.68,360.00,0.20,293.20,201.32,24.0,28.0,16.8,16.8,0.0,61.5 ,24.0,28.0,16.0,16.0,0.0,60.0 ,87.42,31.0,24.8,16.8,17.0,1.0,58.96,8.40,67.36,59.52,8.32,67.84,1.92,.48,2.40,58.62,8.37,66.99,58.62,8.37,66.99,0,0,0,56.00,8.00,64.00,56.00,8.00,64.00,0,0,0
110,4.49,345.38,0.19,4.68,360.00,0.20,238.05,203.88,24.0,28.0,16.7,16.7,16.9,78.2 ,24.0,28.0,16.0,16.0,13.9,73.9 ,86.33,29.0,23.6,16.7,16.8,7.1,58.64,8.32,66.96,58.88,8.24,67.12,11.76,4.64,16.40,58.50,8.25,66.75,58.50,8.25,66.75,28.87,10.12,38.99,56.00,8.00,64.00,56.00,8.00,64.00,24.00,8.00,32.00
120,4.50,346.15,0.20,4.68,360.00,0.20,238.05,200.14,24.0,28.0,16.6,16.6,14.2,75.5 ,24.0,28.0,16.0,16.0,13.9,73.9 ,87.94,30.4,24.3,16.7,16.6,13.0,58.40,8.32,66.72,58.40,8.16,66.56,21.68,8.24,29.92,58.25,8.25,66.50,58.25,8.25,66.50,25.12,8.25,33.37,56.00,8.00,64.00,56.00,8.00,64.00,24.00,8.00,32.00
130,4.52,347.69,0.20,4.68,360.00,0.20,238.05,202.04,24.0,28.0,16.6,16.6,14.2,75.3 ,24.0,28.0,16.0,16.0,13.9,73.9 ,87.11,28.7,23.4,17.2,16.5,14.4,60.40,8.40,68.80,57.92,8.16,66.08,25.44,8.48,33.92,58.00,8.25,66.25,58.00,8.25,66.25,25.00,8.25,33.25,56.00,8.00,64.00,56.00,8.00,64.00,24.00,8.00,32.00
140,4.53,348.46,0.20,4.68,360.00,0.20,238.05,201.19,24.0,28.0,16.5,16.5,14.1,75.2 ,24.0,28.0,16.0,16.0,13.9,73.9 ,87.48,30.2,24.0,16.6,16.5,14.4,58.08,8.24,66.32,57.92,8.16,66.08,25.52,8.40,33.92,57.87,8.25,66.12,57.87,8.25,66.12,24.87,8.25,33.12,56.00,8.00,64.00,56.00,8.00,64.00,24.00,8.00,32.00
150,4.54,349.23,0.20,4.68,360.00,0.20,238.05,202.45,24.0,28.0,16.5,16.5,14.4,75.4 ,24.0,28.0,16.0,16.0,13.9,73.9 ,86.93,28.7,23.2,16.6,16.5,14.4,58.16,8.24,66.40,57.76,8.16,65.92,25.44,8.40,33.84,57.75,8.25,66.00,57.75,8.25,66.00,24.87,8.37,33.24,56.00,8.00,64.00,56.00,8.00,64.00,24.00,8.00,32.00
160,4.55,350.00,0.20,4.68,360.00,0.20,238.05,200.05,24.0,28.0,16.5,16.5,14.1,75.0 ,24.0,28.0,16.0,16.0,13.9,73.9 ,87.98,29.7,23.7,17.4,16.3,14.4,61.04,8.32,69.36,57.28,8.08,65.36,25.36,8.40,33.76,57.62,8.25,65.87,57.62,8.25,65.87,24.87,8.25,33.12,56.00,8.00,64.00,56.00,8.00,64.00,24.00,8.00,32.00
170,4.56,350.76,0.20,4.68,360.00,0.20,238.05,204.34,24.0,28.0,16.4,16.4,14.0,74.8 ,24.0,28.0,16.0,16.0,13.9,73.9 ,86.13,28.5,23.0,16.5,16.4,14.3,57.68,8.24,65.92,57.52,8.08,65.60,25.28,8.40,33.68,57.50,8.25,65.75,57.50,8.25,65.75,24.75,8.12,32.87,56.00,8.00,64.00,56.00,8.00,64.00,24.00,8.00,32.00
180,4.57,351.53,0.20,4.68,360.00,0.20,238.05,203.41,24.0,28.0,16.4,16.4,14.0,74.8 ,24.0,28.0,16.0,16.0,13.9,73.9 ,86.52,29.6,23.5,16.5,16.4,14.3,57.68,8.24,65.92,57.36,8.08,65.44,25.20,8.32,33.52,57.50,8.12,65.62,57.50,8.12,65.62,24.75,8.12,32.87,56.00,8.00,64.00,56.00,8.00,64.00,24.00,8.00,32.00
190,4.57,351.53,0.20,4.68,360.00,0.20,238.05,204.47,24.0,28.0,16.4,16.4,14.3,75.1 ,24.0,28.0,16.0,16.0,13.9,73.9 ,86.08,28.4,22.9,16.5,16.3,14.2,57.60,8.24,65.84,57.20,8.08,65.28,25.12,8.32,33.44,57.37,8.12,65.49,57.37,8.12,65.49,24.75,8.25,33.00,56.00,8.00,64.00,56.00,8.00,64.00,24.00,8.00,32.00
200,4.58,352.30,0.20,4.68,360.00,0.20,238.05,203.37,24.0,28.0,16.4,16.4,13.9,74.6 ,24.0,28.0,16.0,16.0,13.9,73.9 ,86.54,29.2,23.4,16.4,16.3,14.2,57.44,8.24,65.68,57.20,8.08,65.28,25.12,8.32,33.44,57.25,8.12,65.37,57.25,8.12,65.37,24.62,8.12,32.74,56.00,8.00,64.00,56.00,8.00,64.00,24.00,8.00,32.00
210,4.58,352.30,0.20,4.68,360.00,0.20,238.05,205.79,24.0,28.0,16.3,16.3,13.9,74.6 ,24.0,28.0,16.0,16.0,13.9,73.9 ,85.52,28.2,22.8,16.4,16.3,14.2,57.44,8.24,65.68,57.20,8.08,65.28,25.04,8.32,33.36,57.25,8.12,65.37,57.25,8.12,65.37,24.62,8.12,32.74,56.00,8.00,64.00,56.00,8.00,64.00,24.00,8.00,32.00
220,4.59,353.07,0.20,4.68,360.00,0.20,238.05,205.14,24.0,28.0,16.3,16.3,13.9,74.6 ,24.0,28.0,16.0,16.0,13.9,73.9 ,85.79,29.2,23.2,16.5,16.3,14.2,57.68,8.32,66.00,57.12,8.00,65.12,24.96,8.32,33.28,57.12,8.12,65.24,57.12,8.12,65.24,24.62,8.12,32.74,56.00,8.00,64.00,56.00,8.00,64.00,24.00,8.00,32.00
230,4.59,353.07,0.20,4.68,360.00,0.20,238.05,205.86,24.0,28.0,16.3,16.3,13.9,74.6 ,24.0,28.0,16.0,16.0,13.9,73.9 ,85.50,28.2,22.8,16.4,16.2,14.2,57.36,8.16,65.52,56.88,8.00,64.88,24.96,8.32,33.28,57.12,8.12,65.24,57.12,8.12,65.24,24.62,8.12,32.74,56.00,8.00,64.00,56.00,8.00,64.00,24.00,8.00,32.00
240,4.59,353.07,0.20,4.68,360.00,0.20,238.05,203.61,24.0,28.0,16.3,16.3,13.9,74.5 ,24.0,28.0,16.0,16.0,13.9,73.9 ,86.44,28.8,23.1,16.8,16.2,14.4,58.80,8.32,67.12,56.72,7.92,64.64,24.88,8.32,33.20,57.12,8.12,65.24,57.12,8.12,65.24,24.50,8.00,32.50,56.00,8.00,64.00,56.00,8.00,64.00,24.00,8.00,32.00
250,4.60,353.84,0.20,4.68,360.00,0.20,238.05,205.33,24.0,28.0,16.3,16.3,14.2,74.8 ,24.0,28.0,16.0,16.0,13.9,73.9 ,85.72,28.1,22.7,16.6,16.2,14.4,58.16,8.32,66.48,56.88,8.08,64.96,24.88,8.32,33.20,57.12,8.12,65.24,57.12,8.12,65.24,24.50,8.25,32.75,56.00,8.00,64.00,56.00,8.00,64.00,24.00,8.00,32.00
260,4.60,353.84,0.20,4.68,360.00,0.20,238.05,204.08,24.0,28.0,16.3,16.3,14.2,74.8 ,24.0,28.0,16.0,16.0,13.9,73.9 ,86.24,29.1,23.1,17.7,16.1,14.3,62.64,8.32,70.96,56.56,7.92,64.48,24.88,8.32,33.20,57.00,8.12,65.12,57.00,8.12,65.12,24.50,8.37,32.87,56.00,8.00,64.00,56.00,8.00,64.00,24.00,8.00,32.00
270,4.60,353.84,0.20,4.68,360.00,0.20,238.05,206.17,24.0,28.0,16.3,16.3,13.9,74.5 ,24.0,28.0,16.0,16.0,13.9,73.9 ,85.37,28.0,22.6,16.7,16.2,14.3,58.72,8.24,66.96,56.80,8.08,64.88,24.80,8.32,33.12,57.00,8.12,65.12,57.00,8.12,65.12,24.50,8.12,32.62,56.00,8.00,64.00,56.00,8.00,64.00,24.00,8.00,32.00
280,4.60,353.84,0.20,4.68,360.00,0.20,238.05,204.49,24.0,28.0,16.3,16.3,14.2,74.7 ,24.0,28.0,16.0,16.0,13.9,73.9 ,86.07,28.5,23.0,16.6,16.2,14.3,58.24,8.32,66.56,56.72,8.00,64.72,24.80,8.32,33.12,57.00,8.12,65.12,57.00,8.12,65.12,24.50,8.25,32.75,56.00,8.00,64.00,56.00,8.00,64.00,24.00,8.00,32.00
290,4.61,354.61,0.20,4.68,360.00,0.20,238.05,206.27,24.0,28.0,16.2,16.2,13.8,74.3 ,24.0,28.0,16.0,16.0,13.9,73.9 ,85.32,27.9,22.6,16.5,16.2,14.3,57.76,8.24,66.00,56.72,8.08,64.80,24.80,8.24,33.04,56.87,8.12,64.99,56.87,8.12,64.99,24.37,8.00,32.37,56.00,8.00,64.00,56.00,8.00,64.00,24.00,8.00,32.00
300,4.61,354.61,0.20,4.68,360.00,0.20,238.05,206.19,24.0,28.0,16.2,16.3,13.8,74.3 ,24.0,28.0,16.0,16.0,13.9,73.9 ,85.36,28.6,22.9,16.5,16.2,14.3,57.68,8.24,65.92,56.80,8.00,64.80,24.72,8.24,32.96,56.87,8.12,64.99,56.87,8.12,64.99,24.50,8.00,32.50,56.00,8.00,64.00,56.00,8.00,64.00,24.00,8.00,32.00
310,4.61,354.61,0.20,4.68,360.00,0.20,238.05,206.66,24.0,28.0,16.2,16.2,13.8,74.3 ,24.0,28.0,16.0,16.0,13.9,73.9 ,85.16,27.9,22.6,16.5,16.2,14.3,57.76,8.32,66.08,56.64,8.00,64.64,24.80,8.32,33.12,56.87,8.12,64.99,56.87,8.12,64.99,24.37,8.00,32.37,56.00,8.00,64.00,56.00,8.00,64.00,24.00,8.00,32.00
320,4.62,355.38,0.20,4.68,360.00,0.20,238.05,202.92,24.0,28.0,20.3,16.2,13.8,78.3 ,24.0,28.0,16.0,16.0,13.9,73.9 ,86.73,28.4,22.9,20.0,16.1,14.3,71.52,8.32,79.84,56.64,7.92,64.56,24.72,8.24,32.96,73.00,8.12,81.12,56.87,8.12,64.99,24.37,8.12,32.49,56.00,8.00,64.00,56.00,8.00,64.00,24.00,8.00,32.00
330,4.62,355.38,0.20,4.68,360.00,0.20,238.05,206.62,24.0,28.0,16.2,16.2,13.8,74.3 ,24.0,28.0,16.0,16.0,13.9,73.9 ,85.18,27.8,22.5,16.6,16.1,14.3,58.24,8.32,66.56,56.56,8.00,64.56,24.80,8.32,33.12,56.75,8.12,64.87,56.75,8.12,64.87,24.37,8.12,32.49,56.00,8.00,64.00,56.00,8.00,64.00,24.00,8.00,32.00
340,4.62,355.38,0.20,4.68,360.00,0.20,238.05,206.52,24.0,28.0,16.2,16.2,14.1,74.5 ,24.0,28.0,16.0,16.0,13.9,73.9 ,85.22,28.6,22.8,16.8,16.1,14.3,58.88,8.24,67.12,56.56,7.92,64.48,24.72,8.24,32.96,56.75,8.12,64.87,56.75,8.12,64.87,24.37,8.25,32.62,56.00,8.00,64.00,56.00,8.00,64.00,24.00,8.00,32.00
350,4.62,355.38,0.20,4.68,360.00,0.20,238.05,205.71,24.0,28.0,16.2,16.2,13.8,74.3 ,24.0,28.0,16.0,16.0,13.9,73.9 ,85.56,27.8,22.5,18.5,16.1,14.3,65.76,8.32,74.08,56.40,8.00,64.40,24.72,8.24,32.96,56.75,8.12,64.87,56.75,8.12,64.87,24.37,8.12,32.49,56.00,8.00,64.00,56.00,8.00,64.00,24.00,8.00,32.00
360,4.62,355.38,0.20,4.68,360.00,0.20,238.05,205.01,24.0,28.0,20.2,16.2,13.7,78.1 ,24.0,28.0,16.0,16.0,13.9,73.9 ,85.85,28.2,22.8,19.2,16.0,14.3,68.56,8.32,76.88,56.24,7.92,64.16,24.72,8.24,32.96,72.87,8.12,80.99,56.75,8.12,64.87,24.37,7.75,32.12,56.00,8.00,64.00,56.00,8.00,64.00,24.00,8.00,32.00
370,4.62,355.38,0.20,4.68,360.00,0.20,238.05,205.89,24.0,28.0,20.2,16.2,13.8,78.3 ,24.0,28.0,16.0,16.0,13.9,73.9 ,85.48,27.8,22.5,18.2,16.1,14.3,64.32,8.40,72.72,56.40,8.00,64.40,24.72,8.24,32.96,72.87,8.12,80.99,56.75,8.12,64.87,24.37,8.12,32.49,56.00,8.00,64.00,56.00,8.00,64.00,24.00,8.00,32.00
380,4.64,356.92,0.20,4.47,343.84,0.14,214.79,205.13,24.0,28.0,20.2,16.2,14.1,78.5 ,24.0,28.0,24.0,16.0,13.9,81.9 ,85.80,28.5,22.7,18.7,16.0,14.3,66.48,8.32,74.80,56.16,7.84,64.00,24.64,8.24,32.88,72.75,8.12,80.87,56.62,8.00,64.62,24.25,8.25,32.50,88.00,8.00,96.00,56.00,8.00,64.00,24.00,8.00,32.00
390,4.63,356.15,0.20,4.47,343.84,0.14,214.79,206.52,24.0,28.0,20.2,16.2,13.8,78.2 ,24.0,28.0,24.0,16.0,13.9,81.9 ,85.22,27.7,22.4,20.4,16.0,14.3,73.12,8.32,81.44,56.08,7.92,64.00,24.80,8.24,33.04,72.75,8.12,80.87,56.75,8.12,64.87,24.37,8.12,32.49,88.00,8.00,96.00,56.00,8.00,64.00,24.00,8.00,32.00
400,4.64,356.92,0.20,4.47,343.84,0.14,214.79,205.32,24.0,28.0,20.2,16.2,13.7,78.1 ,24.0,28.0,24.0,16.0,13.9,81.9 ,85.72,28.1,22.7,19.9,15.9,14.3,71.12,8.32,79.44,55.92,7.76,63.68,24.72,8.24,32.96,72.75,8.12,80.87,56.62,8.12,64.74,24.25,8.00,32.25,88.00,8.00,96.00,56.00,8.00,64.00,24.00,8.00,32.00
410,4.64,356.92,0.20,4.47,343.84,0.14,214.79,204.37,24.0,28.0,20.2,16.2,13.8,78.1 ,24.0,28.0,24.0,16.0,13.9,81.9 ,86.12,27.7,22.4,21.9,15.8,14.1,79.12,8.40,87.52,55.28,7.76,63.04,24.80,8.24,33.04,72.75,8.12,80.87,56.50,8.12,64.62,24.25,8.12,32.37,88.00,8.00,96.00,56.00,8.00,64.00,24.00,8.00,32.00
420,4.64,356.92,0.20,4.47,343.84,0.14,214.79,205.71,24.0,28.0,20.2,16.2,14.2,78.5 ,24.0,28.0,24.0,16.0,13.9,81.9 ,85.56,28.3,22.6,20.4,16.0,14.0,73.04,8.32,81.36,56.16,7.84,64.00,24.72,8.24,32.96,72.75,8.12,80.87,56.50,8.12,64.62,24.25,8.50,32.75,88.00,8.00,96.00,56.00,8.00,64.00,24.00,8.00,32.00
430,4.64,356.92,0.20,4.47,343.84,0.14,214.79,206.29,24.0,28.0,20.2,16.1,13.6,78.0 ,24.0,28.0,24.0,16.0,13.9,81.9 ,85.32,27.7,22.4,19.1,16.0,14.1,68.16,8.40,76.56,56.16,7.92,64.08,24.88,8.24,33.12,72.62,8.12,80.74,56.50,8.12,64.62,24.25,7.75,32.00,88.00,8.00,96.00,56.00,8.00,64.00,24.00,8.00,32.00
440,4.64,356.92,0.20,4.47,343.84,0.14,214.79,205.25,24.0,28.0,20.2,16.1,13.5,77.8 ,24.0,28.0,24.0,16.0,13.9,81.9 ,85.75,28.0,22.6,19.2,16.0,14.1,68.32,8.40,76.72,56.08,7.84,63.92,24.88,8.24,33.12,72.62,8.12,80.74,56.50,8.12,64.62,24.25,7.50,31.75,88.00,8.00,96.00,56.00,8.00,64.00,24.00,8.00,32.00
450,4.43,340.76,0.13,4.47,343.84,0.14,214.79,205.77,24.0,28.0,24.2,16.1,14.0,82.3 ,24.0,28.0,24.0,16.0,13.9,81.9 ,85.53,27.7,22.4,20.2,15.9,14.1,72.64,8.32,80.96,55.76,7.84,63.60,24.88,8.24,33.12,88.75,8.12,96.87,56.50,8.12,64.62,24.25,8.12,32.37,88.00,8.00,96.00,56.00,8.00,64.00,24.00,8.00,32.00
460,4.43,340.76,0.13,4.47,343.84,0.14,214.79,204.53,24.0,28.0,24.2,16.1,13.7,82.0 ,24.0,28.0,24.0,16.0,13.9,81.9 ,86.05,28.3,22.6,22.0,15.8,14.1,79.60,8.40,88.00,55.68,7.68,63.36,24.96,8.24,33.20,88.75,8.12,96.87,56.50,8.12,64.62,24.25,7.87,32.12,88.00,8.00,96.00,56.00,8.00,64.00,24.00,8.00,32.00
470,4.43,340.76,0.13,4.47,343.84,0.14,214.79,205.00,24.0,28.0,24.2,16.2,14.2,82.6 ,24.0,28.0,24.0,16.0,13.9,81.9 ,85.85,27.7,22.4,20.7,16.0,14.2,74.40,8.40,82.80,56.00,7.92,63.92,25.04,8.24,33.28,88.75,8.12,96.87,56.62,8.12,64.74,24.37,8.50,32.87,88.00,8.00,96.00,56.00,8.00,64.00,24.00,8.00,32.00
480,4.64,356.92,0.20,4.47,343.84,0.14,214.79,203.90,24.0,28.0,20.2,16.1,14.1,78.4 ,24.0,28.0,24.0,16.0,13.9,81.9 ,86.32,28.0,22.6,20.7,15.9,14.2,74.32,8.32,82.64,55.60,7.92,63.52,25.04,8.24,33.28,72.62,8.12,80.74,56.50,8.12,64.62,24.25,8.37,32.62,88.00,8.00,96.00,56.00,8.00,64.00,24.00,8.00,32.00
490,4.43,340.76,0.13,4.47,343.84,0.14,214.79,203.96,24.0,28.0,24.2,16.2,14.2,82.6 ,24.0,28.0,24.0,16.0,13.9,81.9 ,86.29,27.6,22.4,20.9,15.8,14.3,75.36,8.32,83.68,55.36,7.84,63.20,25.36,8.24,33.60,88.75,8.12,96.87,56.62,8.12,64.74,24.37,8.37,32.74,88.00,8.00,96.00,56.00,8.00,64.00,24.00,8.00,32.00
