,Roofline,,,,,,,,ECM,,,,,,,,,,,,Benchmark,,,,,,Data Transfer (Benchmark),,,,,,,,,Data Transfer (Prediction CS),,,,,,,,,Data Transfer (Prediction LC),,,,,,,,
90,7.37,245.66,0.52,7.57,252.33,0.54,172.53,186.11,46.0,34.2,18.6,18.6,37.4,108.7 ,46.0,34.2,18.0,18.0,36.4,106.6 ,98.86,46.3,35.1,18.7,18.7,36.3,66.40,8.24,74.64,66.48,8.16,74.64,47.84,8.08,55.92,66.00,8.25,74.25,66.00,8.25,74.25,49.37,8.25,57.62,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
100,7.39,246.33,0.52,7.57,252.33,0.54,172.53,201.90,46.0,34.2,18.5,18.5,37.3,108.5 ,46.0,34.2,18.0,18.0,36.4,106.6 ,91.13,49.3,37.8,18.6,18.6,37.8,66.08,8.16,74.24,66.16,8.16,74.32,49.92,8.16,58.08,65.87,8.12,73.99,65.87,8.12,73.99,49.25,8.12,57.37,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
110,7.41,247.00,0.52,7.57,252.33,0.54,172.60,205.12,46.0,34.2,18.5,18.5,37.2,108.3 ,46.0,34.2,18.0,18.0,36.4,106.6 ,89.70,46.4,34.9,18.5,18.5,37.7,66.00,8.16,74.16,65.92,8.16,74.08,49.76,8.16,57.92,65.75,8.12,73.87,65.75,8.12,73.87,49.12,8.12,57.24,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
120,7.42,247.33,0.53,7.57,252.33,0.54,172.60,195.61,46.0,34.2,18.4,18.4,37.1,108.1 ,46.0,34.2,18.0,18.0,36.4,106.6 ,94.06,48.8,37.2,20.7,18.5,37.5,74.56,8.32,82.88,65.84,8.16,74.00,49.60,8.16,57.76,65.50,8.12,73.62,65.50,8.12,73.62,49.00,8.12,57.12,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
130,7.43,247.66,0.53,7.57,252.33,0.54,172.53,190.99,46.0,34.2,18.4,18.4,37.1,108.0 ,46.0,34.2,18.0,18.0,36.4,106.6 ,96.34,46.5,34.8,18.6,18.4,38.7,66.32,8.24,74.56,65.60,8.16,73.76,50.72,8.72,59.44,65.37,8.12,73.49,65.37,8.12,73.49,48.87,8.12,56.99,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
140,7.44,248.00,0.53,7.57,252.33,0.54,172.60,199.54,46.0,34.2,18.3,18.3,37.0,107.9 ,46.0,34.2,18.0,18.0,36.4,106.6 ,92.21,48.4,36.7,18.5,18.4,37.3,65.68,8.16,73.84,65.52,8.16,73.68,49.36,8.16,57.52,65.25,8.12,73.37,65.25,8.12,73.37,48.87,8.12,56.99,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
150,7.45,248.33,0.53,7.57,252.33,0.54,172.53,205.98,46.0,34.2,18.3,18.3,37.0,107.9 ,46.0,34.2,18.0,18.0,36.4,106.6 ,89.33,46.8,34.7,18.5,18.4,37.3,65.84,8.16,74.00,65.36,8.08,73.44,49.20,8.16,57.36,65.25,8.12,73.37,65.25,8.12,73.37,48.75,8.12,56.87,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
160,7.46,248.66,0.53,7.57,252.33,0.54,172.53,169.86,46.0,34.2,18.3,18.3,36.9,107.7 ,46.0,34.2,18.0,18.0,36.4,106.6 ,108.32,48.8,36.4,21.3,18.4,37.3,76.72,8.48,85.20,65.44,8.08,73.52,49.20,8.16,57.36,65.12,8.12,73.24,65.12,8.12,73.24,48.75,8.12,56.87,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
170,7.47,249.00,0.53,7.57,252.33,0.54,172.60,209.82,46.0,34.2,18.3,18.3,36.9,107.6 ,46.0,34.2,18.0,18.0,36.4,106.6 ,87.70,46.7,34.6,18.4,18.3,37.2,65.52,8.24,73.76,65.20,8.08,73.28,49.04,8.16,57.20,65.00,8.12,73.12,65.00,8.12,73.12,48.62,8.12,56.74,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
180,7.47,249.00,0.53,7.57,252.33,0.54,172.53,199.99,46.0,34.2,18.3,18.3,36.8,107.6 ,46.0,34.2,18.0,18.0,36.4,106.6 ,92.00,48.3,36.1,18.5,18.3,37.1,65.84,8.08,73.92,65.12,8.08,73.20,48.96,8.08,57.04,65.00,8.12,73.12,65.00,8.12,73.12,48.62,8.12,56.74,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
190,7.47,249.00,0.53,7.57,252.33,0.54,172.53,204.28,46.0,34.2,18.3,18.3,36.9,107.6 ,46.0,34.2,18.0,18.0,36.4,106.6 ,90.07,46.6,34.5,18.4,18.3,37.1,65.52,8.24,73.76,65.04,8.08,73.12,48.96,8.16,57.12,65.00,8.12,73.12,65.00,8.12,73.12,48.62,8.12,56.74,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
200,7.48,249.33,0.53,7.57,252.33,0.54,172.60,192.79,46.0,34.2,18.2,18.2,36.8,107.5 ,46.0,34.2,18.0,18.0,36.4,106.6 ,95.44,48.1,35.9,21.4,18.3,37.0,77.28,8.24,85.52,64.96,8.08,73.04,48.88,8.08,56.96,64.87,8.12,72.99,64.87,8.12,72.99,48.62,8.12,56.74,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
210,7.49,249.66,0.53,7.57,252.33,0.54,172.53,208.57,46.0,34.2,18.2,18.2,36.8,107.4 ,46.0,34.2,18.0,18.0,36.4,106.6 ,88.22,46.7,34.5,18.7,18.3,37.0,66.40,8.24,74.64,65.04,8.08,73.12,48.88,8.08,56.96,64.87,8.12,72.99,64.87,8.12,72.99,48.50,8.12,56.62,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
220,7.49,249.66,0.53,7.57,252.33,0.54,172.60,198.04,46.0,34.2,18.2,18.2,36.8,107.4 ,46.0,34.2,18.0,18.0,36.4,106.6 ,92.91,47.8,35.7,19.2,18.2,37.0,68.32,8.32,76.64,64.88,8.08,72.96,48.80,8.08,56.88,64.75,8.12,72.87,64.75,8.00,72.75,48.50,8.12,56.62,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
230,7.49,249.66,0.53,7.57,252.33,0.54,172.53,200.66,46.0,34.2,18.2,18.2,36.8,107.4 ,46.0,34.2,18.0,18.0,36.4,106.6 ,91.70,46.5,34.4,19.1,18.2,37.0,68.24,8.16,76.40,64.80,8.08,72.88,48.80,8.08,56.88,64.75,8.12,72.87,64.75,8.12,72.87,48.50,8.00,56.50,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
240,7.49,249.66,0.53,7.57,252.33,0.54,172.60,190.08,46.0,34.2,18.2,18.2,36.7,107.4 ,46.0,34.2,18.0,18.0,36.4,106.6 ,96.80,47.9,35.6,20.1,18.3,36.9,71.68,8.56,80.24,64.96,8.08,73.04,48.72,8.08,56.80,64.75,8.12,72.87,64.75,8.12,72.87,48.50,8.12,56.62,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
250,7.50,250.00,0.53,7.57,252.33,0.54,172.53,199.09,46.0,34.2,18.2,18.2,36.7,107.3 ,46.0,34.2,18.0,18.0,36.4,106.6 ,92.42,46.5,34.4,20.0,18.2,36.9,71.76,8.32,80.08,64.72,8.08,72.80,48.72,8.08,56.80,64.62,8.12,72.74,64.62,8.12,72.74,48.37,8.12,56.49,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
260,7.51,250.33,0.53,7.57,252.33,0.54,172.60,199.65,46.0,34.2,22.2,18.2,36.7,111.2 ,46.0,34.2,18.0,18.0,36.4,106.6 ,92.16,47.6,35.4,22.4,18.2,36.9,81.20,8.24,89.44,64.72,8.08,72.80,48.72,8.08,56.80,80.75,8.12,88.87,64.62,8.12,72.74,48.37,8.00,56.37,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
270,7.53,251.00,0.53,7.57,252.33,0.54,172.60,195.63,46.0,34.2,18.2,18.2,36.6,107.2 ,46.0,34.2,18.0,18.0,36.4,106.6 ,94.06,46.7,34.4,24.4,18.2,36.9,89.44,8.32,97.76,64.72,8.08,72.80,48.64,8.08,56.72,64.75,8.00,72.75,64.75,8.00,72.75,48.50,7.87,56.37,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
280,7.52,250.66,0.53,7.57,252.33,0.54,172.60,184.36,46.0,34.2,22.2,18.2,36.6,111.2 ,46.0,34.2,18.0,18.0,36.4,106.6 ,99.80,47.4,35.3,23.4,18.2,36.9,85.44,8.32,93.76,64.72,8.08,72.80,48.64,8.08,56.72,80.87,8.00,88.87,64.62,8.00,72.62,48.37,8.00,56.37,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
290,7.51,250.33,0.53,7.57,252.33,0.54,172.60,195.86,46.0,34.2,26.2,18.2,36.7,115.2 ,46.0,34.2,18.0,18.0,36.4,106.6 ,93.94,46.6,34.3,23.0,18.2,36.9,83.76,8.40,92.16,64.64,8.08,72.72,48.64,8.08,56.72,96.75,8.00,104.75,64.62,8.00,72.62,48.37,8.00,56.37,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
300,7.51,250.33,0.53,7.57,252.33,0.54,155.07,193.17,46.0,34.2,22.2,18.2,36.7,111.2 ,46.0,34.2,30.0,18.0,36.4,118.6 ,95.25,47.5,35.2,21.7,18.2,36.9,78.40,8.40,86.80,64.72,8.08,72.80,48.64,8.08,56.72,80.62,8.00,88.62,64.62,8.00,72.62,48.37,8.00,56.37,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
310,7.51,250.33,0.53,7.57,252.33,0.54,155.07,195.97,46.0,34.2,22.2,18.2,36.7,111.2 ,46.0,34.2,30.0,18.0,36.4,118.6 ,93.89,46.5,34.3,20.3,18.2,36.9,72.64,8.48,81.12,64.56,8.00,72.56,48.64,8.08,56.72,80.62,8.00,88.62,64.62,8.00,72.62,48.37,8.00,56.37,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
320,7.51,250.33,0.53,7.57,252.33,0.54,155.07,174.69,46.0,34.2,18.3,18.2,36.7,107.3 ,46.0,34.2,30.0,18.0,36.4,118.6 ,105.33,47.7,35.2,24.2,18.2,36.9,88.16,8.48,96.64,64.72,8.08,72.80,48.72,8.08,56.80,65.00,8.00,73.00,64.50,8.00,72.50,48.37,8.00,56.37,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
330,7.53,251.00,0.53,7.57,252.33,0.54,155.14,190.98,46.0,34.2,24.1,18.1,36.6,113.0 ,46.0,34.2,30.0,18.0,36.4,118.6 ,96.34,46.5,34.3,23.8,18.1,36.9,86.64,8.40,95.04,64.56,8.00,72.56,48.72,8.08,56.80,88.50,8.00,96.50,64.37,8.00,72.37,48.25,8.00,56.25,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
340,7.51,250.33,0.53,7.57,252.33,0.54,155.07,192.07,46.0,34.2,28.2,18.1,36.6,117.2 ,46.0,34.2,30.0,18.0,36.4,118.6 ,95.80,47.4,35.1,26.4,18.1,36.9,97.12,8.40,105.52,64.56,8.00,72.56,48.72,8.08,56.80,104.62,8.00,112.62,64.50,8.00,72.50,48.37,8.00,56.37,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
350,7.51,250.33,0.53,7.57,252.33,0.54,155.07,190.95,46.0,34.2,28.2,18.1,36.7,117.2 ,46.0,34.2,30.0,18.0,36.4,118.6 ,96.36,46.6,34.3,26.7,18.1,37.0,98.24,8.40,106.64,64.56,8.00,72.56,48.80,8.08,56.88,104.62,8.00,112.62,64.50,8.00,72.50,48.37,8.12,56.49,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
360,7.50,250.00,0.53,7.57,252.33,0.54,155.07,185.74,46.0,34.2,22.2,18.1,36.7,111.3 ,46.0,34.2,30.0,18.0,36.4,118.6 ,99.06,47.4,35.0,23.7,18.1,37.1,86.32,8.32,94.64,64.56,8.00,72.56,48.96,8.08,57.04,80.75,8.00,88.75,64.50,8.00,72.50,48.37,8.12,56.49,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
370,7.55,251.66,0.53,7.57,252.33,0.54,155.07,181.47,46.0,34.2,30.2,18.1,36.5,119.0 ,46.0,34.2,30.0,18.0,36.4,118.6 ,101.39,46.6,34.3,29.5,18.1,37.1,109.76,8.40,118.16,64.48,8.00,72.48,49.04,8.08,57.12,112.62,8.00,120.62,64.50,8.00,72.50,48.37,7.75,56.12,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
380,7.51,250.33,0.53,7.57,252.33,0.54,155.07,187.01,46.0,34.2,30.2,18.1,36.7,119.2 ,46.0,34.2,30.0,18.0,36.4,118.6 ,98.39,47.3,35.0,25.0,18.1,37.2,91.76,8.40,100.16,64.48,8.00,72.48,49.12,8.08,57.20,112.62,8.00,120.62,64.50,8.00,72.50,48.37,8.12,56.49,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
390,7.54,251.33,0.53,7.57,252.33,0.54,155.07,187.98,46.0,34.2,30.2,18.1,36.5,119.0 ,46.0,34.2,30.0,18.0,36.4,118.6 ,97.88,46.7,34.3,27.1,18.1,37.3,100.00,8.40,108.40,64.48,8.00,72.48,49.36,8.08,57.44,112.62,8.00,120.62,64.50,8.00,72.50,48.37,7.87,56.24,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
400,7.52,250.66,0.53,7.57,252.33,0.54,155.07,164.07,46.0,34.2,26.2,18.1,36.6,115.1 ,46.0,34.2,30.0,18.0,36.4,118.6 ,112.15,47.4,34.9,29.6,18.2,37.7,109.92,8.40,118.32,64.56,8.00,72.56,50.00,8.08,58.08,96.75,8.00,104.75,64.50,8.00,72.50,48.25,8.00,56.25,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
410,7.53,251.00,0.53,7.57,252.33,0.54,155.07,178.97,46.0,34.2,30.1,18.1,36.6,119.0 ,46.0,34.2,30.0,18.0,36.4,118.6 ,102.81,46.6,34.2,30.4,18.1,37.9,113.20,8.40,121.60,64.40,8.00,72.40,50.24,8.08,58.32,112.50,8.00,120.50,64.37,8.00,72.37,48.25,8.00,56.25,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
420,7.53,251.00,0.53,7.57,252.33,0.54,155.07,183.32,46.0,34.2,30.1,18.1,36.6,119.0 ,46.0,34.2,30.0,18.0,36.4,118.6 ,100.37,47.2,34.9,30.3,18.1,37.9,112.96,8.32,121.28,64.56,8.00,72.56,50.16,8.08,58.24,112.50,8.00,120.50,64.25,8.00,72.25,48.25,8.00,56.25,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
430,7.54,251.33,0.53,7.57,252.33,0.54,155.07,184.57,46.0,34.2,30.1,18.1,36.5,118.9 ,46.0,34.2,30.0,18.0,36.4,118.6 ,99.69,46.6,34.2,28.2,18.1,38.2,104.56,8.40,112.96,64.40,8.00,72.40,50.72,8.08,58.80,112.50,8.00,120.50,64.25,8.00,72.25,48.25,8.00,56.25,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
440,7.51,250.33,0.53,7.57,252.33,0.54,155.14,176.51,46.0,34.2,22.2,18.1,36.7,111.2 ,46.0,34.2,30.0,18.0,36.4,118.6 ,104.24,47.0,34.8,24.8,18.1,38.2,90.96,8.40,99.36,64.56,8.00,72.56,50.72,8.08,58.80,80.62,8.00,88.62,64.50,8.00,72.50,48.25,8.12,56.37,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
450,7.55,251.66,0.53,7.57,252.33,0.54,155.14,171.74,46.0,34.2,30.1,18.1,36.5,118.9 ,46.0,34.2,30.0,18.0,36.4,118.6 ,107.14,46.6,34.2,30.2,18.1,39.1,112.32,8.32,120.64,64.40,8.00,72.40,52.08,8.08,60.16,112.50,8.00,120.50,64.50,8.00,72.50,48.25,7.87,56.12,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
460,7.53,251.00,0.53,7.57,252.33,0.54,155.14,179.39,46.0,34.2,30.1,18.1,36.6,119.0 ,46.0,34.2,30.0,18.0,36.4,118.6 ,102.57,47.1,34.8,30.3,18.1,39.1,112.96,8.32,121.28,64.40,8.00,72.40,52.08,8.08,60.16,112.50,8.00,120.50,64.25,8.00,72.25,48.25,8.00,56.25,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
470,7.52,250.66,0.53,7.57,252.33,0.54,155.14,173.48,46.0,34.2,30.1,18.1,36.6,119.1 ,46.0,34.2,30.0,18.0,36.4,118.6 ,106.06,46.6,34.2,30.3,18.1,39.5,112.96,8.32,121.28,64.40,8.00,72.40,52.64,8.08,60.72,112.50,8.00,120.50,64.50,8.00,72.50,48.25,8.00,56.25,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
480,7.51,250.33,0.53,7.57,252.33,0.54,155.07,164.31,46.0,34.2,18.2,18.1,36.6,107.2 ,46.0,34.2,30.0,18.0,36.4,118.6 ,111.98,47.4,34.8,24.3,18.1,39.1,88.80,8.48,97.28,64.56,7.92,72.48,52.16,8.08,60.24,64.87,8.00,72.87,64.50,8.00,72.50,48.25,8.12,56.37,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
490,7.51,250.33,0.53,7.57,252.33,0.54,155.14,170.83,46.0,34.2,30.1,18.1,36.6,119.1 ,46.0,34.2,30.0,18.0,36.4,118.6 ,107.71,46.3,34.2,30.4,18.1,40.3,113.44,8.40,121.84,64.40,8.00,72.40,53.84,8.08,61.92,112.50,8.00,120.50,64.50,8.00,72.50,48.25,8.12,56.37,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
500,7.54,251.33,0.53,7.57,252.33,0.54,155.07,169.67,46.0,34.2,30.1,18.1,36.5,118.9 ,46.0,34.2,30.0,18.0,36.4,118.6 ,108.44,47.0,34.7,30.4,18.1,40.7,113.20,8.32,121.52,64.32,8.00,72.32,54.56,8.08,62.64,112.50,8.00,120.50,64.25,8.00,72.25,48.25,8.00,56.25,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
510,7.55,251.66,0.53,7.57,252.33,0.54,155.14,150.63,46.0,34.2,30.1,18.1,36.5,118.9 ,46.0,34.2,30.0,18.0,36.4,118.6 ,122.16,46.3,34.2,40.5,18.1,40.4,152.80,9.12,161.92,64.48,8.00,72.48,54.16,8.08,62.24,112.50,8.00,120.50,64.25,8.00,72.25,48.25,8.00,56.25,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
520,7.52,250.66,0.53,7.57,252.33,0.54,155.07,166.06,46.0,34.2,30.1,18.1,36.6,119.0 ,46.0,34.2,30.0,18.0,36.4,118.6 ,110.81,46.8,34.7,31.5,18.1,41.7,117.60,8.40,126.00,64.40,8.00,72.40,56.08,8.08,64.16,112.37,8.00,120.37,64.25,8.00,72.25,48.12,8.25,56.37,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
530,7.54,251.33,0.53,7.57,252.33,0.54,155.14,172.46,46.0,34.2,30.1,18.1,36.5,118.9 ,46.0,34.2,30.0,18.0,36.4,118.6 ,106.69,46.6,34.2,30.3,18.1,41.4,112.88,8.32,121.20,64.32,8.00,72.32,55.60,8.08,63.68,112.37,8.00,120.37,64.25,8.00,72.25,48.12,8.00,56.12,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
540,7.54,251.33,0.53,7.57,252.33,0.54,155.07,173.26,46.0,34.2,30.1,18.1,36.5,118.9 ,46.0,34.2,30.0,18.0,36.4,118.6 ,106.20,47.0,34.7,30.3,18.1,41.1,112.88,8.32,121.20,64.40,8.00,72.40,55.28,8.08,63.36,112.37,8.00,120.37,64.25,8.00,72.25,48.12,8.00,56.12,112.00,8.00,120.00,64.00,8.00,72.00,48.00,8.00,56.00
550,5.89,196.33,0.42,5.89,196.33,0.42,142.63,171.15,46.0,34.2,30.1,18.1,46.7,129.1 ,46.0,34.2,30.0,18.0,46.8,129.0 ,107.51,46.6,34.2,30.3,18.1,42.1,112.96,8.24,121.20,64.32,8.00,72.32,56.72,8.08,64.80,112.37,8.00,120.37,64.25,8.00,72.25,63.87,8.00,71.87,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
560,5.86,195.33,0.42,5.89,196.33,0.42,142.63,160.45,46.0,34.2,30.1,18.1,47.0,129.3 ,46.0,34.2,30.0,18.0,46.8,129.0 ,114.67,47.1,34.7,30.7,18.1,43.0,114.56,8.32,122.88,64.32,8.00,72.32,58.16,8.08,66.24,112.37,8.00,120.37,64.25,8.00,72.25,64.25,8.00,72.25,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
570,5.86,195.33,0.41,5.89,196.33,0.42,142.63,172.87,46.0,34.2,30.1,18.1,47.0,129.4 ,46.0,34.2,30.0,18.0,46.8,129.0 ,106.44,46.5,34.2,30.3,18.1,43.0,112.80,8.24,121.04,64.24,8.00,72.24,58.08,8.08,66.16,112.37,8.00,120.37,64.25,8.00,72.25,64.25,8.12,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
580,5.86,195.33,0.41,5.89,196.33,0.42,142.57,168.81,46.0,34.2,30.1,18.1,47.0,129.4 ,46.0,34.2,30.0,18.0,46.8,129.0 ,109.00,47.0,34.6,30.4,18.1,43.3,113.52,8.24,121.76,64.32,8.00,72.32,58.56,8.08,66.64,112.37,8.00,120.37,64.25,8.00,72.25,64.25,8.12,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
590,5.84,194.66,0.41,5.89,196.33,0.42,142.63,164.01,46.0,34.2,30.1,18.1,47.2,129.6 ,46.0,34.2,30.0,18.0,46.8,129.0 ,112.19,46.6,34.2,30.4,18.1,43.8,113.36,8.24,121.60,64.32,8.00,72.32,59.36,8.08,67.44,112.37,8.00,120.37,64.50,8.00,72.50,64.50,8.12,72.62,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
600,5.86,195.33,0.41,5.89,196.33,0.42,142.57,163.41,46.0,34.2,30.1,18.1,47.0,129.4 ,46.0,34.2,30.0,18.0,46.8,129.0 ,112.60,46.9,34.6,30.7,18.6,44.2,114.64,8.32,122.96,66.48,8.00,74.48,59.92,8.08,68.00,112.37,8.00,120.37,64.50,8.00,72.50,64.50,7.87,72.37,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
610,5.83,194.33,0.41,5.89,196.33,0.42,142.63,167.66,46.0,34.2,30.1,18.1,47.2,129.6 ,46.0,34.2,30.0,18.0,46.8,129.0 ,109.74,47.4,35.0,30.2,18.1,44.5,112.72,8.24,120.96,64.32,7.92,72.24,60.48,8.08,68.56,112.37,8.00,120.37,64.50,8.00,72.50,64.50,8.12,72.62,112.00,8.00,120.00,64.00,8.00,72.00,64.00,8.00,72.00
