N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,1048576,2.156201,10 10 10 16 22181 10,4303355904,226492416,1.99,105.04,184.00,0,0,0,0,0,0,0,0,0
20,131072,2.540045,20 20 20 16 11090 20,10200547328,536870912,4.01,211.36,92.00,0,0,0,0,0,0,0,0,0
30,32768,2.634414,30 30 30 16 7393 30,10942676992,575930368,4.15,218.61,87.60,0,0,0,0,0,0,0,0,0
40,16384,3.601690,40 40 40 16 5545 40,14523826176,764411904,4.03,212.23,87.60,0,0,0,0,0,0,0,0,0
50,8192,3.246591,50 50 50 16 4436 50,15150153728,797376512,4.66,245.60,76.64,0,0,0,0,0,0,0,0,0
60,4096,2.961994,60 60 60 16 3696 60,13667139584,719323136,4.61,242.84,80.00,0,0,0,0,0,0,0,0,0
70,2048,2.956051,70 70 70 16 3168 70,11187044352,588791808,3.78,199.18,96.80,0,0,0,0,0,0,0,0,0
80,1024,3.477639,80 80 80 16 2772 80,8540717056,449511424,2.45,129.25,153.28,0,0,0,0,0,0,0,0,0
90,512,2.739108,90 90 90 16 2464 90,6187552768,325660672,2.25,118.89,167.20,0,0,0,0,0,0,0,0,0
100,512,3.817627,100 100 100 16 2218 100,8606711808,452984832,2.25,118.65,167.20,0,0,0,0,0,0,0,0,0
110,256,2.609853,110 110 110 16 2016 110,5793101824,304900096,2.21,116.82,167.20,0,0,0,0,0,0,0,0,0
120,256,3.393479,120 120 120 16 1848 120,7592198144,399589376,2.23,117.74,167.20,0,0,0,0,0,0,0,0,0
130,128,2.186688,130 130 130 16 1706 130,4864914432,256048128,2.22,117.09,167.20,0,0,0,0,0,0,0,0,0
140,128,2.684941,140 140 140 16 1584 140,6117588992,321978368,2.27,119.91,167.20,0,0,0,0,0,0,0,0,0
150,128,3.411740,150 150 150 16 1478 150,7568714752,398353408,2.21,116.75,167.20,0,0,0,0,0,0,0,0,0
160,64,2.268174,160 160 160 16 1386 160,4616441856,242970624,2.03,107.12,184.00,0,0,0,0,0,0,0,0,0
170,64,2.444759,170 170 170 16 1304 170,5562343936,292754944,2.27,119.74,167.20,0,0,0,0,0,0,0,0,0
180,64,2.876460,180 180 180 16 1232 180,6629359616,348913664,2.30,121.29,167.20,0,0,0,0,0,0,0,0,0
190,64,3.453788,190 190 190 16 1167 190,7824784896,411830784,2.26,119.24,167.20,0,0,0,0,0,0,0,0,0
200,32,2.021745,200 200 200 16 1109 200,4577957888,240945152,2.26,119.17,167.20,0,0,0,0,0,0,0,0,0
210,32,2.404817,210 210 210 16 1056 210,5315024128,279738112,2.20,116.32,167.20,0,0,0,0,0,0,0,0,0
220,32,2.658771,220 220 220 16 1008 220,6127239168,322486272,2.30,121.28,153.28,0,0,0,0,0,0,0,0,0
230,32,3.104939,230 230 230 16 964 230,7018251008,369381632,2.25,118.96,167.20,0,0,0,0,0,0,0,0,0
