N^3,Roofline CS GFLOPs,Roofline CS MLUPs,Roofline CS Arithmetic Intensity,Roofline LC GFLOPs,Roofline LC MLUPs,Roofline LC Arithmetic Intensity,Roofline ECM MLUPs,Benchmark MLUPs,ECM CS Tol,ECM CS Tnol,ECM CS Tl1l2,ECM CS Tl2l3,ECM CS Tl3mem,ECM CS cycl,ECM LC Tol,ECM LC Tnol,ECM LC Tl1l2,ECM LC Tl2l3,ECM LC Tl3mem,ECM LC cycl,Benchmark cycl,Benchmark Pheno Tol,Benchmark Pheno Tnol,Benchmark Pheno Tl1l2,Benchmark Pheno Tl2l3,Benchmark Pheno Tl3mem,Benchmark Transfer L1L2 load,Benchmark Transfer L1L2 evict,Benchmark Transfer L1L2 total,Benchmark Transfer L2L3 load,Benchmark Transfer L2L3 evict,Benchmark Transfer L2L3 total,Benchmark Transfer L3MEM load,Benchmark Transfer L3MEM evict,Benchmark Transfer L3MEM total,CS Transfer L1L2 load,CS Transfer L1L2 evict,CS Transfer L1L2 total,CS Transfer L2L3 load,CS Transfer L2L3 evict,CS Transfer L2L3 total,CS Transfer L3MEM load,CS Transfer L3MEM evict,CS Transfer L3MEM total,LC Transfer L1L2 load,LC Transfer L1L2 evict,LC Transfer L1L2 total,LC Transfer L2L3 load,LC Transfer L2L3 evict,LC Transfer L2L3 total,LC Transfer L3MEM load,LC Transfer L3MEM evict,LC Transfer L3MEM total
480,4.21,526.25,0.12,6.39,798.75,0.33,615.11,726.28,12.0,0.0,8.0,8.0,20.0,36.0 ,12.0,0.0,8.0,8.0,13.9,29.9 ,25.33,,,,,,,,,,,32.12,8.00,40.12,8.12,32.12,40.24,24.00,10.50,34.50,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
490,4.22,527.50,0.12,6.39,798.75,0.33,615.11,720.11,12.0,0.0,8.0,8.0,22.4,38.4 ,12.0,0.0,8.0,8.0,13.9,29.9 ,25.55,,,,,,,,,,,32.12,8.00,40.12,3.87,32.12,35.99,28.25,10.50,38.75,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
500,4.22,527.50,0.12,6.39,798.75,0.33,615.11,636.08,12.0,0.0,8.0,8.0,20.6,36.7 ,12.0,0.0,8.0,8.0,13.9,29.9 ,28.93,,,,,,,,,,,32.12,8.00,40.12,5.50,32.12,37.62,26.62,9.00,35.62,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
510,4.22,527.50,0.12,6.39,798.75,0.33,615.11,646.72,12.0,0.0,8.0,8.0,18.5,34.5 ,12.0,0.0,8.0,8.0,13.9,29.9 ,28.45,,,,,,,,,,,32.12,8.00,40.12,8.62,32.12,40.74,23.50,8.50,32.00,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
520,4.22,527.50,0.12,4.50,562.50,0.20,458.65,616.83,12.0,0.0,8.0,8.0,23.3,39.4 ,12.0,0.0,8.0,8.0,24.1,40.1 ,29.83,,,,,,,,,,,32.12,8.00,40.12,2.87,32.12,34.99,29.25,9.50,38.75,32.00,8.00,40.00,32.00,8.00,40.00,32.00,8.00,40.00
530,4.22,527.50,0.12,4.50,562.50,0.20,458.65,590.81,12.0,0.0,8.0,8.0,23.9,40.0 ,12.0,0.0,8.0,8.0,24.1,40.1 ,31.14,,,,,,,,,,,32.12,8.00,40.12,.62,32.12,32.74,31.50,8.12,39.62,32.00,8.00,40.00,32.00,8.00,40.00,32.00,8.00,40.00
540,4.22,527.50,0.12,4.50,562.50,0.20,458.65,611.76,12.0,0.0,8.0,8.0,24.0,40.1 ,12.0,0.0,8.0,8.0,24.1,40.1 ,30.08,,,,,,,,,,,32.12,8.00,40.12,.25,32.12,32.37,31.87,8.00,39.87,32.00,8.00,40.00,32.00,8.00,40.00,32.00,8.00,40.00
550,4.21,526.25,0.12,4.50,562.50,0.20,458.05,619.47,12.0,0.0,8.1,8.1,24.3,40.4 ,12.0,0.0,8.0,8.0,24.1,40.1 ,29.70,,,,,,,,,,,32.25,8.00,40.25,0,32.25,32.25,32.25,8.12,40.37,32.00,8.00,40.00,32.00,8.00,40.00,32.00,8.00,40.00
560,4.21,526.25,0.12,4.50,562.50,0.20,458.65,559.89,12.0,0.0,8.1,8.1,24.2,40.3 ,12.0,0.0,8.0,8.0,24.1,40.1 ,32.86,,,,,,,,,,,32.25,8.00,40.25,0,32.25,32.25,32.25,8.00,40.25,32.00,8.00,40.00,32.00,8.00,40.00,32.00,8.00,40.00
570,4.21,526.25,0.12,4.50,562.50,0.20,458.65,575.86,12.0,0.0,8.1,8.1,24.2,40.3 ,12.0,0.0,8.0,8.0,24.1,40.1 ,31.95,,,,,,,,,,,32.25,8.00,40.25,0,32.25,32.25,32.25,8.00,40.25,32.00,8.00,40.00,32.00,8.00,40.00,32.00,8.00,40.00
580,4.21,526.25,0.12,4.50,562.50,0.20,458.65,640.32,12.0,0.0,10.0,8.1,24.3,42.4 ,12.0,0.0,8.0,8.0,24.1,40.1 ,28.74,,,,,,,,,,,40.12,8.00,48.12,0,32.25,32.25,32.25,8.12,40.37,32.00,8.00,40.00,32.00,8.00,40.00,32.00,8.00,40.00
590,4.21,526.25,0.12,4.50,562.50,0.20,458.65,632.30,12.0,0.0,8.1,8.1,24.3,40.4 ,12.0,0.0,8.0,8.0,24.1,40.1 ,29.10,,,,,,,,,,,32.25,8.00,40.25,0,32.25,32.25,32.25,8.12,40.37,32.00,8.00,40.00,32.00,8.00,40.00,32.00,8.00,40.00
600,4.21,526.25,0.12,4.50,562.50,0.20,458.65,626.77,12.0,0.0,12.0,8.1,24.2,44.3 ,12.0,0.0,8.0,8.0,24.1,40.1 ,29.36,,,,,,,,,,,48.12,8.00,56.12,0,32.25,32.25,32.25,8.00,40.25,32.00,8.00,40.00,32.00,8.00,40.00,32.00,8.00,40.00
610,4.21,526.25,0.12,4.50,562.50,0.20,458.45,573.34,12.0,0.0,8.1,8.1,24.2,40.3 ,12.0,0.0,8.0,8.0,24.1,40.1 ,32.09,,,,,,,,,,,32.25,8.00,40.25,0,32.25,32.25,32.25,8.00,40.25,32.00,8.00,40.00,32.00,8.00,40.00,32.00,8.00,40.00
620,4.21,526.25,0.12,4.50,562.50,0.20,458.65,614.96,12.0,0.0,8.1,8.1,24.2,40.3 ,12.0,0.0,8.0,8.0,24.1,40.1 ,29.92,,,,,,,,,,,32.25,8.00,40.25,0,32.25,32.25,32.25,8.00,40.25,32.00,8.00,40.00,32.00,8.00,40.00,32.00,8.00,40.00
630,4.22,527.50,0.12,4.50,562.50,0.20,458.65,575.48,12.0,0.0,12.0,8.0,24.1,44.2 ,12.0,0.0,8.0,8.0,24.1,40.1 ,31.97,,,,,,,,,,,48.12,8.00,56.12,0,32.12,32.12,32.12,8.00,40.12,32.00,8.00,40.00,32.00,8.00,40.00,32.00,8.00,40.00
640,4.22,527.50,0.12,4.50,562.50,0.20,458.65,575.17,12.0,0.0,8.0,8.0,24.1,40.2 ,12.0,0.0,8.0,8.0,24.1,40.1 ,31.99,,,,,,,,,,,32.12,8.00,40.12,0,32.12,32.12,32.12,8.00,40.12,32.00,8.00,40.00,32.00,8.00,40.00,32.00,8.00,40.00
650,4.22,527.50,0.12,4.50,562.50,0.20,458.65,634.92,12.0,0.0,12.0,8.0,24.1,44.2 ,12.0,0.0,8.0,8.0,24.1,40.1 ,28.98,,,,,,,,,,,48.12,8.00,56.12,0,32.12,32.12,32.12,8.00,40.12,32.00,8.00,40.00,32.00,8.00,40.00,32.00,8.00,40.00
660,4.22,527.50,0.12,4.50,562.50,0.20,458.65,571.33,12.0,0.0,10.0,8.0,24.1,42.2 ,12.0,0.0,8.0,8.0,24.1,40.1 ,32.21,,,,,,,,,,,40.12,8.00,48.12,0,32.12,32.12,32.12,8.00,40.12,32.00,8.00,40.00,32.00,8.00,40.00,32.00,8.00,40.00
670,4.22,527.50,0.12,4.50,562.50,0.20,458.65,586.91,12.0,0.0,10.0,8.0,24.1,42.2 ,12.0,0.0,8.0,8.0,24.1,40.1 ,31.35,,,,,,,,,,,40.12,8.00,48.12,0,32.12,32.12,32.12,8.00,40.12,32.00,8.00,40.00,32.00,8.00,40.00,32.00,8.00,40.00
680,4.22,527.50,0.12,4.50,562.50,0.20,458.65,579.04,12.0,0.0,12.0,8.0,24.1,44.2 ,12.0,0.0,8.0,8.0,24.1,40.1 ,31.78,,,,,,,,,,,48.12,8.00,56.12,0,32.12,32.12,32.12,8.00,40.12,32.00,8.00,40.00,32.00,8.00,40.00,32.00,8.00,40.00
690,4.22,527.50,0.12,4.50,562.50,0.20,417.05,582.30,12.0,0.0,8.0,8.0,24.1,40.2 ,12.0,0.0,12.0,8.0,24.1,44.1 ,31.60,,,,,,,,,,,32.12,8.00,40.12,0,32.12,32.12,32.12,8.00,40.12,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
700,4.22,527.50,0.12,4.50,562.50,0.20,417.05,567.56,12.0,0.0,10.0,8.0,24.1,42.2 ,12.0,0.0,12.0,8.0,24.1,44.1 ,32.42,,,,,,,,,,,40.12,8.00,48.12,0,32.12,32.12,32.12,8.00,40.12,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
710,4.22,527.50,0.12,4.50,562.50,0.20,417.05,593.67,12.0,0.0,8.0,8.0,24.1,40.2 ,12.0,0.0,12.0,8.0,24.1,44.1 ,30.99,,,,,,,,,,,32.12,8.00,40.12,0,32.12,32.12,32.12,8.00,40.12,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
720,4.22,527.50,0.12,4.50,562.50,0.20,417.05,590.72,12.0,0.0,8.0,8.0,24.1,40.2 ,12.0,0.0,12.0,8.0,24.1,44.1 ,31.15,,,,,,,,,,,32.12,8.00,40.12,0,32.12,32.12,32.12,8.00,40.12,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
730,4.22,527.50,0.12,4.50,562.50,0.20,417.05,583.95,12.0,0.0,12.0,8.0,24.1,44.2 ,12.0,0.0,12.0,8.0,24.1,44.1 ,31.51,,,,,,,,,,,48.12,8.00,56.12,0,32.12,32.12,32.12,8.00,40.12,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
740,4.22,527.50,0.12,4.50,562.50,0.20,417.05,567.65,12.0,0.0,8.0,8.0,24.1,40.2 ,12.0,0.0,12.0,8.0,24.1,44.1 ,32.41,,,,,,,,,,,32.12,8.00,40.12,0,32.12,32.12,32.12,8.00,40.12,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
