,Roofline,,,,,,,,ECM,,,,,,,,,,,,Benchmark,,,,,,Data Transfer (Benchmark),,,,,,,,,Data Transfer (Prediction CS),,,,,,,,,Data Transfer (Prediction LC),,,,,,,,
90,11.45,880.76,0.32,11.78,906.15,0.33,765.66,734.74,10.0,8.0,10.3,6.5,0.0,24.8 ,10.0,8.0,10.0,6.0,0.0,24.0 ,25.04,9.6,7.3,10.4,8.5,0.0,33.20,8.16,41.36,25.84,8.16,34.00,.08,0,.08,32.87,8.25,41.12,17.87,8.12,25.99,0,0,0,32.00,8.00,40.00,16.00,8.00,24.00,0,0,0
100,9.90,761.53,0.32,9.93,763.84,0.33,656.28,712.05,10.0,8.0,10.3,10.0,0.0,28.3 ,10.0,8.0,10.0,10.0,0.0,28.0 ,25.84,10.0,7.9,10.3,9.5,0.5,32.88,8.16,41.04,30.00,8.16,38.16,.40,.32,.72,32.87,8.12,40.99,32.00,8.12,40.12,0,0,0,32.00,8.00,40.00,32.00,8.00,40.00,0,0,0
110,9.71,746.92,0.32,9.93,763.84,0.33,656.28,640.37,10.0,8.0,10.2,10.2,0.0,28.5 ,10.0,8.0,10.0,10.0,0.0,28.0 ,28.73,9.7,7.3,10.2,10.1,3.2,32.80,8.16,40.96,32.16,8.16,40.32,3.36,2.16,5.52,32.75,8.12,40.87,32.75,8.12,40.87,0,0,0,32.00,8.00,40.00,32.00,8.00,40.00,0,0,0
120,7.60,584.61,0.53,7.78,598.46,0.54,436.48,514.88,10.0,8.0,10.2,10.2,14.4,42.8 ,10.0,8.0,10.0,10.0,14.1,42.1 ,35.74,10.1,7.8,10.2,10.1,8.7,32.72,8.16,40.88,32.48,8.08,40.56,9.12,5.68,14.80,32.75,8.12,40.87,32.75,8.12,40.87,16.37,8.12,24.49,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
130,7.63,586.92,0.53,7.78,598.46,0.54,436.48,445.23,10.0,8.0,10.2,10.2,14.4,42.8 ,10.0,8.0,10.0,10.0,14.1,42.1 ,41.33,10.2,7.2,10.2,10.2,13.1,32.80,8.16,40.96,32.56,8.08,40.64,14.80,7.52,22.32,32.62,8.12,40.74,32.62,8.12,40.74,16.37,8.12,24.49,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
140,7.63,586.92,0.53,7.78,598.46,0.54,436.48,430.02,10.0,8.0,10.2,10.2,14.4,42.7 ,10.0,8.0,10.0,10.0,14.1,42.1 ,42.79,10.3,7.7,10.2,10.2,14.3,32.72,8.08,40.80,32.64,8.08,40.72,16.32,8.08,24.40,32.62,8.12,40.74,32.62,8.12,40.74,16.37,8.12,24.49,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
150,7.69,591.53,0.53,7.78,598.46,0.54,436.48,425.48,10.0,8.0,10.2,10.2,14.3,42.6 ,10.0,8.0,10.0,10.0,14.1,42.1 ,43.24,10.3,7.2,10.2,10.2,14.5,32.64,8.16,40.80,32.64,8.08,40.72,16.56,8.16,24.72,32.50,8.12,40.62,32.50,8.12,40.62,16.37,8.00,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
160,7.65,588.46,0.53,7.78,598.46,0.54,436.48,416.02,10.0,8.0,10.2,10.2,14.3,42.6 ,10.0,8.0,10.0,10.0,14.1,42.1 ,44.23,10.1,7.6,10.2,10.2,14.5,32.72,8.08,40.80,32.64,8.08,40.72,16.56,8.16,24.72,32.50,8.12,40.62,32.50,8.12,40.62,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
170,7.65,588.46,0.53,7.78,598.46,0.54,436.48,433.62,10.0,8.0,10.1,10.1,14.3,42.6 ,10.0,8.0,10.0,10.0,14.1,42.1 ,42.43,10.0,7.2,10.2,10.1,14.5,32.56,8.08,40.64,32.56,8.00,40.56,16.56,8.16,24.72,32.50,8.12,40.62,32.50,8.12,40.62,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
180,7.67,590.00,0.53,7.78,598.46,0.54,436.48,426.75,10.0,8.0,10.1,10.1,14.3,42.6 ,10.0,8.0,10.0,10.0,14.1,42.1 ,43.12,10.1,7.5,10.2,10.1,14.4,32.56,8.08,40.64,32.56,8.08,40.64,16.48,8.08,24.56,32.50,8.12,40.62,32.50,8.12,40.62,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
190,7.67,590.00,0.53,7.78,598.46,0.54,436.48,432.94,10.0,8.0,10.1,10.1,14.3,42.5 ,10.0,8.0,10.0,10.0,14.1,42.1 ,42.50,10.2,7.2,10.2,10.1,14.5,32.56,8.08,40.64,32.48,8.00,40.48,16.56,8.08,24.64,32.50,8.12,40.62,32.50,8.00,40.50,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
200,7.67,590.00,0.53,7.78,598.46,0.54,436.48,431.14,10.0,8.0,10.1,10.1,14.3,42.6 ,10.0,8.0,10.0,10.0,14.1,42.1 ,42.68,11.3,7.9,10.1,10.1,14.4,32.48,8.08,40.56,32.48,8.00,40.48,16.48,8.08,24.56,32.37,8.12,40.49,32.37,8.12,40.49,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
210,7.77,597.69,0.54,7.78,598.46,0.54,436.48,433.76,10.0,8.0,10.1,10.1,14.1,42.3 ,10.0,8.0,10.0,10.0,14.1,42.1 ,42.42,10.8,7.6,10.1,10.1,14.4,32.48,8.08,40.56,32.48,8.00,40.48,16.48,8.08,24.56,32.37,8.12,40.49,32.37,8.12,40.49,16.25,7.75,24.00,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
220,7.69,591.53,0.54,7.78,598.46,0.54,436.48,433.85,10.0,8.0,10.1,10.1,14.2,42.5 ,10.0,8.0,10.0,10.0,14.1,42.1 ,42.41,11.1,7.8,10.1,10.1,14.4,32.48,8.08,40.56,32.40,7.92,40.32,16.48,8.08,24.56,32.37,8.12,40.49,32.37,8.12,40.49,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
230,7.69,591.53,0.54,7.78,598.46,0.54,436.48,434.48,10.0,8.0,10.1,10.1,14.2,42.5 ,10.0,8.0,10.0,10.0,14.1,42.1 ,42.35,10.7,7.6,10.1,10.1,14.4,32.48,8.08,40.56,32.40,8.00,40.40,16.40,8.08,24.48,32.37,8.12,40.49,32.37,8.12,40.49,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
240,7.72,593.84,0.54,7.78,598.46,0.54,436.48,432.75,10.0,8.0,10.1,10.1,14.2,42.4 ,10.0,8.0,10.0,10.0,14.1,42.1 ,42.52,11.0,7.7,10.1,10.1,14.4,32.48,8.08,40.56,32.40,7.92,40.32,16.48,8.08,24.56,32.37,8.12,40.49,32.37,8.12,40.49,16.25,8.00,24.25,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
250,7.70,592.30,0.54,7.78,598.46,0.54,436.48,434.05,10.0,8.0,10.1,10.1,14.2,42.4 ,10.0,8.0,10.0,10.0,14.1,42.1 ,42.39,10.7,7.5,10.1,10.1,14.4,32.40,8.08,40.48,32.40,8.00,40.40,16.40,8.08,24.48,32.37,8.12,40.49,32.37,8.12,40.49,16.25,8.00,24.25,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
260,7.71,593.07,0.54,7.78,598.46,0.54,436.48,428.97,10.0,8.0,10.1,10.1,14.2,42.4 ,10.0,8.0,10.0,10.0,14.1,42.1 ,42.89,10.9,7.7,10.1,10.1,14.4,32.40,8.08,40.48,32.40,8.00,40.40,16.48,8.08,24.56,32.37,8.12,40.49,32.37,8.12,40.49,16.25,8.00,24.25,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
270,7.70,592.30,0.54,7.78,598.46,0.54,436.48,433.97,10.0,8.0,10.1,10.1,14.2,42.4 ,10.0,8.0,10.0,10.0,14.1,42.1 ,42.40,10.6,7.5,10.1,10.1,14.4,32.32,8.08,40.40,32.40,8.00,40.40,16.40,8.08,24.48,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
280,7.72,593.84,0.54,7.78,598.46,0.54,436.48,433.36,10.0,8.0,10.1,10.1,14.2,42.4 ,10.0,8.0,10.0,10.0,14.1,42.1 ,42.46,10.8,7.6,10.1,10.1,14.4,32.32,8.08,40.40,32.32,8.00,40.32,16.40,8.08,24.48,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
290,7.70,592.30,0.54,7.78,598.46,0.54,436.48,433.51,10.0,8.0,10.1,10.1,14.2,42.4 ,10.0,8.0,10.0,10.0,14.1,42.1 ,42.44,10.5,7.4,10.1,10.1,14.4,32.32,8.08,40.40,32.32,8.00,40.32,16.40,8.08,24.48,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
300,7.75,596.15,0.54,7.78,598.46,0.54,436.48,432.77,10.0,8.0,10.1,10.1,14.1,42.3 ,10.0,8.0,10.0,10.0,14.1,42.1 ,42.52,10.7,7.6,10.1,10.1,14.4,32.32,8.08,40.40,32.32,7.92,40.24,16.48,8.08,24.56,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
310,7.72,593.84,0.54,7.78,598.46,0.54,436.48,434.04,10.0,8.0,10.1,10.1,14.2,42.4 ,10.0,8.0,10.0,10.0,14.1,42.1 ,42.39,10.5,7.4,10.1,10.1,14.4,32.32,8.08,40.40,32.32,8.00,40.32,16.48,8.08,24.56,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
320,7.72,593.84,0.54,7.78,598.46,0.54,436.48,427.17,10.0,8.0,10.1,10.1,14.2,42.3 ,10.0,8.0,10.0,10.0,14.1,42.1 ,43.07,10.7,7.5,10.1,10.1,14.5,32.32,8.08,40.40,32.32,7.92,40.24,16.72,8.08,24.80,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
330,7.72,593.84,0.54,7.78,598.46,0.54,436.48,433.00,10.0,8.0,10.1,10.1,14.2,42.3 ,10.0,8.0,10.0,10.0,14.1,42.1 ,42.49,10.4,7.4,10.1,10.1,14.4,32.32,8.08,40.40,32.32,8.00,40.32,16.48,8.08,24.56,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
340,7.79,599.23,0.54,7.78,598.46,0.54,436.48,430.07,10.0,8.0,10.1,10.1,14.1,42.2 ,10.0,8.0,10.0,10.0,14.1,42.1 ,42.78,10.6,7.5,10.1,10.1,14.4,32.32,8.08,40.40,32.32,7.92,40.24,16.56,8.08,24.64,32.25,8.00,40.25,32.25,8.12,40.37,16.12,7.87,23.99,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
350,7.72,593.84,0.54,7.78,598.46,0.54,436.48,434.92,10.0,8.0,10.1,10.1,14.2,42.3 ,10.0,8.0,10.0,10.0,14.1,42.1 ,42.31,10.4,7.4,10.1,10.1,14.4,32.32,8.08,40.40,32.32,8.00,40.32,16.48,8.08,24.56,32.12,8.00,40.12,32.12,8.00,40.12,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
360,7.73,594.61,0.54,7.78,598.46,0.54,436.48,432.04,10.0,8.0,10.1,10.1,14.2,42.3 ,10.0,8.0,10.0,10.0,14.1,42.1 ,42.59,10.6,7.5,10.1,10.1,14.4,32.32,8.08,40.40,32.24,8.00,40.24,16.48,8.08,24.56,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
370,7.67,590.00,0.53,7.78,598.46,0.54,436.48,434.05,10.0,8.0,10.1,10.1,14.3,42.4 ,10.0,8.0,10.0,10.0,14.1,42.1 ,42.39,10.3,7.3,10.1,10.1,14.4,32.40,8.08,40.48,32.32,8.00,40.32,16.56,8.08,24.64,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.25,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
380,7.71,593.07,0.54,7.78,598.46,0.54,436.48,425.88,10.0,8.0,10.1,10.1,14.2,42.4 ,10.0,8.0,10.0,10.0,14.1,42.1 ,43.20,10.5,7.5,10.1,10.1,14.5,32.48,8.08,40.56,32.32,8.00,40.32,16.72,8.08,24.80,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
390,7.70,592.30,0.54,7.78,598.46,0.54,436.48,423.66,10.0,8.0,10.1,10.1,14.2,42.4 ,10.0,8.0,10.0,10.0,14.1,42.1 ,43.43,10.3,7.3,10.1,10.1,14.6,32.48,8.08,40.56,32.32,8.00,40.32,16.72,8.08,24.80,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
400,7.76,596.92,0.54,7.78,598.46,0.54,436.48,427.98,10.0,8.0,10.1,10.1,14.1,42.2 ,10.0,8.0,10.0,10.0,14.1,42.1 ,42.99,10.5,7.4,10.1,10.1,14.5,32.32,8.08,40.40,32.24,7.92,40.16,16.64,8.08,24.72,32.12,8.00,40.12,32.12,8.00,40.12,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
410,7.72,593.84,0.54,7.78,598.46,0.54,436.48,430.77,10.0,8.0,10.1,10.1,14.2,42.3 ,10.0,8.0,10.0,10.0,14.1,42.1 ,42.71,10.2,7.3,10.1,10.1,14.6,32.40,8.08,40.48,32.24,7.92,40.16,16.80,8.08,24.88,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
420,7.75,596.15,0.54,7.78,598.46,0.54,436.48,427.83,10.0,8.0,10.0,10.0,14.1,42.2 ,10.0,8.0,10.0,10.0,14.1,42.1 ,43.01,10.4,7.4,10.1,10.1,14.5,32.32,8.00,40.32,32.24,7.92,40.16,16.72,8.08,24.80,32.12,8.00,40.12,32.12,8.00,40.12,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
430,7.68,590.76,0.53,7.78,598.46,0.54,436.48,426.05,10.0,8.0,10.0,10.0,14.3,42.3 ,10.0,8.0,10.0,10.0,14.1,42.1 ,43.19,10.2,7.3,10.1,10.1,14.7,32.48,8.08,40.56,32.32,8.00,40.32,16.96,8.08,25.04,32.12,8.00,40.12,32.12,8.00,40.12,16.12,8.25,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
440,7.70,592.30,0.54,7.78,598.46,0.54,436.48,423.72,10.0,8.0,10.1,10.1,14.2,42.4 ,10.0,8.0,10.0,10.0,14.1,42.1 ,43.43,10.3,7.4,10.1,10.1,14.7,32.48,8.00,40.48,32.24,7.92,40.16,17.04,8.08,25.12,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
450,7.71,593.07,0.54,7.78,598.46,0.54,436.48,427.15,10.0,8.0,10.1,10.1,14.2,42.3 ,10.0,8.0,10.0,10.0,14.1,42.1 ,43.08,10.2,7.3,10.1,10.1,14.7,32.32,8.00,40.32,32.24,8.00,40.24,16.96,8.08,25.04,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
460,7.63,586.92,0.53,7.78,598.46,0.54,436.48,424.14,10.0,8.0,10.1,10.1,14.4,42.5 ,10.0,8.0,10.0,10.0,14.1,42.1 ,43.38,10.4,7.4,10.1,10.1,14.7,32.48,8.00,40.48,32.24,7.92,40.16,17.04,8.08,25.12,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.37,24.49,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
470,7.65,588.46,0.53,7.78,598.46,0.54,436.48,424.48,10.0,8.0,10.1,10.1,14.3,42.5 ,10.0,8.0,10.0,10.0,14.1,42.1 ,43.35,10.2,7.3,10.1,10.1,14.8,32.40,8.00,40.40,32.24,8.00,40.24,17.20,8.08,25.28,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.25,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
480,7.71,593.07,0.54,7.78,598.46,0.54,436.48,403.82,10.0,8.0,10.0,10.0,14.2,42.3 ,10.0,8.0,10.0,10.0,14.1,42.1 ,45.56,10.3,7.4,10.2,10.1,15.5,32.56,8.00,40.56,32.24,7.92,40.16,18.40,8.08,26.48,32.12,8.00,40.12,32.12,8.00,40.12,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
490,7.76,596.92,0.54,7.78,598.46,0.54,436.48,412.64,10.0,8.0,10.0,10.0,14.1,42.2 ,10.0,8.0,10.0,10.0,14.1,42.1 ,44.59,10.2,7.3,10.2,10.0,14.9,32.64,8.08,40.72,32.24,7.92,40.16,17.28,8.08,25.36,32.12,8.00,40.12,32.12,8.00,40.12,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
500,7.68,590.76,0.53,7.78,598.46,0.54,436.48,419.87,10.0,8.0,10.1,10.1,14.3,42.4 ,10.0,8.0,10.0,10.0,14.1,42.1 ,43.82,10.3,7.3,10.2,10.1,14.9,32.56,8.00,40.56,32.24,8.00,40.24,17.44,8.08,25.52,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
510,7.69,591.53,0.54,7.78,598.46,0.54,436.48,405.62,10.0,8.0,10.1,10.1,14.2,42.4 ,10.0,8.0,10.0,10.0,14.1,42.1 ,45.36,10.1,7.3,10.2,10.1,15.1,32.72,8.00,40.72,32.24,7.92,40.16,17.60,8.08,25.68,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
520,7.74,595.38,0.54,7.78,598.46,0.54,436.48,418.83,10.0,8.0,10.1,10.1,14.2,42.3 ,10.0,8.0,10.0,10.0,14.1,42.1 ,43.93,10.2,7.3,10.3,10.0,15.0,33.04,8.00,41.04,32.24,8.00,40.24,17.60,8.08,25.68,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
530,7.75,596.15,0.54,7.78,598.46,0.54,436.48,422.42,10.0,8.0,10.0,10.0,14.1,42.2 ,10.0,8.0,10.0,10.0,14.1,42.1 ,43.56,10.0,7.2,10.2,10.0,15.0,32.80,8.00,40.80,32.24,7.92,40.16,17.60,8.08,25.68,32.12,8.00,40.12,32.12,8.00,40.12,16.00,8.00,24.00,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
540,7.78,598.46,0.54,7.78,598.46,0.54,436.48,417.47,10.0,8.0,10.0,10.0,14.1,42.2 ,10.0,8.0,10.0,10.0,14.1,42.1 ,44.08,10.2,7.3,10.2,10.0,15.1,32.88,8.00,40.88,32.24,7.92,40.16,17.76,8.08,25.84,32.12,8.00,40.12,32.12,8.00,40.12,16.00,8.00,24.00,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
550,7.70,592.30,0.54,7.78,598.46,0.54,436.48,412.91,10.0,8.0,10.1,10.1,14.2,42.4 ,10.0,8.0,10.0,10.0,14.1,42.1 ,44.56,10.1,7.2,10.6,10.0,15.2,34.48,8.00,42.48,32.24,7.92,40.16,17.92,8.08,26.00,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
560,7.78,598.46,0.54,7.78,598.46,0.54,436.48,411.36,10.0,8.0,10.1,10.1,14.1,42.2 ,10.0,8.0,10.0,10.0,14.1,42.1 ,44.73,10.2,7.3,10.6,10.0,15.3,34.24,8.00,42.24,32.24,7.92,40.16,18.08,8.08,26.16,32.25,8.00,40.25,32.25,8.00,40.25,16.12,7.87,23.99,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
570,7.76,596.92,0.54,7.78,598.46,0.54,436.48,414.74,10.0,8.0,10.0,10.0,14.1,42.2 ,10.0,8.0,10.0,10.0,14.1,42.1 ,44.37,10.0,7.2,10.5,10.0,15.3,34.00,8.00,42.00,32.24,7.92,40.16,18.08,8.08,26.16,32.12,8.00,40.12,32.12,8.00,40.12,16.00,8.00,24.00,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
580,7.73,594.61,0.54,7.78,598.46,0.54,436.48,394.36,10.0,8.0,10.0,10.0,14.2,42.2 ,10.0,8.0,10.0,10.0,14.1,42.1 ,46.66,10.1,7.3,11.5,10.0,15.8,38.00,8.00,46.00,32.24,7.92,40.16,18.80,8.08,26.88,32.12,8.00,40.12,32.12,8.00,40.12,16.00,8.12,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
590,7.74,595.38,0.54,7.78,598.46,0.54,436.48,403.61,10.0,8.0,12.0,10.0,14.2,44.2 ,10.0,8.0,10.0,10.0,14.1,42.1 ,45.59,10.0,7.2,10.8,10.0,15.7,35.12,8.00,43.12,32.24,7.92,40.16,18.64,8.08,26.72,40.12,8.00,48.12,32.12,8.00,40.12,16.00,8.12,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
600,7.76,596.92,0.54,7.78,598.46,0.54,436.48,399.91,10.0,8.0,10.0,10.0,14.1,42.2 ,10.0,8.0,10.0,10.0,14.1,42.1 ,46.01,10.1,7.3,10.9,10.0,15.9,35.76,8.00,43.76,32.24,7.92,40.16,19.12,8.08,27.20,32.12,8.00,40.12,32.12,8.00,40.12,16.00,8.00,24.00,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
610,7.79,599.23,0.54,7.78,598.46,0.54,436.48,402.74,10.0,8.0,10.0,10.0,14.1,42.1 ,10.0,8.0,10.0,10.0,14.1,42.1 ,45.69,10.0,7.2,10.3,10.0,15.9,33.36,8.00,41.36,32.24,7.92,40.16,18.96,8.08,27.04,32.12,8.00,40.12,32.12,7.87,39.99,16.00,7.87,23.87,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
620,7.71,593.07,0.54,7.78,598.46,0.54,436.48,401.18,10.0,8.0,10.1,10.1,14.2,42.3 ,10.0,8.0,10.0,10.0,14.1,42.1 ,45.86,10.2,7.3,10.3,10.0,15.9,33.36,8.00,41.36,32.24,7.92,40.16,19.12,8.08,27.20,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
