N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,2097152,2.406467,L3 10 10 10 16 45875 10,8589934592,1073741824,3.56,446.18,43.60,3.11,.74,0,0,11679.00,26829.00,3.85,0,38508.00
20,131072,2.451633,L3 20 20 20 16 22938 20,6115295232,764411904,2.49,311.79,64.00,39.29,9.05,0,0,11531.00,26923.00,48.34,0,38454.00
30,65536,3.038209,L3 30 30 30 16 15292 30,11509170176,1438646272,3.78,473.51,40.80,44.60,8.72,3.16,3.16,18854.00,38336.00,53.32,6.32,57190.00
40,32768,3.580294,L3 40 40 40 16 11469 40,14384365568,1798045696,4.01,502.20,39.12,51.68,8.53,35.20,35.18,46988.00,45010.00,60.21,70.38,91998.00
50,16384,3.386573,L3 50 50 50 16 9175 50,14495514624,1811939328,4.27,535.03,36.16,50.68,8.39,34.75,34.73,56264.00,61760.00,59.07,69.48,118024.00
60,8192,2.945885,L3 60 60 60 16 7646 60,12786860032,1598357504,4.33,542.57,36.16,50.25,8.31,34.13,34.10,361219.00,97918.00,58.56,68.23,459137.00
70,4096,2.160139,L3 70 70 70 16 6554 70,10303307776,1287913472,4.76,596.21,32.48,49.84,8.26,33.76,33.72,5763401.00,3234377.00,58.10,67.48,8997778.00
80,4096,3.532670,L3 80 80 80 16 5734 80,15550119936,1943764992,4.40,550.22,35.52,49.82,8.24,33.56,33.50,61491369.00,31943569.00,58.06,67.06,93434938.00
90,2048,2.660410,L3 90 90 90 16 5097 90,11165237248,1395654656,4.19,524.59,36.88,49.67,8.20,33.37,33.30,105387839.00,46735899.00,57.87,66.67,152123738.00
100,2048,3.689088,L3 100 100 100 16 4588 100,15420489728,1927561216,4.17,522.50,36.88,49.21,8.17,33.18,33.09,198313881.00,73963269.00,57.38,66.27,272277150.00
110,1024,2.538186,L3 110 110 110 16 4170 110,10319560704,1289945088,4.06,508.21,38.40,49.13,8.15,33.10,33.01,157889193.00,77648036.00,57.28,66.11,235537229.00
120,1024,3.320814,L3 120 120 120 16 3823 120,13459718144,1682464768,4.05,506.64,38.40,49.09,8.14,33.14,33.04,224041274.00,101926711.00,57.23,66.18,325967985.00
130,512,2.405747,L3 130 130 130 16 3529 130,8589934592,1073741824,3.56,446.32,43.60,49.38,8.20,34.19,34.11,161392319.00,81952095.00,57.58,68.30,243344414.00
