N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,,,L2 10 10 10 16 352 10,,,,,,,,,,,,,,
20,,,L2 20 20 20 16 176 20,,,,,,,,,,,,,,
30,,,L2 30 30 30 16 117 30,,,,,,,,,,,,,,
40,,,L2 40 40 40 16 88 40,,,,,,,,,,,,,,
50,,,L2 50 50 50 16 71 50,,,,,,,,,,,,,,
60,,,L2 60 60 60 16 59 60,,,,,,,,,,,,,,
70,,,L2 70 70 70 16 51 70,,,,,,,,,,,,,,
80,,,L2 80 80 80 16 44 80,,,,,,,,,,,,,,
90,,,L2 90 90 90 16 39 90,,,,,,,,,,,,,,
100,,,L2 100 100 100 16 35 100,,,,,,,,,,,,,,
110,,,L2 110 110 110 16 32 110,,,,,,,,,,,,,,
120,,,L2 120 120 120 16 30 120,,,,,,,,,,,,,,
130,,,L2 130 130 130 16 27 130,,,,,,,,,,,,,,
140,,,L2 140 140 140 16 25 140,,,,,,,,,,,,,,
150,,,L2 150 150 150 16 24 150,,,,,,,,,,,,,,
160,,,L2 160 160 160 16 22 160,,,,,,,,,,,,,,
170,,,L2 170 170 170 16 21 170,,,,,,,,,,,,,,
180,,,L2 180 180 180 16 20 180,,,,,,,,,,,,,,
190,,,L2 190 190 190 16 19 190,,,,,,,,,,,,,,
200,,,L2 200 200 200 16 18 200,,,,,,,,,,,,,,
210,,,L2 210 210 210 16 17 210,,,,,,,,,,,,,,
220,,,L2 220 220 220 16 16 220,,,,,,,,,,,,,,
230,,,L2 230 230 230 16 16 230,,,,,,,,,,,,,,
240,,,L2 240 240 240 16 15 240,,,,,,,,,,,,,,
250,,,L2 250 250 250 16 14 250,,,,,,,,,,,,,,
260,,,L2 260 260 260 16 14 260,,,,,,,,,,,,,,
270,,,L2 270 270 270 16 13 270,,,,,,,,,,,,,,
280,,,L2 280 280 280 16 13 280,,,,,,,,,,,,,,
290,,,L2 290 290 290 16 12 290,,,,,,,,,,,,,,
300,,,L2 300 300 300 16 12 300,,,,,,,,,,,,,,
310,,,L2 310 310 310 16 12 310,,,,,,,,,,,,,,
320,,,L2 320 320 320 16 12 310,,,,,,,,,,,,,,
330,,,L2 330 330 330 16 12 310,,,,,,,,,,,,,,
340,,,L2 340 340 340 16 12 310,,,,,,,,,,,,,,
350,,,L2 350 350 350 16 12 310,,,,,,,,,,,,,,
360,,,L2 360 360 360 16 12 310,,,,,,,,,,,,,,
370,,,L2 370 370 370 16 12 310,,,,,,,,,,,,,,
380,,,L2 380 380 380 16 12 310,,,,,,,,,,,,,,
390,,,L2 390 390 390 16 12 310,,,,,,,,,,,,,,
400,,,L2 400 400 400 16 12 310,,,,,,,,,,,,,,
410,,,L2 410 410 410 16 12 310,,,,,,,,,,,,,,
420,,,L2 420 420 420 16 12 310,,,,,,,,,,,,,,
430,,,L2 430 430 430 16 12 310,,,,,,,,,,,,,,
440,,,L2 440 440 440 16 12 310,,,,,,,,,,,,,,
