N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,2097152,3.472841,10 10 10 16 40777 10,6794772480,452984832,1.95,130.43,160.00,0,0,0,0,0,0,0,0,0
20,262144,2.760762,20 20 20 16 20388 20,16106127360,1073741824,5.83,388.92,50.48,0,0,0,0,0,0,0,0,0
30,65536,3.379540,30 30 30 16 13592 30,17277911040,1151860736,5.11,340.83,56.40,0,0,0,0,0,0,0,0,0
40,16384,2.149579,40 40 40 16 10194 40,11466178560,764411904,5.33,355.60,54.80,0,0,0,0,0,0,0,0,0
50,8192,2.052282,50 50 50 16 8155 50,11960647680,797376512,5.82,388.52,50.48,0,0,0,0,0,0,0,0,0
60,8192,3.638721,60 60 60 16 6796 60,21579694080,1438646272,5.92,395.36,49.20,0,0,0,0,0,0,0,0,0
70,4096,2.914512,70 70 70 16 5825 70,17663754240,1177583616,6.05,404.04,48.00,0,0,0,0,0,0,0,0,0
80,2048,2.384366,80 80 80 16 5097 80,13485342720,899022848,5.65,377.04,51.84,0,0,0,0,0,0,0,0,0
90,2048,3.340051,90 90 90 16 4530 90,19539640320,1302642688,5.84,390.00,50.48,0,0,0,0,0,0,0,0,0
100,1024,2.308792,100 100 100 16 4077 100,13589544960,905969664,5.88,392.39,50.48,0,0,0,0,0,0,0,0,0
110,1024,3.326255,110 110 110 16 3707 110,18294005760,1219600384,5.49,366.65,53.28,0,0,0,0,0,0,0,0,0
120,512,2.754702,120 120 120 16 3398 120,11987681280,799178752,4.34,290.11,68.56,0,0,0,0,0,0,0,0,0
130,256,2.165290,130 130 130 16 3136 130,7681443840,512096256,3.54,236.49,83.44,0,0,0,0,0,0,0,0,0
140,256,2.760347,140 140 140 16 2912 140,9659351040,643956736,3.49,233.28,83.44,0,0,0,0,0,0,0,0,0
150,256,3.500421,150 150 150 16 2718 150,11950602240,796706816,3.41,227.60,87.20,0,0,0,0,0,0,0,0,0
160,128,2.283775,160 160 160 16 2548 160,7289118720,485941248,3.18,212.77,91.36,0,0,0,0,0,0,0,0,0
170,128,2.593421,170 170 170 16 2398 170,8782648320,585509888,3.38,225.76,87.20,0,0,0,0,0,0,0,0,0
180,128,3.076237,180 180 180 16 2265 180,10467409920,697827328,3.40,226.84,87.20,0,0,0,0,0,0,0,0,0
190,128,3.601992,190 190 190 16 2146 190,12354923520,823661568,3.42,228.66,87.20,0,0,0,0,0,0,0,0,0
200,64,2.131408,200 200 200 16 2038 200,7228354560,481890304,3.38,226.08,87.20,0,0,0,0,0,0,0,0,0
210,64,2.459902,210 210 210 16 1941 210,8392143360,559476224,3.41,227.43,87.20,0,0,0,0,0,0,0,0,0
220,64,2.872148,220 220 220 16 1853 220,9674588160,644972544,3.36,224.56,87.20,0,0,0,0,0,0,0,0,0
230,64,3.235503,230 230 230 16 1772 230,11081448960,738763264,3.42,228.32,87.20,0,0,0,0,0,0,0,0,0
240,64,3.751112,240 240 240 16 1699 240,12618485760,841232384,3.36,224.26,87.20,0,0,0,0,0,0,0,0,0
250,32,2.090051,250 250 250 16 1631 250,7145729280,476381952,3.41,227.92,87.20,0,0,0,0,0,0,0,0,0
260,32,2.352442,260 260 260 16 1568 260,8053063680,536870912,3.42,228.21,87.20,0,0,0,0,0,0,0,0,0
270,32,2.644990,270 270 270 16 1510 270,9034126080,602275072,3.41,227.70,87.20,0,0,0,0,0,0,0,0,0
280,32,2.963046,280 280 280 16 1456 280,10091796480,672786432,3.40,227.05,87.20,0,0,0,0,0,0,0,0,0
290,32,3.294670,290 290 290 16 1406 290,11228954880,748596992,3.40,227.21,87.20,0,0,0,0,0,0,0,0,0
300,32,3.613164,300 300 300 16 1359 300,12448481280,829898752,3.44,229.68,87.20,0,0,0,0,0,0,0,0,0
310,16,2.015093,310 310 310 16 1315 310,6876627840,458441856,3.40,227.50,87.20,0,0,0,0,0,0,0,0,0
320,16,2.360990,320 320 320 16 1274 320,7573079040,504871936,3.20,213.83,91.36,0,0,0,0,0,0,0,0,0
330,16,2.436320,330 330 330 16 1235 330,8315034240,554335616,3.41,227.52,87.20,0,0,0,0,0,0,0,0,0
340,16,2.652315,340 340 340 16 1199 340,9103933440,606928896,3.43,228.82,87.20,0,0,0,0,0,0,0,0,0
350,16,2.986670,350 350 350 16 1165 350,9941216640,662747776,3.32,221.89,87.20,0,0,0,0,0,0,0,0,0
360,16,3.234394,360 360 360 16 1132 360,10828323840,721888256,3.34,223.18,87.20,0,0,0,0,0,0,0,0,0
370,16,3.549521,370 370 370 16 1102 370,11766695040,784446336,3.31,220.99,91.36,0,0,0,0,0,0,0,0,0
380,16,3.805166,380 380 380 16 1073 380,12757770240,850518016,3.35,223.51,87.20,0,0,0,0,0,0,0,0,0
390,8,2.072858,390 390 390 16 1045 390,6901494720,460099648,3.32,221.95,87.20,0,0,0,0,0,0,0,0,0
