N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,2097152,3.094948,L2 10 10 10 16 614 10,8589934592,1073741824,2.77,346.93,63.52,0,0,0,,345472.00,323669.00,0,,669141.00
20,131072,2.074783,L2 20 20 20 16 307 20,6115295232,764411904,2.94,368.42,60.00,19.95,9.01,0,,231992.00,217234.00,28.96,,449226.00
30,65536,3.695786,L2 30 30 30 16 205 30,11509170176,1438646272,3.11,389.26,56.80,21.46,8.71,16.89,,413616.00,387238.00,30.17,,800854.00
40,16384,2.099603,L2 40 40 40 16 153 40,7192182784,899022848,3.42,428.18,51.36,34.46,8.52,18.16,,235676.00,220415.00,42.98,,456091.00
50,8192,2.186846,L2 50 50 50 16 123 50,7247757312,905969664,3.31,414.27,52.64,33.95,8.39,17.76,,244617.00,228990.00,42.34,,473607.00
60,4096,2.072927,L2 60 60 60 16 102 60,6393430016,799178752,3.08,385.52,56.80,33.63,8.30,18.11,,233885.00,218554.00,41.93,,452439.00
70,4096,3.384571,L2 70 70 70 16 88 70,10303307776,1287913472,3.04,380.52,58.32,33.39,8.26,19.33,,378999.00,355099.00,41.65,,734098.00
80,4096,4.047915,L2 80 80 80 16 77 80,15550119936,1943764992,3.84,480.18,45.92,33.56,8.24,22.15,,452421.00,423438.00,41.80,,875859.00
90,2048,3.597284,L2 90 90 90 16 68 90,11165237248,1395654656,3.10,387.97,56.80,33.43,8.21,21.20,,4563195.06,3396373.00,41.64,,7959568.06
100,1024,2.392536,L2 100 100 100 16 61 100,7710244864,963780608,3.22,402.82,54.00,33.20,8.18,21.25,,18447615.40,12873010.00,41.38,,31320625.40
110,1024,3.371481,L2 110 110 110 16 56 110,10319560704,1289945088,3.05,382.60,58.32,33.12,8.17,21.45,,106909301.75,73821190.00,41.29,,180730491.75
120,1024,3.790392,L2 120 120 120 16 51 120,13459718144,1682464768,3.54,443.87,49.04,33.23,8.16,21.34,,256387073.24,176347110.00,41.39,,432734183.24
130,512,2.910485,L2 130 130 130 16 47 130,8589934592,1073741824,2.94,368.92,60.00,33.24,8.19,21.07,,196370173.89,133280170.00,41.43,,329650343.89
140,512,3.692181,L2 140 140 140 16 44 140,10764582912,1345572864,2.91,364.43,60.00,32.80,8.13,21.99,,257781434.08,170050700.00,40.93,,427832134.08
150,256,2.271557,L2 150 150 150 16 41 150,6639190016,829898752,2.91,365.33,60.00,33.11,8.13,20.52,,160795004.12,105381890.00,41.24,,266176894.12
160,256,2.191297,L2 160 160 160 16 38 160,8077950976,1009743872,3.68,460.79,48.00,33.05,8.15,20.25,,195608454.12,128123390.00,41.20,,323731844.12
170,256,3.291512,L2 170 170 170 16 36 170,9710862336,1213857792,2.95,368.78,60.00,33.10,8.12,21.71,,234611524.11,153972140.00,41.22,,388583664.11
180,256,3.791722,L2 180 180 180 16 34 180,11550212096,1443776512,3.04,380.76,58.32,33.09,8.10,20.83,,278586804.10,182956500.00,41.19,,461543304.10
190,128,2.255402,L2 190 190 190 16 32 190,6804144128,850518016,3.01,377.09,58.32,33.14,8.11,19.90,,163934044.10,107739560.00,41.25,,271673604.10
200,128,2.173038,L2 200 200 200 16 31 200,7948689408,993586176,3.65,457.23,48.00,33.14,8.10,20.05,,191213734.09,125745010.00,41.24,,316958744.09
210,128,3.070140,L2 210 210 210 16 29 210,9214885888,1151860736,2.99,375.18,58.32,33.05,8.10,20.22,,221580644.09,145764640.00,41.15,,367345284.09
220,128,3.610863,L2 220 220 220 16 28 220,10608877568,1326109696,2.93,367.25,60.00,33.12,8.08,19.50,,254955024.09,167709740.00,41.20,,422664764.09
230,128,4.053643,L2 230 230 230 16 27 230,12136808448,1517101056,2.99,374.25,58.32,33.19,8.10,19.62,,292053694.10,191813230.00,41.29,,483866924.10
240,128,3.725878,L2 240 240 240 16 25 240,13804822528,1725602816,3.70,463.13,46.88,33.48,8.13,20.92,,332413304.10,217995950.00,41.61,,550409254.10
250,64,2.595894,L2 250 250 250 16 24 250,7809531904,976191488,3.00,376.05,58.32,33.31,8.09,20.65,,188920764.12,123334260.00,41.40,,312255024.12
260,64,2.867267,L2 260 260 260 16 24 260,8792838144,1099104768,3.06,383.32,56.80,33.15,8.07,20.05,,213604554.13,138796550.00,41.22,,352401104.13
270,64,3.236285,L2 270 270 270 16 23 270,9855401984,1231925248,3.04,380.65,56.80,33.16,8.08,18.98,,240907914.16,155548670.00,41.24,,396456584.16
280,64,2.953311,L2 280 280 280 16 22 280,11000295424,1375036928,3.72,465.58,46.88,33.22,8.08,19.53,,271030184.19,173494080.00,41.30,,444524264.19
290,32,1.976567,L2 290 290 290 16 21 290,6115295232,764411904,3.09,386.73,56.80,33.24,8.07,20.14,,151504674.22,96463270.00,41.31,,247967944.22
300,32,2.211034,L2 300 300 300 16 20 300,6774679552,846834944,3.06,383.00,58.32,33.25,8.07,20.47,,168952064.24,106831240.00,41.32,,275783304.24
310,32,2.440254,L2 310 310 310 16 20 310,7479836672,934979584,3.06,383.14,56.80,33.27,8.08,19.55,,187196944.26,117934510.00,41.35,,305131454.26
320,32,2.174605,L2 320 320 320 16 19 320,8232302592,1029037824,3.78,473.20,46.88,33.55,8.10,19.98,,206998704.28,129715080.00,41.65,,336713784.28
330,32,2.949521,L2 330 330 330 16 18 330,9033613312,1129201664,3.06,382.84,58.32,33.38,8.08,20.02,,227249984.28,142375100.00,41.46,,369625084.28
340,32,3.215333,L2 340 340 340 16 18 340,9885304832,1235663104,3.07,384.30,56.80,33.34,8.06,20.15,,248971964.29,155758550.00,41.40,,404730514.29
350,32,3.490188,L2 350 350 350 16 17 350,10788913152,1348614144,3.08,386.40,56.80,33.38,8.07,18.75,,271656564.29,169981860.00,41.45,,441638424.29
360,32,3.133932,L2 360 360 360 16 17 360,11745974272,1468246784,3.74,468.49,46.88,33.43,8.07,19.38,,295826494.29,184948940.00,41.50,,480775434.29
370,16,2.099120,L2 370 370 370 16 16 370,6379012096,797376512,3.03,379.85,58.32,33.45,8.07,18.84,,160598934.29,100472970.00,41.52,,261071904.29
380,16,2.281863,L2 380 380 380 16 16 380,6913299456,864162432,3.02,378.70,58.32,33.48,8.08,19.56,,174223344.29,108867580.00,41.56,,283090924.29
390,16,2.475447,L2 390 390 390 16 16 390,7476617216,934577152,3.01,377.53,58.32,33.56,8.09,21.43,,188492074.29,117727490.00,41.65,,306219564.29
400,16,2.164294,L2 400 400 400 16 15 400,8069733376,1008716672,3.72,466.06,46.88,33.74,8.07,20.87,,203317584.29,126993370.00,41.81,,330310954.29
410,16,2.875977,L2 410 410 410 16 15 410,8693415936,1086676992,3.02,377.84,58.32,33.55,8.07,20.81,,219567704.30,136854650.00,41.62,,356422354.30
420,16,3.273223,L2 420 420 420 16 15 420,9348432896,1168554112,2.85,357.00,61.68,33.50,8.08,22.09,,235871044.29,147155360.00,41.58,,383026404.29
430,16,3.295354,L2 430 430 430 16 14 430,10035552256,1254444032,3.04,380.66,58.32,33.74,8.12,22.18,,253036294.29,157941500.00,41.86,,410977794.29
440,16,2.884218,L2 440 440 440 16 14 440,10755542016,1344442752,3.72,466.13,46.88,33.81,8.13,19.45,,271265204.29,169183200.00,41.94,,440448404.29
450,16,3.767571,L2 450 450 450 16 14 450,11509170176,1438646272,3.05,381.84,58.32,33.66,8.10,20.13,,289915314.29,181094510.00,41.76,,471009824.29
460,8,2.032944,L2 460 460 460 16 13 460,6148602368,768575296,3.02,378.05,58.32,33.82,8.11,19.98,,155003454.29,96737490.00,41.93,,251740944.29
470,8,2.160915,L2 470 470 470 16 13 470,6560206848,820025856,3.03,379.47,58.32,33.79,8.11,19.35,,165423644.29,103205790.00,41.90,,268629434.29
480,16,3.706184,L2 480 480 480 16 13 480,13979565056,1747445632,3.76,471.49,46.88,34.43,8.30,20.14,,351842204.29,219803570.00,42.73,,571645774.29
490,8,2.458407,L2 490 490 490 16 12 490,7437713408,929714176,3.02,378.17,58.32,34.10,8.16,19.64,,187409654.29,116990590.00,42.26,,304400244.29
500,8,2.558925,L2 500 500 500 16 12 500,7904383488,988047936,3.08,386.11,56.80,33.99,8.17,21.64,,199205984.29,124312830.00,42.16,,323518814.29
510,8,2.787795,L2 510 510 510 16 12 510,8390176768,1048772096,3.00,376.20,58.32,34.82,8.19,20.60,,211247824.29,131950630.00,43.01,,343198454.29
520,8,2.396300,L2 520 520 520 16 12 520,8895477248,1111934656,3.70,464.01,46.88,38.13,8.08,20.37,,224486764.30,139826260.00,46.21,,364313024.30
530,8,3.209658,L2 530 530 530 16 12 520,9420668928,1177583616,2.93,366.88,60.00,37.24,8.31,20.92,,237577604.29,148146570.00,45.55,,385724174.29
540,8,3.413449,L2 540 540 540 16 12 520,9966135808,1245766976,2.91,364.95,60.00,36.95,8.27,21.38,,250951674.29,156708260.00,45.22,,407659934.29
550,8,3.626886,L2 550 550 550 16 12 520,10532261888,1316532736,2.90,362.99,60.00,36.51,8.27,20.88,,265237064.29,165606180.00,44.78,,430843244.29
560,8,3.211230,L2 560 560 560 16 12 520,11119431168,1389928896,3.45,432.83,51.36,36.97,8.29,20.80,,280189874.29,174758490.00,45.26,,454948364.29
570,4,2.047789,L2 570 570 570 16 12 520,5864013824,733001728,2.86,357.94,61.68,35.19,8.25,23.16,,147746184.29,92194310.00,43.44,,239940494.29
580,4,2.171439,L2 580 580 580 16 12 520,6179217664,772402208,2.84,355.70,61.68,38.35,8.24,23.51,,156019724.30,97144890.00,46.59,,253164614.30
590,4,2.266093,L2 590 590 590 16 12 520,6505519104,813189888,2.86,358.84,61.68,37.28,8.25,22.39,,164059014.29,102268500.00,45.53,,266327514.29
600,4,2.037630,L2 600 600 600 16 12 520,6843110144,855388768,3.35,419.79,52.64,38.17,8.26,21.58,,172412374.29,107531410.00,46.43,,279943784.29
610,4,2.520689,L2 610 610 610 16 12 520,7192182784,899022848,2.85,356.65,61.68,35.57,8.24,23.35,,181082854.29,113051510.00,43.81,,294134364.29
620,4,2.654499,L2 620 620 620 16 12 520,7552929024,944116128,2.84,355.66,61.68,35.95,8.22,24.13,,190294494.29,118717460.00,44.17,,309011954.29
630,4,2.808728,L2 630 630 630 16 12 520,7925540864,990692608,2.81,352.71,61.68,37.70,8.24,24.72,,199806084.29,124568270.00,45.94,,324374354.29
640,4,2.520415,L2 640 640 640 16 12 520,8310210304,1038776288,3.29,412.14,54.00,38.72,8.34,22.93,,209269134.29,130564360.00,47.06,,339833494.29
650,4,3.091763,L2 650 650 650 16 12 520,8707129344,1088391168,2.81,352.02,63.52,37.53,8.22,25.82,,219401414.29,136841170.00,45.75,,356242584.29
660,4,3.243980,L2 660 660 660 16 12 520,9116489984,1139561248,2.80,351.28,63.52,37.04,8.20,25.82,,229417834.28,143264510.00,45.24,,372682344.28
670,4,3.380124,L2 670 670 670 16 12 520,9538484224,1192310528,2.81,352.74,61.68,36.69,8.23,26.55,,240316304.29,149891010.00,44.92,,390207314.29
680,4,2.988060,L2 680 680 680 16 12 520,9973304064,1246663008,3.33,417.21,52.64,36.94,8.24,23.48,,251338034.29,156661140.00,45.18,,407999174.29
690,4,3.766552,L2 690 690 690 16 12 520,10421141504,1302642688,2.76,345.84,63.52,36.56,8.22,25.81,,262940194.29,163761510.00,44.78,,426701704.29
700,4,3.958914,L2 700 700 700 16 12 520,10882188544,1360273568,2.74,343.59,63.52,36.29,8.23,25.57,,274691314.30,170996920.00,44.52,,445688234.30
710,2,2.072407,L2 710 710 710 16 12 520,5678318592,709789824,2.73,342.49,65.44,35.54,8.23,26.10,,144005894.32,89225990.00,43.77,,233231884.32
720,4,3.646359,L2 720 720 720 16 12 520,11844679424,1480584928,3.24,406.04,54.00,36.35,8.29,23.59,,298287934.29,186036100.00,44.64,,484324034.29
730,2,2.236772,L2 730 730 730 16 12 520,6173253632,771656704,2.75,344.98,63.52,35.53,8.23,25.39,,155605364.29,96992870.00,43.76,,252598234.29
