N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,,,L3 10 10 10 16 7929 10,,,,,,,,,,,,,,
20,,,L3 20 20 20 16 3965 20,,,,,,,,,,,,,,
30,,,L3 30 30 30 16 2643 30,,,,,,,,,,,,,,
40,,,L3 40 40 40 16 1983 40,,,,,,,,,,,,,,
50,,,L3 50 50 50 16 1586 50,,,,,,,,,,,,,,
60,,,L3 60 60 60 16 1322 60,,,,,,,,,,,,,,
70,,,L3 70 70 70 16 1133 70,,,,,,,,,,,,,,
80,,,L3 80 80 80 16 992 80,,,,,,,,,,,,,,
90,,,L3 90 90 90 16 882 90,,,,,,,,,,,,,,
100,,,L3 100 100 100 16 794 100,,,,,,,,,,,,,,
110,,,L3 110 110 110 16 722 110,,,,,,,,,,,,,,
120,,,L3 120 120 120 16 662 120,,,,,,,,,,,,,,
130,,,L3 130 130 130 16 611 130,,,,,,,,,,,,,,
140,,,L3 140 140 140 16 567 140,,,,,,,,,,,,,,
150,,,L3 150 150 150 16 529 150,,,,,,,,,,,,,,
160,,,L3 160 160 160 16 496 160,,,,,,,,,,,,,,
170,,,L3 170 170 170 16 467 170,,,,,,,,,,,,,,
180,,,L3 180 180 180 16 441 180,,,,,,,,,,,,,,
190,,,L3 190 190 190 16 418 190,,,,,,,,,,,,,,
200,,,L3 200 200 200 16 397 200,,,,,,,,,,,,,,
210,,,L3 210 210 210 16 378 210,,,,,,,,,,,,,,
220,,,L3 220 220 220 16 361 220,,,,,,,,,,,,,,
230,,,L3 230 230 230 16 346 230,,,,,,,,,,,,,,
240,,,L3 240 240 240 16 331 240,,,,,,,,,,,,,,
250,,,L3 250 250 250 16 318 250,,,,,,,,,,,,,,
260,,,L3 260 260 260 16 306 260,,,,,,,,,,,,,,
270,,,L3 270 270 270 16 294 270,,,,,,,,,,,,,,
280,,,L3 280 280 280 16 284 280,,,,,,,,,,,,,,
290,,,L3 290 290 290 16 274 290,,,,,,,,,,,,,,
300,,,L3 300 300 300 16 265 300,,,,,,,,,,,,,,
310,,,L3 310 310 310 16 257 310,,,,,,,,,,,,,,
320,,,L3 320 320 320 16 249 320,,,,,,,,,,,,,,
330,,,L3 330 330 330 16 241 330,,,,,,,,,,,,,,
340,,,L3 340 340 340 16 234 340,,,,,,,,,,,,,,
350,,,L3 350 350 350 16 227 350,,,,,,,,,,,,,,
360,,,L3 360 360 360 16 221 360,,,,,,,,,,,,,,
370,,,L3 370 370 370 16 215 370,,,,,,,,,,,,,,
380,,,L3 380 380 380 16 209 380,,,,,,,,,,,,,,
390,,,L3 390 390 390 16 204 390,,,,,,,,,,,,,,
400,,,L3 400 400 400 16 199 400,,,,,,,,,,,,,,
410,,,L3 410 410 410 16 194 410,,,,,,,,,,,,,,
420,,,L3 420 420 420 16 190 420,,,,,,,,,,,,,,
430,,,L3 430 430 430 16 185 430,,,,,,,,,,,,,,
440,,,L3 440 440 440 16 181 440,,,,,,,,,,,,,,
450,,,L3 450 450 450 16 177 450,,,,,,,,,,,,,,
460,,,L3 460 460 460 16 173 460,,,,,,,,,,,,,,
470,,,L3 470 470 470 16 170 470,,,,,,,,,,,,,,
480,,,L3 480 480 480 16 166 480,,,,,,,,,,,,,,
490,,,L3 490 490 490 16 163 490,,,,,,,,,,,,,,
