N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,,,L2 10 10 10 16 80 10,,,,,,,,,,,,,,
20,,,L2 20 20 20 16 41 20,,,,,,,,,,,,,,
30,,,L2 30 30 30 16 27 30,,,,,,,,,,,,,,
40,,,L2 40 40 40 16 21 40,,,,,,,,,,,,,,
50,,,L2 50 50 50 16 17 50,,,,,,,,,,,,,,
60,,,L2 60 60 60 16 14 60,,,,,,,,,,,,,,
70,,,L2 70 70 70 16 12 70,,,,,,,,,,,,,,
80,,,L2 80 80 80 16 12 70,,,,,,,,,,,,,,
90,,,L2 90 90 90 16 12 70,,,,,,,,,,,,,,
100,,,L2 100 100 100 16 12 70,,,,,,,,,,,,,,
110,,,L2 110 110 110 16 12 70,,,,,,,,,,,,,,
120,,,L2 120 120 120 16 12 70,,,,,,,,,,,,,,
130,,,L2 130 130 130 16 12 70,,,,,,,,,,,,,,
140,,,L2 140 140 140 16 12 70,,,,,,,,,,,,,,
150,,,L2 150 150 150 16 12 70,,,,,,,,,,,,,,
160,,,L2 160 160 160 16 12 70,,,,,,,,,,,,,,
170,,,L2 170 170 170 16 12 70,,,,,,,,,,,,,,
180,,,L2 180 180 180 16 12 70,,,,,,,,,,,,,,
190,,,L2 190 190 190 16 12 70,,,,,,,,,,,,,,
200,,,L2 200 200 200 16 12 70,,,,,,,,,,,,,,
210,,,L2 210 210 210 16 12 70,,,,,,,,,,,,,,
220,,,L2 220 220 220 16 12 70,,,,,,,,,,,,,,
230,,,L2 230 230 230 16 12 70,,,,,,,,,,,,,,
240,,,L2 240 240 240 16 12 70,,,,,,,,,,,,,,
250,,,L2 250 250 250 16 12 70,,,,,,,,,,,,,,
260,,,L2 260 260 260 16 12 70,,,,,,,,,,,,,,
270,,,L2 270 270 270 16 12 70,,,,,,,,,,,,,,
280,,,L2 280 280 280 16 12 70,,,,,,,,,,,,,,
290,,,L2 290 290 290 16 12 70,,,,,,,,,,,,,,
300,,,L2 300 300 300 16 12 70,,,,,,,,,,,,,,
310,,,L2 310 310 310 16 12 70,,,,,,,,,,,,,,
320,,,L2 320 320 320 16 12 70,,,,,,,,,,,,,,
330,,,L2 330 330 330 16 12 70,,,,,,,,,,,,,,
340,,,L2 340 340 340 16 12 70,,,,,,,,,,,,,,
350,,,L2 350 350 350 16 12 70,,,,,,,,,,,,,,
360,,,L2 360 360 360 16 12 70,,,,,,,,,,,,,,
370,,,L2 370 370 370 16 12 70,,,,,,,,,,,,,,
380,,,L2 380 380 380 16 12 70,,,,,,,,,,,,,,
390,,,L2 390 390 390 16 12 70,,,,,,,,,,,,,,
400,,,L2 400 400 400 16 12 70,,,,,,,,,,,,,,
410,,,L2 410 410 410 16 12 70,,,,,,,,,,,,,,
420,,,L2 420 420 420 16 12 70,,,,,,,,,,,,,,
430,,,L2 430 430 430 16 12 70,,,,,,,,,,,,,,
440,,,L2 440 440 440 16 12 70,,,,,,,,,,,,,,
450,,,L2 450 450 450 16 12 70,,,,,,,,,,,,,,
460,,,L2 460 460 460 16 12 70,,,,,,,,,,,,,,
470,,,L2 470 470 470 16 12 70,,,,,,,,,,,,,,
480,,,L2 480 480 480 16 12 70,,,,,,,,,,,,,,
490,,,L2 490 490 490 16 12 70,,,,,,,,,,,,,,
