N^3,Roofline CS GFLOPs,Roofline CS MLUPs,Roofline CS Arithmetic Intensity,Roofline LC GFLOPs,Roofline LC MLUPs,Roofline LC Arithmetic Intensity,Roofline ECM MLUPs,Benchmark MLUPs,ECM CS Tol,ECM CS Tnol,ECM CS Tl1l2,ECM CS Tl2l3,ECM CS Tl3mem,ECM CS cycl,ECM LC Tol,ECM LC Tnol,ECM LC Tl1l2,ECM LC Tl2l3,ECM LC Tl3mem,ECM LC cycl,Benchmark cycl,Benchmark Pheno Tol,Benchmark Pheno Tnol,Benchmark Pheno Tl1l2,Benchmark Pheno Tl2l3,Benchmark Pheno Tl3mem,Benchmark Transfer L1L2 load,Benchmark Transfer L1L2 evict,Benchmark Transfer L1L2 total,Benchmark Transfer L2L3 load,Benchmark Transfer L2L3 evict,Benchmark Transfer L2L3 total,Benchmark Transfer L3MEM load,Benchmark Transfer L3MEM evict,Benchmark Transfer L3MEM total,CS Transfer L1L2 load,CS Transfer L1L2 evict,CS Transfer L1L2 total,CS Transfer L2L3 load,CS Transfer L2L3 evict,CS Transfer L2L3 total,CS Transfer L3MEM load,CS Transfer L3MEM evict,CS Transfer L3MEM total,LC Transfer L1L2 load,LC Transfer L1L2 evict,LC Transfer L1L2 total,LC Transfer L2L3 load,LC Transfer L2L3 evict,LC Transfer L2L3 total,LC Transfer L3MEM load,LC Transfer L3MEM evict,LC Transfer L3MEM total
130,2.83,188.66,0.10,5.19,346.00,0.31,242.32,248.57,29.5,18.0,10.4,16.5,15.7,60.6 ,29.5,18.0,10.0,36.0,15.2,79.2 ,77.24,17.0,22.1,10.6,66.8,14.4,76.64,8.48,85.12,66.88,66.80,133.68,37.52,8.08,45.60,74.62,8.25,82.87,33.00,8.25,41.25,41.62,8.25,49.87,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
140,2.84,189.33,0.10,5.19,346.00,0.31,242.32,237.76,29.5,18.0,10.3,16.5,15.7,60.5 ,29.5,18.0,10.0,36.0,15.2,79.2 ,80.75,15.5,20.7,10.4,71.1,16.1,74.64,8.24,82.88,71.12,71.12,142.24,42.72,8.24,50.96,74.37,8.25,82.62,33.00,8.25,41.25,41.50,8.25,49.75,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
150,2.84,189.33,0.10,5.19,346.00,0.31,242.32,228.25,29.5,18.0,10.3,16.4,15.6,60.4 ,29.5,18.0,10.0,36.0,15.2,79.2 ,84.12,16.0,21.8,10.3,73.6,16.7,74.56,8.24,82.80,73.68,73.60,147.28,44.56,8.24,52.80,74.25,8.25,82.50,32.87,8.25,41.12,41.37,8.12,49.49,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
160,0.99,66.00,0.03,5.19,346.00,0.31,242.32,213.17,29.5,18.0,73.1,16.4,15.7,123.1 ,29.5,18.0,10.0,36.0,15.2,79.2 ,90.07,16.5,20.6,11.1,74.7,17.4,80.56,8.56,89.12,74.72,74.72,149.44,46.72,8.24,54.96,520.37,64.00,584.37,32.87,8.25,41.12,41.25,8.37,49.62,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
170,2.86,190.66,0.10,5.19,346.00,0.31,242.32,225.59,29.5,18.0,10.3,16.4,15.5,60.1 ,29.5,18.0,10.0,36.0,15.2,79.2 ,85.11,16.0,21.6,10.3,74.2,17.2,74.16,8.24,82.40,74.16,74.16,148.32,46.08,8.24,54.32,73.87,8.25,82.12,32.75,8.25,41.00,41.12,7.87,48.99,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
180,2.86,190.66,0.10,5.19,346.00,0.31,242.32,226.71,29.5,18.0,10.2,16.4,15.5,60.2 ,29.5,18.0,10.0,36.0,15.2,79.2 ,84.69,15.6,20.6,10.3,74.0,17.3,74.32,8.24,82.56,74.08,74.00,148.08,46.40,8.16,54.56,73.75,8.12,81.87,32.75,8.12,40.87,41.12,8.12,49.24,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
190,2.86,190.66,0.10,5.19,346.00,0.31,242.32,227.55,29.5,18.0,10.2,16.3,15.6,60.2 ,29.5,18.0,10.0,36.0,15.2,79.2 ,84.38,16.6,21.4,10.5,73.9,16.8,76.00,8.32,84.32,73.92,73.92,147.84,44.96,8.16,53.12,73.75,8.12,81.87,32.75,8.25,41.00,41.00,8.25,49.25,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
200,2.87,191.33,0.10,5.19,346.00,0.31,242.32,225.07,29.5,18.0,10.2,16.3,15.5,60.1 ,29.5,18.0,10.0,36.0,15.2,79.2 ,85.31,15.7,20.5,10.4,73.8,17.1,74.96,8.32,83.28,73.84,73.84,147.68,45.92,8.16,54.08,73.62,8.12,81.74,32.62,8.12,40.74,41.00,8.12,49.12,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
210,2.87,191.33,0.10,5.19,346.00,0.31,242.42,226.23,29.5,18.0,10.2,16.3,15.5,60.0 ,29.5,18.0,10.0,36.0,15.2,79.2 ,84.87,15.7,21.3,10.4,73.7,17.0,74.88,8.32,83.20,73.68,73.68,147.36,45.76,8.16,53.92,73.50,8.12,81.62,32.62,8.12,40.74,40.87,8.25,49.12,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
220,2.87,191.33,0.10,5.19,346.00,0.31,242.32,224.19,29.5,18.0,10.2,16.3,15.5,60.0 ,29.5,18.0,10.0,36.0,15.2,79.2 ,85.64,15.6,20.5,10.3,73.6,17.4,74.16,8.24,82.40,73.60,73.60,147.20,46.88,8.16,55.04,73.50,8.12,81.62,32.62,8.25,40.87,40.87,8.25,49.12,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
230,2.87,191.33,0.10,5.19,346.00,0.31,242.32,227.35,29.5,18.0,10.2,16.3,15.5,60.0 ,29.5,18.0,10.0,36.0,15.2,79.2 ,84.45,15.6,21.2,10.3,73.5,17.1,74.48,8.24,82.72,73.52,73.52,147.04,45.84,8.16,54.00,73.37,8.12,81.49,32.62,8.12,40.74,40.87,8.12,48.99,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
240,2.88,192.00,0.10,5.19,346.00,0.31,242.32,222.70,29.5,18.0,10.2,16.3,15.4,59.9 ,29.5,18.0,10.0,36.0,15.2,79.2 ,86.21,15.8,20.4,10.5,73.5,17.3,75.76,8.40,84.16,73.52,73.52,147.04,46.64,8.16,54.80,73.37,8.12,81.49,32.50,8.12,40.62,40.87,7.87,48.74,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
250,2.88,192.00,0.10,5.19,346.00,0.31,242.42,228.34,29.5,18.0,10.2,16.3,15.4,59.9 ,29.5,18.0,10.0,36.0,15.2,79.2 ,84.09,15.8,21.1,10.4,73.4,16.9,74.64,8.32,82.96,73.44,73.36,146.80,45.36,8.16,53.52,73.37,8.12,81.49,32.50,8.12,40.62,40.87,8.12,48.99,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
260,2.88,192.00,0.10,5.19,346.00,0.31,242.42,227.36,29.5,18.0,10.2,16.3,15.5,59.9 ,29.5,18.0,10.0,36.0,15.2,79.2 ,84.45,15.8,20.4,10.8,73.4,16.8,78.08,8.40,86.48,73.36,73.36,146.72,45.04,8.16,53.20,73.25,8.12,81.37,32.50,8.12,40.62,40.75,8.25,49.00,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
270,2.88,192.00,0.10,5.19,346.00,0.31,242.32,226.87,29.5,18.0,10.2,16.2,15.4,59.8 ,29.5,18.0,10.0,36.0,15.2,79.2 ,84.63,15.6,21.0,11.0,73.3,16.9,80.16,8.24,88.40,73.28,73.28,146.56,45.36,8.16,53.52,73.12,8.12,81.24,32.50,8.12,40.62,40.75,8.00,48.75,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
280,2.89,192.66,0.10,5.19,346.00,0.31,242.42,225.63,29.5,18.0,12.2,16.2,15.4,61.8 ,29.5,18.0,10.0,36.0,15.2,79.2 ,85.09,15.7,20.4,11.8,73.3,16.9,86.16,8.32,94.48,73.28,73.28,146.56,45.44,8.16,53.60,89.37,8.12,97.49,32.50,8.12,40.62,40.62,8.12,48.74,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
290,2.89,192.66,0.10,5.19,346.00,0.31,242.32,226.41,29.5,18.0,11.2,16.2,15.3,60.7 ,29.5,18.0,10.0,36.0,15.2,79.2 ,84.80,15.6,20.9,11.5,73.2,16.9,84.08,8.24,92.32,73.20,73.20,146.40,45.44,8.16,53.60,81.25,8.12,89.37,32.50,8.12,40.62,40.62,7.87,48.49,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
300,2.89,192.66,0.10,5.19,346.00,0.31,242.32,229.71,29.5,18.0,10.1,16.2,15.4,59.7 ,29.5,18.0,10.0,36.0,15.2,79.2 ,83.58,15.7,20.3,10.6,73.2,16.8,76.48,8.40,84.88,73.20,73.20,146.40,44.96,8.16,53.12,73.12,8.12,81.24,32.37,8.12,40.49,40.62,8.00,48.62,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
310,2.89,192.66,0.10,5.19,346.00,0.31,242.32,226.85,29.5,18.0,10.1,16.2,15.4,59.7 ,29.5,18.0,10.0,36.0,15.2,79.2 ,84.64,15.6,20.9,11.3,73.1,17.1,82.16,8.32,90.48,73.12,73.12,146.24,46.08,8.16,54.24,73.00,8.12,81.12,32.37,8.12,40.49,40.62,8.12,48.74,72.00,8.00,80.00,72.00,8.00,80.00,40.00,8.00,48.00
320,0.96,64.00,0.02,5.16,344.00,0.13,230.67,213.78,29.5,18.0,75.0,16.2,15.4,124.7 ,29.5,18.0,14.0,36.0,15.2,83.2 ,89.81,16.7,20.3,13.1,73.2,17.4,96.40,8.48,104.88,73.12,73.12,146.24,47.04,8.08,55.12,536.37,64.00,600.37,32.37,8.12,40.49,40.62,8.25,48.87,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
330,2.90,193.33,0.10,5.16,344.00,0.13,230.76,225.10,29.5,18.0,12.1,16.2,15.3,61.7 ,29.5,18.0,14.0,36.0,15.2,83.2 ,85.30,15.6,20.8,11.4,73.0,17.0,82.72,8.40,91.12,73.04,73.04,146.08,45.68,8.08,53.76,89.12,8.12,97.24,32.37,8.12,40.49,40.50,8.12,48.62,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
340,2.89,192.66,0.10,5.16,344.00,0.13,230.67,227.19,29.5,18.0,12.1,16.2,15.4,61.7 ,29.5,18.0,14.0,36.0,15.2,83.2 ,84.51,15.7,20.3,11.4,73.0,17.1,82.64,8.40,91.04,73.04,73.04,146.08,46.16,8.08,54.24,89.12,8.12,97.24,32.37,8.12,40.49,40.62,8.12,48.74,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
350,2.90,193.33,0.10,5.16,344.00,0.13,230.67,221.55,29.5,18.0,12.1,16.2,15.3,61.6 ,29.5,18.0,14.0,36.0,15.2,83.2 ,86.66,15.3,20.8,12.4,73.0,17.2,90.56,8.40,98.96,72.96,72.96,145.92,46.40,8.08,54.48,89.00,8.12,97.12,32.37,8.12,40.49,40.50,8.00,48.50,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
360,2.89,192.66,0.10,5.16,344.00,0.13,230.67,222.00,29.5,18.0,12.2,16.2,15.4,61.7 ,29.5,18.0,14.0,36.0,15.2,83.2 ,86.49,15.7,20.3,12.6,73.0,17.2,92.32,8.32,100.64,72.96,72.96,145.92,46.32,8.08,54.40,89.25,8.12,97.37,32.37,8.12,40.49,40.62,8.12,48.74,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
370,2.89,192.66,0.10,5.16,344.00,0.13,230.67,220.59,29.5,18.0,13.1,16.2,15.5,62.8 ,29.5,18.0,14.0,36.0,15.2,83.2 ,87.04,15.4,20.7,13.5,72.9,17.1,99.28,8.40,107.68,72.96,72.88,145.84,46.00,8.08,54.08,97.12,8.12,105.24,32.37,8.12,40.49,40.50,8.50,49.00,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
380,2.90,193.33,0.10,5.16,344.00,0.13,230.67,222.68,29.5,18.0,13.1,16.2,15.4,62.7 ,29.5,18.0,14.0,36.0,15.2,83.2 ,86.22,15.8,20.3,12.7,72.9,17.0,93.04,8.40,101.44,72.88,72.88,145.76,45.76,8.08,53.84,97.00,8.12,105.12,32.37,8.12,40.49,40.50,8.25,48.75,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
390,2.90,193.33,0.10,5.16,344.00,0.13,230.67,221.65,29.5,18.0,14.1,16.2,15.8,64.1 ,29.5,18.0,14.0,36.0,15.2,83.2 ,86.62,15.8,20.7,13.3,72.9,16.9,97.84,8.40,106.24,72.88,72.88,145.76,45.44,8.08,53.52,105.12,8.12,113.24,32.37,8.12,40.49,40.37,9.62,49.99,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
400,2.90,193.33,0.10,5.16,344.00,0.13,230.67,220.26,29.5,18.0,12.1,16.2,15.3,61.6 ,29.5,18.0,14.0,36.0,15.2,83.2 ,87.17,16.1,20.3,13.2,72.9,16.9,97.60,8.40,106.00,72.88,72.88,145.76,45.44,8.08,53.52,89.00,8.12,97.12,32.37,8.12,40.49,40.37,8.12,48.49,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
410,2.90,193.33,0.10,5.16,344.00,0.13,230.67,221.66,29.5,18.0,13.1,16.2,15.9,63.2 ,29.5,18.0,14.0,36.0,15.2,83.2 ,86.62,15.5,20.7,13.8,72.8,16.9,101.60,8.40,110.00,72.88,72.80,145.68,45.52,8.08,53.60,97.00,8.12,105.12,32.37,8.12,40.49,40.37,9.87,50.24,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
420,2.90,193.33,0.10,5.16,344.00,0.13,230.67,216.80,29.5,18.0,14.1,16.2,15.4,63.7 ,29.5,18.0,14.0,36.0,15.2,83.2 ,88.56,15.5,20.9,14.1,72.8,17.4,104.40,8.40,112.80,72.80,72.80,145.60,47.04,8.08,55.12,105.00,8.12,113.12,32.25,8.12,40.37,40.50,8.12,48.62,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
430,2.90,193.33,0.10,5.16,344.00,0.13,230.76,219.75,29.5,18.0,14.1,16.2,15.4,63.7 ,29.5,18.0,14.0,36.0,15.2,83.2 ,87.37,15.3,20.5,14.1,72.8,17.0,104.24,8.40,112.64,72.80,72.80,145.60,45.84,8.08,53.92,105.00,8.12,113.12,32.25,8.12,40.37,40.50,8.37,48.87,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
440,2.90,193.33,0.10,5.16,344.00,0.13,230.67,220.31,29.5,18.0,12.1,16.1,15.5,61.8 ,29.5,18.0,14.0,36.0,15.2,83.2 ,87.15,15.7,20.8,12.9,72.8,17.0,94.48,8.32,102.80,72.80,72.72,145.52,45.68,8.08,53.76,89.00,8.12,97.12,32.25,8.12,40.37,40.50,8.50,49.00,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
450,2.91,194.00,0.10,5.16,344.00,0.13,230.67,221.21,29.5,18.0,14.1,16.1,15.6,63.8 ,29.5,18.0,14.0,36.0,15.2,83.2 ,86.80,16.1,20.5,13.4,72.8,17.1,98.48,8.32,106.80,72.80,72.72,145.52,46.00,8.08,54.08,104.87,8.12,112.99,32.25,8.12,40.37,40.37,8.87,49.24,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
460,2.91,194.00,0.10,5.16,344.00,0.13,230.67,218.01,29.5,18.0,14.1,16.1,15.5,63.8 ,29.5,18.0,14.0,36.0,15.2,83.2 ,88.07,15.3,20.8,14.2,72.7,17.4,105.60,8.40,114.00,72.72,72.72,145.44,46.88,8.08,54.96,104.87,8.12,112.99,32.25,8.12,40.37,40.37,8.75,49.12,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
470,2.91,194.00,0.10,5.16,344.00,0.13,230.67,217.81,29.5,18.0,14.1,16.1,15.3,63.6 ,29.5,18.0,14.0,36.0,15.2,83.2 ,88.15,15.2,20.5,14.2,72.7,17.4,105.44,8.32,113.76,72.72,72.72,145.44,47.04,8.08,55.12,104.87,8.12,112.99,32.25,8.12,40.37,40.37,8.25,48.62,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
480,0.96,64.00,0.02,5.16,344.00,0.13,230.67,212.21,29.5,18.0,76.0,16.1,16.3,126.4 ,29.5,18.0,14.0,36.0,15.2,83.2 ,90.48,16.0,20.8,12.6,73.0,18.0,92.16,8.32,100.48,73.04,72.96,146.00,49.04,8.08,57.12,544.12,64.00,608.12,32.25,8.12,40.37,40.37,11.12,51.49,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
490,2.91,194.00,0.10,5.16,344.00,0.13,230.67,218.03,29.5,18.0,14.1,16.1,15.4,63.6 ,29.5,18.0,14.0,36.0,15.2,83.2 ,88.06,15.2,20.5,14.2,72.7,17.3,105.20,8.32,113.52,72.72,72.64,145.36,46.80,8.08,54.88,104.87,8.12,112.99,32.25,8.12,40.37,40.37,8.37,48.74,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
500,2.91,194.00,0.10,5.16,344.00,0.13,230.67,219.96,29.5,18.0,14.1,16.1,15.4,63.7 ,29.5,18.0,14.0,36.0,15.2,83.2 ,87.29,15.3,20.7,14.2,72.7,17.2,105.20,8.32,113.52,72.72,72.64,145.36,46.32,8.08,54.40,104.87,8.12,112.99,32.25,8.00,40.25,40.37,8.50,48.87,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
510,2.90,193.33,0.10,5.16,344.00,0.13,230.67,212.02,29.5,18.0,14.1,16.1,15.6,63.9 ,29.5,18.0,14.0,36.0,15.2,83.2 ,90.56,16.2,20.5,14.2,72.7,17.4,105.04,8.40,113.44,72.72,72.72,145.44,46.88,8.08,54.96,104.75,8.12,112.87,32.25,8.12,40.37,40.50,14.87,55.37,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
520,2.90,193.33,0.10,5.16,344.00,0.13,230.67,213.25,29.5,18.0,14.1,16.1,15.4,63.6 ,29.5,18.0,14.0,36.0,15.2,83.2 ,90.03,15.7,20.7,14.3,72.7,18.2,106.16,8.32,114.48,72.72,72.64,145.36,49.52,8.08,57.60,104.75,8.12,112.87,32.25,8.12,40.37,40.37,8.25,48.62,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
530,2.90,193.33,0.10,5.16,344.00,0.13,230.67,217.04,29.5,18.0,14.1,13.5,18.0,63.5 ,29.5,18.0,14.0,36.0,15.2,83.2 ,88.46,15.2,20.4,14.2,72.6,17.8,105.44,8.32,113.76,72.64,72.64,145.28,48.24,8.08,56.32,104.75,8.00,112.75,26.87,8.00,34.87,45.75,11.12,56.87,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
540,2.90,193.33,0.10,5.16,344.00,0.13,230.67,218.33,29.5,18.0,14.1,13.0,17.6,62.7 ,29.5,18.0,14.0,36.0,15.2,83.2 ,87.94,15.2,20.7,14.2,72.6,17.6,105.60,8.32,113.92,72.64,72.56,145.20,47.68,8.08,55.76,104.75,8.00,112.75,26.00,8.00,34.00,46.75,9.12,55.87,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
550,2.91,194.00,0.10,5.16,344.00,0.13,230.67,215.67,29.5,18.0,14.1,16.1,16.6,64.8 ,29.5,18.0,14.0,36.0,15.2,83.2 ,89.02,15.1,20.4,14.2,72.6,18.2,105.44,8.32,113.76,72.64,72.56,145.20,49.52,8.08,57.60,104.75,8.00,112.75,32.25,8.00,40.25,40.25,12.25,52.50,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
560,2.91,194.00,0.10,5.16,344.00,0.13,230.67,214.07,29.5,18.0,14.1,14.8,16.3,63.2 ,29.5,18.0,14.0,36.0,15.2,83.2 ,89.69,15.8,20.7,14.3,72.6,18.3,106.08,8.32,114.40,72.64,72.56,145.20,49.92,8.08,58.00,104.75,8.00,112.75,29.62,8.00,37.62,43.00,14.75,57.75,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
570,2.91,194.00,0.10,5.16,344.00,0.13,230.67,216.43,29.5,18.0,14.1,12.2,18.2,62.5 ,29.5,18.0,14.0,36.0,15.2,83.2 ,88.71,15.2,20.4,14.2,72.6,18.0,105.36,8.32,113.68,72.64,72.56,145.20,49.04,8.08,57.12,104.75,8.00,112.75,24.37,8.00,32.37,48.12,9.62,57.74,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
580,2.91,194.00,0.10,5.16,344.00,0.13,230.67,211.79,29.5,18.0,14.1,13.5,19.0,64.5 ,29.5,18.0,14.0,36.0,15.2,83.2 ,90.66,15.3,20.6,14.3,72.6,18.9,106.08,8.32,114.40,72.56,72.56,145.12,51.76,8.08,59.84,104.75,8.00,112.75,26.87,8.00,34.87,45.62,14.50,60.12,104.00,8.00,112.00,72.00,8.00,80.00,40.00,8.00,48.00
