N^3,Roofline CS GFLOPs,Roofline CS MLUPs,Roofline CS Arithmetic Intensity,Roofline LC GFLOPs,Roofline LC MLUPs,Roofline LC Arithmetic Intensity,Roofline ECM MLUPs,Benchmark MLUPs,ECM CS Tol,ECM CS Tnol,ECM CS Tl1l2,ECM CS Tl2l3,ECM CS Tl3mem,ECM CS cycl,ECM LC Tol,ECM LC Tnol,ECM LC Tl1l2,ECM LC Tl2l3,ECM LC Tl3mem,ECM LC cycl,Benchmark cycl,Benchmark Pheno Tol,Benchmark Pheno Tnol,Benchmark Pheno Tl1l2,Benchmark Pheno Tl2l3,Benchmark Pheno Tl3mem,Benchmark Transfer L1L2 load,Benchmark Transfer L1L2 evict,Benchmark Transfer L1L2 total,Benchmark Transfer L2L3 load,Benchmark Transfer L2L3 evict,Benchmark Transfer L2L3 total,Benchmark Transfer L3MEM load,Benchmark Transfer L3MEM evict,Benchmark Transfer L3MEM total,CS Transfer L1L2 load,CS Transfer L1L2 evict,CS Transfer L1L2 total,CS Transfer L2L3 load,CS Transfer L2L3 evict,CS Transfer L2L3 total,CS Transfer L3MEM load,CS Transfer L3MEM evict,CS Transfer L3MEM total,LC Transfer L1L2 load,LC Transfer L1L2 evict,LC Transfer L1L2 total,LC Transfer L2L3 load,LC Transfer L2L3 evict,LC Transfer L2L3 total,LC Transfer L3MEM load,LC Transfer L3MEM evict,LC Transfer L3MEM total
110,2.77,145.78,0.23,2.89,152.1,0.24,129.25,116.52,47.5,46,29.1,29.2,35.5,139.8,47.5,46,28,28,34.1,136.1,151.05,30.5,42.8,29.3,29,36.1,108.96,8.4,117.36,107.76,8.08,115.84,76.08,8.64,84.72,108.25,8.25,116.5,108.25,8.37,116.62,75,8.25,83.25,104,8,112,104,8,112,72,8,80
120,0.92,48.42,0.03,2.89,152.1,0.24,129.25,114.31,47.5,46,168.5,29,35.3,278.8,47.5,46,28,28,34.1,136.1,153.97,32.1,44.1,31.5,28.8,35.9,117.28,8.88,126.16,106.96,8,114.96,75.76,8.56,84.32,609.87,64,673.87,107.87,8.25,116.12,74.75,8.12,82.87,104,8,112,104,8,112,72,8,80
130,2.79,146.84,0.23,2.89,152.1,0.24,129.25,115.39,47.5,46,31,29,35.2,141.2,47.5,46,28,28,34.1,136.1,152.53,30.3,42.4,31.1,28.7,35.8,115.76,8.8,124.56,106.64,8.08,114.72,75.44,8.56,84,115.75,8.25,124,107.62,8.25,115.87,74.5,8.25,82.75,104,8,112,104,8,112,72,8,80
140,2.8,147.36,0.23,2.89,152.1,0.24,129.25,114.8,47.5,46,28.9,28.9,35.1,138.9,47.5,46,28,28,34.1,136.1,153.31,31.5,43.5,29.2,28.7,35.7,108.4,8.4,116.8,106.72,8,114.72,75.2,8.56,83.76,107.25,8.25,115.5,107.25,8.25,115.5,74.37,8.25,82.62,104,8,112,104,8,112,72,8,80
150,2.8,147.36,0.23,2.89,152.1,0.24,129.25,111.46,47.5,46,28.8,28.8,35.1,138.7,47.5,46,28,28,34.1,136.1,157.91,30,42,29.3,28.8,35.5,108.48,8.56,117.04,107.12,8.08,115.2,74.96,8.56,83.52,107.12,8.25,115.37,107.12,8.25,115.37,74.25,8.12,82.37,104,8,112,104,8,112,72,8,80
160,2.8,147.36,0.23,2.89,152.1,0.24,129.25,103.34,47.5,46,234.1,151.9,35,467,47.5,46,28,28,34.1,136.1,170.31,32.6,43.1,44.4,29.4,35.5,168.32,9.28,177.6,110.96,6.64,117.6,74.96,8.56,83.52,872.37,64,936.37,551.62,55.75,607.37,74,8.25,82.25,104,8,112,104,8,112,72,8,80
170,2.81,147.89,0.23,2.89,152.1,0.24,129.25,117.39,47.5,46,28.7,28.7,34.9,138.4,47.5,46,28,28,34.1,136.1,149.93,29.8,41.8,29.3,28.5,35.4,108.64,8.48,117.12,106.08,8,114.08,74.64,8.48,83.12,106.75,8.25,115,106.75,8.12,114.87,74,8.12,82.12,104,8,112,104,8,112,72,8,80
180,2.82,148.42,0.23,2.89,152.1,0.24,129.25,114.77,47.5,46,28.7,28.7,34.9,138.3,47.5,46,28,28,34.1,136.1,153.35,30.8,42.7,29.7,28.4,35.3,110.56,8.4,118.96,105.84,7.92,113.76,74.48,8.48,82.96,106.62,8.12,114.74,106.62,8.25,114.87,73.87,8.12,81.99,104,8,112,104,8,112,72,8,80
190,2.82,148.42,0.23,2.89,152.1,0.24,129.25,118.55,47.5,46,32.7,28.7,34.9,142.3,47.5,46,28,28,34.1,136.1,148.46,29.6,41.6,29.9,28.3,35.2,111.12,8.64,119.76,105.44,7.92,113.36,74.32,8.48,82.8,122.75,8.12,130.87,106.37,8.12,114.49,73.75,8.25,82,104,8,112,104,8,112,72,8,80
200,0.92,48.42,0.03,2.89,152.1,0.24,129.25,117.68,47.5,46,170.2,28.6,34.8,279.6,47.5,46,28,28,34.1,136.1,149.55,30.8,42.4,30.9,28.3,35.2,114.96,8.8,123.76,105.28,7.92,113.2,74.24,8.48,82.72,617,64,681,106.25,8.12,114.37,73.62,8.12,81.74,104,8,112,104,8,112,72,8,80
210,2.84,149.47,0.23,2.89,152.1,0.24,129.25,118.95,47.5,46,28.6,28.6,34.7,137.8,47.5,46,28,28,34.1,136.1,147.96,29.5,41.4,29.2,28.4,35.2,108.32,8.64,116.96,105.52,7.92,113.44,74.16,8.48,82.64,106.12,8.12,114.24,106.12,8.12,114.24,73.5,7.87,81.37,104,8,112,104,8,112,72,8,80
220,2.83,148.94,0.23,2.89,152.1,0.24,129.25,119.54,47.5,46,28.6,28.6,34.7,137.8,47.5,46,28,28,34.1,136.1,147.23,30.4,42.2,29.2,28.2,35.1,108.08,8.72,116.8,105.12,7.84,112.96,74.08,8.4,82.48,106.12,8.12,114.24,106.12,8.12,114.24,73.5,8.12,81.62,104,8,112,104,8,112,72,8,80
230,2.84,149.47,0.23,2.89,152.1,0.24,129.25,116.62,47.5,46,30.6,28.5,34.7,139.8,47.5,46,28,28,34.1,136.1,150.92,29.4,41.3,30.2,28.2,35.1,112,8.72,120.72,105.04,7.92,112.96,74,8.48,82.48,114.12,8.12,122.24,106,8.12,114.12,73.37,8.12,81.49,104,8,112,104,8,112,72,8,80
240,2.84,149.47,0.23,2.89,152.1,0.24,129.25,114.29,47.5,46,206.2,152.4,34.7,439.3,47.5,46,28,28,34.1,136.1,154,30.8,42,34.1,28.4,35.1,127.68,8.88,136.56,106,7.44,113.44,74,8.48,82.48,760.87,64,824.87,553.87,55.87,609.74,73.37,8,81.37,104,8,112,104,8,112,72,8,80
250,2.84,149.47,0.23,2.89,152.1,0.24,122.08,118.11,47.5,46,32.5,28.5,34.6,141.7,47.5,46,36,28,34.1,144.1,149.01,29.6,41.2,29.5,28.2,35,109.52,8.72,118.24,104.8,8,112.8,73.92,8.4,82.32,122,8.12,130.12,105.87,8.12,113.99,73.37,8,81.37,136,8,144,104,8,112,72,8,80
260,2.84,149.47,0.23,2.89,152.1,0.24,122.08,116.22,47.5,46,34.5,28.5,34.6,143.6,47.5,46,36,28,34.1,144.1,151.44,30.2,41.9,32.8,28.2,35,122.48,8.72,131.2,104.88,7.84,112.72,73.76,8.4,82.16,130,8.12,138.12,105.75,8.12,113.87,73.25,8,81.25,136,8,144,104,8,112,72,8,80
270,2.85,150,0.23,2.89,152.1,0.24,122.08,114.28,47.5,46,34.5,28.5,34.6,143.5,47.5,46,36,28,34.1,144.1,154.01,29.2,41.1,35.1,28.1,35,131.44,8.8,140.24,104.64,7.92,112.56,73.76,8.4,82.16,130,8.12,138.12,105.75,8.12,113.87,73.25,7.87,81.12,136,8,144,104,8,112,72,8,80
280,0.91,47.89,0.03,2.89,152.1,0.24,122.08,115.51,47.5,46,174.2,28.4,34.5,283.2,47.5,46,36,28,34.1,144.1,152.36,30.2,41.7,34.3,28.1,34.9,128.56,8.72,137.28,104.4,7.84,112.24,73.68,8.4,82.08,632.87,64,696.87,105.62,8.12,113.74,73.12,8,81.12,136,8,144,104,8,112,72,8,80
290,2.84,149.47,0.23,2.89,152.1,0.24,122.08,113.07,47.5,46,32.5,28.4,34.6,141.5,47.5,46,36,28,34.1,144.1,155.66,29.2,41,35.5,28.1,35,133.28,8.8,142.08,104.48,7.92,112.4,73.68,8.4,82.08,121.75,8.12,129.87,105.62,8.12,113.74,73.25,8.12,81.37,136,8,144,104,8,112,72,8,80
300,2.85,150,0.23,2.89,152.1,0.24,122.08,108.61,47.5,46,34.5,28.4,34.6,143.4,47.5,46,36,28,34.1,144.1,162.04,29.9,41.6,34.6,28.2,34.9,129.44,9.04,138.48,104.8,7.84,112.64,73.68,8.4,82.08,129.75,8.12,137.87,105.5,8.12,113.62,73.12,8.12,81.24,136,8,144,104,8,112,72,8,80
310,2.84,149.47,0.23,2.89,152.1,0.24,122.08,113.94,47.5,46,36.4,28.4,34.6,145.5,47.5,46,36,28,34.1,144.1,154.46,29.1,41,35.2,28.1,34.9,132.24,8.72,140.96,104.32,7.92,112.24,73.68,8.4,82.08,137.62,8.12,145.74,105.5,8.12,113.62,73,8.37,81.37,136,8,144,104,8,112,72,8,80
320,2.84,149.47,0.23,2.89,152.1,0.24,122.08,101.53,47.5,46,242.1,222,34.5,544.6,47.5,46,36,28,34.1,144.1,173.35,30.8,41.5,42.1,28.2,35,159.44,8.96,168.4,106.64,6.32,112.96,73.84,8.48,82.32,904.37,64,968.37,832.12,55.87,887.99,73,8.12,81.12,136,8,144,104,8,112,72,8,80
330,2.84,149.47,0.23,2.89,152.1,0.24,122.08,115.79,47.5,46,36.4,28.4,34.6,145.4,47.5,46,36,28,34.1,144.1,152,29.1,40.9,34.4,28,35,129.04,8.72,137.76,104,7.92,111.92,73.84,8.4,82.24,137.62,8.12,145.74,105.37,8.12,113.49,73,8.25,81.25,136,8,144,104,8,112,72,8,80
340,2.85,150,0.23,2.89,152.1,0.24,122.08,109.86,47.5,46,36.4,28.4,34.5,145.3,47.5,46,36,28,34.1,144.1,160.2,29.8,41.4,36.3,28,35,136.32,8.8,145.12,104.32,7.84,112.16,73.92,8.4,82.32,137.62,8.12,145.74,105.37,8.12,113.49,73,8.12,81.12,136,8,144,104,8,112,72,8,80
350,2.85,150,0.23,2.89,152.1,0.24,122.08,115.06,47.5,46,36.4,28.4,34.5,145.3,47.5,46,36,28,34.1,144.1,152.96,29,40.9,36.7,27.9,35.1,138,8.64,146.64,103.84,7.92,111.76,74,8.4,82.4,137.62,8.12,145.74,105.37,8.12,113.49,73,8.12,81.12,136,8,144,104,8,112,72,8,80
360,0.9,47.36,0.03,2.89,152.1,0.24,122.08,113.3,47.5,46,172.2,28.3,34.4,280.9,47.5,46,36,28,34.1,144.1,155.34,29.9,41.3,34.5,28,35.1,129.28,8.72,138,104.08,7.84,111.92,74,8.4,82.4,624.75,64,688.75,105.12,8.12,113.24,72.75,8.12,80.87,136,8,144,104,8,112,72,8,80
370,2.85,150,0.23,2.89,152.1,0.24,122.08,113.3,47.5,46,36.4,28.3,34.5,145.2,47.5,46,36,28,34.1,144.1,155.35,28.8,40.8,36.9,28,35.2,138.88,8.64,147.52,104,7.84,111.84,74.24,8.4,82.64,137.5,8.12,145.62,105.25,8.12,113.37,72.87,8.12,80.99,136,8,144,104,8,112,72,8,80
380,2.86,150.52,0.23,2.89,152.1,0.24,122.08,112.68,47.5,46,36.4,28.3,34.4,145.1,47.5,46,36,28,34.1,144.1,156.19,29.7,41.3,36.8,28,35.3,138.4,8.8,147.2,104,7.84,111.84,74.56,8.4,82.96,137.5,8.12,145.62,105.25,8.12,113.37,72.87,8,80.87,136,8,144,104,8,112,72,8,80
390,2.85,150,0.23,2.89,152.1,0.24,122.08,114.16,47.5,46,36.4,28.3,34.6,145.3,47.5,46,36,28,34.1,144.1,154.17,29,40.8,36.7,27.9,35.4,138.16,8.64,146.8,103.84,7.92,111.76,74.8,8.4,83.2,137.37,8.12,145.49,105.25,8.12,113.37,72.87,8.37,81.24,136,8,144,104,8,112,72,8,80
400,2.85,150,0.23,2.89,152.1,0.24,122.08,113.73,47.5,46,212.1,152.3,34.3,444.8,47.5,46,36,28,34.1,144.1,154.75,30.2,41.2,37.8,27.3,35.7,142.32,8.8,151.12,104.56,4.48,109.04,75.44,8.4,83.84,784.5,64,848.5,553.12,55.87,608.99,72.87,7.87,80.74,136,8,144,104,8,112,72,8,80
410,2.86,150.52,0.23,2.89,152.1,0.24,122.08,112.92,47.5,46,36.4,28.3,34.4,145.1,47.5,46,36,28,34.1,144.1,155.86,29.1,40.7,36.6,27.9,35.8,138,8.64,146.64,103.76,7.84,111.6,75.68,8.4,84.08,137.37,8.12,145.49,105.12,8.12,113.24,72.87,8.12,80.99,136,8,144,104,8,112,72,8,80
420,2.87,151.05,0.24,2.89,152.1,0.24,122.08,108.59,47.5,46,36.3,28.3,34.3,144.9,47.5,46,36,28,34.1,144.1,162.07,29.6,41.2,36.7,27.9,36.1,138.24,8.72,146.96,103.92,7.84,111.76,76.4,8.4,84.8,137.25,8.12,145.37,105,8.12,113.12,72.75,7.87,80.62,136,8,144,104,8,112,72,8,80
430,2.86,150.52,0.24,2.89,152.1,0.24,122.08,111.55,47.5,46,36.3,28.3,34.4,145,47.5,46,36,28,34.1,144.1,157.77,29.1,40.7,36.7,27.9,36.5,138,8.56,146.56,103.92,7.92,111.84,77.28,8.4,85.68,137.25,8.12,145.37,105,8.12,113.12,72.62,8.12,80.74,136,8,144,104,8,112,72,8,80
440,0.9,47.36,0.03,2.89,152.1,0.24,122.08,112.17,47.5,46,172.1,28.3,34.4,280.8,47.5,46,36,28,34.1,144.1,156.91,29.8,41.1,35.4,27.9,36.7,132.96,8.8,141.76,103.84,7.76,111.6,77.84,8.4,86.24,624.62,64,688.62,105,8.12,113.12,72.62,8.25,80.87,136,8,144,104,8,112,72,8,80
450,2.85,150,0.23,2.89,152.1,0.24,122.08,110.18,47.5,46,36.3,28.3,34.5,145.1,47.5,46,36,28,34.1,144.1,159.74,29,40.7,36.9,27.9,37.4,138.88,8.56,147.44,103.68,7.92,111.6,79.44,8.4,87.84,137.25,8.12,145.37,105.12,8.12,113.24,72.75,8.25,81,136,8,144,104,8,112,72,8,80
460,2.87,151.05,0.24,2.89,152.1,0.24,122.08,108.72,47.5,46,36.3,28.3,34.3,144.9,47.5,46,36,28,34.1,144.1,161.88,29.5,41,36.9,27.9,37.9,138.72,8.64,147.36,103.92,7.84,111.76,80.72,8.4,89.12,137.25,8.12,145.37,105,8.12,113.12,72.75,7.75,80.5,136,8,144,104,8,112,72,8,80
470,2.87,151.05,0.24,2.89,152.1,0.24,122.08,108.59,47.5,46,36.3,28.2,34.3,144.8,47.5,46,36,28,34.1,144.1,162.08,28.9,40.6,36.7,27.9,38.6,138.16,8.56,146.72,103.68,7.84,111.52,82.32,8.4,90.72,137.12,8.12,145.24,104.87,8.12,112.99,72.62,7.87,80.49,136,8,144,104,8,112,72,8,80
480,2.87,151.05,0.24,2.89,152.1,0.24,122.08,100.86,47.5,46,230.1,168.1,34.3,478.5,47.5,46,36,28,34.1,144.1,174.51,30.4,41,42.2,28.7,39.4,159.76,8.88,168.64,108.64,6.32,114.96,84.08,8.4,92.48,856.25,64,920.25,608.37,64,672.37,72.75,7.87,80.62,136,8,144,104,8,112,72,8,80
490,2.63,138.42,0.22,2.89,152.1,0.24,122.08,107.71,47.5,46,36.3,28.2,37.4,147.9,47.5,46,36,28,34.1,144.1,163.4,29.2,40.6,36.8,27.9,39.9,138.72,8.48,147.2,103.76,7.92,111.68,85.36,8.4,93.76,137.12,8.12,145.24,104.87,8.12,112.99,79.87,7.87,87.74,136,8,144,104,8,112,72,8,80
500,2.61,137.36,0.21,2.89,152.1,0.24,122.08,105.8,47.5,46,36.3,28.2,37.7,148.2,47.5,46,36,28,34.1,144.1,166.35,29.5,41,36.6,27.9,40.1,137.84,8.64,146.48,103.84,7.76,111.6,85.92,8.4,94.32,137.12,8.12,145.24,104.87,8.12,112.99,80.62,8,88.62,136,8,144,104,8,112,72,8,80
510,2.38,125.26,0.2,2.06,108.42,0.17,111.55,101.42,47.5,46,36.3,28.2,41.3,151.8,47.5,46,36,28,47.7,157.7,173.54,30.9,40.6,44.1,28,40.3,167.44,8.72,176.16,104,7.92,111.92,86.24,8.4,94.64,137.12,8.12,145.24,104.87,8.12,112.99,88.75,8.25,97,136,8,144,104,8,112,104,8,112
520,2.38,125.26,0.2,2.06,108.42,0.17,111.55,103.37,47.5,46,178.1,28.2,44.5,296.9,47.5,46,36,28,47.7,157.7,170.26,29.9,40.9,40.2,27.8,41.1,152.08,8.72,160.8,103.44,7.76,111.2,88.16,8.4,96.56,648.37,64,712.37,104.75,8,112.75,96.75,7.87,104.62,136,8,144,104,8,112,104,8,112
530,2.23,117.36,0.18,2.06,108.42,0.17,111.55,110.8,47.5,46,36.3,28.2,44.1,154.6,47.5,46,36,28,47.7,157.7,158.85,29.1,40.6,36.6,27.6,41.7,137.76,8.48,146.24,102.72,7.84,110.56,89.6,8.4,98,137,8,145,104.75,8,112.75,95.5,8,103.5,136,8,144,104,8,112,104,8,112
540,2.21,116.31,0.18,2.06,108.42,0.17,111.55,102.68,47.5,46,36.3,28.2,44.5,154.9,47.5,46,36,28,47.7,157.7,171.41,29.4,40.9,36.7,27.9,42.4,138.08,8.56,146.64,103.76,7.76,111.52,91.28,8.4,99.68,137,8,145,104.75,8,112.75,96.62,7.87,104.49,136,8,144,104,8,112,104,8,112
550,2.05,107.89,0.17,2.06,108.42,0.17,111.55,104.67,47.5,46,36.3,28.2,47.9,158.4,47.5,46,36,28,47.7,157.7,168.14,29,40.5,36.6,27.8,43.1,137.92,8.48,146.4,103.52,7.84,111.36,92.8,8.4,101.2,137,8,145,104.75,8,112.75,103.87,8.75,112.62,136,8,144,104,8,112,104,8,112
560,2.05,107.89,0.17,2.06,108.42,0.17,111.55,99.02,47.5,46,218.1,152.2,47.9,464.2,47.5,46,36,28,47.7,157.7,177.74,30,40.9,41.7,29.3,42.8,158,8.72,166.72,110.24,7.2,117.44,92.16,8.4,100.56,808.25,64,872.25,552.75,56,608.75,104.75,7.87,112.62,136,8,144,104,8,112,104,8,112
570,2.05,107.89,0.17,2.06,108.42,0.17,111.55,101.44,47.5,46,36.3,28.2,48.1,158.6,47.5,46,36,28,47.7,157.7,173.5,29.1,40.5,36.5,27.9,44.1,137.68,8.48,146.16,103.76,7.84,111.6,95.2,8.4,103.6,137,8,145,104.87,8,112.87,104.87,8,112.87,136,8,144,104,8,112,104,8,112
580,2.04,107.36,0.17,2.06,108.42,0.17,111.55,100.6,47.5,46,36.2,28.2,48.2,158.6,47.5,46,36,28,47.7,157.7,174.94,29.5,40.8,36.6,27.9,44.9,138,8.56,146.56,103.68,7.76,111.44,97.04,8.4,105.44,137,8,145,104.87,8,112.87,104.87,8.25,113.12,136,8,144,104,8,112,104,8,112
590,2.04,107.36,0.17,2.06,108.42,0.17,111.55,106.01,47.5,46,36.2,28.2,48.2,158.6,47.5,46,36,28,47.7,157.7,166.03,29.4,40.5,36.5,27.8,45.5,137.76,8.4,146.16,103.44,7.84,111.28,98.56,8.4,106.96,136.87,8,144.87,104.87,8,112.87,104.87,8.25,113.12,136,8,144,104,8,112,104,8,112
600,2.04,107.36,0.17,2.06,108.42,0.17,111.55,100.91,47.5,46,176.1,28.2,47.9,298.2,47.5,46,36,28,47.7,157.7,174.42,29.6,40.8,39.9,27.8,45.8,150.88,8.64,159.52,103.36,7.84,111.2,99.2,8.4,107.6,640.37,64,704.37,104.87,8,112.87,104.87,7.62,112.49,136,8,144,104,8,112,104,8,112
610,2.04,107.36,0.17,2.06,108.42,0.17,111.55,98.38,47.5,46,36.2,28.2,48.2,158.6,47.5,46,36,28,47.7,157.7,178.89,29,40.5,36.5,27.9,46.4,137.52,8.4,145.92,103.76,7.84,111.6,100.56,8.4,108.96,136.87,8,144.87,104.87,8,112.87,104.87,8.25,113.12,136,8,144,104,8,112,104,8,112
620,2.05,107.89,0.17,2.06,108.42,0.17,111.55,98.01,47.5,46,36.2,28.2,48.1,158.5,47.5,46,36,28,47.7,157.7,179.56,29.4,40.8,36.5,27.9,46.7,137.52,8.48,146,103.76,7.68,111.44,101.2,8.4,109.6,136.87,8,144.87,104.87,8,112.87,104.87,8,112.87,136,8,144,104,8,112,104,8,112
630,2.05,107.89,0.17,2.06,108.42,0.17,111.55,98.96,47.5,46,36.2,28.2,48.1,158.5,47.5,46,36,28,47.7,157.7,177.84,29,40.5,36.5,27.9,47.1,137.6,8.4,146,103.68,7.84,111.52,102.16,8.4,110.56,136.87,8,144.87,104.87,8,112.87,104.87,8,112.87,136,8,144,104,8,112,104,8,112
640,2.05,107.89,0.17,2.06,108.42,0.17,111.55,85.98,47.5,46,248,224.1,48,566,47.5,46,36,28,47.7,157.7,204.7,30.5,40.8,49.9,29.4,46.6,190.96,8.72,199.68,111.52,6.24,117.76,101.12,8.48,109.6,928.12,64,992.12,840.25,56,896.25,104.87,7.87,112.74,136,8,144,104,8,112,104,8,112
650,2.05,107.89,0.17,2.06,108.42,0.17,111.55,99.11,47.5,46,36.2,28.2,48.1,158.5,47.5,46,36,28,47.7,157.7,177.58,29,40.5,36.5,27.8,47.6,137.6,8.4,146,103.52,7.84,111.36,103.44,8.4,111.84,136.87,8,144.87,104.87,8,112.87,104.87,8,112.87,136,8,144,104,8,112,104,8,112
660,2.05,107.89,0.17,2.06,108.42,0.17,111.55,97.06,47.5,46,36.2,28.2,48.1,158.5,47.5,46,36,28,47.7,157.7,181.34,29.4,40.7,36.5,27.8,47.6,137.44,8.48,145.92,103.6,7.6,111.2,103.52,8.4,111.92,136.87,8,144.87,104.87,8.12,112.99,104.87,8,112.87,136,8,144,104,8,112,104,8,112
670,2.05,107.89,0.17,2.06,108.42,0.17,111.55,97.96,47.5,46,36.2,28.2,48,158.3,47.5,46,36,28,47.7,157.7,179.67,28.9,40.5,36.4,27.9,47.8,137.44,8.4,145.84,103.76,7.76,111.52,104,8.4,112.4,136.87,8,144.87,104.62,8,112.62,104.62,8,112.62,136,8,144,104,8,112,104,8,112
680,2.05,107.89,0.17,2.06,108.42,0.17,111.55,98.45,47.5,46,178.1,28.2,48,300.2,47.5,46,36,28,47.7,157.7,178.78,29.7,40.7,39.8,27.8,47.9,150.72,8.56,159.28,103.52,7.76,111.28,104.24,8.4,112.64,648.37,64,712.37,104.62,8,112.62,104.62,8,112.62,136,8,144,104,8,112,104,8,112
690,2.05,107.89,0.17,2.06,108.42,0.17,111.55,95.38,47.5,46,36.2,28.2,47.9,158.3,47.5,46,36,28,47.7,157.7,184.52,29,40.4,36.4,27.9,48,137.28,8.4,145.68,103.84,7.92,111.76,104.4,8.4,112.8,136.75,8,144.75,104.62,8,112.62,104.62,8,112.62,136,8,144,104,8,112,104,8,112
