N,threads,iterations,time,blocking factor,flop,lup,Gflop/s,Gflop/s (Roofline),Mlup/s,Mlup/s (Roofline),cy/CL,cy/CL (ECM),MLUP/s (ECM),l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
750,1,likwid-perfctr,38.8524},,,,1.82,2.06,96.17,108.42,183.01,157.67,111.62,0,0,0,0,0,0
750,2,likwid-perfctr,21.3214,,70787000000.0000,3736362100.0000,3.32,3.84,175.24,202.10,100.43,82.44,213.48,0,0,0,0,0,0
750,3,likwid-perfctr,15.2591,,70954800000.0000,3736495800.0000,4.65,5.32,244.87,280.00,71.88,61.75,285.02,0,0,0,0,0,0
750,4,likwid-perfctr,12.5587,,70956600000.0000,3736464400.0000,5.65,6.25,297.52,328.94,59.16,53.22,330.70,0,0,0,0,0,0
750,5,likwid-perfctr,11.1462,,70889800000.0000,3736429100.0000,6.36,6.70,335.22,352.63,52.50,48.61,362.06,0,0,0,0,0,0
750,6,likwid-perfctr,10.5373,,70916000000.0000,3736421200.0000,6.73,6.98,354.59,367.36,49.63,47.67,369.20,0,0,0,0,0,0
750,7,likwid-perfctr,10.2565,,70974900000.0000,3736442900.0000,6.92,7.00,364.30,368.42,48.31,47.67,369.20,0,0,0,0,0,0
750,8,likwid-perfctr,10.1791}],,,,6.97,7.01,367.07,368.94,47.95,47.67,369.20,0,0,0,0,0,0
750,9,likwid-perfctr,10.1087,,70963000000.0000,3736478700.0000,7.02,7.03,369.63,370.00,47.62,47.67,369.20,0,0,0,0,0,0
750,10,likwid-perfctr,10.1376,,70963200000.0000,3736415200.0000,7.00,7.01,368.57,368.94,47.75,47.67,369.20,0,0,0,0,0,0
