N^3,Roofline CS GFLOPs,Roofline CS MLUPs,Roofline CS Arithmetic Intensity,Roofline LC GFLOPs,Roofline LC MLUPs,Roofline LC Arithmetic Intensity,Roofline ECM MLUPs,Benchmark MLUPs,ECM CS Tol,ECM CS Tnol,ECM CS Tl1l2,ECM CS Tl2l3,ECM CS Tl3mem,ECM CS cycl,ECM LC Tol,ECM LC Tnol,ECM LC Tl1l2,ECM LC Tl2l3,ECM LC Tl3mem,ECM LC cycl,Benchmark cycl,Benchmark Pheno Tol,Benchmark Pheno Tnol,Benchmark Pheno Tl1l2,Benchmark Pheno Tl2l3,Benchmark Pheno Tl3mem,Benchmark Transfer L1L2 load,Benchmark Transfer L1L2 evict,Benchmark Transfer L1L2 total,Benchmark Transfer L2L3 load,Benchmark Transfer L2L3 evict,Benchmark Transfer L2L3 total,Benchmark Transfer L3MEM load,Benchmark Transfer L3MEM evict,Benchmark Transfer L3MEM total,CS Transfer L1L2 load,CS Transfer L1L2 evict,CS Transfer L1L2 total,CS Transfer L2L3 load,CS Transfer L2L3 evict,CS Transfer L2L3 total,CS Transfer L3MEM load,CS Transfer L3MEM evict,CS Transfer L3MEM total,LC Transfer L1L2 load,LC Transfer L1L2 evict,LC Transfer L1L2 total,LC Transfer L2L3 load,LC Transfer L2L3 evict,LC Transfer L2L3 total,LC Transfer L3MEM load,LC Transfer L3MEM evict,LC Transfer L3MEM total
390,,,,2.27,18.16,,18.18,70.33,,,,,,,1056.0,788.0,27.0,24.0,6.8,1056.0 ,273.01,2320.00,215.36,10.72,226.08,215.36,49.20,49.04,98.24,49.20,9.04,8.24,17.28
400,,,,2.27,18.16,,18.18,68.62,,,,,,,1056.0,788.0,27.0,24.0,6.8,1056.0 ,279.79,2307.92,216.48,10.72,227.20,216.48,49.20,49.04,98.24,49.20,12.40,4.16,16.56
410,,,,2.27,18.16,,18.18,71.27,,,,,,,1056.0,788.0,27.0,24.0,6.8,1056.0 ,269.42,2271.36,215.04,10.80,225.84,215.04,49.20,48.96,98.16,49.20,12.32,8.24,20.56
420,,,,2.27,18.16,,18.18,71.24,,,,,,,1056.0,788.0,27.0,24.0,6.8,1056.0 ,269.50,2307.76,214.08,11.04,225.12,214.08,49.12,48.96,98.08,49.12,15.68,5.52,21.20
430,,,,2.27,18.16,,18.18,70.87,,,,,,,1056.0,788.0,27.0,24.0,6.8,1056.0 ,270.93,2270.80,214.96,10.72,225.68,214.96,49.12,48.96,98.08,49.12,15.52,8.24,23.76
440,,,,2.27,18.16,,18.18,69.69,,,,,,,1056.0,788.0,27.0,24.0,6.8,1056.0 ,275.49,2259.52,214.16,10.64,224.80,214.16,49.12,48.88,98.00,49.12,12.00,8.24,20.24
450,,,,2.27,18.16,,18.17,69.98,,,,,,,1056.0,788.0,27.0,24.0,6.8,1056.0 ,274.36,2270.16,216.72,11.04,227.76,216.72,49.12,48.96,98.08,49.12,12.56,4.16,16.72
460,,,,2.27,18.16,,18.17,70.75,,,,,,,1056.0,788.0,27.0,24.0,6.8,1056.0 ,271.38,2307.36,214.48,10.80,225.28,214.48,49.04,48.88,97.92,49.04,9.36,6.88,16.24
470,,,,2.27,18.16,,18.18,60.81,,,,,,,1056.0,788.0,27.0,24.0,6.8,1056.0 ,315.72,2317.20,214.72,10.96,225.68,214.72,49.28,49.12,98.40,49.28,9.04,6.88,15.92
480,,,,2.27,18.16,,18.17,66.93,,,,,,,1056.0,788.0,27.0,24.0,6.8,1056.0 ,286.87,2307.28,225.76,11.12,236.88,225.76,49.12,48.88,98.00,49.12,15.52,8.24,23.76
490,,,,2.27,18.16,,18.18,67.33,,,,,,,1056.0,788.0,27.0,24.0,6.8,1056.0 ,285.18,2316.72,228.56,11.20,239.76,228.56,49.12,48.88,98.00,49.12,12.48,5.52,18.00
500,,,,2.27,18.16,,18.18,70.25,,,,,,,1056.0,788.0,27.0,24.0,6.8,1056.0 ,273.31,2307.20,214.08,11.28,225.36,214.08,49.04,48.88,97.92,49.04,9.52,8.24,17.76
510,,,,2.27,18.16,,18.17,39.45,,,,,,,1056.0,788.0,27.0,24.0,6.8,1056.0 ,486.70,2316.24,1104.80,27.76,1132.56,1104.80,49.04,48.72,97.76,49.04,13.60,5.52,19.12
520,,,,2.27,18.16,,18.17,54.41,,,,,,,1056.0,788.0,27.0,24.0,6.8,1056.0 ,352.88,2307.12,216.00,11.12,227.12,216.00,51.44,51.28,102.72,51.44,12.72,6.88,19.60
530,,,,2.27,18.16,,18.18,68.80,,,,,,,1056.0,788.0,27.0,24.0,6.8,1056.0 ,279.05,2315.76,214.72,11.20,225.92,214.72,49.04,48.88,97.92,49.04,16.08,5.52,21.60
540,,,,2.27,18.16,,18.17,71.26,,,,,,,1056.0,788.0,27.0,24.0,6.8,1056.0 ,269.43,2258.88,214.72,10.40,225.12,214.72,48.96,48.80,97.76,48.96,6.48,6.88,13.36
550,,,,2.27,18.16,,18.18,66.27,,,,,,,1056.0,788.0,27.0,24.0,6.8,1056.0 ,289.73,2315.28,214.56,10.88,225.44,214.56,49.04,48.80,97.84,49.04,19.60,2.72,22.32
560,,,,2.27,18.16,,18.18,68.22,,,,,,,1056.0,788.0,27.0,24.0,6.8,1056.0 ,281.42,2306.80,215.92,10.88,226.80,215.92,48.96,48.72,97.68,48.96,10.08,8.24,18.32
570,,,,2.27,18.16,,18.17,71.16,,,,,,,1056.0,788.0,27.0,24.0,6.8,1056.0 ,269.81,2267.12,213.92,11.04,224.96,213.92,48.96,48.72,97.68,48.96,13.76,5.52,19.28
580,,,,2.27,18.16,,18.18,66.85,,,,,,,1056.0,788.0,27.0,24.0,6.8,1056.0 ,287.20,2258.80,214.32,11.12,225.44,214.32,48.96,48.72,97.68,48.96,20.64,8.24,28.88
590,,,,2.27,18.16,,18.18,69.62,,,,,,,1056.0,788.0,27.0,24.0,6.8,1056.0 ,275.77,2314.56,213.92,10.48,224.40,213.92,48.88,48.72,97.60,48.88,17.36,4.08,21.44
600,,,,2.27,18.16,,18.17,64.87,,,,,,,1056.0,788.0,27.0,24.0,6.8,1056.0 ,295.97,2258.64,213.20,11.04,224.24,213.20,48.96,48.80,97.76,48.96,13.84,5.52,19.36
610,,,,2.27,18.16,,18.18,70.89,,,,,,,1056.0,788.0,27.0,24.0,6.8,1056.0 ,270.85,2270.64,213.36,11.12,224.48,213.36,48.88,48.72,97.60,48.88,21.52,4.08,25.60
620,,,,2.27,18.16,,18.17,63.50,,,,,,,1056.0,788.0,27.0,24.0,6.8,1056.0 ,302.36,2330.24,213.36,10.96,224.32,213.36,49.04,48.72,97.76,49.04,18.32,2.72,21.04
630,,,,2.27,18.16,,18.18,70.37,,,,,,,1056.0,788.0,27.0,24.0,6.8,1056.0 ,272.83,2270.16,212.80,10.72,223.52,212.80,48.88,48.72,97.60,48.88,11.20,6.88,18.08
640,,,,2.27,18.16,,18.17,47.32,,,,,,,1056.0,788.0,27.0,24.0,6.8,1056.0 ,405.77,2329.44,384.80,13.04,397.84,384.80,51.36,51.12,102.48,51.36,18.64,6.88,25.52
650,,,,2.27,18.16,,18.17,69.87,,,,,,,1056.0,788.0,27.0,24.0,6.8,1056.0 ,274.80,2317.60,212.72,10.96,223.68,212.72,48.88,48.64,97.52,48.88,15.36,6.88,22.24
660,,,,2.27,18.16,,18.18,69.13,,,,,,,1056.0,788.0,27.0,24.0,6.8,1056.0 ,277.74,2281.12,214.80,10.96,225.76,214.80,48.88,48.64,97.52,48.88,15.76,5.52,21.28
670,,,,2.27,18.16,,18.17,69.76,,,,,,,1056.0,788.0,27.0,24.0,6.8,1056.0 ,275.25,2317.20,213.92,10.48,224.40,213.92,48.88,48.64,97.52,48.88,12.16,5.44,17.60
680,,,,2.27,18.16,,18.17,68.87,,,,,,,1056.0,788.0,27.0,24.0,6.8,1056.0 ,278.80,2280.16,213.68,10.72,224.40,213.68,48.80,48.72,97.52,48.80,24.80,5.44,30.24
690,,,,2.27,18.16,,18.18,70.18,,,,,,,1056.0,788.0,27.0,24.0,6.8,1056.0 ,273.57,2316.88,214.08,10.96,225.04,214.08,48.80,48.64,97.44,48.80,21.20,5.44,26.64
700,,,,2.27,18.16,,18.18,68.35,,,,,,,1056.0,788.0,27.0,24.0,6.8,1056.0 ,280.93,2327.20,214.48,10.80,225.28,214.48,48.88,48.64,97.52,48.88,13.04,5.44,18.48
710,,,,2.27,18.16,,18.17,70.88,,,,,,,1056.0,788.0,27.0,24.0,6.8,1056.0 ,270.87,2268.56,213.44,10.72,224.16,213.44,48.80,48.56,97.36,48.80,26.56,5.44,32.00
720,,,,2.27,18.16,,18.18,69.12,,,,,,,1056.0,788.0,27.0,24.0,6.8,1056.0 ,277.78,2278.96,213.92,10.72,224.64,213.92,48.88,48.64,97.52,48.88,27.20,6.88,34.08
730,,,,2.27,18.16,,18.17,68.97,,,,,,,1056.0,788.0,27.0,24.0,6.8,1056.0 ,278.37,2316.08,212.56,10.96,223.52,212.56,48.80,48.56,97.36,48.80,23.36,2.72,26.08
740,,,,2.27,18.16,,18.18,70.07,,,,,,,1056.0,788.0,27.0,24.0,6.8,1056.0 ,274.00,2278.16,213.92,10.32,224.24,213.92,48.80,48.64,97.44,48.80,14.24,6.80,21.04
750,,,,2.27,18.16,,18.18,70.35,,,,,,,1056.0,788.0,27.0,24.0,6.8,1056.0 ,272.92,2315.76,213.04,10.56,223.60,213.04,48.80,48.56,97.36,48.80,24.00,6.80,30.80
760,,,,2.27,18.16,,18.17,69.02,,,,,,,1056.0,788.0,27.0,24.0,6.8,1056.0 ,278.17,2325.44,213.60,10.96,224.56,213.60,48.80,48.64,97.44,48.80,24.56,4.08,28.64
770,,,,2.27,18.16,,18.18,48.85,,,,,,,1056.0,788.0,27.0,24.0,6.8,1056.0 ,393.04,2315.52,695.52,19.60,715.12,695.52,48.80,48.56,97.36,48.80,31.20,5.44,36.64
780,,,,2.27,18.16,,18.17,68.80,,,,,,,1056.0,788.0,27.0,24.0,6.8,1056.0 ,279.08,2324.72,213.44,11.20,224.64,213.44,48.80,48.64,97.44,48.80,15.36,5.44,20.80
790,,,,2.27,18.16,,18.18,71.46,,,,,,,1056.0,788.0,27.0,24.0,17.7,1056.0 ,268.68,2267.44,213.20,10.56,223.76,213.20,48.72,48.56,97.28,48.72,20.80,6.80,27.60
800,,,,2.27,18.16,,18.18,67.65,,,,,,,1056.0,788.0,27.0,24.0,17.7,1056.0 ,283.79,2276.40,224.24,11.04,235.28,224.24,48.88,48.64,97.52,48.88,26.56,4.08,30.64
810,,,,2.27,18.16,,18.18,67.57,,,,,,,1056.0,788.0,27.0,24.0,17.7,1056.0 ,284.17,2315.04,214.08,10.56,224.64,214.08,48.72,48.48,97.20,48.72,16.32,8.24,24.56
820,,,,2.27,18.16,,18.17,70.03,,,,,,,1056.0,788.0,27.0,24.0,17.7,1056.0 ,274.17,2275.92,212.56,10.96,223.52,212.56,48.72,48.56,97.28,48.72,22.16,6.80,28.96
830,,,,2.27,18.16,,18.17,65.91,,,,,,,1056.0,788.0,27.0,24.0,17.7,1056.0 ,291.31,2266.88,214.72,10.80,225.52,214.72,48.80,48.56,97.36,48.80,22.56,4.08,26.64
840,,,,2.27,18.16,,18.18,68.85,,,,,,,1056.0,788.0,27.0,24.0,17.7,1056.0 ,278.88,2323.36,213.44,10.88,224.32,213.44,48.72,48.56,97.28,48.72,28.56,6.80,35.36
850,,,,2.27,18.16,,18.17,71.67,,,,,,,1056.0,788.0,27.0,24.0,17.7,1056.0 ,267.89,2314.48,212.64,10.64,223.28,212.64,48.72,48.56,97.28,48.72,23.20,8.16,31.36
860,,,,2.27,18.16,,18.18,69.08,,,,,,,1056.0,788.0,27.0,24.0,17.7,1056.0 ,277.93,2322.88,213.36,11.04,224.40,213.36,48.72,48.48,97.20,48.72,17.76,8.16,25.92
870,,,,2.27,18.16,,18.17,71.14,,,,,,,1056.0,788.0,27.0,24.0,17.7,1056.0 ,269.89,2314.24,212.64,10.80,223.44,212.64,48.72,48.56,97.28,48.72,36.00,4.08,40.08
880,,,,2.27,18.16,,18.17,70.05,,,,,,,1056.0,788.0,27.0,24.0,17.7,1056.0 ,274.10,2274.56,213.92,10.96,224.88,213.92,48.72,48.56,97.28,48.72,30.64,6.80,37.44
890,,,,2.27,18.16,,18.18,71.82,,,,,,,1056.0,788.0,27.0,24.0,17.7,1056.0 ,267.33,2314.08,213.84,10.80,224.64,213.84,48.72,48.48,97.20,48.72,24.88,6.80,31.68
900,,,,2.27,18.16,,18.18,67.94,,,,,,,1056.0,788.0,27.0,24.0,17.7,1056.0 ,282.59,2322.08,213.20,11.04,224.24,213.20,48.96,48.72,97.68,48.96,25.28,8.16,33.44
910,,,,2.27,18.16,,18.18,70.46,,,,,,,1056.0,788.0,27.0,24.0,17.7,1056.0 ,272.48,2313.76,213.04,10.56,223.60,213.04,48.72,48.48,97.20,48.72,25.68,5.44,31.12
920,,,,2.27,18.16,,18.18,69.01,,,,,,,1056.0,788.0,27.0,24.0,17.7,1056.0 ,278.20,2321.68,212.40,10.56,222.96,212.40,48.64,48.48,97.12,48.64,32.72,6.80,39.52
930,,,,2.27,18.16,,18.18,71.20,,,,,,,1056.0,788.0,27.0,24.0,17.7,1056.0 ,269.65,2313.52,212.56,10.48,223.04,212.56,48.72,48.48,97.20,48.72,39.76,5.44,45.20
940,,,,2.27,18.16,,18.17,70.76,,,,,,,1056.0,788.0,27.0,24.0,17.7,1056.0 ,271.33,2273.44,213.60,10.72,224.32,213.60,48.88,48.64,97.52,48.88,27.28,6.80,34.08
950,,,,2.27,18.16,,18.17,70.26,,,,,,,1056.0,788.0,27.0,24.0,17.7,1056.0 ,273.29,2313.36,213.20,10.24,223.44,213.20,48.64,48.48,97.12,48.64,27.36,8.16,35.52
960,,,,2.27,18.16,,18.18,61.05,,,,,,,1056.0,788.0,27.0,24.0,17.7,1056.0 ,314.50,2320.80,222.72,11.12,233.84,222.72,48.80,48.56,97.36,48.80,27.60,5.44,33.04
970,,,,2.27,18.16,,18.18,72.62,,,,,,,1056.0,788.0,27.0,24.0,17.7,1056.0 ,264.40,2265.20,212.40,10.40,222.80,212.40,48.80,48.64,97.44,48.80,35.44,5.44,40.88
980,,,,2.27,18.16,,18.18,70.26,,,,,,,1056.0,788.0,27.0,24.0,17.7,1056.0 ,273.26,2272.64,212.72,10.88,223.60,212.72,48.72,48.48,97.20,48.72,28.32,4.08,32.40
990,,,,2.27,18.16,,18.18,71.44,,,,,,,1056.0,788.0,27.0,24.0,17.7,1056.0 ,268.77,2265.20,212.96,10.72,223.68,212.96,48.64,48.48,97.12,48.64,14.40,6.80,21.20
1000,,,,2.27,18.16,,18.18,68.88,,,,,,,1056.0,788.0,27.0,24.0,17.7,1056.0 ,278.76,2320.16,213.52,10.88,224.40,213.52,48.72,48.48,97.20,48.72,36.48,4.08,40.56
1010,,,,2.27,18.16,,18.17,72.17,,,,,,,1056.0,788.0,27.0,24.0,17.7,1056.0 ,266.06,2264.88,213.04,10.64,223.68,213.04,48.64,48.40,97.04,48.64,36.72,5.44,42.16
1020,,,,2.27,18.16,,18.18,51.87,,,,,,,1056.0,788.0,27.0,24.0,17.7,1056.0 ,370.14,2272.16,306.88,12.72,319.60,306.88,48.72,48.48,97.20,48.72,37.60,5.44,43.04
1030,,,,2.27,18.16,,18.18,63.67,,,,,,,1056.0,788.0,27.0,24.0,17.7,1056.0 ,301.53,2312.64,218.24,10.80,229.04,218.24,48.72,48.56,97.28,48.72,30.00,6.80,36.80
1040,,,,2.27,18.16,,18.18,67.12,,,,,,,1056.0,788.0,27.0,24.0,17.7,1056.0 ,286.05,2319.60,228.00,11.52,239.52,228.00,48.64,48.48,97.12,48.64,30.40,5.44,35.84
1050,,,,2.27,18.16,,18.17,71.49,,,,,,,1056.0,788.0,27.0,24.0,17.7,1056.0 ,268.57,2312.48,213.12,10.64,223.76,213.12,48.64,48.40,97.04,48.64,37.92,5.44,43.36
1060,,,,2.27,18.16,,18.17,69.52,,,,,,,1056.0,788.0,27.0,24.0,17.7,1056.0 ,276.18,2319.28,213.36,10.72,224.08,213.36,48.64,48.40,97.04,48.64,38.08,6.80,44.88
1070,,,,2.27,18.16,,18.18,70.60,,,,,,,1056.0,788.0,27.0,24.0,17.7,1056.0 ,271.97,2312.40,213.28,10.64,223.92,213.28,48.64,48.48,97.12,48.64,30.80,8.16,38.96
1080,,,,2.27,18.16,,18.17,66.22,,,,,,,1056.0,788.0,27.0,24.0,17.7,1056.0 ,289.92,2319.12,214.96,10.64,225.60,214.96,48.64,48.48,97.12,48.64,30.96,6.80,37.76
