,Roofline,,,,,,,,ECM,,,,,,,,,,,,Benchmark,,,,,,Data Transfer (Benchmark),,,,,,,,,Data Transfer (Prediction CS),,,,,,,,,Data Transfer (Prediction LC),,,,,,,,
,Cache Simulator,,,Layer Conditions,,,ECM,Benchmark,Cache Simulator,,,,,,Layer Condition,,,,,,Benchmark,Phenomenological ECM,,,,,L1-L2 (B/LUP),,,L2-L3 (B/LUP),,,L3-MEM (B/LUP),,,L1-L2 (B/LUP),,,L2-L3 (B/LUP),,,L3-MEM (B/LUP),,,L1-L2 (B/LUP),,,L2-L3 (B/LUP),,,L3-MEM (B/LUP),,
N(^3),GFLOP/s,MLUP/s,Arithmetic Intensity,GFLOP/s,MLUP/s,Arithmetic Intensity,MLUP/s,MLUP/s,T_OL,T_nOL,T_L1L2,T_L2L3,T_L3MEM,cy/CL,T_OL,T_nOL,T_L1L2,T_L2L3,T_L3MEM,cy/CL,cy/CL,T_OL,T_nOL,T_L1L2,T_L2L3,T_L3MEM,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total
440,5.68,436.92,0.20,9.16,704.61,0.33,536.08,523.62,14.6,8.0,5.0,8.0,6.8,27.9 ,14.6,8.0,5.0,16.0,6.8,35.8 ,36.67,12.7,7.4,5.1,32.2,7.1,32.40,8.08,40.48,32.24,32.16,64.40,16.96,8.08,25.04,32.25,8.00,40.25,16.12,8.12,24.24,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
450,5.69,437.69,0.20,9.16,704.61,0.33,536.08,540.09,14.6,8.0,5.0,8.0,6.8,27.9 ,14.6,8.0,5.0,16.0,6.8,35.8 ,35.55,12.5,7.4,5.0,32.2,7.0,32.32,8.08,40.40,32.24,32.16,64.40,16.72,8.08,24.80,32.12,8.00,40.12,16.12,8.00,24.12,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
460,5.69,437.69,0.20,9.16,704.61,0.33,536.08,538.86,14.6,8.0,5.0,8.0,6.8,27.8 ,14.6,8.0,5.0,16.0,6.8,35.8 ,35.63,12.1,7.4,5.1,32.2,7.0,32.32,8.08,40.40,32.24,32.16,64.40,16.56,8.08,24.64,32.12,8.00,40.12,16.12,8.00,24.12,16.12,7.87,23.99,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
470,5.69,437.69,0.20,9.16,704.61,0.33,536.08,536.85,14.6,8.0,5.0,8.0,6.9,27.9 ,14.6,8.0,5.0,16.0,6.8,35.8 ,35.76,12.3,7.4,5.0,32.2,7.0,32.32,8.08,40.40,32.16,32.16,64.32,16.56,8.08,24.64,32.12,8.00,40.12,16.12,8.00,24.12,16.12,8.25,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
480,5.69,437.69,0.20,9.16,704.61,0.33,536.08,520.38,14.6,8.0,5.0,8.0,8.7,29.7 ,14.6,8.0,5.0,16.0,6.8,35.8 ,36.90,12.5,7.3,5.1,32.2,7.0,32.48,8.16,40.64,32.16,32.16,64.32,16.64,8.08,24.72,32.12,8.00,40.12,16.12,8.00,24.12,16.12,15.37,31.49,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
490,5.69,437.69,0.20,9.16,704.61,0.33,536.08,518.89,14.6,8.0,5.0,8.0,6.9,27.9 ,14.6,8.0,5.0,16.0,6.8,35.8 ,37.00,12.8,7.4,5.1,32.2,7.1,32.56,8.16,40.72,32.16,32.16,64.32,17.04,8.00,25.04,32.12,8.00,40.12,16.12,8.00,24.12,16.12,8.25,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
500,5.69,437.69,0.20,9.16,704.61,0.33,536.08,532.89,14.6,8.0,5.0,8.0,6.8,27.9 ,14.6,8.0,5.0,16.0,6.8,35.8 ,36.03,12.8,7.3,5.1,32.2,7.1,32.48,8.24,40.72,32.16,32.16,64.32,16.96,8.00,24.96,32.12,8.00,40.12,16.12,8.00,24.12,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
510,5.69,437.69,0.20,9.16,704.61,0.33,536.08,512.54,14.6,8.0,5.0,8.0,7.5,28.6 ,14.6,8.0,5.0,16.0,6.8,35.8 ,37.46,14.2,7.3,5.1,32.2,7.1,32.64,8.16,40.80,32.16,32.16,64.32,16.88,8.08,24.96,32.12,8.00,40.12,16.12,8.00,24.12,16.12,11.12,27.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
520,5.69,437.69,0.20,9.16,704.61,0.33,536.31,525.82,14.6,8.0,5.0,8.0,7.4,28.5 ,14.6,8.0,5.0,16.0,6.8,35.8 ,36.51,13.1,7.3,5.1,32.2,7.0,32.80,8.08,40.88,32.16,32.16,64.32,16.72,8.00,24.72,32.12,8.00,40.12,16.00,8.00,24.00,16.00,10.12,26.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
530,5.68,436.92,0.20,9.16,704.61,0.33,536.31,531.91,14.6,8.0,5.0,8.0,7.9,28.9 ,14.6,8.0,5.0,16.0,6.8,35.8 ,36.10,12.8,7.3,5.2,32.2,7.1,33.20,8.00,41.20,32.16,32.16,64.32,17.20,8.00,25.20,32.25,8.00,40.25,16.00,8.00,24.00,16.12,12.37,28.49,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
540,5.69,437.69,0.20,9.16,704.61,0.33,536.08,532.10,14.6,8.0,5.0,8.0,8.4,29.4 ,14.6,8.0,5.0,16.0,6.8,35.8 ,36.08,11.9,7.3,5.2,32.2,7.1,33.36,8.00,41.36,32.16,32.16,64.32,17.20,8.00,25.20,32.12,8.00,40.12,16.00,8.00,24.00,16.00,14.25,30.25,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
550,5.70,438.46,0.20,9.16,704.61,0.33,536.08,522.86,14.6,8.0,5.0,8.0,9.4,30.5 ,14.6,8.0,5.0,16.0,6.8,35.8 ,36.72,12.8,7.3,5.3,32.2,7.1,34.24,8.00,42.24,32.16,32.16,64.32,17.04,8.08,25.12,32.12,8.00,40.12,16.00,8.00,24.00,16.00,18.12,34.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
560,5.70,438.46,0.20,9.16,704.61,0.33,536.08,531.10,14.6,8.0,5.0,8.0,8.5,29.6 ,14.6,8.0,5.0,16.0,6.8,35.8 ,36.15,12.0,7.3,5.3,32.2,7.2,34.08,8.00,42.08,32.16,32.16,64.32,17.44,8.08,25.52,32.12,8.00,40.12,16.00,8.00,24.00,16.00,14.87,30.87,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
570,5.70,438.46,0.20,9.16,704.61,0.33,536.08,532.10,14.6,8.0,5.0,8.0,8.3,29.4 ,14.6,8.0,5.0,16.0,6.8,35.8 ,36.08,12.5,7.3,5.2,32.2,7.2,33.84,8.08,41.92,32.16,32.16,64.32,17.36,8.08,25.44,32.12,8.00,40.12,16.00,8.00,24.00,16.00,14.12,30.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
580,5.70,438.46,0.20,9.16,704.61,0.33,536.08,514.33,14.6,8.0,5.0,8.0,6.8,27.9 ,14.6,8.0,5.0,16.0,6.8,35.8 ,37.33,13.0,7.3,5.8,32.1,7.2,38.00,8.08,46.08,32.16,32.16,64.32,17.28,8.00,25.28,32.12,8.00,40.12,16.00,8.00,24.00,16.00,8.12,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
590,5.70,438.46,0.20,9.16,704.61,0.33,536.31,517.05,14.6,8.0,6.0,8.0,8.9,30.9 ,14.6,8.0,5.0,16.0,6.8,35.8 ,37.13,12.5,7.3,5.4,32.1,7.3,35.28,8.08,43.36,32.16,32.16,64.32,17.76,8.00,25.76,40.12,8.00,48.12,16.00,7.87,23.87,16.00,16.12,32.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
600,5.68,436.92,0.20,9.16,704.61,0.33,536.08,520.51,14.6,8.0,5.0,8.0,8.4,29.5 ,14.6,8.0,5.0,16.0,6.8,35.8 ,36.89,12.7,7.3,5.5,32.1,7.2,36.24,8.08,44.32,32.16,32.16,64.32,17.44,8.00,25.44,32.25,8.00,40.25,16.00,8.00,24.00,16.12,14.25,30.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
610,5.68,436.92,0.20,9.16,704.61,0.33,536.08,519.59,14.6,8.0,5.0,8.0,7.6,28.6 ,14.6,8.0,5.0,16.0,6.8,35.8 ,36.95,12.3,7.3,5.2,32.1,7.3,33.20,8.08,41.28,32.16,32.16,64.32,17.84,8.00,25.84,32.25,8.00,40.25,16.00,8.00,24.00,16.12,11.37,27.49,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
620,5.70,438.46,0.20,9.16,704.61,0.33,536.08,521.28,14.6,8.0,5.0,8.0,9.7,30.7 ,14.6,8.0,5.0,16.0,6.8,35.8 ,36.83,11.7,7.3,5.2,32.1,7.2,33.28,8.08,41.36,32.16,32.16,64.32,17.52,8.00,25.52,32.12,8.00,40.12,16.00,8.00,24.00,16.00,19.00,35.00,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
630,5.70,438.46,0.20,9.16,704.61,0.33,536.08,511.40,14.6,8.0,6.0,8.0,8.1,30.1 ,14.6,8.0,5.0,16.0,6.8,35.8 ,37.54,13.0,7.3,5.4,32.1,7.4,35.28,8.08,43.36,32.16,32.16,64.32,18.08,8.08,26.16,40.12,8.00,48.12,16.00,8.00,24.00,16.00,13.25,29.25,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
640,5.70,438.46,0.20,9.16,704.61,0.33,536.08,505.91,14.6,8.0,5.0,8.0,7.5,28.6 ,14.6,8.0,5.0,16.0,6.8,35.8 ,37.95,12.7,7.3,5.9,32.1,7.4,39.44,8.08,47.52,32.16,32.16,64.32,18.00,8.00,26.00,32.12,8.00,40.12,16.00,8.00,24.00,16.00,11.25,27.25,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
650,5.70,438.46,0.20,9.16,704.61,0.33,536.08,503.34,14.6,8.0,6.0,8.0,7.4,29.5 ,14.6,8.0,5.0,16.0,6.8,35.8 ,38.15,13.0,7.3,5.5,32.1,7.5,36.08,8.16,44.24,32.16,32.16,64.32,18.40,8.00,26.40,40.12,8.00,48.12,16.00,8.00,24.00,16.00,10.75,26.75,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
660,5.70,438.46,0.20,9.16,704.61,0.33,536.08,511.11,14.6,8.0,5.0,8.0,8.6,29.6 ,14.6,8.0,5.0,16.0,6.8,35.8 ,37.57,11.8,7.2,5.4,32.1,7.4,35.04,8.16,43.20,32.16,32.16,64.32,18.24,8.00,26.24,32.12,8.00,40.12,16.00,8.00,24.00,16.00,15.00,31.00,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
670,5.70,438.46,0.20,9.16,704.61,0.33,536.08,505.04,14.6,8.0,6.0,8.0,7.5,29.6 ,14.6,8.0,5.0,16.0,6.8,35.8 ,38.02,12.5,7.3,5.4,32.1,7.5,35.36,8.16,43.52,32.16,32.16,64.32,18.56,8.00,26.56,40.12,8.00,48.12,16.00,8.00,24.00,16.00,10.62,26.62,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
680,5.70,438.46,0.20,9.16,704.61,0.33,536.08,500.37,14.6,8.0,5.0,8.0,8.8,29.8 ,14.6,8.0,5.0,16.0,6.8,35.8 ,38.37,12.6,7.2,5.8,32.1,7.6,38.00,8.08,46.08,32.16,32.08,64.24,18.80,8.00,26.80,32.12,8.00,40.12,16.00,8.00,24.00,16.00,15.75,31.75,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
690,5.70,438.46,0.20,8.95,688.46,0.23,507.72,501.14,14.6,8.0,6.0,8.0,8.9,31.0 ,14.6,8.0,7.0,16.0,6.8,37.8 ,38.31,12.6,7.3,5.8,32.1,7.6,38.00,8.16,46.16,32.16,32.08,64.24,18.80,8.00,26.80,40.12,8.00,48.12,16.00,8.00,24.00,16.00,16.25,32.25,48.00,8.00,56.00,32.00,8.00,40.00,16.00,8.00,24.00
700,5.70,438.46,0.20,8.95,688.46,0.23,507.72,497.66,14.6,8.0,6.0,8.0,9.3,31.3 ,14.6,8.0,7.0,16.0,6.8,37.8 ,38.58,12.8,7.2,6.2,32.1,7.6,41.04,8.16,49.20,32.16,32.08,64.24,19.04,8.00,27.04,40.12,8.00,48.12,16.00,7.87,23.87,16.00,17.50,33.50,48.00,8.00,56.00,32.00,8.00,40.00,16.00,8.00,24.00
710,5.70,438.46,0.20,8.95,688.46,0.23,507.72,506.53,14.6,8.0,5.0,8.0,8.2,29.3 ,14.6,8.0,7.0,16.0,6.8,37.8 ,37.90,12.3,7.2,5.2,32.1,7.7,33.04,8.24,41.28,32.16,32.08,64.24,19.36,8.00,27.36,32.12,8.00,40.12,16.00,8.00,24.00,16.00,13.62,29.62,48.00,8.00,56.00,32.00,8.00,40.00,16.00,8.00,24.00
720,5.68,436.92,0.20,8.95,688.46,0.23,507.72,507.61,14.6,8.0,5.0,8.0,9.6,30.6 ,14.6,8.0,7.0,16.0,6.8,37.8 ,37.82,11.9,7.2,5.2,32.1,7.7,33.68,8.16,41.84,32.16,32.08,64.24,19.20,8.00,27.20,32.25,8.00,40.25,16.00,8.00,24.00,16.12,18.50,34.62,48.00,8.00,56.00,32.00,8.00,40.00,16.00,8.00,24.00
730,5.68,436.92,0.20,8.95,688.46,0.23,507.72,496.12,14.6,8.0,6.0,8.0,9.6,31.7 ,14.6,8.0,7.0,16.0,6.8,37.8 ,38.70,12.7,7.2,5.9,32.1,7.8,38.96,8.24,47.20,32.16,32.08,64.24,19.52,8.00,27.52,40.12,8.00,48.12,16.00,8.00,24.00,16.12,18.75,34.87,48.00,8.00,56.00,32.00,8.00,40.00,16.00,8.00,24.00
740,5.68,436.92,0.20,8.95,688.46,0.23,507.72,499.55,14.6,8.0,5.0,8.0,7.5,28.5 ,14.6,8.0,7.0,16.0,6.8,37.8 ,38.43,11.8,7.2,5.2,32.1,7.8,33.36,8.24,41.60,32.16,32.08,64.24,19.68,8.00,27.68,32.25,8.00,40.25,16.00,8.00,24.00,16.12,10.25,26.37,48.00,8.00,56.00,32.00,8.00,40.00,16.00,8.00,24.00
750,5.68,436.92,0.20,8.95,688.46,0.23,507.72,486.05,14.6,8.0,6.0,8.0,9.7,31.7 ,14.6,8.0,7.0,16.0,6.8,37.8 ,39.50,12.7,7.2,5.9,32.1,8.0,38.64,8.24,46.88,32.16,32.08,64.24,20.16,8.00,28.16,40.12,8.00,48.12,16.00,8.00,24.00,16.12,18.87,34.99,48.00,8.00,56.00,32.00,8.00,40.00,16.00,8.00,24.00
760,5.70,438.46,0.20,8.95,688.46,0.23,507.72,488.90,14.6,8.0,5.0,8.0,7.9,29.0 ,14.6,8.0,7.0,16.0,6.8,37.8 ,39.27,12.3,7.2,5.6,32.1,8.0,36.88,8.24,45.12,32.16,32.08,64.24,20.24,8.00,28.24,32.12,8.00,40.12,16.00,8.00,24.00,16.00,12.62,28.62,48.00,8.00,56.00,32.00,8.00,40.00,16.00,8.00,24.00
770,5.70,438.46,0.20,8.95,688.46,0.23,507.72,480.90,14.6,8.0,7.0,8.0,10.3,33.3 ,14.6,8.0,7.0,16.0,6.8,37.8 ,39.93,13.2,7.2,6.1,32.1,8.2,40.80,8.24,49.04,32.08,32.08,64.16,20.80,8.00,28.80,48.12,8.00,56.12,16.00,8.00,24.00,16.00,21.25,37.25,48.00,8.00,56.00,32.00,8.00,40.00,16.00,8.00,24.00
780,5.70,438.46,0.20,8.95,688.46,0.23,507.72,471.96,14.6,8.0,7.0,8.0,9.7,32.8 ,14.6,8.0,7.0,16.0,6.8,37.8 ,40.68,13.3,7.2,7.0,32.1,8.3,47.76,8.24,56.00,32.16,32.08,64.24,21.12,8.00,29.12,48.12,8.00,56.12,16.00,8.00,24.00,16.00,19.12,35.12,48.00,8.00,56.00,32.00,8.00,40.00,16.00,8.00,24.00
790,5.70,438.46,0.20,8.95,688.46,0.23,507.72,464.18,14.6,8.0,7.0,8.0,9.1,32.1 ,14.6,8.0,7.0,16.0,6.8,37.8 ,41.36,13.6,7.2,6.9,32.1,8.3,46.72,8.24,54.96,32.08,32.08,64.16,21.20,8.00,29.20,48.12,8.00,56.12,16.00,8.00,24.00,16.00,16.75,32.75,48.00,8.00,56.00,32.00,8.00,40.00,16.00,8.00,24.00
800,5.70,438.46,0.20,8.95,688.46,0.23,507.72,470.94,14.6,8.0,5.0,8.0,9.7,30.7 ,14.6,8.0,7.0,16.0,6.8,37.8 ,40.77,12.9,7.2,6.2,32.1,8.3,41.28,8.24,49.52,32.08,32.08,64.16,21.20,8.00,29.20,32.12,8.00,40.12,16.00,8.00,24.00,16.00,19.00,35.00,48.00,8.00,56.00,32.00,8.00,40.00,16.00,8.00,24.00
810,5.70,438.46,0.20,8.95,688.46,0.23,507.72,464.09,14.6,8.0,7.0,8.0,8.8,31.9 ,14.6,8.0,7.0,16.0,6.8,37.8 ,41.37,14.0,7.2,7.1,32.1,8.4,48.48,8.24,56.72,32.08,32.08,64.16,21.68,8.00,29.68,48.12,8.00,56.12,16.00,8.00,24.00,16.00,15.87,31.87,48.00,8.00,56.00,32.00,8.00,40.00,16.00,8.00,24.00
820,5.70,438.46,0.20,8.95,688.46,0.23,507.72,465.30,14.6,8.0,7.0,8.0,8.6,31.6 ,14.6,8.0,7.0,16.0,6.8,37.8 ,41.26,13.4,7.2,7.1,32.1,8.5,48.40,8.24,56.64,32.08,32.08,64.16,21.92,8.00,29.92,48.12,8.00,56.12,16.00,8.00,24.00,16.00,15.00,31.00,48.00,8.00,56.00,32.00,8.00,40.00,16.00,8.00,24.00
830,5.70,438.46,0.20,8.95,688.46,0.23,507.72,455.94,14.6,8.0,7.0,8.0,8.9,31.9 ,14.6,8.0,7.0,16.0,6.8,37.8 ,42.11,14.0,7.2,7.1,32.1,8.6,48.56,8.24,56.80,32.08,32.08,64.16,22.24,8.00,30.24,48.12,8.00,56.12,16.00,8.00,24.00,16.00,16.12,32.12,48.00,8.00,56.00,32.00,8.00,40.00,16.00,8.00,24.00
840,5.70,438.46,0.20,8.95,688.46,0.23,507.72,453.48,14.6,8.0,7.0,8.0,8.7,31.7 ,14.6,8.0,7.0,16.0,6.8,37.8 ,42.34,13.5,7.2,7.0,32.1,8.6,48.16,8.24,56.40,32.08,32.08,64.16,22.48,8.00,30.48,48.12,8.00,56.12,16.00,8.00,24.00,16.00,15.50,31.50,48.00,8.00,56.00,32.00,8.00,40.00,16.00,8.00,24.00
850,5.70,438.46,0.20,8.95,688.46,0.23,507.72,448.80,14.6,8.0,7.0,8.0,8.6,31.6 ,14.6,8.0,7.0,16.0,6.8,37.8 ,42.78,13.9,7.2,7.1,32.1,8.8,48.24,8.24,56.48,32.08,32.08,64.16,23.04,8.00,31.04,48.12,8.00,56.12,16.00,8.00,24.00,16.00,15.12,31.12,48.00,8.00,56.00,32.00,8.00,40.00,16.00,8.00,24.00
860,5.70,438.46,0.20,8.95,688.46,0.23,507.72,452.44,14.6,8.0,7.0,8.0,8.4,31.4 ,14.6,8.0,7.0,16.0,6.8,37.8 ,42.44,13.2,7.2,7.1,32.1,8.8,48.48,8.24,56.72,32.08,32.08,64.16,22.96,8.00,30.96,48.12,8.00,56.12,16.00,8.00,24.00,16.00,14.37,30.37,48.00,8.00,56.00,32.00,8.00,40.00,16.00,8.00,24.00
870,5.70,438.46,0.20,8.95,688.46,0.23,507.72,450.12,14.6,8.0,7.0,8.0,9.6,32.6 ,14.6,8.0,7.0,16.0,6.8,37.8 ,42.66,13.9,7.2,7.1,32.1,8.9,48.48,8.24,56.72,32.08,32.08,64.16,23.36,8.00,31.36,48.12,8.00,56.12,16.00,8.00,24.00,16.00,18.62,34.62,48.00,8.00,56.00,32.00,8.00,40.00,16.00,8.00,24.00
880,5.70,438.46,0.20,8.95,688.46,0.23,507.72,444.80,14.6,8.0,7.0,8.0,9.8,32.8 ,14.6,8.0,7.0,16.0,6.8,37.8 ,43.17,13.3,7.2,7.1,32.1,9.0,48.48,8.24,56.72,32.08,32.08,64.16,23.76,8.00,31.76,48.12,8.00,56.12,16.00,8.00,24.00,16.00,19.37,35.37,48.00,8.00,56.00,32.00,8.00,40.00,16.00,8.00,24.00
890,5.70,438.46,0.20,8.95,688.46,0.23,507.72,438.52,14.6,8.0,7.0,7.8,7.7,30.5 ,14.6,8.0,7.0,16.0,6.8,37.8 ,43.78,13.5,7.2,6.9,32.1,9.0,47.04,8.24,55.28,32.08,32.08,64.16,23.84,8.00,31.84,48.12,8.00,56.12,15.50,8.00,23.50,16.50,11.50,28.00,48.00,8.00,56.00,32.00,8.00,40.00,16.00,8.00,24.00
900,5.70,438.46,0.20,8.95,688.46,0.23,507.72,446.73,14.6,8.0,7.0,6.8,7.6,29.4 ,14.6,8.0,7.0,16.0,6.8,37.8 ,42.98,12.7,7.2,6.4,32.1,9.0,42.96,8.24,51.20,32.08,32.08,64.16,23.84,8.00,31.84,48.12,8.00,56.12,13.62,8.00,21.62,18.50,8.37,26.87,48.00,8.00,56.00,32.00,8.00,40.00,16.00,8.00,24.00
910,5.70,438.46,0.20,8.95,688.46,0.23,507.72,443.47,14.6,8.0,7.0,5.1,9.9,30.0 ,14.6,8.0,7.0,16.0,6.8,37.8 ,43.29,13.8,7.2,7.1,32.1,10.2,48.40,8.24,56.64,32.08,32.08,64.16,24.40,8.00,32.40,48.12,8.00,56.12,10.25,8.00,18.25,21.87,13.12,34.99,48.00,8.00,56.00,32.00,8.00,40.00,16.00,8.00,24.00
920,5.70,438.46,0.20,8.95,688.46,0.23,507.72,439.83,14.6,8.0,7.0,5.8,9.9,30.8 ,14.6,8.0,7.0,16.0,6.8,37.8 ,43.65,13.5,7.2,7.0,32.1,10.3,48.16,8.24,56.40,32.08,32.08,64.16,24.72,8.00,32.72,48.12,8.00,56.12,11.62,8.00,19.62,20.37,15.50,35.87,48.00,8.00,56.00,32.00,8.00,40.00,16.00,8.00,24.00
930,5.70,438.46,0.20,8.95,688.46,0.23,507.72,437.83,14.6,8.0,7.0,8.0,9.2,32.2 ,14.6,8.0,7.0,16.0,6.8,37.8 ,43.85,13.9,7.2,7.1,32.1,10.4,48.40,8.24,56.64,32.08,32.08,64.16,24.96,8.00,32.96,48.12,8.00,56.12,16.00,8.00,24.00,16.00,17.37,33.37,48.00,8.00,56.00,32.00,8.00,40.00,16.00,8.00,24.00
940,5.70,438.46,0.20,8.95,688.46,0.23,507.72,441.69,14.6,8.0,7.0,6.5,7.8,29.3 ,14.6,8.0,7.0,16.0,6.8,37.8 ,43.47,13.4,7.2,7.1,32.1,10.5,48.40,8.24,56.64,32.08,32.08,64.16,25.20,8.00,33.20,48.12,8.00,56.12,13.00,8.00,21.00,19.12,8.50,27.62,48.00,8.00,56.00,32.00,8.00,40.00,16.00,8.00,24.00
950,5.70,438.46,0.20,8.95,688.46,0.23,507.72,438.89,14.6,8.0,7.0,5.0,8.9,29.0 ,14.6,8.0,7.0,16.0,6.8,37.8 ,43.75,13.8,7.2,7.1,32.1,10.5,48.40,8.24,56.64,32.08,32.08,64.16,25.36,8.00,33.36,48.12,8.00,56.12,10.12,8.00,18.12,22.00,9.50,31.50,48.00,8.00,56.00,32.00,8.00,40.00,16.00,8.00,24.00
960,5.70,438.46,0.20,5.39,414.61,0.33,440.18,439.79,14.6,8.0,5.0,8.0,8.7,29.8 ,14.6,8.0,7.0,16.0,12.6,43.6 ,43.66,13.1,7.2,6.3,32.1,10.6,42.16,8.24,50.40,32.08,32.08,64.16,25.36,8.00,33.36,32.12,8.00,40.12,16.00,8.00,24.00,16.00,15.62,31.62,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
970,5.70,438.46,0.20,5.39,414.61,0.33,440.18,434.15,14.6,8.0,7.0,4.5,10.6,30.2 ,14.6,8.0,7.0,16.0,12.6,43.6 ,44.22,13.7,7.2,7.1,32.1,10.7,48.40,8.24,56.64,32.08,32.08,64.16,25.84,8.00,33.84,48.12,8.00,56.12,9.00,8.00,17.00,23.00,14.62,37.62,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
980,5.68,436.92,0.20,5.39,414.61,0.33,440.18,434.82,14.6,8.0,7.0,4.0,12.6,31.6 ,14.6,8.0,7.0,16.0,12.6,43.6 ,44.16,13.4,7.2,7.1,32.1,10.8,48.40,8.24,56.64,32.08,32.08,64.16,26.08,8.00,34.08,48.12,8.00,56.12,.12,8.00,8.12,32.12,7.87,39.99,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
990,5.68,436.92,0.20,5.39,414.61,0.33,440.18,431.76,14.6,8.0,7.0,4.0,12.6,31.6 ,14.6,8.0,7.0,16.0,12.6,43.6 ,44.47,13.9,7.2,7.1,32.1,10.8,48.40,8.24,56.64,32.08,32.08,64.16,26.16,8.00,34.16,48.12,8.00,56.12,.12,8.00,8.12,32.12,7.87,39.99,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
1000,5.68,436.92,0.20,5.39,414.61,0.33,440.18,425.34,14.6,8.0,7.0,4.0,12.8,31.8 ,14.6,8.0,7.0,16.0,12.6,43.6 ,45.14,13.9,7.2,7.1,32.1,10.9,48.32,8.24,56.56,32.08,32.08,64.16,26.56,8.00,34.56,48.12,8.00,56.12,0,8.00,8.00,32.25,8.12,40.37,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
1010,5.68,436.92,0.20,5.39,414.61,0.33,440.18,428.81,14.6,8.0,7.0,4.0,12.7,31.7 ,14.6,8.0,7.0,16.0,12.6,43.6 ,44.78,14.7,7.2,7.1,32.1,10.9,48.40,8.24,56.64,32.08,32.08,64.16,26.64,8.00,34.64,48.12,8.00,56.12,0,8.00,8.00,32.25,8.00,40.25,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
1020,5.68,436.92,0.20,5.39,414.61,0.33,440.18,423.12,14.6,8.0,7.0,4.0,12.7,31.7 ,14.6,8.0,7.0,16.0,12.6,43.6 ,45.38,14.6,7.2,6.9,32.1,11.0,46.64,8.16,54.80,32.08,32.08,64.16,26.80,8.00,34.80,48.12,8.00,56.12,0,8.00,8.00,32.25,8.00,40.25,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
1030,5.70,438.46,0.20,5.39,414.61,0.33,440.18,414.37,14.6,8.0,7.0,4.0,12.7,31.7 ,14.6,8.0,7.0,16.0,12.6,43.6 ,46.34,15.0,7.2,7.1,32.1,11.1,48.56,8.24,56.80,32.08,32.08,64.16,27.12,8.00,35.12,48.12,8.00,56.12,0,8.00,8.00,32.00,8.00,40.00,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
1040,5.70,438.46,0.20,5.39,414.61,0.33,440.18,426.45,14.6,8.0,7.0,4.0,12.7,31.7 ,14.6,8.0,7.0,16.0,12.6,43.6 ,45.02,14.2,7.2,7.1,32.1,11.1,48.48,8.16,56.64,32.08,32.08,64.16,27.28,8.00,35.28,48.12,8.00,56.12,0,8.00,8.00,32.00,8.00,40.00,48.00,8.00,56.00,32.00,8.00,40.00,32.00,8.00,40.00
