N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,1048576,3.553050,L3 10 10 10 16 44237 10,21474836480,536870912,6.04,151.10,131.36,.01,0,0,0,186108.00,184213.00,.01,0,370321.00
20,65536,2.261482,L3 20 20 20 16 22118 20,15288238080,382205952,6.75,169.00,114.96,19.97,8.92,0,0,118018.00,116277.00,28.89,0,234295.00
30,32768,3.312964,L3 30 30 30 16 14745 30,28772925440,719323136,8.68,217.12,87.60,24.25,8.72,16.89,7.77,173076.00,171466.00,32.97,24.66,344542.00
40,8192,2.199153,L3 40 40 40 16 11059 40,17980456960,449511424,8.17,204.40,92.00,35.21,8.52,18.30,8.45,113390.00,112762.00,43.73,26.75,226152.00
50,8192,3.926779,L3 50 50 50 16 8847 50,36238786560,905969664,9.22,230.71,83.60,34.50,8.42,17.98,8.35,204829.00,201392.00,42.92,26.33,406221.00
60,4096,3.535248,L3 60 60 60 16 7373 60,31967150080,799178752,9.04,226.05,83.60,34.10,8.30,18.04,8.25,183841.00,182667.00,42.40,26.29,366508.00
70,2048,2.675913,L3 70 70 70 16 6319 70,25758269440,643956736,9.62,240.64,80.00,33.81,8.26,19.39,8.24,137436.00,136890.00,42.07,27.63,274326.00
80,1024,2.086627,L3 80 80 80 16 5529 80,19437649920,485941248,9.31,232.88,80.00,34.22,8.23,19.69,8.21,108189.00,107795.00,42.45,27.90,215984.00
90,1024,3.526162,L3 90 90 90 16 4915 90,27913093120,697827328,7.91,197.89,96.80,33.43,8.20,24.64,8.18,370858.01,411593.00,41.63,32.82,782451.01
100,1024,3.995023,L3 100 100 100 16 4424 100,38551224320,963780608,9.64,241.24,76.64,33.21,8.17,31.20,8.14,11180600.72,15369505.00,41.38,39.34,26550105.72
110,512,2.647550,L3 110 110 110 16 4021 110,25798901760,644972544,9.74,243.61,76.64,33.12,8.16,31.18,8.12,45975055.55,57683117.00,41.28,39.30,103658172.55
120,512,3.706185,L3 120 120 120 16 3686 120,33649295360,841232384,9.07,226.98,83.60,33.03,8.14,33.10,8.14,104120475.90,106763171.00,41.17,41.24,210883646.90
130,256,2.643784,L3 130 130 130 16 3403 130,21474836480,536870912,8.12,203.06,92.00,33.00,8.13,32.98,8.11,69723097.29,68344817.00,41.13,41.09,138067914.29
140,256,3.577876,L3 140 140 140 16 3160 140,26911457280,672786432,7.52,188.03,102.16,32.89,8.13,32.99,8.11,87343581.29,85513456.00,41.02,41.10,172857037.29
150,256,3.583016,L3 150 150 150 16 2949 150,33195950080,829898752,9.26,231.61,83.60,33.25,8.11,32.86,8.08,107432867.27,105411597.00,41.36,40.94,212844464.27
160,128,2.363159,L3 160 160 160 16 2765 160,20194877440,504871936,8.54,213.64,87.60,33.81,8.11,32.81,8.10,65283179.26,64067146.00,41.92,40.91,129350325.26
170,128,2.520430,L3 170 170 170 16 2602 170,24277155840,606928896,9.62,240.80,80.00,32.79,8.12,32.86,8.08,78245506.23,76953989.00,40.91,40.94,155199495.23
180,128,2.964824,L3 180 180 180 16 2457 180,28875530240,721888256,9.73,243.48,76.64,32.69,8.09,32.75,8.08,92925519.22,91452065.00,40.78,40.83,184377584.22
190,128,3.454976,L3 190 190 190 16 2328 190,34020720640,850518016,9.84,246.16,76.64,32.72,8.11,32.75,8.08,109322472.21,107700429.00,40.83,40.83,217022901.21
200,128,3.958242,L3 200 200 200 16 2212 200,39743447040,993586176,10.03,251.01,73.60,33.38,8.15,32.71,8.07,127539514.20,125746422.00,41.53,40.78,253285936.20
210,64,2.366406,L3 210 210 210 16 2106 210,23037214720,575930368,9.73,243.37,76.64,33.07,8.08,32.59,8.07,73876479.19,72858779.00,41.15,40.66,146735258.19
220,64,2.698165,L3 220 220 220 16 2011 220,26522193920,663054848,9.82,245.74,76.64,33.34,8.32,32.69,8.07,84941510.18,83825020.00,41.66,40.76,168766530.18
