,Roofline,,,,,,,,ECM,,,,,,,,,,,,Benchmark,,,,,,Data Transfer (Benchmark),,,,,,,,,Data Transfer (Prediction CS),,,,,,,,,Data Transfer (Prediction LC),,,,,,,,
90,20.39,509.75,CPU bound,20.39,509.75,,383.16,242.80,36.1,32.0,10.4,6.5,0.0,48.9 ,36.1,32.0,10.0,6.0,0.0,48.0 ,75.78,37.3,32.7,10.4,8.2,0.0,33.36,8.24,41.60,24.40,8.16,32.56,0,0,0,33.25,8.25,41.50,17.87,8.25,26.12,0,0,0,32.00,8.00,40.00,16.00,8.00,24.00,0,0,0
100,20.39,509.75,CPU bound,20.39,509.75,,353.84,272.19,36.1,32.0,10.3,10.3,0.0,52.6 ,36.1,32.0,10.0,10.0,0.0,52.0 ,67.60,39.4,34.7,10.4,9.9,0.7,33.20,8.16,41.36,31.52,8.16,39.68,.56,.40,.96,33.12,8.12,41.24,32.87,8.12,40.99,0,0,0,32.00,8.00,40.00,32.00,8.00,40.00,0,0,0
110,20.39,509.75,CPU bound,20.39,509.75,,268.10,296.88,36.1,32.0,10.3,10.3,18.5,71.1 ,36.1,32.0,10.0,10.0,16.6,68.6 ,61.98,37.0,32.4,10.3,10.1,10.1,33.12,8.16,41.28,32.32,8.08,40.40,8.80,5.84,14.64,33.12,8.12,41.24,33.12,8.12,41.24,17.12,9.62,26.74,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
120,20.39,509.75,CPU bound,20.39,509.75,,268.10,277.55,36.1,32.0,10.3,10.3,17.0,69.6 ,36.1,32.0,10.0,10.0,16.6,68.6 ,66.29,39.1,34.1,10.3,10.3,16.4,32.96,8.16,41.12,33.04,8.16,41.20,15.52,8.16,23.68,33.00,8.12,41.12,33.00,8.12,41.12,16.37,8.12,24.49,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
130,20.39,509.75,CPU bound,20.39,509.75,,268.10,268.43,36.1,32.0,10.3,10.3,17.0,69.6 ,36.1,32.0,10.0,10.0,16.6,68.6 ,68.55,37.7,32.2,10.3,10.3,17.2,33.04,8.16,41.20,32.96,8.16,41.12,16.64,8.16,24.80,33.00,8.12,41.12,33.00,8.12,41.12,16.37,8.12,24.49,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
140,20.39,509.75,CPU bound,20.39,509.75,,268.22,239.05,36.1,32.0,10.2,10.2,17.0,69.4 ,36.1,32.0,10.0,10.0,16.6,68.6 ,76.97,38.8,33.6,10.2,10.3,17.1,32.88,8.16,41.04,32.88,8.08,40.96,16.56,8.16,24.72,32.75,8.12,40.87,32.75,8.12,40.87,16.37,8.12,24.49,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
150,20.39,509.75,CPU bound,20.39,509.75,,268.22,279.22,36.1,32.0,10.2,10.2,16.9,69.4 ,36.1,32.0,10.0,10.0,16.6,68.6 ,65.90,37.7,32.0,10.3,10.2,17.1,33.12,8.08,41.20,32.88,8.08,40.96,16.56,8.16,24.72,32.75,8.12,40.87,32.75,8.12,40.87,16.37,8.12,24.49,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
160,20.39,509.75,CPU bound,20.39,509.75,,268.10,257.41,36.1,32.0,10.2,10.2,16.9,69.3 ,36.1,32.0,10.0,10.0,16.6,68.6 ,71.48,38.9,33.3,10.4,10.2,17.1,33.44,8.08,41.52,32.80,8.08,40.88,16.56,8.16,24.72,32.75,8.12,40.87,32.75,8.12,40.87,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
170,20.39,509.75,CPU bound,20.39,509.75,,268.10,295.13,36.1,32.0,10.2,10.2,16.9,69.2 ,36.1,32.0,10.0,10.0,16.6,68.6 ,62.34,37.5,31.9,10.2,10.2,17.0,32.80,8.08,40.88,32.80,8.08,40.88,16.48,8.08,24.56,32.62,8.12,40.74,32.62,8.12,40.74,16.25,8.00,24.25,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
180,20.39,509.75,CPU bound,20.39,509.75,,268.10,276.63,36.1,32.0,10.2,10.2,16.9,69.2 ,36.1,32.0,10.0,10.0,16.6,68.6 ,66.52,39.0,33.0,10.2,10.2,17.0,32.72,8.08,40.80,32.72,8.08,40.80,16.48,8.08,24.56,32.62,8.12,40.74,32.62,8.12,40.74,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
190,20.39,509.75,CPU bound,20.39,509.75,,268.10,297.40,36.1,32.0,10.2,10.2,16.9,69.2 ,36.1,32.0,10.0,10.0,16.6,68.6 ,61.87,37.5,31.8,10.2,10.2,17.0,32.72,8.08,40.80,32.72,8.08,40.80,16.40,8.08,24.48,32.62,8.12,40.74,32.62,8.12,40.74,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
200,20.39,509.75,CPU bound,20.39,509.75,,268.22,247.82,36.1,32.0,10.2,10.2,16.9,69.2 ,36.1,32.0,10.0,10.0,16.6,68.6 ,74.25,38.5,32.8,10.3,10.2,17.0,33.20,8.08,41.28,32.72,8.08,40.80,16.40,8.08,24.48,32.62,8.12,40.74,32.62,8.12,40.74,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
210,20.39,509.75,CPU bound,20.39,509.75,,268.22,300.42,36.1,32.0,10.2,10.2,16.9,69.2 ,36.1,32.0,10.0,10.0,16.6,68.6 ,61.25,37.3,31.7,10.3,10.2,17.0,32.96,8.08,41.04,32.56,8.08,40.64,16.40,8.08,24.48,32.62,8.12,40.74,32.62,8.12,40.74,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
220,20.39,509.75,CPU bound,20.39,509.75,,268.22,248.24,36.1,32.0,10.1,10.1,16.9,69.2 ,36.1,32.0,10.0,10.0,16.6,68.6 ,74.12,38.4,32.7,10.5,10.2,17.0,33.52,8.48,42.00,32.64,8.08,40.72,16.40,8.08,24.48,32.50,8.12,40.62,32.50,8.12,40.62,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
230,20.39,509.75,CPU bound,20.39,509.75,,268.22,295.69,36.1,32.0,10.1,10.1,16.8,69.0 ,36.1,32.0,10.0,10.0,16.6,68.6 ,62.23,37.2,31.7,10.5,10.1,17.0,33.84,8.08,41.92,32.56,8.08,40.64,16.40,8.08,24.48,32.37,8.12,40.49,32.37,8.00,40.37,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
240,20.39,509.75,CPU bound,20.39,509.75,,268.22,268.50,36.1,32.0,10.1,10.1,16.8,69.0 ,36.1,32.0,10.0,10.0,16.6,68.6 ,68.53,38.5,32.5,10.5,10.1,17.0,33.60,8.24,41.84,32.56,8.08,40.64,16.40,8.08,24.48,32.37,8.12,40.49,32.37,8.12,40.49,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
250,20.39,509.75,CPU bound,20.39,509.75,,268.22,275.51,36.1,32.0,10.1,10.2,16.8,69.1 ,36.1,32.0,10.0,10.0,16.6,68.6 ,66.79,37.3,31.6,10.3,10.2,16.9,33.04,8.08,41.12,32.56,8.08,40.64,16.32,8.08,24.40,32.50,8.12,40.62,32.50,8.12,40.62,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
260,20.39,509.75,CPU bound,20.39,509.75,,268.10,260.20,36.1,32.0,10.1,10.1,16.9,69.2 ,36.1,32.0,10.0,10.0,16.6,68.6 ,70.71,38.5,32.4,10.5,10.2,16.9,33.84,8.08,41.92,32.56,8.08,40.64,16.32,8.08,24.40,32.50,8.12,40.62,32.50,8.12,40.62,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
270,20.39,509.75,CPU bound,20.39,509.75,,268.22,296.59,36.1,32.0,10.1,10.2,16.8,69.1 ,36.1,32.0,10.0,10.0,16.6,68.6 ,62.04,37.5,31.6,10.9,10.1,16.9,35.52,8.08,43.60,32.56,8.08,40.64,16.32,8.08,24.40,32.50,8.00,40.50,32.50,8.12,40.62,16.25,8.00,24.25,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
280,20.39,509.75,CPU bound,20.39,509.75,,268.10,286.48,36.1,32.0,10.1,10.1,16.8,69.0 ,36.1,32.0,10.0,10.0,16.6,68.6 ,64.23,38.2,32.3,10.4,10.1,16.9,33.68,8.08,41.76,32.48,8.08,40.56,16.32,8.08,24.40,32.37,8.00,40.37,32.37,8.00,40.37,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
290,20.39,509.75,CPU bound,20.39,509.75,,268.10,276.70,36.1,32.0,10.1,10.1,16.8,69.0 ,36.1,32.0,10.0,10.0,16.6,68.6 ,66.50,37.2,31.5,11.7,10.1,16.9,38.80,8.08,46.88,32.40,8.08,40.48,16.32,8.08,24.40,32.37,8.00,40.37,32.37,8.00,40.37,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
300,20.39,509.75,CPU bound,20.39,509.75,,268.22,268.42,36.1,32.0,10.1,10.2,16.8,69.1 ,36.1,32.0,10.0,10.0,16.6,68.6 ,68.55,38.0,32.2,11.4,10.1,16.9,37.68,8.08,45.76,32.48,8.08,40.56,16.32,8.08,24.40,32.50,8.00,40.50,32.50,8.12,40.62,16.25,8.00,24.25,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
310,20.39,509.75,CPU bound,20.39,509.75,,268.22,296.31,36.1,32.0,10.1,10.1,16.8,69.0 ,36.1,32.0,10.0,10.0,16.6,68.6 ,62.10,37.5,31.5,11.2,10.1,16.9,36.80,8.16,44.96,32.40,8.08,40.48,16.32,8.08,24.40,32.37,8.00,40.37,32.37,8.00,40.37,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
320,20.39,509.75,CPU bound,20.39,509.75,,268.10,253.66,36.1,32.0,10.1,10.1,16.8,69.0 ,36.1,32.0,10.0,10.0,16.6,68.6 ,72.54,38.4,32.1,10.9,10.1,16.9,35.52,8.16,43.68,32.40,8.08,40.48,16.32,8.08,24.40,32.37,8.00,40.37,32.37,8.00,40.37,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
330,20.39,509.75,CPU bound,20.39,509.75,,268.10,297.19,36.1,32.0,10.1,10.1,16.8,69.0 ,36.1,32.0,10.0,10.0,16.6,68.6 ,61.91,37.5,31.5,11.2,10.1,16.9,36.88,8.16,45.04,32.40,8.08,40.48,16.24,8.08,24.32,32.37,8.00,40.37,32.37,8.12,40.49,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
340,20.39,509.75,CPU bound,20.39,509.75,,268.10,269.76,36.1,32.0,10.1,10.0,16.7,68.8 ,36.1,32.0,10.0,10.0,16.6,68.6 ,68.21,37.9,32.1,11.4,10.1,16.9,37.36,8.08,45.44,32.40,8.00,40.40,16.24,8.08,24.32,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
350,20.39,509.75,CPU bound,20.39,509.75,,268.10,269.13,36.1,32.0,10.1,10.1,16.8,69.0 ,36.1,32.0,10.0,10.0,16.6,68.6 ,68.37,37.2,31.4,11.5,10.1,16.9,38.00,8.16,46.16,32.32,8.00,40.32,16.24,8.08,24.32,32.37,8.00,40.37,32.37,8.00,40.37,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
360,20.39,509.75,CPU bound,20.39,509.75,,268.10,269.83,36.1,32.0,10.1,10.1,16.8,69.0 ,36.1,32.0,10.0,10.0,16.6,68.6 ,68.19,38.1,32.0,11.9,10.1,16.9,39.60,8.24,47.84,32.32,8.00,40.32,16.24,8.08,24.32,32.37,8.00,40.37,32.37,8.00,40.37,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
370,20.39,509.75,CPU bound,20.39,509.75,,268.10,274.69,36.1,32.0,10.1,10.1,16.7,68.8 ,36.1,32.0,10.0,10.0,16.6,68.6 ,66.98,37.1,31.4,11.8,10.1,16.9,39.04,8.24,47.28,32.32,8.08,40.40,16.24,8.08,24.32,32.12,8.00,40.12,32.12,8.00,40.12,16.12,7.87,23.99,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
380,20.39,509.75,CPU bound,20.39,509.75,,268.22,285.84,36.1,32.0,10.1,10.1,16.6,68.8 ,36.1,32.0,10.0,10.0,16.6,68.6 ,64.37,38.0,32.0,12.3,10.1,16.9,41.04,8.16,49.20,32.32,8.00,40.32,16.24,8.08,24.32,32.37,8.00,40.37,32.37,8.00,40.37,16.12,7.75,23.87,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
390,20.39,509.75,CPU bound,20.39,509.75,,268.22,272.91,36.1,32.0,10.1,10.0,17.0,69.1 ,36.1,32.0,10.0,10.0,16.6,68.6 ,67.42,37.6,31.4,11.9,10.1,16.9,39.52,8.24,47.76,32.32,8.00,40.32,16.24,8.08,24.32,32.12,8.00,40.12,32.12,8.00,40.12,16.12,8.50,24.62,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
400,20.39,509.75,CPU bound,20.39,509.75,,268.22,245.15,36.1,32.0,10.1,10.1,16.7,68.9 ,36.1,32.0,10.0,10.0,16.6,68.6 ,75.06,38.0,31.9,14.7,10.1,16.9,50.56,8.24,58.80,32.32,8.00,40.32,16.32,8.08,24.40,32.37,8.00,40.37,32.37,8.00,40.37,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
410,20.39,509.75,CPU bound,16.17,404.25,0.45,228.28,270.93,36.1,32.0,10.1,10.1,16.8,69.0 ,36.1,32.0,22.0,10.0,16.6,80.6 ,67.91,37.6,31.4,14.0,10.1,16.9,47.76,8.32,56.08,32.32,8.00,40.32,16.32,8.08,24.40,32.37,8.00,40.37,32.37,8.00,40.37,16.12,8.00,24.12,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
420,20.39,509.75,CPU bound,16.17,404.25,0.45,228.28,284.01,36.1,32.0,12.1,10.0,16.7,70.8 ,36.1,32.0,22.0,10.0,16.6,80.6 ,64.79,38.1,31.9,14.7,10.1,16.9,50.24,8.32,58.56,32.32,8.00,40.32,16.32,8.08,24.40,40.25,8.00,48.25,32.12,8.00,40.12,16.12,8.00,24.12,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
430,20.39,509.75,CPU bound,16.17,404.25,0.45,228.28,265.56,36.1,32.0,10.0,10.0,16.6,68.7 ,36.1,32.0,22.0,10.0,16.6,80.6 ,69.29,37.6,31.4,12.8,10.1,16.9,42.80,8.24,51.04,32.24,8.00,40.24,16.32,8.08,24.40,32.12,8.00,40.12,32.12,8.00,40.12,16.12,7.87,23.99,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
440,20.39,509.75,CPU bound,16.17,404.25,0.45,228.28,238.75,36.1,32.0,10.1,10.1,16.8,69.0 ,36.1,32.0,22.0,10.0,16.6,80.6 ,77.07,37.6,31.8,12.1,10.1,16.9,40.24,8.24,48.48,32.32,8.00,40.32,16.40,8.08,24.48,32.37,8.00,40.37,32.37,8.00,40.37,16.12,8.00,24.12,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
450,20.39,509.75,CPU bound,16.17,404.25,0.45,228.18,274.13,36.1,32.0,14.1,10.0,16.8,72.9 ,36.1,32.0,22.0,10.0,16.6,80.6 ,67.12,37.8,31.3,14.6,10.1,17.0,50.08,8.32,58.40,32.24,8.00,40.24,16.40,8.08,24.48,48.25,8.00,56.25,32.12,8.00,40.12,16.12,8.12,24.24,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
460,17.71,442.75,0.50,16.17,404.25,0.45,228.28,269.60,36.1,32.0,20.1,10.0,16.8,78.9 ,36.1,32.0,22.0,10.0,16.6,80.6 ,68.25,37.9,31.8,20.9,10.1,17.0,75.44,8.32,83.76,32.24,8.00,40.24,16.40,8.08,24.48,72.37,8.00,80.37,32.12,8.00,40.12,16.12,8.12,24.24,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
470,19.68,492.00,0.55,16.17,404.25,0.45,228.18,268.65,36.1,32.0,18.1,10.0,16.7,76.9 ,36.1,32.0,22.0,10.0,16.6,80.6 ,68.49,37.4,31.3,16.8,10.1,17.0,59.04,8.32,67.36,32.24,8.00,40.24,16.48,8.08,24.56,64.25,8.00,72.25,32.12,8.00,40.12,16.12,8.12,24.24,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
480,20.39,509.75,CPU bound,16.17,404.25,0.45,228.18,233.99,36.1,32.0,10.0,10.0,16.7,68.8 ,36.1,32.0,22.0,10.0,16.6,80.6 ,78.63,38.0,31.8,11.0,10.1,17.0,35.84,8.16,44.00,32.24,8.00,40.24,16.56,8.08,24.64,32.12,8.00,40.12,32.12,8.00,40.12,16.12,8.00,24.12,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
490,20.39,509.75,CPU bound,16.17,404.25,0.45,228.28,196.73,36.1,32.0,14.1,10.0,16.8,72.9 ,36.1,32.0,22.0,10.0,16.6,80.6 ,93.53,37.5,31.3,16.3,10.1,17.1,56.72,8.32,65.04,32.32,8.00,40.32,16.56,8.08,24.64,48.25,8.00,56.25,32.12,8.00,40.12,16.12,8.12,24.24,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
500,16.11,402.75,0.45,16.17,404.25,0.45,228.18,258.24,36.1,32.0,22.1,10.0,16.7,80.8 ,36.1,32.0,22.0,10.0,16.6,80.6 ,71.25,38.9,31.7,16.3,10.1,17.2,56.80,8.32,65.12,32.24,8.00,40.24,16.72,8.08,24.80,80.37,8.00,88.37,32.12,8.00,40.12,16.12,8.00,24.12,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
510,20.39,509.75,CPU bound,16.17,404.25,0.45,228.18,183.49,36.1,32.0,16.1,10.1,16.8,75.0 ,36.1,32.0,22.0,10.0,16.6,80.6 ,100.28,37.5,31.3,21.9,10.1,17.1,79.28,8.48,87.76,32.32,8.00,40.32,16.64,8.08,24.72,56.37,8.00,64.37,32.37,8.00,40.37,16.12,8.00,24.12,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
520,16.11,402.75,0.45,16.17,404.25,0.45,228.28,234.19,36.1,32.0,22.1,10.1,16.9,81.1 ,36.1,32.0,22.0,10.0,16.6,80.6 ,78.57,37.8,31.7,22.4,10.1,17.3,81.36,8.32,89.68,32.24,8.00,40.24,16.88,8.08,24.96,80.25,8.00,88.25,32.37,8.00,40.37,16.12,8.25,24.37,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
530,16.11,402.75,0.45,16.17,404.25,0.45,228.18,263.86,36.1,32.0,22.1,10.0,16.8,80.9 ,36.1,32.0,22.0,10.0,16.6,80.6 ,69.73,37.7,31.3,22.4,10.1,17.5,81.52,8.32,89.84,32.24,8.00,40.24,17.12,8.08,25.20,80.25,8.00,88.25,32.12,8.00,40.12,16.00,8.12,24.12,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
540,16.11,402.75,0.45,16.17,404.25,0.45,228.18,270.72,36.1,32.0,22.1,10.0,16.5,80.6 ,36.1,32.0,22.0,10.0,16.6,80.6 ,67.97,37.9,31.7,22.5,10.1,17.5,81.60,8.24,89.84,32.24,8.00,40.24,17.20,8.08,25.28,80.25,8.00,88.25,32.12,8.00,40.12,16.00,7.75,23.75,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
550,16.11,402.75,0.45,16.17,404.25,0.45,228.28,263.30,36.1,32.0,22.1,10.0,16.9,81.0 ,36.1,32.0,22.0,10.0,16.6,80.6 ,69.88,37.6,31.3,22.4,10.1,17.7,81.44,8.24,89.68,32.24,8.00,40.24,17.44,8.08,25.52,80.25,8.00,88.25,32.12,8.00,40.12,16.00,8.25,24.25,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
560,16.11,402.75,0.45,16.17,404.25,0.45,228.28,236.41,36.1,32.0,22.1,10.1,16.9,81.1 ,36.1,32.0,22.0,10.0,16.6,80.6 ,77.83,37.8,31.6,22.7,10.1,17.8,82.72,8.24,90.96,32.32,8.00,40.32,17.60,8.08,25.68,80.25,8.00,88.25,32.37,8.00,40.37,16.12,8.25,24.37,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
570,16.11,402.75,0.45,16.17,404.25,0.45,228.18,267.46,36.1,32.0,22.1,10.1,16.9,81.1 ,36.1,32.0,22.0,10.0,16.6,80.6 ,68.80,37.7,31.3,22.4,10.1,18.1,81.20,8.24,89.44,32.24,8.00,40.24,18.00,8.08,26.08,80.25,8.00,88.25,32.37,8.00,40.37,16.12,8.25,24.37,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
580,16.11,402.75,0.45,16.17,404.25,0.45,228.18,256.23,36.1,32.0,22.1,10.1,16.9,81.1 ,36.1,32.0,22.0,10.0,16.6,80.6 ,71.81,37.9,31.6,22.5,10.1,18.4,81.84,8.24,90.08,32.24,8.00,40.24,18.48,8.08,26.56,80.25,8.00,88.25,32.37,8.00,40.37,16.12,8.25,24.37,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
590,16.12,403.00,0.45,16.17,404.25,0.45,228.28,264.85,36.1,32.0,22.1,10.0,16.8,80.9 ,36.1,32.0,22.0,10.0,16.6,80.6 ,69.47,37.5,31.3,22.5,10.1,18.5,81.52,8.24,89.76,32.24,8.00,40.24,18.64,8.08,26.72,80.25,8.00,88.25,32.12,8.00,40.12,16.00,8.12,24.12,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
600,16.12,403.00,0.45,16.17,404.25,0.45,228.18,236.58,36.1,32.0,22.1,10.0,16.7,80.8 ,36.1,32.0,22.0,10.0,16.6,80.6 ,77.77,37.8,31.6,22.5,10.1,18.9,81.60,8.24,89.84,32.24,8.00,40.24,19.28,8.08,27.36,80.25,8.00,88.25,32.12,8.00,40.12,16.00,8.00,24.00,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
610,16.12,403.00,0.45,16.17,404.25,0.45,228.18,258.72,36.1,32.0,22.1,10.0,16.8,80.9 ,36.1,32.0,22.0,10.0,16.6,80.6 ,71.12,38.4,31.9,22.4,10.1,19.0,81.28,8.24,89.52,32.16,8.00,40.16,19.36,8.08,27.44,80.25,8.00,88.25,32.12,8.00,40.12,16.00,8.12,24.12,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
620,16.12,403.00,0.45,16.17,404.25,0.45,228.18,230.52,36.1,32.0,22.1,10.0,16.7,80.8 ,36.1,32.0,22.0,10.0,16.6,80.6 ,79.82,38.6,32.2,22.4,10.1,19.0,81.20,8.24,89.44,32.16,8.00,40.16,19.44,8.08,27.52,80.25,8.00,88.25,32.12,8.00,40.12,16.00,8.00,24.00,80.00,8.00,88.00,32.00,8.00,40.00,16.00,8.00,24.00
