N,threads,iterations,time,blocking factor,flop,lup,Gflop/s,Gflop/s (Roofline),Mlup/s,Mlup/s (Roofline),cy/CL,cy/CL (ECM),MLUP/s (ECM),l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
1010,1,likwid-perfctr,39.0756,,368482900000.0000,9217543200.0000,9.43,14.12,235.89,353.00,78.00,90.00,204.44,0,0,0,0,0,0
1010,2,likwid-perfctr,20.9178,,368571600000.0000,9217637700.0000,17.62,22.85,440.66,571.25,41.76,46.88,392.49,0,0,0,0,0,0
1010,3,likwid-perfctr,15.5744,,368646000000.0000,9217708600.0000,23.67,26.61,591.85,665.25,31.09,34.80,528.73,0,0,0,0,0,0
1010,4,likwid-perfctr,13.6006,,368576200000.0000,9217670600.0000,27.10,27.68,677.74,692.00,27.15,29.78,617.86,0,0,0,0,0,0
1010,5,likwid-perfctr,13.3999,,368631200000.0000,9217791200.0000,27.51,28.18,687.90,704.50,26.75,27.08,679.46,0,0,0,0,0,0
1010,6,likwid-perfctr,13.4067,,368684200000.0000,9217776500.0000,27.50,28.14,687.55,703.50,26.76,26.00,707.69,0,0,0,0,0,0
1010,7,likwid-perfctr,13.3138,,368659100000.0000,9217676200.0000,27.69,28.31,692.34,707.75,26.58,26.00,707.69,0,0,0,0,0,0
1010,8,likwid-perfctr,11.6012,,368686100000.0000,9217733400.0000,31.78,32.16,794.55,804.00,23.16,22.75,808.79,0,0,0,0,0,0
1010,9,likwid-perfctr,13.3961,,368660600000.0000,9217722400.0000,27.52,36.51,688.09,912.75,26.74,20.22,909.99,0,0,0,0,0,0
1010,10,likwid-perfctr,11.0012,,368650200000.0000,9217685400.0000,33.51,40.45,837.88,1011.25,21.96,18.20,1010.98,0,0,0,0,0,0
1010,11,likwid-perfctr,11.3627,,368605900000.0000,9217763100.0000,32.44,44.73,811.23,1118.25,22.68,16.54,1112.45,0,0,0,0,0,0
1010,12,likwid-perfctr,9.7212,,368627900000.0000,9217739000.0000,37.92,48.49,948.21,1212.25,19.40,15.16,1213.72,0,0,0,0,0,0
1010,13,likwid-perfctr,12.7431,,368657800000.0000,9217721300.0000,28.93,52.52,723.35,1313.00,25.44,14.00,1314.28,0,0,0,0,0,0
1010,14,likwid-perfctr,8.0443,,368670200000.0000,9217722000.0000,45.83,56.11,1145.87,1402.75,16.06,13.00,1415.38,0,0,0,0,0,0
