N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,1048576,2.574546,,6979321856,536870912,2.70,208.52,92.00,114.03,16.06,.01,0,812367.00,344787.00,130.09,.01,1157154.00
20,131072,3.063068,,9937354752,764411904,3.24,249.55,76.64,90.19,9.83,92.22,9.41,956098.00,409292.00,100.02,101.63,1365390.00
30,32768,2.327587,,9351200768,719323136,4.01,309.04,61.28,97.09,8.90,84.77,8.77,727242.00,310885.00,105.99,93.54,1038127.00
40,16384,3.579233,,11687297024,899022848,3.26,251.17,76.64,104.01,9.22,84.02,8.54,1116525.00,478696.00,113.23,92.56,1595221.00
50,8192,2.796911,,11777605632,905969664,4.20,323.91,57.44,93.74,8.43,85.75,8.37,901233.00,374788.00,102.17,94.12,1276021.00
60,4096,2.678197,,10389323776,799178752,3.87,298.39,63.44,92.91,8.37,90.58,8.30,18767851.00,522308.00,101.28,98.88,19290159.00
70,2048,2.930742,,8371437568,643956736,2.85,219.72,87.60,92.38,8.28,91.72,8.26,203079088.00,8390893.00,100.66,99.98,211469981.00
80,1024,3.453022,,6317236224,485941248,1.82,140.72,141.52,98.83,8.81,91.71,8.16,444106863.00,42468514.00,107.64,99.87,486575377.00
90,512,2.609785,,4535877632,348913664,1.73,133.69,141.52,91.74,8.27,91.08,8.19,399059868.00,44286196.00,100.01,99.27,443346064.00
100,512,3.665439,,6264573952,481890304,1.70,131.46,141.52,91.25,8.18,90.64,8.12,561933435.00,62072544.00,99.43,98.76,624005979.00
110,256,2.443243,,4192321536,322486272,1.71,131.98,141.52,91.10,8.17,90.42,8.12,375254020.00,41343983.03,99.27,98.54,416598003.03
120,256,3.275682,,5468010496,420616192,1.66,128.40,153.28,98.48,8.73,90.28,8.11,488096387.00,53838725.03,107.21,98.39,541935112.03
130,128,2.027314,,3489660928,268435456,1.71,132.40,153.28,92.94,8.44,90.01,8.10,310768021.00,34305883.03,101.38,98.11,345073904.03
140,128,2.544992,,4373111808,336393216,1.71,132.17,153.28,90.73,8.13,89.86,8.06,388786189.00,42925359.03,98.86,97.92,431711548.03
150,128,3.156350,,5394341888,414949376,1.70,131.46,153.28,91.46,8.19,89.85,8.08,478768456.00,52918075.03,99.65,97.93,531686531.03
160,64,2.070951,,3281667584,252435968,1.58,121.89,153.28,106.62,8.93,91.20,8.13,291221348.00,32173652.03,115.55,99.33,323395000.03
170,64,2.242521,,3945037824,303464448,1.75,135.32,141.52,90.54,8.12,89.54,8.05,349234498.00,38632963.03,98.66,97.59,387867461.03
180,64,2.694783,,4692273664,360944128,1.74,133.94,141.52,90.84,8.13,89.43,8.03,414871849.00,45915130.03,98.97,97.46,460786979.03
190,64,3.153961,,5528367104,425259008,1.75,134.83,141.52,90.76,8.25,89.40,8.05,488684739.00,54067650.03,99.01,97.45,542752389.03
200,64,3.807229,,6458310144,496793088,1.69,130.48,153.28,97.87,8.68,89.40,8.04,570197662.00,63138643.03,106.55,97.44,633336305.03
210,32,2.175430,,3743547392,287965184,1.71,132.36,153.28,90.72,8.20,89.53,8.01,330505681.00,36573457.03,98.92,97.54,367079138.03
220,32,2.458775,,4309856512,331527424,1.74,134.83,141.52,90.57,8.26,89.22,8.02,379947868.00,42082345.03,98.83,97.24,422030213.03
230,32,2.791927,,4930578432,379275264,1.76,135.84,141.52,91.06,8.26,89.18,8.04,434452513.00,48124294.03,99.32,97.22,482576807.03
240,32,3.347684,,5608209152,431400704,1.67,128.86,153.28,95.82,8.64,89.66,8.06,494115978.00,54730119.03,104.46,97.72,548846097.03
250,32,3.602573,,6345244672,488095744,1.75,135.48,141.52,90.78,8.28,89.12,8.03,558753621.00,61884508.03,99.06,97.15,620638129.03
260,16,2.089523,,3572090496,274776192,1.70,131.49,153.28,92.02,8.39,89.15,8.05,314500642.00,34829359.03,100.41,97.20,349330001.03
270,16,2.280809,,4003757056,307981312,1.75,135.03,141.52,91.78,8.23,89.07,8.03,353255377.00,39026538.03,100.01,97.10,392281915.03
280,16,2.624740,,4468870016,343759232,1.69,130.96,153.28,98.69,8.65,89.07,8.01,393531801.00,43558188.03,107.34,97.08,437089989.03
290,16,2.854132,,4968677376,382205952,1.73,133.91,141.52,96.02,8.36,88.95,8.01,437676853.00,48409531.03,104.38,96.96,486086384.03
300,16,3.150051,,5504427136,423417472,1.74,134.41,141.52,91.91,8.47,88.93,7.99,485226784.00,53608158.03,100.38,96.92,538834942.03
310,16,3.463190,,6077367296,467489792,1.75,134.98,141.52,92.82,8.49,88.90,8.00,536149340.00,59183902.03,101.31,96.90,595333242.03
320,8,2.101215,,3344372928,257259456,1.58,122.42,167.20,106.24,8.82,89.64,8.07,296751577.00,32579307.03,115.06,97.71,329330884.03
330,8,2.116118,,3669905408,282300416,1.72,133.40,141.52,97.90,8.53,88.86,7.99,324419766.00,35726128.03,106.43,96.85,360145894.03
340,8,2.323225,,4015905088,308915776,1.72,132.96,153.28,97.47,8.67,88.83,7.98,355686358.00,39087827.03,106.14,96.81,394774185.03
350,8,2.531835,,4382995968,337153536,1.72,133.16,141.52,97.90,8.53,88.82,7.99,389318984.00,42655954.03,106.43,96.81,431974938.03
360,8,2.832028,,4771802048,367061696,1.68,129.61,153.28,98.65,8.64,88.94,8.00,426132096.00,46436315.03,107.29,96.94,472568411.03
370,8,3.027606,,5182947328,398688256,1.71,131.68,153.28,102.76,8.54,88.78,7.98,463543867.00,50392070.03,111.30,96.76,513935937.03
380,8,3.278319,,5617055808,432081216,1.71,131.79,141.52,98.46,8.69,88.75,7.99,502964234.00,54640699.03,107.15,96.74,557604933.03
