N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,1048576,2.048248,10 10 10 16 91750 10,5368709120,536870912,2.61,262.11,76.80,0,0,0,0,0,0,0,0,0
20,131072,2.191556,20 20 20 16 45875 20,7644119040,764411904,3.48,348.79,56.40,0,0,0,0,0,0,0,0,0
30,65536,3.904135,30 30 30 16 30583 30,14386462720,1438646272,3.68,368.49,53.28,0,0,0,0,0,0,0,0,0
40,16384,2.557163,40 40 40 16 22938 40,8990228480,899022848,3.51,351.56,56.40,0,0,0,0,0,0,0,0,0
50,8192,2.379282,50 50 50 16 18350 50,9059696640,905969664,3.80,380.77,51.84,0,0,0,0,0,0,0,0,0
60,4096,2.146103,60 60 60 16 15292 60,7991787520,799178752,3.72,372.38,53.28,0,0,0,0,0,0,0,0,0
70,4096,3.383287,70 70 70 16 13107 70,12879134720,1287913472,3.80,380.66,51.84,0,0,0,0,0,0,0,0,0
80,2048,2.611095,80 80 80 16 11469 80,9718824960,971882496,3.71,372.21,51.84,0,0,0,0,0,0,0,0,0
90,2048,3.917353,90 90 90 16 10194 90,13956546560,1395654656,3.56,356.27,54.80,0,0,0,0,0,0,0,0,0
100,1024,2.561556,100 100 100 16 9175 100,9637806080,963780608,3.75,376.24,51.84,0,0,0,0,0,0,0,0,0
110,1024,3.402328,110 110 110 16 8341 110,12899450880,1289945088,3.78,379.13,51.84,0,0,0,0,0,0,0,0,0
120,512,2.363385,120 120 120 16 7646 120,8412323840,841232384,3.55,355.94,54.80,0,0,0,0,0,0,0,0,0
130,512,2.832546,130 130 130 16 7058 130,10737418240,1073741824,3.78,379.07,51.84,0,0,0,0,0,0,0,0,0
140,512,3.801215,140 140 140 16 6554 140,13455728640,1345572864,3.53,353.98,54.80,0,0,0,0,0,0,0,0,0
150,256,2.360028,150 150 150 16 6117 150,8298987520,829898752,3.51,351.64,56.40,0,0,0,0,0,0,0,0,0
160,256,2.680729,160 160 160 16 5734 160,10097438720,1009743872,3.76,376.66,51.84,0,0,0,0,0,0,0,0,0
170,256,3.226730,170 170 170 16 5397 170,12138577920,1213857792,3.75,376.18,51.84,0,0,0,0,0,0,0,0,0
180,256,3.831222,180 180 180 16 5097 180,14437765120,1443776512,3.76,376.84,51.84,0,0,0,0,0,0,0,0,0
190,128,2.242830,190 190 190 16 4829 190,8505180160,850518016,3.78,379.21,51.84,0,0,0,0,0,0,0,0,0
200,128,2.616120,200 200 200 16 4588 200,9935861760,993586176,3.79,379.79,51.84,0,0,0,0,0,0,0,0,0
210,128,3.041431,210 210 210 16 4369 210,11518607360,1151860736,3.78,378.72,51.84,0,0,0,0,0,0,0,0,0
220,128,3.475475,220 220 220 16 4170 220,13261096960,1326109696,3.81,381.55,51.84,0,0,0,0,0,0,0,0,0
230,128,3.974044,230 230 230 16 3989 230,15171010560,1517101056,3.81,381.75,51.84,0,0,0,0,0,0,0,0,0
240,64,2.276887,240 240 240 16 3823 240,8628014080,862801408,3.78,378.93,51.84,0,0,0,0,0,0,0,0,0
250,64,2.565569,250 250 250 16 3670 250,9761914880,976191488,3.80,380.49,51.84,0,0,0,0,0,0,0,0,0
260,64,2.922121,260 260 260 16 3529 260,10991047680,1099104768,3.76,376.13,51.84,0,0,0,0,0,0,0,0,0
270,64,3.207673,270 270 270 16 3398 270,12319252480,1231925248,3.83,384.05,50.48,0,0,0,0,0,0,0,0,0
280,64,3.595408,280 280 280 16 3277 280,13750369280,1375036928,3.82,382.44,50.48,0,0,0,0,0,0,0,0,0
290,64,3.997735,290 290 290 16 3164 290,15288238080,1528823808,3.82,382.42,50.48,0,0,0,0,0,0,0,0,0
300,32,2.211209,300 300 300 16 3058 300,8468349440,846834944,3.82,382.97,51.84,0,0,0,0,0,0,0,0,0
310,32,2.442117,310 310 310 16 2960 310,9349795840,934979584,3.82,382.85,50.48,0,0,0,0,0,0,0,0,0
320,32,2.780942,320 320 320 16 2867 320,10290378240,1029037824,3.70,370.02,53.28,0,0,0,0,0,0,0,0,0
330,32,2.943899,330 330 330 16 2780 330,11292016640,1129201664,3.83,383.57,50.48,0,0,0,0,0,0,0,0,0
340,32,3.216692,340 340 340 16 2699 340,12356631040,1235663104,3.83,384.13,50.48,0,0,0,0,0,0,0,0,0
350,32,3.523832,350 350 350 16 2621 350,13486141440,1348614144,3.82,382.71,50.48,0,0,0,0,0,0,0,0,0
360,32,3.841039,360 360 360 16 2549 360,14682467840,1468246784,3.82,382.25,50.48,0,0,0,0,0,0,0,0,0
370,16,2.082117,370 370 370 16 2480 370,7973765120,797376512,3.82,382.96,51.84,0,0,0,0,0,0,0,0,0
380,16,2.307070,380 380 380 16 2414 380,8641624320,864162432,3.74,374.57,51.84,0,0,0,0,0,0,0,0,0
390,16,2.466301,390 390 390 16 2353 390,9345771520,934577152,3.78,378.93,51.84,0,0,0,0,0,0,0,0,0
400,16,2.667242,400 400 400 16 2294 400,10087166720,1008716672,3.77,378.18,51.84,0,0,0,0,0,0,0,0,0
410,16,2.825376,410 410 410 16 2238 410,10866769920,1086676992,3.84,384.61,50.48,0,0,0,0,0,0,0,0,0
420,16,3.307767,420 420 420 16 2185 420,11685541120,1168554112,3.53,353.27,54.80,0,0,0,0,0,0,0,0,0
430,16,3.305004,430 430 430 16 2134 430,12544440320,1254444032,3.79,379.55,51.84,0,0,0,0,0,0,0,0,0
440,16,3.558990,440 440 440 16 2085 440,13444427520,1344442752,3.77,377.75,51.84,0,0,0,0,0,0,0,0,0
450,16,3.731365,450 450 450 16 2039 450,14386462720,1438646272,3.85,385.55,50.48,0,0,0,0,0,0,0,0,0
460,16,3.995727,460 460 460 16 1995 460,15371505920,1537150592,3.84,384.69,50.48,0,0,0,0,0,0,0,0,0
470,8,2.130341,470 470 470 16 1952 470,8200258560,820025856,3.84,384.92,50.48,0,0,0,0,0,0,0,0,0
480,8,2.330391,480 480 480 16 1911 480,8737228160,873722816,3.74,374.92,51.84,0,0,0,0,0,0,0,0,0
490,8,2.523541,490 490 490 16 1872 490,9297141760,929714176,3.68,368.41,53.28,0,0,0,0,0,0,0,0,0
500,8,2.573556,500 500 500 16 1835 500,9880479360,988047936,3.83,383.92,50.48,0,0,0,0,0,0,0,0,0
510,8,3.094268,510 510 510 16 1799 510,10487720960,1048772096,3.38,338.93,58.16,0,0,0,0,0,0,0,0,0
520,8,2.929429,520 520 520 16 1764 520,11119346560,1111934656,3.79,379.57,51.84,0,0,0,0,0,0,0,0,0
530,8,3.092482,530 530 530 16 1731 530,11775836160,1177583616,3.80,380.78,51.84,0,0,0,0,0,0,0,0,0
540,8,3.252913,540 540 540 16 1699 540,12457669760,1245766976,3.82,382.96,50.48,0,0,0,0,0,0,0,0,0
550,8,3.457748,550 550 550 16 1668 550,13165327360,1316532736,3.80,380.74,51.84,0,0,0,0,0,0,0,0,0
560,8,3.663692,560 560 560 16 1638 560,13899288960,1389928896,3.79,379.37,51.84,0,0,0,0,0,0,0,0,0
570,8,3.819808,570 570 570 16 1610 570,14660034560,1466003456,3.83,383.78,50.48,0,0,0,0,0,0,0,0,0
580,4,2.083584,580 580 580 16 1582 580,7724022080,772402208,3.70,370.70,53.28,0,0,0,0,0,0,0,0,0
590,4,2.148813,590 590 590 16 1555 590,8131898880,813189888,3.78,378.43,51.84,0,0,0,0,0,0,0,0,0
600,4,2.247655,600 600 600 16 1529 600,8553887680,855388768,3.80,380.56,51.84,0,0,0,0,0,0,0,0,0
610,4,2.383178,610 610 610 16 1504 610,8990228480,899022848,3.77,377.23,51.84,0,0,0,0,0,0,0,0,0
620,4,2.555984,620 620 620 16 1480 620,9441161280,944116128,3.69,369.37,53.28,0,0,0,0,0,0,0,0,0
630,4,2.612361,630 630 630 16 1456 630,9906926080,990692608,3.78,379.23,51.84,0,0,0,0,0,0,0,0,0
640,4,2.864676,640 640 640 16 1434 640,10387762880,1038776288,3.62,362.61,54.80,0,0,0,0,0,0,0,0,0
650,4,2.860093,650 650 650 16 1412 650,10883911680,1088391168,3.80,380.54,51.84,0,0,0,0,0,0,0,0,0
660,4,3.026468,660 660 660 16 1390 660,11395612480,1139561248,3.76,376.53,51.84,0,0,0,0,0,0,0,0,0
670,4,3.158804,670 670 670 16 1369 670,11923105280,1192310528,3.77,377.45,51.84,0,0,0,0,0,0,0,0,0
680,4,3.291949,680 680 680 16 1349 680,12466630080,1246663008,3.78,378.69,51.84,0,0,0,0,0,0,0,0,0
690,4,3.434571,690 690 690 16 1330 690,13026426880,1302642688,3.79,379.27,51.84,0,0,0,0,0,0,0,0,0
700,4,3.661462,700 700 700 16 1311 700,13602735680,1360273568,3.71,371.51,51.84,0,0,0,0,0,0,0,0,0
710,4,3.711949,710 710 710 16 1292 710,14195796480,1419579648,3.82,382.43,51.84,0,0,0,0,0,0,0,0,0
720,4,3.863553,720 720 720 16 1274 720,14805849280,1480584928,3.83,383.21,50.48,0,0,0,0,0,0,0,0,0
730,2,2.077765,730 730 730 16 1257 730,7716567040,771656704,3.71,371.38,51.84,0,0,0,0,0,0,0,0,0
740,2,2.116865,740 740 740 16 1240 740,8038945440,803894544,3.79,379.75,51.84,0,0,0,0,0,0,0,0,0
750,2,2.208161,750 750 750 16 1223 750,8370179840,837017984,3.79,379.05,51.84,0,0,0,0,0,0,0,0,0
760,2,2.502317,760 760 760 16 1207 760,8710390240,871039024,3.48,348.08,56.40,0,0,0,0,0,0,0,0,0
770,2,2.473167,770 770 770 16 1192 770,9059696640,905969664,3.65,366.31,53.28,0,0,0,0,0,0,0,0,0
780,2,2.522387,780 780 780 16 1176 780,9418219040,941821904,3.73,373.38,51.84,0,0,0,0,0,0,0,0,0
790,2,2.650654,790 790 790 16 1161 790,9786077440,978607744,3.68,369.19,53.28,0,0,0,0,0,0,0,0,0
800,2,2.732201,800 800 800 16 1147 800,10163391840,1016339184,3.71,371.98,53.28,0,0,0,0,0,0,0,0,0
810,2,2.778267,810 810 810 16 1133 810,10550282240,1055028224,3.79,379.74,51.84,0,0,0,0,0,0,0,0,0
820,2,2.940720,820 820 820 16 1119 820,10946868640,1094686864,3.72,372.24,51.84,0,0,0,0,0,0,0,0,0
830,2,3.005445,830 830 830 16 1105 830,11353271040,1135327104,3.77,377.75,51.84,0,0,0,0,0,0,0,0,0
840,2,3.161907,840 840 840 16 1092 840,11769609440,1176960944,3.71,372.23,51.84,0,0,0,0,0,0,0,0,0
850,2,3.304913,850 850 850 16 1079 850,12196003840,1219600384,3.68,369.02,53.28,0,0,0,0,0,0,0,0,0
860,2,3.357775,860 860 860 16 1067 860,12632574240,1263257424,3.76,376.21,51.84,0,0,0,0,0,0,0,0,0
870,2,3.504366,870 870 870 16 1055 870,13079440640,1307944064,3.72,373.23,51.84,0,0,0,0,0,0,0,0,0
880,2,3.648942,880 880 880 16 1043 880,13536723040,1353672304,3.70,370.97,53.28,0,0,0,0,0,0,0,0,0
890,2,3.878330,890 890 890 16 1031 890,14004541440,1400454144,3.60,361.09,53.28,0,0,0,0,0,0,0,0,0
900,2,4.062639,900 900 900 16 1019 900,14483015840,1448301584,3.56,356.49,54.80,0,0,0,0,0,0,0,0,0
910,2,4.002691,910 910 910 16 1008 910,14972266240,1497226624,3.73,374.05,51.84,0,0,0,0,0,0,0,0,0
920,2,4.258515,920 920 920 16 997 920,15472412640,1547241264,3.63,363.32,53.28,0,0,0,0,0,0,0,0,0
