N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,,,L3 10 10 10 16 40960 10,,,,,,,,,,,,,,
20,,,L3 20 20 20 16 20480 20,,,,,,,,,,,,,,
30,,,L3 30 30 30 16 13653 30,,,,,,,,,,,,,,
40,,,L3 40 40 40 16 10240 40,,,,,,,,,,,,,,
50,,,L3 50 50 50 16 8192 50,,,,,,,,,,,,,,
60,,,L3 60 60 60 16 6826 60,,,,,,,,,,,,,,
70,,,L3 70 70 70 16 5851 70,,,,,,,,,,,,,,
80,,,L3 80 80 80 16 5120 80,,,,,,,,,,,,,,
90,,,L3 90 90 90 16 4551 90,,,,,,,,,,,,,,
100,,,L3 100 100 100 16 4096 100,,,,,,,,,,,,,,
110,,,L3 110 110 110 16 3723 110,,,,,,,,,,,,,,
120,,,L3 120 120 120 16 3413 120,,,,,,,,,,,,,,
130,,,L3 130 130 130 16 3150 130,,,,,,,,,,,,,,
140,,,L3 140 140 140 16 2925 140,,,,,,,,,,,,,,
150,,,L3 150 150 150 16 2730 150,,,,,,,,,,,,,,
160,,,L3 160 160 160 16 2560 160,,,,,,,,,,,,,,
170,,,L3 170 170 170 16 2409 170,,,,,,,,,,,,,,
180,,,L3 180 180 180 16 2275 180,,,,,,,,,,,,,,
190,,,L3 190 190 190 16 2155 190,,,,,,,,,,,,,,
200,,,L3 200 200 200 16 2048 200,,,,,,,,,,,,,,
210,,,L3 210 210 210 16 1950 210,,,,,,,,,,,,,,
220,,,L3 220 220 220 16 1861 220,,,,,,,,,,,,,,
230,,,L3 230 230 230 16 1780 230,,,,,,,,,,,,,,
240,,,L3 240 240 240 16 1706 240,,,,,,,,,,,,,,
250,,,L3 250 250 250 16 1638 250,,,,,,,,,,,,,,
260,,,L3 260 260 260 16 1575 260,,,,,,,,,,,,,,
270,,,L3 270 270 270 16 1517 270,,,,,,,,,,,,,,
280,,,L3 280 280 280 16 1462 280,,,,,,,,,,,,,,
290,,,L3 290 290 290 16 1412 290,,,,,,,,,,,,,,
300,,,L3 300 300 300 16 1365 300,,,,,,,,,,,,,,
310,,,L3 310 310 310 16 1321 310,,,,,,,,,,,,,,
320,,,L3 320 320 320 16 1280 320,,,,,,,,,,,,,,
330,,,L3 330 330 330 16 1241 330,,,,,,,,,,,,,,
340,,,L3 340 340 340 16 1204 340,,,,,,,,,,,,,,
350,,,L3 350 350 350 16 1170 350,,,,,,,,,,,,,,
360,,,L3 360 360 360 16 1137 360,,,,,,,,,,,,,,
370,,,L3 370 370 370 16 1107 370,,,,,,,,,,,,,,
380,,,L3 380 380 380 16 1077 380,,,,,,,,,,,,,,
390,,,L3 390 390 390 16 1050 390,,,,,,,,,,,,,,
400,,,L3 400 400 400 16 1024 400,,,,,,,,,,,,,,
410,,,L3 410 410 410 16 999 410,,,,,,,,,,,,,,
420,,,L3 420 420 420 16 975 420,,,,,,,,,,,,,,
430,,,L3 430 430 430 16 952 430,,,,,,,,,,,,,,
440,,,L3 440 440 440 16 930 440,,,,,,,,,,,,,,
450,,,L3 450 450 450 16 910 450,,,,,,,,,,,,,,
460,,,L3 460 460 460 16 890 460,,,,,,,,,,,,,,
470,,,L3 470 470 470 16 871 470,,,,,,,,,,,,,,
480,,,L3 480 480 480 16 853 480,,,,,,,,,,,,,,
490,,,L3 490 490 490 16 835 490,,,,,,,,,,,,,,
500,,,L3 500 500 500 16 819 500,,,,,,,,,,,,,,
510,,,L3 510 510 510 16 803 510,,,,,,,,,,,,,,
520,,,L3 520 520 520 16 787 520,,,,,,,,,,,,,,
530,,,L3 530 530 530 16 772 530,,,,,,,,,,,,,,
540,,,L3 540 540 540 16 758 540,,,,,,,,,,,,,,
550,,,L3 550 550 550 16 744 550,,,,,,,,,,,,,,
560,,,L3 560 560 560 16 731 560,,,,,,,,,,,,,,
570,,,L3 570 570 570 16 718 570,,,,,,,,,,,,,,
580,,,L3 580 580 580 16 706 580,,,,,,,,,,,,,,
590,,,L3 590 590 590 16 694 590,,,,,,,,,,,,,,
600,,,L3 600 600 600 16 682 600,,,,,,,,,,,,,,
610,,,L3 610 610 610 16 671 610,,,,,,,,,,,,,,
620,,,L3 620 620 620 16 660 620,,,,,,,,,,,,,,
630,,,L3 630 630 630 16 650 630,,,,,,,,,,,,,,
640,,,L3 640 640 640 16 640 640,,,,,,,,,,,,,,
650,,,L3 650 650 650 16 630 650,,,,,,,,,,,,,,
660,,,L3 660 660 660 16 620 660,,,,,,,,,,,,,,
670,,,L3 670 670 670 16 611 670,,,,,,,,,,,,,,
680,,,L3 680 680 680 16 602 680,,,,,,,,,,,,,,
690,,,L3 690 690 690 16 593 690,,,,,,,,,,,,,,
700,,,L3 700 700 700 16 585 700,,,,,,,,,,,,,,
710,,,L3 710 710 710 16 576 710,,,,,,,,,,,,,,
720,,,L3 720 720 720 16 568 720,,,,,,,,,,,,,,
730,,,L3 730 730 730 16 561 730,,,,,,,,,,,,,,
740,,,L3 740 740 740 16 553 740,,,,,,,,,,,,,,
750,,,L3 750 750 750 16 546 750,,,,,,,,,,,,,,
760,,,L3 760 760 760 16 538 760,,,,,,,,,,,,,,
770,,,L3 770 770 770 16 531 770,,,,,,,,,,,,,,
780,,,L3 780 780 780 16 525 780,,,,,,,,,,,,,,
790,,,L3 790 790 790 16 518 790,,,,,,,,,,,,,,
800,,,L3 800 800 800 16 512 800,,,,,,,,,,,,,,
810,,,L3 810 810 810 16 505 810,,,,,,,,,,,,,,
820,,,L3 820 820 820 16 499 820,,,,,,,,,,,,,,
830,,,L3 830 830 830 16 493 830,,,,,,,,,,,,,,
840,,,L3 840 840 840 16 487 840,,,,,,,,,,,,,,
850,,,L3 850 850 850 16 481 850,,,,,,,,,,,,,,
860,,,L3 860 860 860 16 476 860,,,,,,,,,,,,,,
870,,,L3 870 870 870 16 470 870,,,,,,,,,,,,,,
880,,,L3 880 880 880 16 465 880,,,,,,,,,,,,,,
890,,,L3 890 890 890 16 460 890,,,,,,,,,,,,,,
900,,,L3 900 900 900 16 455 900,,,,,,,,,,,,,,
910,,,L3 910 910 910 16 450 910,,,,,,,,,,,,,,
920,,,L3 920 920 920 16 445 920,,,,,,,,,,,,,,
930,,,L3 930 930 930 16 440 930,,,,,,,,,,,,,,
940,,,L3 940 940 940 16 435 940,,,,,,,,,,,,,,
950,,,L3 950 950 950 16 431 950,,,,,,,,,,,,,,
960,,,L3 960 960 960 16 426 960,,,,,,,,,,,,,,
970,,,L3 970 970 970 16 422 970,,,,,,,,,,,,,,
980,,,L3 980 980 980 16 417 980,,,,,,,,,,,,,,
990,,,L3 990 990 990 16 413 990,,,,,,,,,,,,,,
1000,,,L3 1000 1000 1000 16 409 1000,,,,,,,,,,,,,,
1010,,,L3 1010 1010 1010 16 405 1010,,,,,,,,,,,,,,
1020,,,L3 1020 1020 1020 16 401 1020,,,,,,,,,,,,,,
1030,,,L3 1030 1030 1030 16 397 1030,,,,,,,,,,,,,,
1040,,,L3 1040 1040 1040 16 393 1040,,,,,,,,,,,,,,
1050,,,L3 1050 1050 1050 16 390 1050,,,,,,,,,,,,,,
1060,,,L3 1060 1060 1060 16 386 1060,,,,,,,,,,,,,,
1070,,,L3 1070 1070 1070 16 382 1070,,,,,,,,,,,,,,
1080,,,L3 1080 1080 1080 16 379 1080,,,,,,,,,,,,,,
1090,,,L3 1090 1090 1090 16 375 1090,,,,,,,,,,,,,,
1100,,,L3 1100 1100 1100 16 372 1100,,,,,,,,,,,,,,
1110,,,L3 1110 1110 1110 16 369 1110,,,,,,,,,,,,,,
