N,threads,iterations,time,blocking factor,flop,lup,Gflop/s,Gflop/s (Roofline),Mlup/s,Mlup/s (Roofline),cy/CL,cy/CL (ECM),MLUP/s (ECM),l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
1100,1,likwid-perfctr,57.3343},,,,2.68,2.82,206.66,216.92,85.16,85.84,205.03,0,0,0,0,0,0
1100,2,likwid-perfctr,28.8842,,153952700000.0000,11848876500.0000,5.33,5.25,410.22,403.84,42.90,44.57,394.88,0,0,0,0,0,0
1100,3,likwid-perfctr,20.437,,153890000000.000,11848759000.000,7.53,7.27,579.77,559.23,30.36,32.86,535.60,0,0,0,0,0,0
1100,4,likwid-perfctr,17.7091,,153892000000.0000,11848804600.0000,8.69,8.56,669.08,658.46,26.30,27.94,629.92,0,0,0,0,0,0
1100,5,likwid-perfctr,16.6849,,154001600000.0000,11848781700.0000,9.23,9.17,710.15,705.38,24.78,25.30,695.65,0,0,0,0,0,0
1100,6,likwid-perfctr,16.226,,153984000000.000,11848874000.000,9.49,9.56,730.24,735.38,24.10,23.84,738.25,0,0,0,0,0,0
1100,7,likwid-perfctr,16.0542}],,,,9.59,9.58,738.05,736.92,23.85,23.84,738.25,0,0,0,0,0,0
1100,8,likwid-perfctr,15.9969}],,,,9.62,9.60,740.69,738.46,23.76,23.84,738.25,0,0,0,0,0,0
1100,9,likwid-perfctr,16.0162,,153915600000.0000,11848784700.0000,9.61,9.61,739.80,739.23,23.79,23.84,738.25,0,0,0,0,0,0
1100,10,likwid-perfctr,16.0987,,153903500000.0000,11848804100.0000,9.56,9.59,736.01,737.69,23.91,23.84,738.25,0,0,0,0,0,0
