N^3,Roofline CS GFLOPs,Roofline CS MLUPs,Roofline CS Arithmetic Intensity,Roofline LC GFLOPs,Roofline LC MLUPs,Roofline LC Arithmetic Intensity,Roofline ECM MLUPs,Benchmark MLUPs,ECM CS Tol,ECM CS Tnol,ECM CS Tl1l2,ECM CS Tl2l3,ECM CS Tl3mem,ECM CS cycl,ECM LC Tol,ECM LC Tnol,ECM LC Tl1l2,ECM LC Tl2l3,ECM LC Tl3mem,ECM LC cycl,Benchmark cycl,Benchmark Pheno Tol,Benchmark Pheno Tnol,Benchmark Pheno Tl1l2,Benchmark Pheno Tl2l3,Benchmark Pheno Tl3mem,Benchmark Transfer L1L2 load,Benchmark Transfer L1L2 evict,Benchmark Transfer L1L2 total,Benchmark Transfer L2L3 load,Benchmark Transfer L2L3 evict,Benchmark Transfer L2L3 total,Benchmark Transfer L3MEM load,Benchmark Transfer L3MEM evict,Benchmark Transfer L3MEM total,CS Transfer L1L2 load,CS Transfer L1L2 evict,CS Transfer L1L2 total,CS Transfer L2L3 load,CS Transfer L2L3 evict,CS Transfer L2L3 total,CS Transfer L3MEM load,CS Transfer L3MEM evict,CS Transfer L3MEM total,LC Transfer L1L2 load,LC Transfer L1L2 evict,LC Transfer L1L2 total,LC Transfer L2L3 load,LC Transfer L2L3 evict,LC Transfer L2L3 total,LC Transfer L3MEM load,LC Transfer L3MEM evict,LC Transfer L3MEM total
10,8.80,676.92,CPU bound,8.80,676.92,,676.61,203.91,24.0,26.0,0.0,0.0,0.0,26.0 ,24.0,26.0,0.0,0.0,0.0,26.0 ,86.31,53.6,48.0,0.0,0.0,0.2,0,0,0,0,0,0,.16,.16,.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,8.80,676.92,CPU bound,8.80,676.92,,549.75,260.83,24.0,26.0,8.7,0.0,0.0,34.7 ,24.0,26.0,6.0,0.0,0.0,32.0 ,67.48,43.8,35.8,9.0,0.0,0.1,25.92,10.24,36.16,0,0,0,.16,.16,.32,24.87,10.00,34.87,0,0,0,0,0,0,16.00,8.00,24.00,0,0,0,0,0,0
30,6.72,516.92,0.20,7.66,589.23,0.23,382.43,200.51,24.0,26.0,16.0,7.6,0.0,49.6 ,24.0,26.0,14.0,6.0,0.0,46.0 ,87.78,33.7,26.1,14.8,7.8,0.2,49.92,9.36,59.28,22.24,9.12,31.36,.16,.16,.32,54.62,9.25,63.87,21.25,9.25,30.50,0,0,0,48.00,8.00,56.00,16.00,8.00,24.00,0,0,0
40,6.79,522.30,0.21,7.66,589.23,0.23,382.43,193.27,24.0,26.0,15.8,7.2,0.0,49.0 ,24.0,26.0,14.0,6.0,0.0,46.0 ,91.06,36.6,26.9,16.0,7.4,0.2,54.96,8.96,63.92,20.88,8.80,29.68,.24,.16,.40,54.25,8.87,63.12,19.75,8.87,28.62,0,0,0,48.00,8.00,56.00,16.00,8.00,24.00,0,0,0
50,6.95,534.61,0.21,7.66,589.23,0.23,382.60,206.54,24.0,26.0,15.4,6.9,0.0,48.3 ,24.0,26.0,14.0,6.0,0.0,46.0 ,85.21,30.8,23.4,15.5,7.5,0.2,53.36,8.72,62.08,21.20,8.64,29.84,.16,.16,.32,53.00,8.75,61.75,18.87,8.75,27.62,0,0,0,48.00,8.00,56.00,16.00,8.00,24.00,0,0,0
60,7.08,544.61,0.21,7.66,589.23,0.23,382.43,194.17,24.0,26.0,15.2,6.8,0.0,48.0 ,24.0,26.0,14.0,6.0,0.0,46.0 ,90.64,33.0,24.5,15.3,7.8,0.2,52.64,8.64,61.28,22.64,8.56,31.20,.16,.16,.32,52.00,8.62,60.62,18.87,8.62,27.49,0,0,0,48.00,8.00,56.00,16.00,8.00,24.00,0,0,0
70,7.16,550.76,0.22,7.66,589.23,0.23,382.43,208.20,24.0,26.0,15.0,6.9,0.0,47.8 ,24.0,26.0,14.0,6.0,0.0,46.0 ,84.53,29.6,22.4,15.1,9.4,0.2,51.76,8.48,60.24,29.20,8.48,37.68,.16,.16,.32,51.50,8.50,60.00,19.00,8.50,27.50,0,0,0,48.00,8.00,56.00,16.00,8.00,24.00,0,0,0
80,5.31,408.46,0.23,5.35,411.53,0.23,325.77,202.66,24.0,26.0,14.9,14.1,0.0,55.0 ,24.0,26.0,14.0,14.0,0.0,54.0 ,86.84,31.6,23.3,15.4,14.3,0.2,53.20,8.48,61.68,48.96,8.40,57.36,.16,.16,.32,51.00,8.37,59.37,48.00,8.37,56.37,0,0,0,48.00,8.00,56.00,48.00,8.00,56.00,0,0,0
90,5.29,406.92,0.23,5.35,411.53,0.23,325.92,208.92,24.0,26.0,14.8,14.1,0.0,54.9 ,24.0,26.0,14.0,14.0,0.0,54.0 ,84.24,29.1,21.8,14.8,14.6,0.2,50.80,8.40,59.20,49.92,8.40,58.32,.16,.16,.32,50.62,8.37,58.99,48.25,8.37,56.62,0,0,0,48.00,8.00,56.00,48.00,8.00,56.00,0,0,0
100,5.11,393.07,0.22,5.35,411.53,0.23,325.77,205.43,24.0,26.0,14.7,14.7,0.0,55.3 ,24.0,26.0,14.0,14.0,0.0,54.0 ,85.67,30.4,22.6,14.7,14.8,0.2,50.48,8.32,58.80,51.04,8.32,59.36,.16,.16,.32,50.37,8.37,58.74,50.37,8.37,58.74,0,0,0,48.00,8.00,56.00,48.00,8.00,56.00,0,0,0
110,5.13,394.61,0.22,5.35,411.53,0.23,325.77,210.63,24.0,26.0,14.6,14.6,0.0,55.2 ,24.0,26.0,14.0,14.0,0.0,54.0 ,83.56,28.6,21.5,14.6,14.7,0.3,50.24,8.32,58.56,50.56,8.32,58.88,.32,.24,.56,50.12,8.25,58.37,50.12,8.25,58.37,0,0,0,48.00,8.00,56.00,48.00,8.00,56.00,0,0,0
120,5.15,396.15,0.22,5.35,411.53,0.23,273.16,205.67,24.0,26.0,14.6,14.6,7.9,63.0 ,24.0,26.0,14.0,14.0,10.4,64.4 ,85.57,30.4,22.1,14.6,14.7,4.1,50.00,8.32,58.32,50.40,8.24,58.64,5.20,3.68,8.88,50.00,8.25,58.25,50.00,8.25,58.25,10.00,7.00,17.00,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
130,5.16,396.92,0.22,5.35,411.53,0.23,273.16,208.17,24.0,26.0,14.5,14.5,10.8,65.9 ,24.0,26.0,14.0,14.0,10.4,64.4 ,84.54,28.4,21.2,14.7,14.6,9.5,50.32,8.32,58.64,50.08,8.24,58.32,13.76,8.08,21.84,49.75,8.25,58.00,49.75,8.25,58.00,16.75,8.25,25.00,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
140,5.18,398.46,0.22,5.35,411.53,0.23,273.16,203.26,24.0,26.0,14.5,14.5,10.8,65.7 ,24.0,26.0,14.0,14.0,10.4,64.4 ,86.59,29.6,21.8,14.5,14.5,11.0,49.76,8.24,58.00,49.92,8.24,58.16,16.88,8.40,25.28,49.62,8.25,57.87,49.62,8.25,57.87,16.75,8.25,25.00,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
150,5.19,399.23,0.22,5.35,411.53,0.23,273.16,208.51,24.0,26.0,14.4,14.4,10.8,65.7 ,24.0,26.0,14.0,14.0,10.4,64.4 ,84.41,28.4,21.1,14.5,14.5,11.0,49.68,8.32,58.00,49.76,8.16,57.92,17.12,8.40,25.52,49.62,8.25,57.87,49.62,8.25,57.87,16.62,8.25,24.87,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
160,5.20,400.00,0.23,5.35,411.53,0.23,273.29,205.12,24.0,26.0,14.4,14.4,10.7,65.6 ,24.0,26.0,14.0,14.0,10.4,64.4 ,85.80,29.7,21.6,15.1,14.4,11.0,52.08,8.40,60.48,49.60,8.16,57.76,17.04,8.40,25.44,49.37,8.25,57.62,49.37,8.25,57.62,16.62,8.25,24.87,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
