N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,2097152,3.108027,10 10 10 16 819 10,7516192768,1073741824,2.41,345.47,54.08,0,0,0,0,0,0,0,0,0
20,262144,3.269786,20 20 20 16 410 20,10701766656,1528823808,3.27,467.55,40.00,0,0,0,0,0,0,0,0,0
30,65536,3.452511,30 30 30 16 273 30,10070523904,1438646272,2.91,416.69,44.80,0,0,0,0,0,0,0,0,0
40,32768,3.601197,40 40 40 16 205 40,12586319872,1798045696,3.49,499.28,37.52,0,0,0,0,0,0,0,0,0
50,16384,3.430295,50 50 50 16 164 50,12683575296,1811939328,3.69,528.21,35.36,0,0,0,0,0,0,0,0,0
60,8192,2.830646,60 60 60 16 137 60,11188502528,1598357504,3.94,564.65,32.80,0,0,0,0,0,0,0,0,0
70,4096,2.113095,70 70 70 16 117 70,9015394304,1287913472,4.26,609.48,30.64,0,0,0,0,0,0,0,0,0
80,4096,3.125743,80 80 80 16 102 80,13606354944,1943764992,4.35,621.85,29.60,0,0,0,0,0,0,0,0,0
90,2048,2.427866,90 90 90 16 91 90,9769582592,1395654656,4.01,574.84,32.24,0,0,0,0,0,0,0,0,0
100,2048,3.154328,100 100 100 16 82 100,13492928512,1927561216,4.27,611.08,30.64,0,0,0,0,0,0,0,0,0
110,1024,2.312298,110 110 110 16 74 110,9029615616,1289945088,3.90,557.86,33.44,0,0,0,0,0,0,0,0,0
120,1024,3.265133,120 120 120 16 68 120,11777253376,1682464768,3.60,515.28,36.00,0,0,0,0,0,0,0,0,0
130,512,2.256266,130 130 130 16 63 130,7516192768,1073741824,3.32,475.89,39.12,0,0,0,0,0,0,0,0,0
140,512,2.744398,140 140 140 16 59 140,9419010048,1345572864,3.42,490.29,38.32,0,0,0,0,0,0,0,0,0
150,512,3.577840,150 150 150 16 55 150,11618582528,1659797504,3.24,463.90,40.00,0,0,0,0,0,0,0,0,0
160,256,2.107748,160 160 160 16 51 160,7068207104,1009743872,3.34,479.06,39.12,0,0,0,0,0,0,0,0,0
170,256,2.572974,170 170 170 16 48 170,8497004544,1213857792,3.29,471.76,39.12,0,0,0,0,0,0,0,0,0
180,256,2.902560,180 180 180 16 46 180,10106435584,1443776512,3.47,497.41,37.52,0,0,0,0,0,0,0,0,0
190,256,3.336209,190 190 190 16 43 190,11907252224,1701036032,3.56,509.86,36.80,0,0,0,0,0,0,0,0,0
200,256,3.920514,200 200 200 16 41 200,13910206464,1987172352,3.54,506.86,36.80,0,0,0,0,0,0,0,0,0
210,128,2.248205,210 210 210 16 39 210,8063025152,1151860736,3.58,512.34,36.00,0,0,0,0,0,0,0,0,0
220,128,2.690111,220 220 220 16 37 220,9282767872,1326109696,3.44,492.95,37.52,0,0,0,0,0,0,0,0,0
230,128,2.885587,230 230 230 16 36 230,10619707392,1517101056,3.67,525.75,35.36,0,0,0,0,0,0,0,0,0
240,128,3.582797,240 240 240 16 34 240,12079219712,1725602816,3.36,481.63,38.32,0,0,0,0,0,0,0,0,0
250,64,1.998580,250 250 250 16 33 250,6833340416,976191488,3.41,488.44,38.32,0,0,0,0,0,0,0,0,0
260,64,2.263507,260 260 260 16 32 260,7693733376,1099104768,3.39,485.57,38.32,0,0,0,0,0,0,0,0,0
270,64,2.358927,270 270 270 16 30 270,8623476736,1231925248,3.65,522.23,35.36,0,0,0,0,0,0,0,0,0
280,64,2.796281,280 280 280 16 29 280,9625258496,1375036928,3.44,491.73,38.32,0,0,0,0,0,0,0,0,0
290,64,3.117116,290 290 290 16 28 290,10701766656,1528823808,3.43,490.45,38.32,0,0,0,0,0,0,0,0,0
300,64,3.400748,300 300 300 16 27 300,11855689216,1693669888,3.48,498.02,37.52,0,0,0,0,0,0,0,0,0
310,64,3.691105,310 310 310 16 26 310,13089714176,1869959168,3.54,506.60,36.80,0,0,0,0,0,0,0,0,0
320,32,2.102320,320 320 320 16 26 320,7203264768,1029037824,3.42,489.47,38.32,0,0,0,0,0,0,0,0,0
330,32,2.310822,330 330 330 16 25 330,7904411648,1129201664,3.41,488.65,38.32,0,0,0,0,0,0,0,0,0
340,32,2.550815,340 340 340 16 24 340,8649641728,1235663104,3.38,484.41,38.32,0,0,0,0,0,0,0,0,0
350,32,2.602449,350 350 350 16 23 350,9440299008,1348614144,3.62,518.20,36.00,0,0,0,0,0,0,0,0,0
360,32,2.975356,360 360 360 16 23 360,10277727488,1468246784,3.45,493.46,37.52,0,0,0,0,0,0,0,0,0
370,32,3.133495,370 370 370 16 22 370,11163271168,1594753024,3.56,508.93,36.80,0,0,0,0,0,0,0,0,0
380,32,3.507444,380 380 380 16 22 380,12098274048,1728324864,3.44,492.75,37.52,0,0,0,0,0,0,0,0,0
390,32,3.957654,390 390 390 16 21 390,13084080128,1869154304,3.30,472.28,40.00,0,0,0,0,0,0,0,0,0
400,16,2.059666,400 400 400 16 20 400,7061016704,1008716672,3.42,489.74,38.32,0,0,0,0,0,0,0,0,0
410,16,2.252463,410 410 410 16 20 410,7606738944,1086676992,3.37,482.43,39.12,0,0,0,0,0,0,0,0,0
420,16,2.489645,420 420 420 16 20 420,8179878784,1168554112,3.28,469.36,40.00,0,0,0,0,0,0,0,0,0
430,16,2.713932,430 430 430 16 19 430,8781108224,1254444032,3.23,462.22,40.00,0,0,0,0,0,0,0,0,0
440,16,2.888696,440 440 440 16 19 440,9411099264,1344442752,3.25,465.41,40.00,0,0,0,0,0,0,0,0,0
450,16,2.988803,450 450 450 16 18 450,10070523904,1438646272,3.36,481.34,39.12,0,0,0,0,0,0,0,0,0
460,16,3.104947,460 460 460 16 18 460,10760054144,1537150592,3.46,495.06,37.52,0,0,0,0,0,0,0,0,0
470,16,3.263835,470 470 470 16 17 470,11480361984,1640051712,3.51,502.49,36.80,0,0,0,0,0,0,0,0,0
480,16,3.732987,480 480 480 16 17 480,12232119424,1747445632,3.27,468.10,40.00,0,0,0,0,0,0,0,0,0
