N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,1048576,2.094445,L3 10 10 10 16 16086 10,6979321856,536870912,3.32,256.33,73.60,97.28,11.16,0,0,54984.00,107658.00,108.44,0,162642.00
20,131072,2.886629,L3 20 20 20 16 8043 20,9937354752,764411904,3.43,264.81,70.72,88.46,9.05,90.81,8.93,77816.00,148340.00,97.51,99.74,226156.00
30,32768,2.281548,L3 30 30 30 16 5362 30,9351200768,719323136,4.09,315.27,59.28,96.59,8.69,83.10,8.64,59734.00,117278.00,105.28,91.74,177012.00
40,16384,3.459427,L3 40 40 40 16 4022 40,11687297024,899022848,3.37,259.87,73.60,103.36,8.99,82.57,8.49,91224.00,178402.00,112.35,91.06,269626.00
50,8192,2.773470,L3 50 50 50 16 3217 50,11777605632,905969664,4.24,326.65,57.44,93.25,8.37,84.27,8.34,105604.00,148714.00,101.62,92.61,254318.00
60,4096,2.721784,L3 60 60 60 16 2681 60,10389323776,799178752,3.81,293.61,63.44,92.07,8.33,90.92,8.26,10694349.85,1172274.00,100.40,99.18,11866623.85
70,2048,3.609749,L3 70 70 70 16 2298 70,8371437568,643956736,2.31,178.39,108.16,91.52,8.26,91.53,8.20,256542370.49,59772489.00,99.78,99.73,316314859.49
80,1024,3.250108,L3 80 80 80 16 2011 80,6317236224,485941248,1.94,149.51,131.36,97.85,8.62,91.18,7.79,281079566.02,62296795.00,106.47,98.97,343376361.02
90,512,2.226043,L3 90 90 90 16 1787 90,4535877632,348913664,2.03,156.74,122.64,90.63,8.25,90.74,8.13,203975153.41,44816642.00,98.88,98.87,248791795.41
100,512,3.139592,L3 100 100 100 16 1609 100,6264573952,481890304,1.99,153.48,122.64,90.11,8.17,90.20,8.11,280278245.22,61706597.00,98.28,98.31,341984842.22
110,256,2.044376,L3 110 110 110 16 1462 110,4192321536,322486272,2.04,157.74,122.64,90.04,8.16,90.02,8.10,186988073.10,41238766.00,98.20,98.12,228226839.10
120,256,2.783635,L3 120 120 120 16 1341 120,5468010496,420616192,1.96,151.10,122.64,98.14,8.51,89.90,8.10,243171434.99,53708406.00,106.65,98.00,296879840.99
130,256,3.399097,L3 130 130 130 16 1238 130,6979321856,536870912,2.05,157.94,122.64,91.53,8.34,89.67,8.08,309677514.91,68446057.00,99.87,97.75,378123571.91
140,128,2.154403,L3 140 140 140 16 1149 140,4373111808,336393216,2.02,156.14,122.64,89.64,8.13,89.51,8.06,193612443.83,42821181.00,97.77,97.57,236433624.83
150,128,2.604479,L3 150 150 150 16 1073 150,5394341888,414949376,2.06,159.31,122.64,90.21,8.16,89.44,8.05,238493683.78,52784667.00,98.37,97.49,291278350.78
160,128,3.363609,L3 160 160 160 16 1005 160,6563335168,504871936,1.95,150.09,131.36,105.71,8.69,90.21,6.84,290001129.76,64181732.00,114.40,97.05,354182861.76
170,128,3.773617,L3 170 170 170 16 946 170,7890075648,606928896,2.09,160.83,122.64,89.37,8.11,89.23,8.02,347894534.68,77075427.00,97.48,97.25,424969961.68
180,64,2.269291,L3 180 180 180 16 894 180,4692273664,360944128,2.06,159.05,122.64,90.22,8.11,89.13,8.03,206620168.63,45795486.00,98.33,97.16,252415654.63
190,64,2.646591,L3 190 190 190 16 847 190,5528367104,425259008,2.08,160.67,122.64,89.60,8.20,89.10,8.03,243271946.61,53932640.00,97.80,97.13,297204586.61
200,64,3.202397,L3 200 200 200 16 804 200,6458310144,496793088,2.01,155.13,122.64,97.03,8.43,89.08,8.04,283946174.57,62983604.00,105.46,97.12,346929778.57
210,64,3.587884,L3 210 210 210 16 766 210,7487094784,575930368,2.08,160.52,122.64,89.50,8.15,89.13,7.99,328906472.54,72965567.00,97.65,97.12,401872039.54
220,32,2.070930,L3 220 220 220 16 731 220,4309856512,331527424,2.07,160.08,122.64,89.39,8.16,88.91,8.02,189210044.52,41975887.00,97.55,96.93,231185931.52
230,32,2.332080,L3 230 230 230 16 700 230,4930578432,379275264,2.11,162.63,122.64,89.77,8.17,88.88,8.02,216376970.50,48008526.00,97.94,96.90,264385496.50
