,Roofline,,,,,,,,ECM,,,,,,,,,,,,,Data Transfer (Benchmark),,,,,,,,,Data Transfer (Prediction CS),,,,,,,,,Data Transfer (Prediction CS),,,,,,,,,
,Cache Simulator,,,Layer Conditions,,,ECM,Benchmark,Cache Simulator,,,,,,Layer Condition,,,,,,Benchmark,L1-L2 (B/LUP),,,L2-L3 (B/LUP),,,L3-MEM (B/LUP),,,L1-L2 (B/LUP),,,L2-L3 (B/LUP),,,L3-MEM (B/LUP),,,L1-L2 (B/LUP),,,L2-L3 (B/LUP),,,L3-MEM (B/LUP),,,
N(^3),GFLOP/s,MLUP/s,Arithmetic Intensity,GFLOP/s,MLUP/s,Arithmetic Intensity,MLUP/s,MLUP/s,T_OL,T_nOL,T_L1L2,T_L2L3,T_L3MEM,cy/CL,T_OL,T_nOL,T_L1L2,T_L2L3,T_L3MEM,cy/CL,cy/CL,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total
10,16.12,2302.85,,16.12,2302.85,,2313.25,635.66,8.3,7.0,0.0,0.0,0.0,8.3 ,8.3,7.0,0.0,0.0,0.0,8.3 ,30.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,10.89,1555.71,0.24,13.14,1877.14,0.29,1920.00,407.45,8.3,7.0,3.6,0.0,0.0,10.6 ,8.3,7.0,3.0,0.0,0.0,10.0 ,47.12,20.00,8.88,28.88,0,0,0,0,0,0,19.87,9.12,28.99,0,0,0,0,0,0,16.00,8.00,24.00,0,0,0,0,0,0
30,11.65,1664.28,0.26,13.14,1877.14,0.29,1920.00,723.10,8.3,7.0,3.4,0.0,0.0,10.4 ,8.3,7.0,3.0,0.0,0.0,10.0 ,26.55,20.72,8.72,29.44,0,0,0,0,0,0,18.37,8.62,26.99,0,0,0,0,0,0,16.00,8.00,24.00,0,0,0,0,0,0
40,6.34,905.71,0.16,6.75,964.28,0.17,1600.00,832.23,8.3,7.0,5.3,0.0,0.0,12.3 ,8.3,7.0,5.0,0.0,0.0,12.0 ,23.07,34.40,8.48,42.88,2.48,2.48,4.96,0,0,0,34.12,8.37,42.49,0,0,0,0,0,0,32.00,8.00,40.00,0,0,0,0,0,0
50,5.65,807.14,0.20,6.75,964.28,0.17,960.00,833.40,8.3,7.0,5.3,8.7,0.0,21.0 ,8.3,7.0,5.0,8.0,0.0,20.0 ,23.04,33.84,8.40,42.24,17.36,17.36,34.72,0,0,0,33.75,8.37,42.12,17.37,8.37,25.74,0,0,0,32.00,8.00,40.00,16.00,8.00,24.00,0,0,0
60,5.66,808.57,0.20,6.75,964.28,0.17,960.00,896.75,8.3,7.0,5.2,8.7,0.0,20.9 ,8.3,7.0,5.0,8.0,0.0,20.0 ,21.41,33.60,8.32,41.92,17.36,17.36,34.72,0,0,0,33.50,8.25,41.75,17.37,8.25,25.62,0,0,0,32.00,8.00,40.00,16.00,8.00,24.00,0,0,0
70,5.63,804.28,0.20,6.75,964.28,0.17,959.60,1052.05,8.3,7.0,5.2,8.7,0.0,20.9 ,8.3,7.0,5.0,8.0,0.0,20.0 ,18.25,33.28,8.24,41.52,17.20,17.20,34.40,0,0,0,33.25,8.25,41.50,17.50,8.25,25.75,0,0,0,32.00,8.00,40.00,16.00,8.00,24.00,0,0,0
80,5.59,798.57,0.20,6.75,964.28,0.17,959.60,1033.12,8.3,7.0,5.2,8.8,0.0,21.0 ,8.3,7.0,5.0,8.0,0.0,20.0 ,18.58,33.20,8.24,41.44,17.04,17.04,34.08,0,0,0,33.00,8.25,41.25,17.62,8.25,25.87,0,0,0,32.00,8.00,40.00,16.00,8.00,24.00,0,0,0
90,5.53,790.00,0.20,6.75,964.28,0.17,959.60,997.42,8.3,7.0,5.1,8.9,0.0,21.0 ,8.3,7.0,5.0,8.0,0.0,20.0 ,19.25,33.04,8.16,41.20,16.88,16.88,33.76,.08,0,.08,32.87,8.25,41.12,17.87,8.12,25.99,0,0,0,32.00,8.00,40.00,16.00,8.00,24.00,0,0,0
100,5.45,778.57,0.19,6.75,964.28,0.17,960.00,1098.99,8.3,7.0,5.1,9.0,0.0,21.2 ,8.3,7.0,5.0,8.0,0.0,20.0 ,17.47,32.88,8.16,41.04,16.80,16.80,33.60,0,0,0,32.87,8.12,40.99,18.12,8.12,26.24,0,0,0,32.00,8.00,40.00,16.00,8.00,24.00,0,0,0
