N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,1048576,3.964355,L2 10 10 10 16 614 10,28454158336,536870912,7.17,135.42,141.52,0,0,0,0,1229092.00,282166.02,0,0,1511258.02
20,65536,2.623296,L2 20 20 20 16 307 20,20256915456,382205952,7.71,145.69,131.36,19.96,9.01,4.57,2.35,825003.00,191581.02,28.97,6.92,1016584.02
30,32768,3.937082,L2 30 30 30 16 205 30,38124126208,719323136,9.68,182.70,102.16,21.61,8.72,14.85,6.91,1233013.00,281524.02,30.33,21.76,1514537.02
40,8192,2.767228,L2 40 40 40 16 153 40,23824105472,449511424,8.60,162.44,122.64,35.20,8.52,18.54,8.42,856793.00,196593.02,43.72,26.96,1053386.02
50,4096,2.417896,L2 50 50 50 16 123 50,24008196096,452984832,9.92,187.34,102.16,34.48,8.40,18.20,8.33,755985.00,176050.02,42.88,26.53,932035.02
60,2048,2.268092,L2 60 60 60 16 102 60,21178236928,399589376,9.33,176.17,108.16,34.21,8.30,18.47,8.21,714041.00,165518.02,42.51,26.68,879559.02
70,2048,3.349611,L2 70 70 70 16 88 70,34129707008,643956736,10.18,192.24,96.80,33.76,8.26,20.13,8.22,1052929.00,240691.02,42.02,28.35,1293620.02
80,1024,2.711680,L2 80 80 80 16 77 80,25754886144,485941248,9.49,179.20,108.16,34.38,8.24,23.99,8.21,854592.00,195078.02,42.62,32.20,1049670.02
90,512,2.172208,L2 90 90 90 16 68 90,18492424192,348913664,8.51,160.62,122.64,34.14,8.22,22.70,8.17,784458.00,226627.02,42.36,30.87,1011085.02
100,512,2.632843,L2 100 100 100 16 61 100,25540186112,481890304,9.70,183.03,102.16,33.87,8.18,21.75,8.14,4567807.00,2452973.02,42.05,29.89,7020780.02
110,512,3.334430,L2 110 110 110 16 56 110,34183544832,644972544,10.25,193.42,96.80,33.74,8.17,22.08,8.12,32812787.00,19104617.02,41.91,30.20,51917404.02
120,256,2.291754,L2 120 120 120 16 51 120,22292658176,420616192,9.72,183.53,102.16,34.09,8.16,23.67,8.13,63419951.00,35713085.02,42.25,31.80,99133036.02
130,256,3.180866,L2 130 130 130 16 47 130,28454158336,536870912,8.94,168.78,114.96,34.11,8.15,22.38,8.10,123441928.00,64109972.02,42.26,30.48,187551900.02
140,128,2.035107,L2 140 140 140 16 44 140,17828840448,336393216,8.75,165.29,114.96,33.89,8.21,23.26,8.10,85577531.00,42497019.02,42.10,31.36,128074550.02
150,128,2.164958,L2 150 150 150 16 41 150,21992316928,414949376,10.15,191.66,102.16,35.14,8.13,21.85,8.07,107858131.00,52752147.02,43.27,29.92,160610278.02
160,128,2.822599,L2 160 160 160 16 38 160,26758212608,504871936,9.47,178.86,108.16,35.84,8.16,22.70,8.10,131535011.00,64164497.02,44.00,30.80,195699508.02
170,128,3.141879,L2 170 170 170 16 36 170,32167231488,606928896,10.23,193.17,96.80,34.17,8.14,23.58,8.07,157838394.00,77053434.02,42.31,31.65,234891828.02
180,128,3.864590,L2 180 180 180 16 34 180,38260077568,721888256,9.90,186.79,102.16,34.37,8.11,21.39,8.08,187683412.00,91570370.02,42.48,29.47,279253782.02
