N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,4194304,3.111435,10 10 10 16 36044 10,5100273664,268435456,1.63,86.27,230.00,0,0,0,0,0,0,0,0,0
20,262144,3.207817,20 20 20 16 18022 20,13667139584,719323136,4.25,224.23,83.60,0,0,0,0,0,0,0,0,0
30,65536,3.143340,30 30 30 16 12014 30,17213423616,905969664,5.47,288.21,65.68,0,0,0,0,0,0,0,0,0
40,16384,2.462025,40 40 40 16 9011 40,12235177984,643956736,4.96,261.55,73.60,0,0,0,0,0,0,0,0,0
50,8192,2.215565,50 50 50 16 7208 50,13258719232,697827328,5.98,314.96,59.28,0,0,0,0,0,0,0,0,0
60,4096,2.214228,60 60 60 16 6007 60,12254478336,644972544,5.53,291.28,65.68,0,0,0,0,0,0,0,0,0
70,4096,3.328730,70 70 70 16 5149 70,20401094656,1073741824,6.12,322.56,57.44,0,0,0,0,0,0,0,0,0
80,2048,2.859288,80 80 80 16 4505 80,15768076288,829898752,5.51,290.24,65.68,0,0,0,0,0,0,0,0,0
90,1024,2.173212,90 90 90 16 4004 90,11531649024,606928896,5.30,279.27,68.08,0,0,0,0,0,0,0,0,0
100,1024,2.729452,100 100 100 16 3604 100,16159842304,850518016,5.91,311.60,59.28,0,0,0,0,0,0,0,0,0
110,1024,3.590568,110 110 110 16 3276 110,21885353984,1151860736,6.09,320.80,57.44,0,0,0,0,0,0,0,0,0
120,512,2.620151,120 120 120 16 3003 120,14412460032,758550528,5.49,289.50,65.68,0,0,0,0,0,0,0,0,0
130,512,3.803026,130 130 130 16 2772 130,18547638272,976191488,4.87,256.68,73.60,0,0,0,0,0,0,0,0,0
140,256,2.225556,140 140 140 16 2574 140,11703289856,615962624,5.25,276.76,68.08,0,0,0,0,0,0,0,0,0
150,256,2.843632,150 150 150 16 2402 150,14523826176,764411904,5.10,268.81,70.72,0,0,0,0,0,0,0,0,0
160,256,3.838906,160 160 160 16 2252 160,17764612096,934979584,4.62,243.55,76.64,0,0,0,0,0,0,0,0,0
170,128,2.044861,170 170 170 16 2120 170,10727415808,564600832,5.24,276.10,68.08,0,0,0,0,0,0,0,0,0
180,128,2.398681,180 180 180 16 2002 180,12811834368,674307072,5.34,281.11,68.08,0,0,0,0,0,0,0,0,0
190,128,2.895289,190 190 190 16 1897 190,15150153728,797376512,5.23,275.40,68.08,0,0,0,0,0,0,0,0,0
200,128,3.351408,200 200 200 16 1802 200,17756965888,934577152,5.29,278.85,68.08,0,0,0,0,0,0,0,0,0
210,128,3.870872,210 210 210 16 1716 210,20646862848,1086676992,5.33,280.73,68.08,0,0,0,0,0,0,0,0,0
220,64,2.245161,220 220 220 16 1638 220,11917218304,627222016,5.30,279.36,68.08,0,0,0,0,0,0,0,0,0
230,64,2.609527,230 230 230 16 1567 230,13667139584,719323136,5.23,275.65,68.08,0,0,0,0,0,0,0,0,0
240,64,3.102092,240 240 240 16 1501 240,15580491264,820025856,5.02,264.34,70.72,0,0,0,0,0,0,0,0,0
250,64,3.319563,250 250 250 16 1441 250,17664569344,929714176,5.31,280.06,68.08,0,0,0,0,0,0,0,0,0
260,64,3.865624,260 260 260 16 1386 260,19926669824,1048772096,5.15,271.30,70.72,0,0,0,0,0,0,0,0,0
270,32,2.131572,270 270 270 16 1334 270,11187044352,588791808,5.24,276.22,68.08,0,0,0,0,0,0,0,0,0
280,32,2.395837,280 280 280 16 1287 280,12507060992,658266368,5.21,274.75,68.08,0,0,0,0,0,0,0,0,0
290,32,2.643830,290 290 290 16 1242 290,13927032832,733001728,5.26,277.24,68.08,0,0,0,0,0,0,0,0,0
300,32,3.046461,300 300 300 16 1201 300,15450607872,813189888,5.07,266.92,70.72,0,0,0,0,0,0,0,0,0
310,32,3.321110,310 310 310 16 1162 310,17081434112,899022848,5.14,270.69,70.72,0,0,0,0,0,0,0,0,0
320,16,2.129004,320 320 320 16 1126 320,9411579776,495346304,4.41,232.66,80.00,0,0,0,0,0,0,0,0,0
330,16,2.051959,330 330 330 16 1092 330,10339716096,544195584,5.03,265.20,70.72,0,0,0,0,0,0,0,0,0
340,16,2.256266,340 340 340 16 1060 340,11326950016,596155264,5.01,264.21,70.72,0,0,0,0,0,0,0,0,0
350,16,2.564288,350 350 350 16 1029 350,12375105536,651321344,4.82,253.99,73.60,0,0,0,0,0,0,0,0,0
360,16,2.803325,360 360 360 16 1001 360,13486006656,709789824,4.80,253.19,76.64,0,0,0,0,0,0,0,0,0
370,16,3.045602,370 370 370 16 974 370,14661477376,771656704,4.81,253.36,73.60,0,0,0,0,0,0,0,0,0
380,16,3.297951,380 380 380 16 948 380,15903341696,837017984,4.82,253.79,73.60,0,0,0,0,0,0,0,0,0
390,16,3.587135,390 390 390 16 924 390,17213423616,905969664,4.79,252.55,73.60,0,0,0,0,0,0,0,0,0
400,16,3.950828,400 400 400 16 901 400,18593547136,978607744,4.70,247.69,76.64,0,0,0,0,0,0,0,0,0
410,8,2.123835,410 410 410 16 879 410,10022768128,527514112,4.71,248.37,76.64,0,0,0,0,0,0,0,0,0
420,8,2.350209,420 420 420 16 858 420,10785607488,567663552,4.58,241.53,80.00,0,0,0,0,0,0,0,0,0
430,8,2.404746,430 430 430 16 838 430,11586203648,609800192,4.81,253.58,76.64,0,0,0,0,0,0,0,0,0
440,8,2.641276,440 440 440 16 819 440,12425468608,653972032,4.70,247.59,76.64,0,0,0,0,0,0,0,0,0
450,8,2.859906,450 450 450 16 800 450,13304314368,700227072,4.65,244.84,76.64,0,0,0,0,0,0,0,0,0
460,8,3.068370,460 460 460 16 783 460,14223652928,748613312,4.63,243.97,76.64,0,0,0,0,0,0,0,0,0
470,8,3.312085,470 470 470 16 766 470,15184396288,799178752,4.58,241.28,80.00,0,0,0,0,0,0,0,0,0
480,8,3.896411,480 480 480 16 750 480,16187456448,851971392,4.15,218.65,87.60,0,0,0,0,0,0,0,0,0
490,8,3.943033,490 490 490 16 735 490,17233745408,907039232,4.36,230.03,83.60,0,0,0,0,0,0,0,0,0
500,4,2.087883,500 500 500 16 720 500,9162087584,482215136,4.38,230.95,83.60,0,0,0,0,0,0,0,0,0
510,4,2.393437,510 510 510 16 706 510,9729828864,512096256,4.06,213.95,87.60,0,0,0,0,0,0,0,0,0
520,4,2.408194,520 520 520 16 693 520,10320552544,543186976,4.28,225.55,83.60,0,0,0,0,0,0,0,0,0
530,4,2.594114,530 530 530 16 680 530,10934714624,575511296,4.21,221.85,87.60,0,0,0,0,0,0,0,0,0
540,4,2.781092,540 540 540 16 667 540,11572771104,609093216,4.16,219.01,87.60,0,0,0,0,0,0,0,0,0
550,4,2.980681,550 550 550 16 655 550,12235177984,643956736,4.10,216.04,87.60,0,0,0,0,0,0,0,0,0
560,4,3.257337,560 560 560 16 643 560,12922391264,680125856,3.96,208.79,92.00,0,0,0,0,0,0,0,0,0
570,4,3.491037,570 570 570 16 632 570,13634866944,717624576,3.90,205.56,92.00,0,0,0,0,0,0,0,0,0
580,4,3.789250,580 580 580 16 621 580,14373061024,756476896,3.79,199.63,96.80,0,0,0,0,0,0,0,0,0
590,2,2.045079,590 590 590 16 610 590,7568714752,398353408,3.69,194.78,96.80,0,0,0,0,0,0,0,0,0
600,2,2.167929,600 600 600 16 600 600,7964214192,419169168,3.67,193.34,102.16,0,0,0,0,0,0,0,0,0
610,2,2.315394,610 610 610 16 590 610,8373256832,440697728,3.61,190.33,96.80,0,0,0,0,0,0,0,0,0
620,2,2.439746,620 620 620 16 581 620,8796070672,462951088,3.60,189.75,102.16,0,0,0,0,0,0,0,0,0
630,2,2.524661,630 630 630 16 572 630,9232883712,485941248,3.65,192.47,96.80,0,0,0,0,0,0,0,0,0
640,2,2.861119,640 640 640 16 563 640,9683923952,509680208,3.38,178.14,108.16,0,0,0,0,0,0,0,0,0
650,2,2.716082,650 650 650 16 554 650,10149419392,534179968,3.73,196.66,96.80,0,0,0,0,0,0,0,0,0
660,2,2.842734,660 660 660 16 546 660,10629598032,559452528,3.73,196.79,96.80,0,0,0,0,0,0,0,0,0
670,2,2.963530,670 670 670 16 537 670,11124687872,585509888,3.75,197.56,96.80,0,0,0,0,0,0,0,0,0
680,2,3.090582,680 680 680 16 530 680,11634916912,612364048,3.76,198.13,96.80,0,0,0,0,0,0,0,0,0
