N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,2097152,3.760658,L3 10 10 10 16 44237 10,7516192768,1073741824,1.99,285.51,65.68,0,0,0,0,194484.00,192613.00,0,0,387097.00
20,131072,2.310633,L3 20 20 20 16 22118 20,5350883328,764411904,2.31,330.82,57.44,19.84,8.91,0,0,121031.00,119688.00,28.75,0,240719.00
30,65536,2.393152,L3 30 30 30 16 14745 30,10070523904,1438646272,4.20,601.14,31.12,21.17,8.71,15.63,7.30,127145.00,125849.00,29.88,22.93,252994.00
40,32768,2.738158,L3 40 40 40 16 11059 40,12586319872,1798045696,4.59,656.66,28.24,34.45,8.52,18.24,8.45,143366.00,141945.00,42.97,26.69,285311.00
50,16384,2.553116,L3 50 50 50 16 8847 50,12683575296,1811939328,4.96,709.69,26.24,33.89,8.39,17.92,8.34,131776.00,131096.00,42.28,26.26,262872.00
60,8192,2.133841,L3 60 60 60 16 7373 60,11188502528,1598357504,5.23,749.04,24.80,33.57,8.30,18.62,8.24,110856.00,110246.00,41.87,26.86,221102.00
70,8192,3.404649,L3 70 70 70 16 6319 70,18030788608,2575826944,5.29,756.55,24.48,33.36,8.26,19.05,8.22,175016.00,174599.00,41.62,27.27,349615.00
80,4096,2.389836,L3 80 80 80 16 5529 80,13606354944,1943764992,5.69,813.34,22.64,33.23,8.22,19.78,8.18,125062.00,122832.00,41.45,27.96,247894.00
90,4096,3.631522,L3 90 90 90 16 4915 90,19539165184,2791309312,5.37,768.63,24.16,33.12,8.20,22.54,8.16,255391.00,275014.00,41.32,30.70,530405.00
100,2048,2.667890,L3 100 100 100 16 4424 100,13492928512,1927561216,5.05,722.50,25.84,32.89,8.17,30.62,8.09,14994401.49,21706895.00,41.06,38.71,36701296.49
110,1024,2.362535,L3 110 110 110 16 4021 110,9029615616,1289945088,3.81,545.99,34.00,32.80,8.16,32.33,8.04,86907419.31,109428932.00,40.96,40.37,196336351.31
120,1024,3.603229,L3 120 120 120 16 3686 120,11777253376,1682464768,3.26,466.93,40.00,32.74,8.14,32.72,7.97,207459815.88,213232992.00,40.88,40.69,420692807.88
130,512,2.325843,L3 130 130 130 16 3403 130,7516192768,1073741824,3.22,461.65,40.00,32.71,8.13,32.70,7.98,139067378.28,136554554.00,40.84,40.68,275621932.28
140,512,2.919848,L3 140 140 140 16 3160 140,9419010048,1345572864,3.22,460.83,40.88,32.67,8.12,32.61,7.96,173925022.26,170857380.00,40.79,40.57,344782402.26
150,512,3.535130,L3 150 150 150 16 2949 150,11618582528,1659797504,3.28,469.51,40.00,32.59,8.11,32.59,7.94,214110410.24,210624323.00,40.70,40.53,424734733.24
160,256,2.160982,L3 160 160 160 16 2765 160,7068207104,1009743872,3.26,467.25,40.00,32.58,8.10,32.53,7.93,130040840.23,128017252.00,40.68,40.46,258058092.23
170,256,2.599097,L3 170 170 170 16 2602 170,8497004544,1213857792,3.26,467.02,40.00,32.51,8.10,32.49,7.92,156002525.21,153779730.00,40.61,40.41,309782255.21
180,256,3.082338,L3 180 180 180 16 2457 180,10106435584,1443776512,3.27,468.40,40.00,32.48,8.09,32.45,7.95,185246677.20,182731618.00,40.57,40.40,367978295.20
190,256,3.653391,L3 190 190 190 16 2328 190,11907252224,1701036032,3.25,465.60,40.00,32.47,8.09,32.43,7.90,218027616.19,215217777.00,40.56,40.33,433245393.19
200,128,2.109372,L3 200 200 200 16 2212 200,6955103232,993586176,3.29,471.03,40.00,32.44,8.08,32.39,7.92,127157702.18,125641920.00,40.52,40.31,252799622.18
210,128,2.443829,L3 210 210 210 16 2106 210,8063025152,1151860736,3.29,471.33,39.12,32.42,8.08,32.38,7.92,147283271.17,145579675.00,40.50,40.30,292862946.17
220,128,2.841365,L3 220 220 220 16 2011 220,9282767872,1326109696,3.26,466.71,40.00,32.41,8.07,32.35,7.87,169390212.16,167495866.00,40.48,40.22,336886078.16
230,128,3.227226,L3 230 230 230 16 1923 230,10619707392,1517101056,3.28,470.09,40.00,32.38,8.07,32.34,7.94,193621256.16,191575577.00,40.45,40.28,385196833.16
