N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,2097152,3.759208,L2 10 10 10 16 614 10,7516192768,1073741824,1.99,285.62,65.68,0,0,0,0,196334.00,194228.00,0,0,390562.00
20,131072,2.311414,L2 20 20 20 16 307 20,5350883328,764411904,2.31,330.71,57.44,19.85,8.92,.24,.09,120423.00,119373.00,28.77,.33,239796.00
30,65536,2.409312,L2 30 30 30 16 205 30,10070523904,1438646272,4.17,597.11,31.12,21.16,8.72,17.90,8.28,124997.00,124012.00,29.88,26.18,249009.00
40,32768,2.797164,L2 40 40 40 16 153 40,12586319872,1798045696,4.49,642.80,29.20,34.44,8.52,18.24,8.46,147164.00,144187.00,42.96,26.70,291351.00
50,16384,2.597839,L2 50 50 50 16 123 50,12683575296,1811939328,4.88,697.47,26.64,33.89,8.39,17.95,8.35,133490.00,132915.00,42.28,26.30,266405.00
60,8192,2.192162,L2 60 60 60 16 102 60,11188502528,1598357504,5.09,729.12,25.52,33.58,8.30,18.44,8.25,113668.00,113116.00,41.88,26.69,226784.00
70,8192,3.410545,L2 70 70 70 16 88 70,18030788608,2575826944,5.28,755.25,24.48,33.36,8.26,19.48,8.22,180729.00,176877.00,41.62,27.70,357606.00
80,4096,2.385034,L2 80 80 80 16 77 80,13606354944,1943764992,5.70,814.98,22.64,33.29,8.24,20.57,8.18,123629.00,123115.00,41.53,28.75,246744.00
90,4096,3.567309,L2 90 90 90 16 68 90,19539165184,2791309312,5.47,782.46,23.52,33.12,8.21,20.17,8.16,187890.00,185101.00,41.33,28.33,372991.00
100,2048,2.414807,L2 100 100 100 16 61 100,13492928512,1927561216,5.58,798.22,23.28,33.14,8.18,20.13,8.12,14882600.49,18678666.00,41.32,28.25,33561266.49
110,1024,2.032475,L2 110 110 110 16 56 110,9029615616,1289945088,4.43,634.66,29.60,33.00,8.17,18.99,8.06,84579191.19,97841475.00,41.17,27.05,182420666.19
120,1024,3.082512,L2 120 120 120 16 51 120,11777253376,1682464768,3.81,545.80,34.00,33.14,8.16,19.93,7.92,197485166.50,207798674.00,41.30,27.85,405283840.50
130,1024,3.926410,L2 130 130 130 16 47 130,15032385536,2147483648,3.82,546.93,34.00,33.03,8.15,19.48,7.93,275607544.20,272875405.00,41.18,27.41,548482949.20
