N^3,Roofline CS GFLOPs,Roofline CS MLUPs,Roofline CS Arithmetic Intensity,Roofline LC GFLOPs,Roofline LC MLUPs,Roofline LC Arithmetic Intensity,Roofline ECM MLUPs,Benchmark MLUPs,ECM CS Tol,ECM CS Tnol,ECM CS Tl1l2,ECM CS Tl2l3,ECM CS Tl3mem,ECM CS cycl,ECM LC Tol,ECM LC Tnol,ECM LC Tl1l2,ECM LC Tl2l3,ECM LC Tl3mem,ECM LC cycl,Benchmark cycl,Benchmark Pheno Tol,Benchmark Pheno Tnol,Benchmark Pheno Tl1l2,Benchmark Pheno Tl2l3,Benchmark Pheno Tl3mem,Benchmark Transfer L1L2 load,Benchmark Transfer L1L2 evict,Benchmark Transfer L1L2 total,Benchmark Transfer L2L3 load,Benchmark Transfer L2L3 evict,Benchmark Transfer L2L3 total,Benchmark Transfer L3MEM load,Benchmark Transfer L3MEM evict,Benchmark Transfer L3MEM total,CS Transfer L1L2 load,CS Transfer L1L2 evict,CS Transfer L1L2 total,CS Transfer L2L3 load,CS Transfer L2L3 evict,CS Transfer L2L3 total,CS Transfer L3MEM load,CS Transfer L3MEM evict,CS Transfer L3MEM total,LC Transfer L1L2 load,LC Transfer L1L2 evict,LC Transfer L1L2 total,LC Transfer L2L3 load,LC Transfer L2L3 evict,LC Transfer L2L3 total,LC Transfer L3MEM load,LC Transfer L3MEM evict,LC Transfer L3MEM total
110,23.91,1258.42,0.65,20.20,1063.15,0.68,875.80,869.08,16.0,14.0,14.6,10.3,0.0,38.9 ,16.0,14.0,14.0,14.0,0.0,42.0 ,42.34,19.8,17.0,14.7,14.6,0.1,50.40,8.32,58.72,50.08,8.32,58.40,.08,0,.08,50.12,8.25,58.37,32.87,8.37,41.24,0,0,0,48.00,8.00,56.00,48.00,8.00,56.00,0,0,0
120,19.49,1025.78,0.65,20.20,1063.15,0.68,876.19,714.17,16.0,14.0,14.6,14.5,0.0,43.1 ,16.0,14.0,14.0,14.0,0.0,42.0 ,51.53,21.5,18.2,14.7,14.5,0.9,50.32,8.32,58.64,49.84,8.24,58.08,.88,.40,1.28,50.00,8.25,58.25,49.75,8.25,58.00,0,0,0,48.00,8.00,56.00,48.00,8.00,56.00,0,0,0
130,19.45,1023.68,0.65,20.20,1063.15,0.68,876.19,724.99,16.0,14.0,14.5,14.5,0.0,43.1 ,16.0,14.0,14.0,14.0,0.0,42.0 ,50.76,23.4,19.2,14.6,14.2,4.8,50.08,8.32,58.40,48.72,8.24,56.96,4.64,2.32,6.96,49.87,8.25,58.12,49.87,8.25,58.12,0,0,0,48.00,8.00,56.00,48.00,8.00,56.00,0,0,0
140,19.53,1027.89,0.66,20.20,1063.15,0.68,629.05,715.85,16.0,14.0,14.5,14.5,17.4,60.4 ,16.0,14.0,14.0,14.0,16.5,58.5 ,51.41,17.4,14.2,14.5,14.5,11.3,49.92,8.24,58.16,49.68,8.24,57.92,11.04,5.36,16.40,49.62,8.25,57.87,49.62,8.25,57.87,16.75,8.62,25.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
150,19.60,1031.57,0.66,20.20,1063.15,0.68,629.05,691.91,16.0,14.0,14.4,14.4,17.1,59.9 ,16.0,14.0,14.0,14.0,16.5,58.5 ,53.19,19.4,15.9,14.5,14.5,15.5,49.84,8.32,58.16,49.84,8.16,58.00,15.28,7.28,22.56,49.50,8.25,57.75,49.50,8.12,57.62,16.62,8.12,24.74,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
160,19.59,1031.05,0.66,20.20,1063.15,0.68,629.05,644.63,16.0,14.0,14.4,14.4,17.1,60.0 ,16.0,14.0,14.0,14.0,16.5,58.5 ,57.09,20.8,16.9,14.8,14.5,17.0,50.80,8.32,59.12,49.84,8.16,58.00,16.64,8.00,24.64,49.37,8.25,57.62,49.37,8.25,57.62,16.62,8.25,24.87,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
170,19.62,1032.63,0.66,20.20,1063.15,0.68,628.78,638.47,16.0,14.0,14.4,14.4,17.0,59.8 ,16.0,14.0,14.0,14.0,16.5,58.5 ,57.64,22.1,17.7,14.4,14.4,17.3,49.60,8.24,57.84,49.52,8.16,57.68,16.96,8.16,25.12,49.37,8.25,57.62,49.37,8.25,57.62,16.50,8.12,24.62,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
180,19.64,1033.68,0.66,20.20,1063.15,0.68,629.05,700.45,16.0,14.0,14.4,14.4,17.1,59.8 ,16.0,14.0,14.0,14.0,16.5,58.5 ,52.54,17.5,13.9,14.4,14.4,17.3,49.52,8.16,57.68,49.44,8.16,57.60,16.88,8.16,25.04,49.37,8.12,57.49,49.37,8.25,57.62,16.62,8.12,24.74,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
190,19.71,1037.36,0.66,20.20,1063.15,0.68,629.05,711.47,16.0,14.0,14.4,14.3,17.1,59.8 ,16.0,14.0,14.0,14.0,16.5,58.5 ,51.72,19.0,15.3,14.4,14.4,17.3,49.44,8.16,57.60,49.44,8.16,57.60,16.88,8.16,25.04,49.25,8.12,57.37,49.25,8.12,57.37,16.50,8.25,24.75,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
200,19.75,1039.47,0.66,20.20,1063.15,0.68,629.05,701.47,16.0,14.0,14.3,14.3,16.9,59.5 ,16.0,14.0,14.0,14.0,16.5,58.5 ,52.46,20.1,16.1,14.4,14.4,17.2,49.44,8.16,57.60,49.36,8.16,57.52,16.80,8.16,24.96,49.12,8.12,57.24,49.12,8.12,57.24,16.50,8.12,24.62,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
210,19.76,1040.00,0.66,20.20,1063.15,0.68,628.78,636.87,16.0,14.0,14.3,14.3,16.9,59.6 ,16.0,14.0,14.0,14.0,16.5,58.5 ,57.78,21.3,16.8,14.4,14.3,17.2,49.28,8.16,57.44,49.28,8.08,57.36,16.80,8.16,24.96,49.12,8.12,57.24,49.12,8.12,57.24,16.50,8.12,24.62,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
220,19.77,1040.52,0.66,20.20,1063.15,0.68,629.05,714.01,16.0,14.0,14.3,14.3,17.0,59.6 ,16.0,14.0,14.0,14.0,16.5,58.5 ,51.54,17.4,13.7,14.4,14.3,17.2,49.28,8.16,57.44,49.20,8.16,57.36,16.80,8.16,24.96,49.00,8.12,57.12,49.00,8.12,57.12,16.50,8.25,24.75,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
230,19.79,1041.57,0.66,20.20,1063.15,0.68,628.78,675.17,16.0,14.0,14.3,14.3,16.9,59.5 ,16.0,14.0,14.0,14.0,16.5,58.5 ,54.50,18.8,14.9,14.4,14.3,17.2,49.28,8.16,57.44,49.20,8.08,57.28,16.80,8.16,24.96,49.00,8.12,57.12,49.00,8.12,57.12,16.37,8.12,24.49,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
240,19.81,1042.63,0.67,20.20,1063.15,0.68,629.05,642.38,16.0,14.0,14.3,14.3,16.9,59.5 ,16.0,14.0,14.0,14.0,16.5,58.5 ,57.29,19.8,15.6,14.4,14.3,17.2,49.52,8.16,57.68,49.20,8.08,57.28,16.80,8.16,24.96,49.00,8.12,57.12,49.00,8.12,57.12,16.37,8.12,24.49,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
250,19.81,1042.63,0.67,20.20,1063.15,0.68,628.78,701.91,16.0,14.0,14.3,14.3,17.1,59.6 ,16.0,14.0,14.0,14.0,16.5,58.5 ,52.43,20.6,16.2,14.4,14.3,17.1,49.28,8.16,57.44,49.04,8.08,57.12,16.64,8.16,24.80,49.00,8.12,57.12,49.00,8.12,57.12,16.37,8.37,24.74,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
260,19.82,1043.15,0.67,20.20,1063.15,0.68,629.05,671.81,16.0,14.0,14.3,14.3,16.8,59.3 ,16.0,14.0,14.0,14.0,16.5,58.5 ,54.78,17.7,13.6,14.4,14.3,17.1,49.36,8.24,57.60,49.04,8.08,57.12,16.64,8.16,24.80,48.87,8.12,56.99,48.87,8.12,56.99,16.37,8.00,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
270,19.86,1045.26,0.67,20.20,1063.15,0.68,628.78,709.41,16.0,14.0,14.2,14.2,16.8,59.3 ,16.0,14.0,14.0,14.0,16.5,58.5 ,51.87,18.6,14.6,14.3,14.3,17.1,49.04,8.16,57.20,48.96,8.08,57.04,16.64,8.16,24.80,48.87,8.12,56.99,48.87,8.12,56.99,16.37,8.12,24.49,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
280,19.88,1046.31,0.67,20.20,1063.15,0.68,629.05,653.07,16.0,14.0,14.2,14.2,16.8,59.3 ,16.0,14.0,14.0,14.0,16.5,58.5 ,56.35,19.5,15.2,14.3,14.3,17.0,49.04,8.16,57.20,48.96,8.08,57.04,16.56,8.16,24.72,48.75,8.12,56.87,48.75,8.12,56.87,16.37,8.12,24.49,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
290,19.87,1045.78,0.67,20.20,1063.15,0.68,629.05,697.38,16.0,14.0,14.2,14.2,16.9,59.3 ,16.0,14.0,14.0,14.0,16.5,58.5 ,52.77,20.2,15.7,14.3,14.2,17.0,49.04,8.08,57.12,48.88,8.00,56.88,16.56,8.16,24.72,48.75,8.12,56.87,48.75,8.12,56.87,16.37,8.25,24.62,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
300,19.89,1046.84,0.67,20.20,1063.15,0.68,629.05,681.67,16.0,14.0,14.2,14.2,16.7,59.2 ,16.0,14.0,14.0,14.0,16.5,58.5 ,53.98,17.7,13.5,14.3,14.2,17.0,49.04,8.08,57.12,48.88,8.08,56.96,16.64,8.16,24.80,48.75,8.12,56.87,48.75,8.12,56.87,16.37,8.00,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
310,19.90,1047.36,0.67,20.20,1063.15,0.68,628.78,678.90,16.0,14.0,14.2,14.2,16.7,59.2 ,16.0,14.0,14.0,14.0,16.5,58.5 ,54.21,18.7,14.4,14.2,14.2,17.0,48.88,8.08,56.96,48.88,8.00,56.88,16.56,8.16,24.72,48.75,8.12,56.87,48.75,8.12,56.87,16.25,8.00,24.25,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
320,19.91,1047.89,0.67,20.20,1063.15,0.68,629.05,645.35,16.0,14.0,14.2,14.2,16.8,59.2 ,16.0,14.0,14.0,14.0,16.5,58.5 ,57.02,19.5,14.9,14.5,14.2,17.1,49.84,8.16,58.00,48.88,8.08,56.96,16.72,8.08,24.80,48.75,8.12,56.87,48.75,8.12,56.87,16.25,8.12,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
330,19.91,1047.89,0.67,20.20,1063.15,0.68,628.78,692.55,16.0,14.0,14.2,14.2,16.8,59.2 ,16.0,14.0,14.0,14.0,16.5,58.5 ,53.14,20.1,15.4,14.3,14.2,17.0,48.96,8.08,57.04,48.80,8.08,56.88,16.56,8.08,24.64,48.75,8.12,56.87,48.75,8.12,56.87,16.25,8.12,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
340,19.92,1048.42,0.67,20.20,1063.15,0.68,628.78,713.53,16.0,14.0,14.2,14.2,16.8,59.2 ,16.0,14.0,14.0,14.0,16.5,58.5 ,51.57,17.8,13.5,14.3,14.2,17.0,48.88,8.08,56.96,48.80,8.00,56.80,16.56,8.08,24.64,48.62,8.12,56.74,48.62,8.12,56.74,16.25,8.12,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
350,19.92,1048.42,0.67,20.20,1063.15,0.68,628.78,699.41,16.0,14.0,14.2,14.2,16.6,59.0 ,16.0,14.0,14.0,14.0,16.5,58.5 ,52.62,18.3,14.2,14.2,14.2,17.0,48.80,8.08,56.88,48.72,8.08,56.80,16.56,8.08,24.64,48.62,8.12,56.74,48.62,8.12,56.74,16.25,7.75,24.00,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
360,19.97,1051.05,0.67,20.20,1063.15,0.68,628.78,693.84,16.0,14.0,14.2,14.2,16.5,58.9 ,16.0,14.0,14.0,14.0,16.5,58.5 ,53.04,19.1,14.7,14.2,14.2,17.0,48.80,8.08,56.88,48.72,8.08,56.80,16.48,8.08,24.56,48.50,8.12,56.62,48.50,8.12,56.62,16.12,7.87,23.99,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
370,19.93,1048.94,0.67,20.20,1063.15,0.68,629.05,670.53,16.0,14.0,14.2,14.2,16.9,59.2 ,16.0,14.0,14.0,14.0,16.5,58.5 ,54.88,19.6,15.1,14.2,14.2,17.0,48.88,8.08,56.96,48.72,8.08,56.80,16.56,8.08,24.64,48.62,8.12,56.74,48.62,8.12,56.74,16.25,8.25,24.50,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
380,19.94,1049.47,0.67,20.20,1063.15,0.68,629.05,689.64,16.0,14.0,14.2,14.2,16.6,59.0 ,16.0,14.0,14.0,14.0,16.5,58.5 ,53.36,17.7,13.4,14.3,14.2,17.0,49.20,8.16,57.36,48.80,8.08,56.88,16.56,8.08,24.64,48.62,8.12,56.74,48.62,8.12,56.74,16.25,7.87,24.12,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
390,19.99,1052.10,0.67,20.20,1063.15,0.68,628.78,674.51,16.0,14.0,14.1,14.1,16.4,58.7 ,16.0,14.0,14.0,14.0,16.5,58.5 ,54.56,18.4,14.1,14.2,14.2,17.0,48.80,8.08,56.88,48.64,8.08,56.72,16.56,8.08,24.64,48.50,8.12,56.62,48.50,8.12,56.62,16.12,7.75,23.87,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
400,19.95,1050.00,0.67,20.20,1063.15,0.68,628.78,673.84,16.0,14.0,14.2,14.2,16.9,59.2 ,16.0,14.0,14.0,14.0,16.5,58.5 ,54.61,18.9,14.5,14.3,14.2,16.9,49.12,8.08,57.20,48.64,8.00,56.64,16.48,8.08,24.56,48.62,8.12,56.74,48.62,8.12,56.74,16.25,8.25,24.50,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
410,19.95,1050.00,0.67,20.20,1063.15,0.68,628.78,707.76,16.0,14.0,14.2,14.2,16.8,59.1 ,16.0,14.0,14.0,14.0,16.5,58.5 ,52.00,19.7,14.9,14.2,14.2,17.0,48.88,8.08,56.96,48.64,8.08,56.72,16.56,8.08,24.64,48.62,8.12,56.74,48.62,8.12,56.74,16.25,8.12,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
420,19.95,1050.00,0.67,20.20,1063.15,0.68,629.05,673.34,16.0,14.0,14.2,14.2,16.8,59.2 ,16.0,14.0,14.0,14.0,16.5,58.5 ,54.65,17.7,13.4,14.2,14.2,17.0,48.88,8.08,56.96,48.64,8.08,56.72,16.56,8.08,24.64,48.62,8.12,56.74,48.62,8.12,56.74,16.25,8.12,24.37,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
430,19.96,1050.52,0.67,20.20,1063.15,0.68,628.78,672.54,16.0,14.0,14.2,14.2,16.7,59.0 ,16.0,14.0,14.0,14.0,16.5,58.5 ,54.72,18.2,14.0,14.3,14.2,17.0,48.96,8.08,57.04,48.64,8.08,56.72,16.64,8.08,24.72,48.62,8.12,56.74,48.62,8.12,56.74,16.25,7.87,24.12,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
440,20.01,1053.15,0.67,20.20,1063.15,0.68,629.05,696.45,16.0,14.0,14.1,14.1,16.7,58.9 ,16.0,14.0,14.0,14.0,16.5,58.5 ,52.84,18.9,14.4,14.3,14.2,17.0,49.04,8.16,57.20,48.72,8.08,56.80,16.64,8.08,24.72,48.50,8.12,56.62,48.50,8.12,56.62,16.12,8.00,24.12,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
450,19.96,1050.52,0.67,20.20,1063.15,0.68,629.05,705.03,16.0,14.0,14.2,14.2,16.7,59.0 ,16.0,14.0,14.0,14.0,16.5,58.5 ,52.20,19.4,14.8,14.3,14.2,17.0,49.28,8.08,57.36,48.72,8.00,56.72,16.64,8.08,24.72,48.62,8.12,56.74,48.62,8.12,56.74,16.25,8.00,24.25,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
460,19.97,1051.05,0.67,20.20,1063.15,0.68,629.05,673.91,16.0,14.0,14.2,14.2,17.0,59.3 ,16.0,14.0,14.0,14.0,16.5,58.5 ,54.61,17.6,13.4,14.2,14.2,17.0,48.80,8.08,56.88,48.64,8.00,56.64,16.64,8.08,24.72,48.62,8.12,56.74,48.62,8.12,56.74,16.25,8.37,24.62,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
470,20.02,1053.68,0.67,20.20,1063.15,0.68,629.05,710.83,16.0,14.0,14.1,14.1,16.6,58.9 ,16.0,14.0,14.0,14.0,16.5,58.5 ,51.77,18.2,13.9,14.3,14.2,17.0,49.20,8.08,57.28,48.72,8.08,56.80,16.64,8.08,24.72,48.37,8.12,56.49,48.37,8.12,56.49,16.12,8.00,24.12,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
480,20.03,1054.21,0.67,20.20,1063.15,0.68,629.05,659.26,16.0,14.0,14.1,14.1,16.6,58.8 ,16.0,14.0,14.0,14.0,16.5,58.5 ,55.82,18.7,14.3,14.7,14.2,17.5,50.64,8.24,58.88,48.72,8.00,56.72,17.28,8.08,25.36,48.37,8.12,56.49,48.37,8.12,56.49,16.12,7.87,23.99,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
490,19.97,1051.05,0.67,20.20,1063.15,0.68,628.78,663.83,16.0,14.0,14.2,14.2,17.0,59.3 ,16.0,14.0,14.0,14.0,16.5,58.5 ,55.44,19.1,14.6,14.4,14.2,17.1,49.60,8.16,57.76,48.72,8.08,56.80,16.72,8.08,24.80,48.50,8.12,56.62,48.50,8.12,56.62,16.25,8.37,24.62,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
500,20.03,1054.21,0.67,20.20,1063.15,0.68,628.78,697.99,16.0,14.0,14.1,14.1,16.4,58.7 ,16.0,14.0,14.0,14.0,16.5,58.5 ,52.72,17.7,13.3,14.4,14.2,17.1,49.44,8.16,57.60,48.72,8.08,56.80,16.72,8.08,24.80,48.37,8.12,56.49,48.37,8.12,56.49,16.12,7.75,23.87,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
510,19.98,1051.57,0.67,20.20,1063.15,0.68,629.05,646.12,16.0,14.0,14.2,14.2,16.7,59.0 ,16.0,14.0,14.0,14.0,16.5,58.5 ,56.96,18.1,13.8,15.0,14.2,17.0,51.60,8.24,59.84,48.64,8.00,56.64,16.64,8.08,24.72,48.50,8.12,56.62,48.50,8.12,56.62,16.25,7.87,24.12,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
520,20.04,1054.73,0.67,20.20,1063.15,0.68,628.78,667.58,16.0,14.0,14.1,14.1,16.6,58.9 ,16.0,14.0,14.0,14.0,16.5,58.5 ,55.12,18.6,14.2,15.0,14.2,17.1,52.08,8.16,60.24,48.64,8.08,56.72,16.80,8.08,24.88,48.37,8.00,56.37,48.37,8.00,56.37,16.12,8.00,24.12,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
530,20.04,1054.73,0.67,20.20,1063.15,0.68,628.78,698.18,16.0,14.0,14.1,14.1,16.5,58.7 ,16.0,14.0,14.0,14.0,16.5,58.5 ,52.71,19.1,14.5,15.1,14.2,17.1,52.40,8.08,60.48,48.64,8.00,56.64,16.80,8.08,24.88,48.37,8.00,56.37,48.37,8.00,56.37,16.12,7.87,23.99,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
540,20.05,1055.26,0.67,20.20,1063.15,0.68,629.05,674.81,16.0,14.0,14.1,14.1,16.6,58.9 ,16.0,14.0,14.0,14.0,16.5,58.5 ,54.53,17.5,13.3,14.9,14.2,17.1,51.68,8.08,59.76,48.56,8.00,56.56,16.80,8.08,24.88,48.37,8.00,56.37,48.37,8.00,56.37,16.12,8.00,24.12,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
550,20.05,1055.26,0.67,20.20,1063.15,0.68,629.05,728.03,16.0,14.0,14.1,14.1,16.6,58.8 ,16.0,14.0,14.0,14.0,16.5,58.5 ,50.55,18.0,13.8,14.5,14.2,17.2,50.00,8.08,58.08,48.64,8.00,56.64,16.88,8.08,24.96,48.37,8.00,56.37,48.37,8.00,56.37,16.12,8.00,24.12,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
560,20.05,1055.26,0.67,20.20,1063.15,0.68,628.78,681.25,16.0,14.0,14.1,14.1,17.0,59.2 ,16.0,14.0,14.0,14.0,16.5,58.5 ,54.02,18.5,14.1,14.4,14.2,17.2,49.68,8.08,57.76,48.56,8.08,56.64,16.96,8.08,25.04,48.37,8.00,56.37,48.37,8.00,56.37,16.12,8.62,24.74,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
570,19.99,1052.10,0.67,20.20,1063.15,0.68,628.78,708.63,16.0,14.0,14.1,14.1,16.7,59.0 ,16.0,14.0,14.0,14.0,16.5,58.5 ,51.93,18.9,14.4,14.5,14.1,17.3,49.76,8.08,57.84,48.56,8.00,56.56,17.04,8.08,25.12,48.50,8.00,56.50,48.50,8.00,56.50,16.25,8.00,24.25,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
580,20.06,1055.78,0.67,20.20,1063.15,0.68,628.78,693.60,16.0,14.0,14.1,14.1,15.7,57.9 ,16.0,14.0,14.0,14.0,16.5,58.5 ,53.06,17.6,13.3,14.5,14.2,17.3,49.92,8.08,58.00,48.56,8.08,56.64,17.12,8.08,25.20,48.37,8.00,56.37,48.37,8.00,56.37,16.12,6.75,22.87,48.00,8.00,56.00,48.00,8.00,56.00,16.00,8.00,24.00
