N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,2097152,3.326544,10 10 10 16 78643 10,8606711808,452984832,2.58,136.17,283.04,0,0,0,0,0,0,0,0,0
20,524288,3.054470,20 20 20 16 39321 20,40802189312,2147483648,13.35,703.06,52.48,0,0,0,0,0,0,0,0,0
30,131072,3.471655,30 30 30 16 26214 30,43770707968,2303721472,12.60,663.57,55.68,0,0,0,0,0,0,0,0,0
40,32768,2.591002,40 40 40 16 19660 40,29047652352,1528823808,11.20,590.04,63.36,0,0,0,0,0,0,0,0,0
50,16384,2.684701,50 50 50 16 15728 50,30300307456,1594753024,11.28,594.01,62.24,0,0,0,0,0,0,0,0,0
60,16384,3.353430,60 60 60 16 13107 60,54668558336,2877292544,16.29,858.01,43.20,0,0,0,0,0,0,0,0,0
70,8192,2.938126,70 70 70 16 11234 70,44748177408,2355167232,15.22,801.58,46.56,0,0,0,0,0,0,0,0,0
80,4096,2.482766,80 80 80 16 9830 80,34162868224,1798045696,13.75,724.20,51.04,0,0,0,0,0,0,0,0,0
90,4096,3.678383,90 90 90 16 8738 90,49500422144,2605285376,13.45,708.26,52.48,0,0,0,0,0,0,0,0,0
100,2048,1.990481,100 100 100 16 7864 100,34426847232,1811939328,17.29,910.29,40.80,0,0,0,0,0,0,0,0,0
110,2048,2.938038,110 110 110 16 7149 110,46344814592,2439200768,15.77,830.21,44.80,0,0,0,0,0,0,0,0,0
120,1024,2.100481,120 120 120 16 6553 120,30368792576,1598357504,14.45,760.94,48.96,0,0,0,0,0,0,0,0,0
130,1024,2.852091,130 130 130 16 6049 130,38919315456,2048385024,13.64,718.20,51.68,0,0,0,0,0,0,0,0,0
140,1024,3.502786,140 140 140 16 5617 140,48940711936,2575826944,13.97,735.36,50.40,0,0,0,0,0,0,0,0,0
150,512,2.369354,150 150 150 16 5242 150,30274859008,1593413632,12.77,672.50,54.88,0,0,0,0,0,0,0,0,0
160,512,3.040101,160 160 160 16 4915 160,36931534848,1943764992,12.14,639.37,58.40,0,0,0,0,0,0,0,0,0
170,512,3.469928,170 170 170 16 4626 170,44498751488,2342039552,12.82,674.95,54.88,0,0,0,0,0,0,0,0,0
180,256,2.048537,180 180 180 16 4369 180,26517438464,1395654656,12.94,681.29,54.88,0,0,0,0,0,0,0,0,0
190,256,2.387771,190 190 190 16 4139 190,31299139584,1647323136,13.10,689.89,54.08,0,0,0,0,0,0,0,0,0
200,256,2.852569,200 200 200 16 3932 200,36623663104,1927561216,12.83,675.72,54.88,0,0,0,0,0,0,0,0,0
210,256,3.310147,210 210 210 16 3744 210,42520193024,2237904896,12.84,676.07,54.88,0,0,0,0,0,0,0,0,0
220,256,3.671303,220 220 220 16 3574 220,49017913344,2579890176,13.34,702.71,52.48,0,0,0,0,0,0,0,0,0
230,128,2.121664,230 230 230 16 3419 230,28073004032,1477526528,13.23,696.39,53.28,0,0,0,0,0,0,0,0,0
240,128,2.487983,240 240 240 16 3276 240,31966830592,1682464768,12.84,676.23,54.88,0,0,0,0,0,0,0,0,0
250,128,2.803351,250 250 250 16 3145 250,36205028352,1905527808,12.91,679.72,54.88,0,0,0,0,0,0,0,0,0
260,128,3.142973,260 260 260 16 3024 260,40802189312,2147483648,12.98,683.26,54.08,0,0,0,0,0,0,0,0,0
