N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,,,L2 10 10 10 16 307 10,,,,,,,,,,,,,,
20,,,L2 20 20 20 16 154 20,,,,,,,,,,,,,,
30,,,L2 30 30 30 16 102 30,,,,,,,,,,,,,,
40,,,L2 40 40 40 16 77 40,,,,,,,,,,,,,,
50,,,L2 50 50 50 16 62 50,,,,,,,,,,,,,,
60,,,L2 60 60 60 16 51 60,,,,,,,,,,,,,,
70,,,L2 70 70 70 16 44 70,,,,,,,,,,,,,,
80,,,L2 80 80 80 16 38 80,,,,,,,,,,,,,,
90,,,L2 90 90 90 16 34 90,,,,,,,,,,,,,,
100,,,L2 100 100 100 16 31 100,,,,,,,,,,,,,,
110,,,L2 110 110 110 16 28 110,,,,,,,,,,,,,,
120,,,L2 120 120 120 16 26 120,,,,,,,,,,,,,,
130,,,L2 130 130 130 16 24 130,,,,,,,,,,,,,,
140,,,L2 140 140 140 16 22 140,,,,,,,,,,,,,,
150,,,L2 150 150 150 16 21 150,,,,,,,,,,,,,,
160,,,L2 160 160 160 16 19 160,,,,,,,,,,,,,,
170,,,L2 170 170 170 16 18 170,,,,,,,,,,,,,,
180,,,L2 180 180 180 16 17 180,,,,,,,,,,,,,,
190,,,L2 190 190 190 16 16 190,,,,,,,,,,,,,,
200,,,L2 200 200 200 16 15 200,,,,,,,,,,,,,,
210,,,L2 210 210 210 16 15 210,,,,,,,,,,,,,,
220,,,L2 220 220 220 16 14 220,,,,,,,,,,,,,,
230,,,L2 230 230 230 16 13 230,,,,,,,,,,,,,,
240,,,L2 240 240 240 16 13 240,,,,,,,,,,,,,,
250,,,L2 250 250 250 16 12 250,,,,,,,,,,,,,,
260,,,L2 260 260 260 16 12 260,,,,,,,,,,,,,,
270,,,L2 270 270 270 16 12 260,,,,,,,,,,,,,,
280,,,L2 280 280 280 16 12 260,,,,,,,,,,,,,,
290,,,L2 290 290 290 16 12 260,,,,,,,,,,,,,,
300,,,L2 300 300 300 16 12 260,,,,,,,,,,,,,,
310,,,L2 310 310 310 16 12 260,,,,,,,,,,,,,,
320,,,L2 320 320 320 16 12 260,,,,,,,,,,,,,,
330,,,L2 330 330 330 16 12 260,,,,,,,,,,,,,,
340,,,L2 340 340 340 16 12 260,,,,,,,,,,,,,,
350,,,L2 350 350 350 16 12 260,,,,,,,,,,,,,,
360,,,L2 360 360 360 16 12 260,,,,,,,,,,,,,,
370,,,L2 370 370 370 16 12 260,,,,,,,,,,,,,,
380,,,L2 380 380 380 16 12 260,,,,,,,,,,,,,,
390,,,L2 390 390 390 16 12 260,,,,,,,,,,,,,,
400,,,L2 400 400 400 16 12 260,,,,,,,,,,,,,,
410,,,L2 410 410 410 16 12 260,,,,,,,,,,,,,,
420,,,L2 420 420 420 16 12 260,,,,,,,,,,,,,,
430,,,L2 430 430 430 16 12 260,,,,,,,,,,,,,,
440,,,L2 440 440 440 16 12 260,,,,,,,,,,,,,,
450,,,L2 450 450 450 16 12 260,,,,,,,,,,,,,,
460,,,L2 460 460 460 16 12 260,,,,,,,,,,,,,,
470,,,L2 470 470 470 16 12 260,,,,,,,,,,,,,,
480,,,L2 480 480 480 16 12 260,,,,,,,,,,,,,,
490,,,L2 490 490 490 16 12 260,,,,,,,,,,,,,,
500,,,L2 500 500 500 16 12 260,,,,,,,,,,,,,,
510,,,L2 510 510 510 16 12 260,,,,,,,,,,,,,,
520,,,L2 520 520 520 16 12 260,,,,,,,,,,,,,,
530,,,L2 530 530 530 16 12 260,,,,,,,,,,,,,,
540,,,L2 540 540 540 16 12 260,,,,,,,,,,,,,,
550,,,L2 550 550 550 16 12 260,,,,,,,,,,,,,,
560,,,L2 560 560 560 16 12 260,,,,,,,,,,,,,,
570,,,L2 570 570 570 16 12 260,,,,,,,,,,,,,,
580,,,L2 580 580 580 16 12 260,,,,,,,,,,,,,,
590,,,L2 590 590 590 16 12 260,,,,,,,,,,,,,,
600,,,L2 600 600 600 16 12 260,,,,,,,,,,,,,,
610,,,L2 610 610 610 16 12 260,,,,,,,,,,,,,,
620,,,L2 620 620 620 16 12 260,,,,,,,,,,,,,,
630,,,L2 630 630 630 16 12 260,,,,,,,,,,,,,,
640,,,L2 640 640 640 16 12 260,,,,,,,,,,,,,,
650,,,L2 650 650 650 16 12 260,,,,,,,,,,,,,,
660,,,L2 660 660 660 16 12 260,,,,,,,,,,,,,,
670,,,L2 670 670 670 16 12 260,,,,,,,,,,,,,,
680,,,L2 680 680 680 16 12 260,,,,,,,,,,,,,,
690,,,L2 690 690 690 16 12 260,,,,,,,,,,,,,,
700,,,L2 700 700 700 16 12 260,,,,,,,,,,,,,,
710,,,L2 710 710 710 16 12 260,,,,,,,,,,,,,,
720,,,L2 720 720 720 16 12 260,,,,,,,,,,,,,,
730,,,L2 730 730 730 16 12 260,,,,,,,,,,,,,,
740,,,L2 740 740 740 16 12 260,,,,,,,,,,,,,,
750,,,L2 750 750 750 16 12 260,,,,,,,,,,,,,,
760,,,L2 760 760 760 16 12 260,,,,,,,,,,,,,,
770,,,L2 770 770 770 16 12 260,,,,,,,,,,,,,,
780,,,L2 780 780 780 16 12 260,,,,,,,,,,,,,,
790,,,L2 790 790 790 16 12 260,,,,,,,,,,,,,,
800,,,L2 800 800 800 16 12 260,,,,,,,,,,,,,,
810,,,L2 810 810 810 16 12 260,,,,,,,,,,,,,,
820,,,L2 820 820 820 16 12 260,,,,,,,,,,,,,,
830,,,L2 830 830 830 16 12 260,,,,,,,,,,,,,,
840,,,L2 840 840 840 16 12 260,,,,,,,,,,,,,,
850,,,L2 850 850 850 16 12 260,,,,,,,,,,,,,,
860,,,L2 860 860 860 16 12 260,,,,,,,,,,,,,,
870,,,L2 870 870 870 16 12 260,,,,,,,,,,,,,,
880,,,L2 880 880 880 16 12 260,,,,,,,,,,,,,,
890,,,L2 890 890 890 16 12 260,,,,,,,,,,,,,,
900,,,L2 900 900 900 16 12 260,,,,,,,,,,,,,,
910,,,L2 910 910 910 16 12 260,,,,,,,,,,,,,,
920,,,L2 920 920 920 16 12 260,,,,,,,,,,,,,,
930,,,L2 930 930 930 16 12 260,,,,,,,,,,,,,,
940,,,L2 940 940 940 16 12 260,,,,,,,,,,,,,,
950,,,L2 950 950 950 16 12 260,,,,,,,,,,,,,,
960,,,L2 960 960 960 16 12 260,,,,,,,,,,,,,,
970,,,L2 970 970 970 16 12 260,,,,,,,,,,,,,,
