N^3,Roofline CS GFLOPs,Roofline CS MLUPs,Roofline CS Arithmetic Intensity,Roofline LC GFLOPs,Roofline LC MLUPs,Roofline LC Arithmetic Intensity,Roofline ECM MLUPs,Benchmark MLUPs,ECM CS Tol,ECM CS Tnol,ECM CS Tl1l2,ECM CS Tl2l3,ECM CS Tl3mem,ECM CS cycl,ECM LC Tol,ECM LC Tnol,ECM LC Tl1l2,ECM LC Tl2l3,ECM LC Tl3mem,ECM LC cycl,Benchmark cycl,Benchmark Pheno Tol,Benchmark Pheno Tnol,Benchmark Pheno Tl1l2,Benchmark Pheno Tl2l3,Benchmark Pheno Tl3mem,Benchmark Transfer L1L2 load,Benchmark Transfer L1L2 evict,Benchmark Transfer L1L2 total,Benchmark Transfer L2L3 load,Benchmark Transfer L2L3 evict,Benchmark Transfer L2L3 total,Benchmark Transfer L3MEM load,Benchmark Transfer L3MEM evict,Benchmark Transfer L3MEM total,CS Transfer L1L2 load,CS Transfer L1L2 evict,CS Transfer L1L2 total,CS Transfer L2L3 load,CS Transfer L2L3 evict,CS Transfer L2L3 total,CS Transfer L3MEM load,CS Transfer L3MEM evict,CS Transfer L3MEM total,LC Transfer L1L2 load,LC Transfer L1L2 evict,LC Transfer L1L2 total,LC Transfer L2L3 load,LC Transfer L2L3 evict,LC Transfer L2L3 total,LC Transfer L3MEM load,LC Transfer L3MEM evict,LC Transfer L3MEM total
10,7.19,719.00,0.22,5.90,590.00,0.18,488.88,245.86,22.7,22.0,11.5,0.0,0.0,33.5 ,22.7,22.0,14.0,0.0,0.0,36.0 ,71.59,38.7,47.6,11.7,0.0,0.1,39.68,7.12,46.80,0,0,0,.16,.16,.32,39.00,6.87,45.87,0,0,0,0,0,0,48.00,8.00,56.00,0,0,0,0,0,0
20,4.29,429.00,0.19,4.12,412.00,0.18,352.00,300.40,22.7,22.0,16.3,13.4,0.0,51.7 ,22.7,22.0,14.0,14.0,0.0,50.0 ,58.59,28.7,34.2,16.7,13.7,0.1,57.68,8.96,66.64,48.08,6.80,54.88,.16,.08,.24,56.25,9.12,65.37,46.37,7.25,53.62,0,0,0,48.00,8.00,56.00,48.00,8.00,56.00,0,0,0
30,3.74,374.00,0.16,4.12,412.00,0.18,325.92,264.34,22.7,22.0,19.6,15.4,0.0,57.0 ,22.7,22.0,18.0,14.0,0.0,54.0 ,66.58,21.8,26.9,19.8,15.1,0.1,70.32,8.72,79.04,52.40,8.08,60.48,.16,.16,.32,69.75,8.62,78.37,53.00,8.62,61.62,0,0,0,64.00,8.00,72.00,48.00,8.00,56.00,0,0,0
40,3.85,385.00,0.17,4.12,412.00,0.18,325.92,267.72,22.7,22.0,19.1,15.0,0.0,56.0 ,22.7,22.0,18.0,14.0,0.0,54.0 ,65.74,21.7,26.2,19.7,14.8,0.1,70.24,8.64,78.88,51.20,8.08,59.28,.16,.16,.32,67.75,8.37,76.12,51.37,8.37,59.74,0,0,0,64.00,8.00,72.00,48.00,8.00,56.00,0,0,0
50,3.89,389.00,0.17,4.12,412.00,0.18,325.92,276.16,22.7,22.0,18.9,14.8,0.0,55.7 ,22.7,22.0,18.0,14.0,0.0,54.0 ,63.73,18.7,23.6,19.1,15.5,0.1,68.16,8.40,76.56,54.08,7.84,61.92,.16,.16,.32,67.25,8.37,75.62,50.87,8.37,59.24,0,0,0,64.00,8.00,72.00,48.00,8.00,56.00,0,0,0
60,3.91,391.00,0.17,4.12,412.00,0.18,325.92,278.72,22.7,22.0,18.7,14.7,0.0,55.4 ,22.7,22.0,18.0,14.0,0.0,54.0 ,63.15,19.5,23.7,18.9,14.6,0.1,67.20,8.32,75.52,50.80,7.68,58.48,.16,.08,.24,66.62,8.25,74.87,50.62,8.25,58.87,0,0,0,64.00,8.00,72.00,48.00,8.00,56.00,0,0,0
70,3.16,316.00,0.14,3.20,320.00,0.14,303.44,286.98,22.7,22.0,18.6,18.2,0.0,58.9 ,22.7,22.0,18.0,18.0,0.0,58.0 ,61.33,17.6,22.3,18.8,16.5,0.1,66.72,8.32,75.04,58.56,7.52,66.08,.16,.16,.32,66.25,8.25,74.50,64.75,8.25,73.00,0,0,0,64.00,8.00,72.00,64.00,8.00,72.00,0,0,0
80,3.12,312.00,0.14,3.20,320.00,0.14,303.44,279.30,22.7,22.0,18.5,18.5,0.0,59.0 ,22.7,22.0,18.0,18.0,0.0,58.0 ,63.01,17.9,22.5,19.0,16.8,2.0,67.52,8.32,75.84,59.44,7.60,67.04,4.00,.80,4.80,65.87,8.25,74.12,65.62,8.12,73.74,0,0,0,64.00,8.00,72.00,64.00,8.00,72.00,0,0,0
90,2.00,200.00,0.16,2.17,217.00,0.18,215.15,224.03,22.7,22.0,18.5,18.5,25.9,84.9 ,22.7,22.0,18.0,18.0,23.8,81.8 ,78.56,16.9,21.5,18.6,17.9,15.7,66.08,8.24,74.32,63.84,7.68,71.52,31.68,5.20,36.88,65.75,8.25,74.00,65.75,8.25,74.00,50.62,10.37,60.99,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
100,2.12,212.00,0.17,2.17,217.00,0.18,215.15,187.17,22.7,22.0,18.4,18.4,24.4,83.2 ,22.7,22.0,18.0,18.0,23.8,81.8 ,94.03,17.6,21.8,18.5,18.2,22.5,65.68,8.16,73.84,65.04,7.84,72.88,44.96,8.08,53.04,65.50,8.12,73.62,65.50,8.12,73.62,49.12,8.12,57.24,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
110,2.13,213.00,0.17,2.17,217.00,0.18,215.15,183.03,22.7,22.0,18.4,18.4,24.3,83.1 ,22.7,22.0,18.0,18.0,23.8,81.8 ,96.16,17.0,21.0,18.5,18.2,24.6,65.60,8.16,73.76,64.88,7.76,72.64,49.44,8.32,57.76,65.37,8.12,73.49,65.37,8.25,73.62,49.00,8.12,57.12,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
120,2.13,213.00,0.18,2.17,217.00,0.18,215.15,180.45,22.7,22.0,18.3,18.3,24.3,83.0 ,22.7,22.0,18.0,18.0,23.8,81.8 ,97.53,17.2,21.3,18.6,18.1,24.7,66.16,8.40,74.56,64.72,7.76,72.48,49.60,8.32,57.92,65.25,8.12,73.37,65.25,8.12,73.37,49.00,8.12,57.12,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
130,2.13,213.00,0.18,2.17,217.00,0.18,215.15,179.01,22.7,22.0,18.3,18.3,24.3,82.9 ,22.7,22.0,18.0,18.0,23.8,81.8 ,98.32,17.0,20.7,18.6,18.1,24.6,66.08,8.40,74.48,64.64,7.84,72.48,49.36,8.32,57.68,65.12,8.12,73.24,65.12,8.12,73.24,48.87,8.12,56.99,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
140,2.14,214.00,0.18,2.17,217.00,0.18,215.15,181.06,22.7,22.0,18.3,18.3,24.2,82.8 ,22.7,22.0,18.0,18.0,23.8,81.8 ,97.21,16.9,21.0,18.3,18.1,24.5,65.20,8.16,73.36,64.56,7.76,72.32,49.28,8.32,57.60,65.00,8.12,73.12,65.00,8.12,73.12,48.87,8.12,56.99,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
150,2.14,214.00,0.18,2.17,217.00,0.18,215.15,174.44,22.7,22.0,18.3,18.3,24.2,82.7 ,22.7,22.0,18.0,18.0,23.8,81.8 ,100.89,16.5,20.5,18.3,18.1,24.5,65.12,8.16,73.28,64.56,7.76,72.32,49.20,8.32,57.52,65.00,8.12,73.12,65.00,8.12,73.12,48.75,8.12,56.87,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
160,2.14,214.00,0.18,2.17,217.00,0.18,215.15,173.96,22.7,22.0,18.3,18.3,24.2,82.7 ,22.7,22.0,18.0,18.0,23.8,81.8 ,101.17,17.0,20.7,19.1,17.9,24.5,68.00,8.48,76.48,64.40,7.36,71.76,49.20,8.32,57.52,64.87,8.12,72.99,64.87,8.12,72.99,48.75,8.12,56.87,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
170,2.14,214.00,0.18,2.17,217.00,0.18,215.06,183.30,22.7,22.0,18.2,18.2,24.1,82.6 ,22.7,22.0,18.0,18.0,23.8,81.8 ,96.02,16.5,20.3,18.3,18.0,24.4,65.04,8.16,73.20,64.32,7.76,72.08,49.04,8.32,57.36,64.87,8.12,72.99,64.87,8.00,72.87,48.75,8.00,56.75,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
180,2.14,214.00,0.18,2.17,217.00,0.18,215.15,177.46,22.7,22.0,18.2,18.2,24.2,82.6 ,22.7,22.0,18.0,18.0,23.8,81.8 ,99.18,16.5,20.5,18.3,18.0,24.4,64.96,8.08,73.04,64.32,7.68,72.00,49.04,8.32,57.36,64.87,8.12,72.99,64.87,8.12,72.99,48.62,8.12,56.74,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
190,2.15,215.00,0.18,2.17,217.00,0.18,215.15,186.39,22.7,22.0,18.2,18.2,24.1,82.6 ,22.7,22.0,18.0,18.0,23.8,81.8 ,94.43,16.4,20.2,18.3,18.0,24.4,65.04,8.16,73.20,64.16,7.76,71.92,48.96,8.32,57.28,64.75,8.12,72.87,64.75,8.12,72.87,48.62,8.00,56.62,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
200,2.15,215.00,0.18,2.17,217.00,0.18,215.15,183.02,22.7,22.0,18.2,18.2,24.1,82.5 ,22.7,22.0,18.0,18.0,23.8,81.8 ,96.16,16.5,20.4,18.5,18.0,24.3,65.52,8.32,73.84,64.08,7.68,71.76,48.96,8.24,57.20,64.75,8.12,72.87,64.75,8.12,72.87,48.50,8.00,56.50,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
210,2.15,215.00,0.18,2.17,217.00,0.18,215.06,185.05,22.7,22.0,18.2,18.2,24.1,82.5 ,22.7,22.0,18.0,18.0,23.8,81.8 ,95.11,16.4,20.1,18.3,18.0,24.3,64.96,8.16,73.12,64.08,7.76,71.84,48.88,8.24,57.12,64.75,8.12,72.87,64.75,8.12,72.87,48.62,8.12,56.74,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
220,2.15,215.00,0.18,2.17,217.00,0.18,215.15,184.57,22.7,22.0,18.2,18.2,24.1,82.5 ,22.7,22.0,18.0,18.0,23.8,81.8 ,95.36,16.3,20.2,18.2,17.9,24.3,64.80,8.08,72.88,64.00,7.60,71.60,48.88,8.24,57.12,64.75,8.12,72.87,64.75,8.12,72.87,48.50,8.12,56.62,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
230,2.15,215.00,0.18,2.17,217.00,0.18,215.15,185.58,22.7,22.0,18.2,18.2,24.1,82.5 ,22.7,22.0,18.0,18.0,23.8,81.8 ,94.84,16.3,20.0,18.3,18.0,24.3,64.88,8.16,73.04,64.08,7.76,71.84,48.88,8.24,57.12,64.62,8.12,72.74,64.62,8.12,72.74,48.50,8.12,56.62,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
240,2.15,215.00,0.18,2.17,217.00,0.18,215.15,183.96,22.7,22.0,18.2,18.2,24.1,82.4 ,22.7,22.0,18.0,18.0,23.8,81.8 ,95.67,16.4,20.1,18.4,17.9,24.3,65.44,8.32,73.76,63.92,7.68,71.60,48.80,8.24,57.04,64.62,8.12,72.74,64.62,8.12,72.74,48.50,8.12,56.62,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
250,2.15,215.00,0.18,2.17,217.00,0.18,215.15,183.96,22.7,22.0,18.2,18.2,24.1,82.4 ,22.7,22.0,18.0,18.0,23.8,81.8 ,95.68,16.3,19.9,18.2,17.9,24.3,64.72,8.16,72.88,64.00,7.76,71.76,48.80,8.24,57.04,64.62,8.12,72.74,64.62,8.12,72.74,48.50,8.12,56.62,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
260,2.16,216.00,0.18,2.17,217.00,0.18,215.15,183.93,22.7,22.0,18.2,18.2,24.0,82.3 ,22.7,22.0,18.0,18.0,23.8,81.8 ,95.69,16.3,20.1,18.6,17.9,24.3,66.40,8.16,74.56,63.92,7.76,71.68,48.80,8.24,57.04,64.62,8.12,72.74,64.62,8.12,72.74,48.50,8.00,56.50,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
270,2.15,215.00,0.18,2.17,217.00,0.18,215.15,184.61,22.7,22.0,18.1,18.1,24.1,82.3 ,22.7,22.0,18.0,18.0,23.8,81.8 ,95.34,16.2,19.8,18.7,17.9,24.2,66.72,8.08,74.80,63.92,7.76,71.68,48.72,8.24,56.96,64.50,8.00,72.50,64.50,8.00,72.50,48.37,8.12,56.49,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
280,2.15,215.00,0.18,2.17,217.00,0.18,215.15,182.39,22.7,22.0,18.2,18.2,24.1,82.4 ,22.7,22.0,18.0,18.0,23.8,81.8 ,96.49,16.3,20.0,18.5,17.9,24.2,65.44,8.40,73.84,63.84,7.68,71.52,48.72,8.24,56.96,64.50,8.00,72.50,64.50,8.00,72.50,48.37,8.12,56.49,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
290,2.16,216.00,0.18,2.17,217.00,0.18,215.15,184.95,22.7,22.0,18.1,18.1,24.0,82.3 ,22.7,22.0,18.0,18.0,23.8,81.8 ,95.16,16.2,19.8,18.2,17.9,24.2,64.80,8.16,72.96,63.92,7.76,71.68,48.72,8.24,56.96,64.50,8.00,72.50,64.50,8.00,72.50,48.37,8.00,56.37,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
300,2.16,216.00,0.18,2.17,217.00,0.18,215.06,173.96,22.7,22.0,18.1,18.1,24.0,82.3 ,22.7,22.0,18.0,18.0,23.8,81.8 ,101.17,16.2,19.9,18.5,17.9,24.2,65.68,8.24,73.92,64.00,7.68,71.68,48.72,8.24,56.96,64.50,8.00,72.50,64.50,8.00,72.50,48.37,8.00,56.37,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
310,2.15,215.00,0.18,2.17,217.00,0.18,215.15,184.37,22.7,22.0,18.1,18.1,24.0,82.3 ,22.7,22.0,18.0,18.0,23.8,81.8 ,95.46,16.1,19.7,18.2,17.9,24.2,64.64,8.16,72.80,63.84,7.68,71.52,48.72,8.24,56.96,64.50,8.00,72.50,64.50,8.00,72.50,48.37,8.12,56.49,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
320,2.16,216.00,0.18,2.17,217.00,0.18,215.06,164.93,22.7,22.0,18.1,18.1,24.0,82.3 ,22.7,22.0,18.0,18.0,23.8,81.8 ,106.71,16.3,19.9,18.8,17.9,24.2,66.96,8.40,75.36,63.92,7.68,71.60,48.72,8.24,56.96,64.50,8.00,72.50,64.50,8.00,72.50,48.37,8.00,56.37,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
330,2.16,216.00,0.18,2.17,217.00,0.18,215.15,184.67,22.7,22.0,18.1,18.1,24.0,82.3 ,22.7,22.0,18.0,18.0,23.8,81.8 ,95.31,16.1,19.7,18.2,17.9,24.2,64.64,8.16,72.80,63.84,7.76,71.60,48.64,8.24,56.88,64.50,8.00,72.50,64.50,8.00,72.50,48.37,8.12,56.49,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
340,2.15,215.00,0.18,2.17,217.00,0.18,215.15,176.47,22.7,22.0,18.1,18.1,24.0,82.3 ,22.7,22.0,18.0,18.0,23.8,81.8 ,99.73,16.1,19.8,18.3,17.9,24.2,64.96,8.32,73.28,63.92,7.60,71.52,48.72,8.24,56.96,64.50,8.00,72.50,64.50,8.00,72.50,48.37,8.12,56.49,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
350,2.16,216.00,0.18,2.17,217.00,0.18,215.15,184.04,22.7,22.0,18.1,18.1,24.0,82.2 ,22.7,22.0,18.0,18.0,23.8,81.8 ,95.63,16.1,19.6,18.3,17.9,24.2,64.96,8.24,73.20,63.76,7.68,71.44,48.72,8.24,56.96,64.37,8.00,72.37,64.37,8.00,72.37,48.37,8.00,56.37,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
360,2.16,216.00,0.18,2.17,217.00,0.18,215.15,182.03,22.7,22.0,18.1,18.1,24.0,82.2 ,22.7,22.0,18.0,18.0,23.8,81.8 ,96.69,16.2,19.8,18.4,17.8,24.2,65.36,8.40,73.76,63.76,7.68,71.44,48.64,8.24,56.88,64.37,8.00,72.37,64.37,8.00,72.37,48.37,8.12,56.49,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
370,2.16,216.00,0.18,2.17,217.00,0.18,215.15,184.66,22.7,22.0,20.1,18.1,24.0,84.2 ,22.7,22.0,18.0,18.0,23.8,81.8 ,95.31,15.3,19.6,18.3,17.9,24.2,65.12,8.32,73.44,63.76,7.76,71.52,48.72,8.24,56.96,72.37,8.00,80.37,64.37,8.00,72.37,48.37,8.00,56.37,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
380,2.16,216.00,0.18,2.17,217.00,0.18,215.15,182.17,22.7,22.0,18.1,18.1,23.9,82.1 ,22.7,22.0,18.0,18.0,23.8,81.8 ,96.62,16.1,19.7,18.5,17.9,24.2,65.76,8.32,74.08,63.76,7.68,71.44,48.72,8.24,56.96,64.37,8.00,72.37,64.37,8.00,72.37,48.25,8.00,56.25,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
390,2.16,216.00,0.18,2.17,217.00,0.18,215.15,184.89,22.7,22.0,18.1,18.1,23.9,82.1 ,22.7,22.0,18.0,18.0,23.8,81.8 ,95.19,16.1,19.6,18.3,17.8,24.2,64.80,8.32,73.12,63.68,7.68,71.36,48.72,8.24,56.96,64.37,8.00,72.37,64.37,8.00,72.37,48.25,7.87,56.12,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
400,2.16,216.00,0.18,2.17,217.00,0.18,215.15,183.54,22.7,22.0,18.1,18.1,24.0,82.2 ,22.7,22.0,18.0,18.0,23.8,81.8 ,95.89,15.6,19.7,18.4,17.8,24.3,65.28,8.32,73.60,63.60,7.68,71.28,48.88,8.24,57.12,64.37,8.00,72.37,64.37,8.00,72.37,48.25,8.00,56.25,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
410,2.15,215.00,0.18,2.17,217.00,0.18,215.15,184.88,22.7,22.0,20.1,18.1,24.1,84.3 ,22.7,22.0,18.0,18.0,23.8,81.8 ,95.20,15.5,19.5,18.5,17.8,24.3,65.44,8.40,73.84,63.68,7.68,71.36,48.88,8.24,57.12,72.37,8.00,80.37,64.37,8.00,72.37,48.25,8.25,56.50,64.00,8.00,72.00,64.00,8.00,72.00,48.00,8.00,56.00
420,2.16,216.00,0.18,2.17,217.00,0.18,205.03,178.22,22.7,22.0,18.1,18.1,23.9,82.1 ,22.7,22.0,22.0,18.0,23.8,85.8 ,98.76,16.1,19.6,18.5,17.9,24.3,65.84,8.40,74.24,63.84,7.68,71.52,48.96,8.24,57.20,64.25,8.00,72.25,64.25,8.00,72.25,48.25,8.00,56.25,80.00,8.00,88.00,64.00,8.00,72.00,48.00,8.00,56.00
430,2.16,216.00,0.18,2.17,217.00,0.18,205.12,183.23,22.7,22.0,18.1,18.1,23.9,82.1 ,22.7,22.0,22.0,18.0,23.8,85.8 ,96.05,16.1,19.5,18.3,17.9,24.4,64.96,8.40,73.36,63.76,7.76,71.52,49.04,8.24,57.28,64.25,8.00,72.25,64.25,8.00,72.25,48.25,8.00,56.25,80.00,8.00,88.00,64.00,8.00,72.00,48.00,8.00,56.00
440,2.15,215.00,0.18,2.17,217.00,0.18,205.12,185.44,22.7,22.0,18.1,18.1,24.0,82.2 ,22.7,22.0,22.0,18.0,23.8,85.8 ,94.91,16.1,19.6,18.4,17.8,24.4,65.36,8.40,73.76,63.60,7.60,71.20,49.04,8.24,57.28,64.25,8.00,72.25,64.25,8.00,72.25,48.25,8.25,56.50,80.00,8.00,88.00,64.00,8.00,72.00,48.00,8.00,56.00
450,2.15,215.00,0.18,2.17,217.00,0.18,205.12,182.43,22.7,22.0,20.1,18.1,24.1,84.3 ,22.7,22.0,22.0,18.0,23.8,85.8 ,96.48,16.1,19.5,18.6,17.9,24.5,65.92,8.40,74.32,63.76,7.68,71.44,49.28,8.24,57.52,72.37,8.00,80.37,64.37,8.00,72.37,48.25,8.25,56.50,80.00,8.00,88.00,64.00,8.00,72.00,48.00,8.00,56.00
460,2.16,216.00,0.18,2.17,217.00,0.18,205.12,180.92,22.7,22.0,22.1,18.1,24.0,86.2 ,22.7,22.0,22.0,18.0,23.8,85.8 ,97.28,15.3,19.6,18.6,17.9,24.6,66.16,8.40,74.56,63.76,7.68,71.44,49.44,8.24,57.68,80.37,8.00,88.37,64.37,8.12,72.49,48.25,8.12,56.37,80.00,8.00,88.00,64.00,8.00,72.00,48.00,8.00,56.00
470,2.15,215.00,0.18,2.17,217.00,0.18,205.12,179.22,22.7,22.0,22.1,18.1,24.1,86.3 ,22.7,22.0,22.0,18.0,23.8,85.8 ,98.21,16.0,19.5,18.6,17.8,24.6,65.84,8.40,74.24,63.76,7.68,71.44,49.60,8.24,57.84,80.37,8.00,88.37,64.37,8.00,72.37,48.25,8.25,56.50,80.00,8.00,88.00,64.00,8.00,72.00,48.00,8.00,56.00
480,2.17,217.00,0.18,2.17,217.00,0.18,205.12,167.81,22.7,22.0,18.1,18.1,23.9,82.1 ,22.7,22.0,22.0,18.0,23.8,85.8 ,104.88,16.1,19.6,18.8,17.8,24.8,66.72,8.40,75.12,63.76,7.28,71.04,49.92,8.24,58.16,64.37,8.00,72.37,64.37,8.00,72.37,48.25,7.87,56.12,80.00,8.00,88.00,64.00,8.00,72.00,48.00,8.00,56.00
490,2.16,216.00,0.18,2.17,217.00,0.18,205.12,182.49,22.7,22.0,22.1,18.1,23.9,86.1 ,22.7,22.0,22.0,18.0,23.8,85.8 ,96.44,16.1,19.5,18.7,17.8,24.9,66.48,8.40,74.88,63.68,7.68,71.36,50.24,8.24,58.48,80.37,8.00,88.37,64.25,8.00,72.25,48.25,8.00,56.25,80.00,8.00,88.00,64.00,8.00,72.00,48.00,8.00,56.00
500,2.17,217.00,0.18,2.17,217.00,0.18,205.12,180.10,22.7,22.0,22.1,18.1,23.9,86.1 ,22.7,22.0,22.0,18.0,23.8,85.8 ,97.73,16.1,19.5,19.3,17.8,24.9,68.64,8.40,77.04,63.76,7.60,71.36,50.32,8.24,58.56,80.37,8.00,88.37,64.25,8.00,72.25,48.25,8.00,56.25,80.00,8.00,88.00,64.00,8.00,72.00,48.00,8.00,56.00
510,2.17,217.00,0.18,2.17,217.00,0.18,205.12,172.02,22.7,22.0,20.1,18.1,23.9,84.1 ,22.7,22.0,22.0,18.0,23.8,85.8 ,102.31,15.4,19.4,19.9,17.8,25.2,71.36,8.40,79.76,63.60,7.68,71.28,51.04,8.24,59.28,72.37,8.00,80.37,64.25,8.00,72.25,48.25,8.00,56.25,80.00,8.00,88.00,64.00,8.00,72.00,48.00,8.00,56.00
520,2.16,216.00,0.18,2.17,217.00,0.18,205.12,169.17,22.7,22.0,22.1,18.1,24.0,86.2 ,22.7,22.0,22.0,18.0,23.8,85.8 ,104.04,16.8,19.5,21.4,17.8,25.1,77.20,8.32,85.52,63.60,7.60,71.20,50.72,8.24,58.96,80.25,8.00,88.25,64.37,8.00,72.37,48.25,8.12,56.37,80.00,8.00,88.00,64.00,8.00,72.00,48.00,8.00,56.00
530,2.17,217.00,0.18,2.17,217.00,0.18,205.12,170.08,22.7,22.0,22.1,18.1,23.9,86.0 ,22.7,22.0,22.0,18.0,23.8,85.8 ,103.48,16.2,19.4,22.3,17.8,25.5,80.80,8.40,89.20,63.44,7.68,71.12,51.60,8.24,59.84,80.25,8.00,88.25,64.25,8.00,72.25,48.12,7.87,55.99,80.00,8.00,88.00,64.00,8.00,72.00,48.00,8.00,56.00
540,2.16,216.00,0.18,2.17,217.00,0.18,205.12,170.32,22.7,22.0,22.1,18.1,24.0,86.2 ,22.7,22.0,22.0,18.0,23.8,85.8 ,103.33,16.2,19.5,22.3,17.8,25.7,80.88,8.40,89.28,63.44,7.60,71.04,52.08,8.24,60.32,80.25,8.00,88.25,64.37,8.00,72.37,48.25,8.12,56.37,80.00,8.00,88.00,64.00,8.00,72.00,48.00,8.00,56.00
550,2.16,216.00,0.18,2.17,217.00,0.18,205.03,169.29,22.7,22.0,22.1,18.1,24.0,86.1 ,22.7,22.0,22.0,18.0,23.8,85.8 ,103.96,15.5,19.4,22.3,17.8,25.9,80.88,8.40,89.28,63.52,7.68,71.20,52.72,8.24,60.96,80.25,8.00,88.25,64.37,8.00,72.37,48.25,8.00,56.25,80.00,8.00,88.00,64.00,8.00,72.00,48.00,8.00,56.00
560,2.16,216.00,0.18,2.17,217.00,0.18,205.12,165.98,22.7,22.0,22.1,18.1,24.0,86.1 ,22.7,22.0,22.0,18.0,23.8,85.8 ,106.04,16.1,19.5,22.2,17.8,26.3,80.64,8.32,88.96,63.52,7.52,71.04,53.52,8.24,61.76,80.25,8.00,88.25,64.37,8.00,72.37,48.25,8.00,56.25,80.00,8.00,88.00,64.00,8.00,72.00,48.00,8.00,56.00
570,2.17,217.00,0.18,2.17,217.00,0.18,205.12,167.37,22.7,22.0,22.1,18.1,23.8,86.0 ,22.7,22.0,22.0,18.0,23.8,85.8 ,105.16,16.2,19.4,22.3,17.8,26.4,80.80,8.40,89.20,63.52,7.68,71.20,53.92,8.24,62.16,80.25,8.00,88.25,64.25,8.00,72.25,48.12,7.87,55.99,80.00,8.00,88.00,64.00,8.00,72.00,48.00,8.00,56.00
