,Roofline,,,,,,,,ECM,,,,,,,,,,,,Benchmark,,,,,,Data Transfer (Benchmark),,,,,,,,,Data Transfer (Prediction CS),,,,,,,,,Data Transfer (Prediction LC),,,,,,,,
,Cache Simulator,,,Layer Conditions,,,ECM,Benchmark,Cache Simulator,,,,,,Layer Condition,,,,,,Benchmark,Phenomenological ECM,,,,,L1-L2 (B/LUP),,,L2-L3 (B/LUP),,,L3-MEM (B/LUP),,,L1-L2 (B/LUP),,,L2-L3 (B/LUP),,,L3-MEM (B/LUP),,,L1-L2 (B/LUP),,,L2-L3 (B/LUP),,,L3-MEM (B/LUP),,
N(^3),GFLOP/s,MLUP/s,Arithmetic Intensity,GFLOP/s,MLUP/s,Arithmetic Intensity,MLUP/s,MLUP/s,T_OL,T_nOL,T_L1L2,T_L2L3,T_L3MEM,cy/CL,T_OL,T_nOL,T_L1L2,T_L2L3,T_L3MEM,cy/CL,cy/CL,T_OL,T_nOL,T_L1L2,T_L2L3,T_L3MEM,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total
420,9.55,353.70,CPU bound. 9.55 GFLOP/s due to CPU bottleneck,9.55,353.70,,213.86,251.82,52.0,28.0,24.1,12.1,21.0,85.2 ,52.0,28.0,24.0,12.0,22.0,86.0 ,73.07,54.7,29.6,19.5,12.1,22.0,69.52,8.48,78.00,40.48,8.00,48.48,25.52,8.08,33.60,88.37,8.00,96.37,40.25,8.00,48.25,24.12,8.00,32.12,88.00,8.00,96.00,40.00,8.00,48.00,24.00,8.00,32.00
430,9.55,353.70,CPU bound. 9.55 GFLOP/s due to CPU bottleneck,9.55,353.70,,213.86,242.63,52.0,28.0,16.1,12.1,22.2,78.4 ,52.0,28.0,24.0,12.0,22.0,86.0 ,75.83,53.9,29.2,15.2,12.1,21.8,52.56,8.40,60.96,40.48,8.00,48.48,25.28,8.08,33.36,56.37,8.00,64.37,40.37,8.00,48.37,24.12,8.12,32.24,88.00,8.00,96.00,40.00,8.00,48.00,24.00,8.00,32.00
440,9.55,353.70,CPU bound. 9.55 GFLOP/s due to CPU bottleneck,9.55,353.70,,213.86,248.37,52.0,28.0,16.1,12.1,21.1,77.3 ,52.0,28.0,24.0,12.0,22.0,86.0 ,74.08,54.6,29.5,14.9,12.1,21.9,51.28,8.40,59.68,40.40,8.00,48.40,25.44,8.08,33.52,56.37,8.00,64.37,40.37,8.00,48.37,24.12,8.00,32.12,88.00,8.00,96.00,40.00,8.00,48.00,24.00,8.00,32.00
450,9.55,353.70,CPU bound. 9.55 GFLOP/s due to CPU bottleneck,9.55,353.70,,213.95,242.29,52.0,28.0,16.1,12.1,21.0,77.1 ,52.0,28.0,24.0,12.0,22.0,86.0 ,75.94,53.8,29.1,19.6,12.1,21.8,69.84,8.48,78.32,40.40,8.00,48.40,25.28,8.08,33.36,56.25,8.00,64.25,40.12,8.00,48.12,24.12,8.00,32.12,88.00,8.00,96.00,40.00,8.00,48.00,24.00,8.00,32.00
460,9.55,353.70,CPU bound. 9.55 GFLOP/s due to CPU bottleneck,9.55,353.70,,213.95,258.42,52.0,28.0,24.1,12.1,22.2,86.3 ,52.0,28.0,24.0,12.0,22.0,86.0 ,71.20,54.5,29.5,21.7,12.1,21.9,78.24,8.48,86.72,40.40,8.00,48.40,25.52,8.08,33.60,88.37,8.00,96.37,40.12,8.00,48.12,24.12,8.12,32.24,88.00,8.00,96.00,40.00,8.00,48.00,24.00,8.00,32.00
470,9.55,353.70,CPU bound. 9.55 GFLOP/s due to CPU bottleneck,9.55,353.70,,213.95,244.72,52.0,28.0,24.1,12.1,22.1,86.3 ,52.0,28.0,24.0,12.0,22.0,86.0 ,75.19,53.8,29.1,20.6,12.1,22.1,74.00,8.48,82.48,40.40,8.00,48.40,25.76,8.08,33.84,88.37,8.00,96.37,40.12,8.00,48.12,24.12,8.12,32.24,88.00,8.00,96.00,40.00,8.00,48.00,24.00,8.00,32.00
480,9.55,353.70,CPU bound. 9.55 GFLOP/s due to CPU bottleneck,9.55,353.70,,213.86,243.24,52.0,28.0,12.1,12.1,21.1,73.3 ,52.0,28.0,24.0,12.0,22.0,86.0 ,75.65,54.4,29.4,13.2,12.1,22.3,44.40,8.32,52.72,40.40,8.00,48.40,26.00,8.08,34.08,40.37,8.00,48.37,40.37,8.00,48.37,24.12,8.00,32.12,88.00,8.00,96.00,40.00,8.00,48.00,24.00,8.00,32.00
490,9.55,353.70,CPU bound. 9.55 GFLOP/s due to CPU bottleneck,9.55,353.70,,213.95,227.92,52.0,28.0,24.1,12.1,21.0,85.2 ,52.0,28.0,24.0,12.0,22.0,86.0 ,80.73,53.7,29.0,18.6,12.1,22.4,66.00,8.48,74.48,40.40,8.00,48.40,26.16,8.08,34.24,88.37,8.00,96.37,40.37,8.00,48.37,24.12,8.00,32.12,88.00,8.00,96.00,40.00,8.00,48.00,24.00,8.00,32.00
500,9.55,353.70,CPU bound. 9.55 GFLOP/s due to CPU bottleneck,9.55,353.70,,213.95,253.02,52.0,28.0,24.1,12.1,22.2,86.4 ,52.0,28.0,24.0,12.0,22.0,86.0 ,72.72,54.3,29.3,20.6,12.1,22.7,73.84,8.40,82.24,40.40,8.00,48.40,26.64,8.08,34.72,88.37,8.00,96.37,40.37,8.00,48.37,24.12,8.12,32.24,88.00,8.00,96.00,40.00,8.00,48.00,24.00,8.00,32.00
510,9.55,353.70,CPU bound. 9.55 GFLOP/s due to CPU bottleneck,9.55,353.70,,213.95,179.00,52.0,28.0,20.1,12.1,21.1,81.3 ,52.0,28.0,24.0,12.0,22.0,86.0 ,102.80,53.6,29.0,27.7,12.1,22.7,102.16,8.56,110.72,40.40,8.00,48.40,26.56,8.08,34.64,72.25,8.00,80.25,40.37,8.00,48.37,24.12,8.00,32.12,88.00,8.00,96.00,40.00,8.00,48.00,24.00,8.00,32.00
520,9.55,353.70,CPU bound. 9.55 GFLOP/s due to CPU bottleneck,9.55,353.70,,213.95,232.99,52.0,28.0,24.1,12.0,22.2,86.3 ,52.0,28.0,24.0,12.0,22.0,86.0 ,78.97,54.2,29.3,24.2,12.1,23.4,88.24,8.40,96.64,40.40,8.00,48.40,27.68,8.08,35.76,88.37,8.00,96.37,40.12,8.00,48.12,24.12,8.12,32.24,88.00,8.00,96.00,40.00,8.00,48.00,24.00,8.00,32.00
530,9.55,353.70,CPU bound. 9.55 GFLOP/s due to CPU bottleneck,9.55,353.70,,213.95,235.39,52.0,28.0,24.1,12.0,21.0,85.1 ,52.0,28.0,24.0,12.0,22.0,86.0 ,78.17,53.6,28.9,24.5,12.1,23.5,89.68,8.40,98.08,40.40,8.00,48.40,27.92,8.08,36.00,88.37,8.00,96.37,40.12,8.00,48.12,24.12,8.00,32.12,88.00,8.00,96.00,40.00,8.00,48.00,24.00,8.00,32.00
540,9.55,353.70,CPU bound. 9.55 GFLOP/s due to CPU bottleneck,9.55,353.70,,213.95,250.87,52.0,28.0,24.1,12.0,20.9,85.0 ,52.0,28.0,24.0,12.0,22.0,86.0 ,73.34,54.1,29.2,24.5,12.1,23.9,89.68,8.40,98.08,40.32,8.00,48.32,28.56,8.08,36.64,88.37,8.00,96.37,40.12,8.00,48.12,24.12,7.87,31.99,88.00,8.00,96.00,40.00,8.00,48.00,24.00,8.00,32.00
550,9.55,353.70,CPU bound. 9.55 GFLOP/s due to CPU bottleneck,9.55,353.70,,213.95,238.76,52.0,28.0,24.1,12.1,22.3,86.5 ,52.0,28.0,24.0,12.0,22.0,86.0 ,77.07,53.5,28.9,24.5,12.1,23.8,89.76,8.40,98.16,40.40,8.00,48.40,28.40,8.08,36.48,88.37,8.00,96.37,40.37,8.00,48.37,24.12,8.25,32.37,88.00,8.00,96.00,40.00,8.00,48.00,24.00,8.00,32.00
560,9.55,353.70,CPU bound. 9.55 GFLOP/s due to CPU bottleneck,9.55,353.70,,213.95,237.59,52.0,28.0,24.1,12.1,22.3,86.5 ,52.0,28.0,24.0,12.0,22.0,86.0 ,77.44,54.1,29.2,24.7,12.1,24.6,90.48,8.40,98.88,40.40,8.00,48.40,29.52,8.08,37.60,88.37,8.00,96.37,40.37,8.00,48.37,24.12,8.25,32.37,88.00,8.00,96.00,40.00,8.00,48.00,24.00,8.00,32.00
570,9.55,353.70,CPU bound. 9.55 GFLOP/s due to CPU bottleneck,9.55,353.70,,213.95,235.95,52.0,28.0,24.1,12.1,22.3,86.5 ,52.0,28.0,24.0,12.0,22.0,86.0 ,77.98,53.5,28.9,24.5,12.1,24.9,89.60,8.40,98.00,40.32,8.00,48.32,30.00,8.08,38.08,88.37,8.00,96.37,40.37,8.00,48.37,24.12,8.25,32.37,88.00,8.00,96.00,40.00,8.00,48.00,24.00,8.00,32.00
580,9.55,353.70,CPU bound. 9.55 GFLOP/s due to CPU bottleneck,9.55,353.70,,213.86,245.46,52.0,28.0,24.1,12.1,22.3,86.5 ,52.0,28.0,24.0,12.0,22.0,86.0 ,74.96,54.0,29.1,24.6,12.1,25.1,90.16,8.40,98.56,40.32,8.00,48.32,30.40,8.08,38.48,88.25,8.00,96.25,40.37,8.00,48.37,24.12,8.25,32.37,88.00,8.00,96.00,40.00,8.00,48.00,24.00,8.00,32.00
590,9.55,353.70,CPU bound. 9.55 GFLOP/s due to CPU bottleneck,9.55,353.70,,213.86,237.01,52.0,28.0,24.1,12.1,22.2,86.4 ,52.0,28.0,24.0,12.0,22.0,86.0 ,77.63,53.4,28.8,24.6,12.1,25.3,89.84,8.40,98.24,40.32,8.00,48.32,30.56,8.08,38.64,88.25,8.00,96.25,40.37,8.00,48.37,24.12,8.12,32.24,88.00,8.00,96.00,40.00,8.00,48.00,24.00,8.00,32.00
600,9.55,353.70,CPU bound. 9.55 GFLOP/s due to CPU bottleneck,9.55,353.70,,213.95,243.78,52.0,28.0,24.1,12.0,20.9,85.1 ,52.0,28.0,24.0,12.0,22.0,86.0 ,75.48,53.9,29.1,24.5,12.1,26.1,89.76,8.40,98.16,40.40,8.00,48.40,31.92,8.08,40.00,88.25,8.00,96.25,40.12,8.00,48.12,24.12,7.87,31.99,88.00,8.00,96.00,40.00,8.00,48.00,24.00,8.00,32.00
610,9.55,353.70,CPU bound. 9.55 GFLOP/s due to CPU bottleneck,9.55,353.70,,213.95,234.57,52.0,28.0,24.1,12.0,22.1,86.2 ,52.0,28.0,24.0,12.0,22.0,86.0 ,78.44,53.4,28.8,24.5,12.1,25.6,89.52,8.32,97.84,40.32,8.00,48.32,31.12,8.08,39.20,88.25,8.00,96.25,40.12,8.00,48.12,24.12,8.00,32.12,88.00,8.00,96.00,40.00,8.00,48.00,24.00,8.00,32.00
620,9.55,353.70,CPU bound. 9.55 GFLOP/s due to CPU bottleneck,9.55,353.70,,213.86,231.47,52.0,28.0,24.1,12.0,22.1,86.2 ,52.0,28.0,24.0,12.0,22.0,86.0 ,79.49,53.9,29.1,24.5,12.1,26.0,89.76,8.32,98.08,40.32,8.00,48.32,31.68,8.08,39.76,88.25,8.00,96.25,40.12,8.00,48.12,24.12,8.00,32.12,88.00,8.00,96.00,40.00,8.00,48.00,24.00,8.00,32.00
630,9.55,353.70,CPU bound. 9.55 GFLOP/s due to CPU bottleneck,9.55,353.70,,213.95,234.01,52.0,28.0,24.1,12.0,22.1,86.2 ,52.0,28.0,24.0,12.0,22.0,86.0 ,78.63,53.3,28.8,24.5,12.1,27.2,89.60,8.32,97.92,40.40,8.00,48.40,33.52,8.08,41.60,88.25,8.00,96.25,40.12,8.00,48.12,24.12,8.00,32.12,88.00,8.00,96.00,40.00,8.00,48.00,24.00,8.00,32.00
640,9.55,353.70,CPU bound. 9.55 GFLOP/s due to CPU bottleneck,9.55,353.70,,213.86,227.41,52.0,28.0,24.1,12.0,22.1,86.2 ,52.0,28.0,24.0,12.0,22.0,86.0 ,80.91,53.9,29.0,24.9,12.1,26.7,91.20,8.32,99.52,40.32,8.00,48.32,32.80,8.08,40.88,88.25,8.00,96.25,40.12,8.00,48.12,24.12,8.00,32.12,88.00,8.00,96.00,40.00,8.00,48.00,24.00,8.00,32.00
650,9.55,353.70,CPU bound. 9.55 GFLOP/s due to CPU bottleneck,9.55,353.70,,213.95,233.46,52.0,28.0,24.1,12.0,20.9,85.0 ,52.0,28.0,24.0,12.0,22.0,86.0 ,78.81,53.3,28.8,24.5,12.1,27.3,89.52,8.32,97.84,40.32,8.00,48.32,33.76,8.08,41.84,88.25,8.00,96.25,40.12,8.00,48.12,24.12,7.87,31.99,88.00,8.00,96.00,40.00,8.00,48.00,24.00,8.00,32.00
660,9.55,353.70,CPU bound. 9.55 GFLOP/s due to CPU bottleneck,9.55,353.70,,213.95,245.53,52.0,28.0,24.1,12.0,20.9,85.0 ,52.0,28.0,24.0,12.0,22.0,86.0 ,74.94,53.8,29.0,24.5,12.1,27.3,89.52,8.32,97.84,40.40,8.00,48.40,33.68,8.08,41.76,88.25,8.00,96.25,40.12,8.00,48.12,24.12,7.87,31.99,88.00,8.00,96.00,40.00,8.00,48.00,24.00,8.00,32.00
670,9.55,353.70,CPU bound. 9.55 GFLOP/s due to CPU bottleneck,9.55,353.70,,213.95,235.00,52.0,28.0,24.1,12.0,22.1,86.2 ,52.0,28.0,24.0,12.0,22.0,86.0 ,78.30,53.3,28.7,24.4,12.1,27.7,89.44,8.32,97.76,40.40,8.00,48.40,34.32,8.08,42.40,88.25,8.00,96.25,40.12,8.00,48.12,24.12,8.00,32.12,88.00,8.00,96.00,40.00,8.00,48.00,24.00,8.00,32.00
680,9.55,353.70,CPU bound. 9.55 GFLOP/s due to CPU bottleneck,9.55,353.70,,213.86,242.24,52.0,28.0,24.1,12.0,22.2,86.3 ,52.0,28.0,24.0,12.0,22.0,86.0 ,75.96,53.7,29.0,24.4,12.1,27.9,89.44,8.32,97.76,40.40,7.92,48.32,34.56,8.08,42.64,88.25,8.00,96.25,40.12,8.00,48.12,24.12,8.12,32.24,88.00,8.00,96.00,40.00,8.00,48.00,24.00,8.00,32.00
690,8.97,332.22,0.56,8.97,332.22,0.56,192.87,232.95,52.0,28.0,24.1,12.0,31.4,95.5 ,52.0,28.0,24.0,12.0,31.4,95.4 ,78.99,53.2,28.7,24.4,12.1,28.3,89.44,8.32,97.76,40.32,8.00,48.32,35.20,8.08,43.28,88.25,8.00,96.25,40.12,8.00,48.12,39.87,8.12,47.99,88.00,8.00,96.00,40.00,8.00,48.00,40.00,8.00,48.00
700,9.01,333.70,0.56,8.97,332.22,0.56,192.87,232.60,52.0,28.0,24.1,12.0,31.3,95.4 ,52.0,28.0,24.0,12.0,31.4,95.4 ,79.11,53.7,29.0,24.5,12.1,28.4,89.52,8.32,97.84,40.32,8.00,48.32,35.28,8.08,43.36,88.25,8.00,96.25,40.12,8.00,48.12,39.75,8.00,47.75,88.00,8.00,96.00,40.00,8.00,48.00,40.00,8.00,48.00
710,8.99,332.96,0.56,8.97,332.22,0.56,192.87,229.92,52.0,28.0,24.1,12.0,31.3,95.4 ,52.0,28.0,24.0,12.0,31.4,95.4 ,80.03,53.2,28.7,24.5,12.1,28.5,89.68,8.32,98.00,40.32,8.00,48.32,35.52,8.08,43.60,88.25,8.00,96.25,40.12,8.00,48.12,39.87,8.00,47.87,88.00,8.00,96.00,40.00,8.00,48.00,40.00,8.00,48.00
720,8.88,328.88,0.56,8.97,332.22,0.56,192.78,228.26,52.0,28.0,24.1,12.1,31.7,95.9 ,52.0,28.0,24.0,12.0,31.4,95.4 ,80.61,53.6,28.9,24.6,12.1,28.6,90.24,8.32,98.56,40.32,7.92,48.24,35.68,8.08,43.76,88.25,8.00,96.25,40.50,8.00,48.50,40.50,8.00,48.50,88.00,8.00,96.00,40.00,8.00,48.00,40.00,8.00,48.00
730,8.86,328.14,0.56,8.97,332.22,0.56,192.87,232.28,52.0,28.0,24.1,12.1,31.8,96.0 ,52.0,28.0,24.0,12.0,31.4,95.4 ,79.21,53.2,28.7,24.4,12.1,29.1,89.36,8.32,97.68,40.32,8.00,48.32,36.40,8.08,44.48,88.25,8.00,96.25,40.50,8.00,48.50,40.50,8.12,48.62,88.00,8.00,96.00,40.00,8.00,48.00,40.00,8.00,48.00
740,8.86,328.14,0.56,8.97,332.22,0.56,192.87,234.52,52.0,28.0,24.1,12.1,31.8,96.0 ,52.0,28.0,24.0,12.0,31.4,95.4 ,78.46,53.6,28.9,24.5,12.1,29.4,89.60,8.32,97.92,40.32,7.92,48.24,36.88,8.08,44.96,88.25,8.00,96.25,40.50,8.00,48.50,40.50,8.12,48.62,88.00,8.00,96.00,40.00,8.00,48.00,40.00,8.00,48.00
750,8.86,328.14,0.56,8.97,332.22,0.56,192.78,230.08,52.0,28.0,24.1,12.1,31.8,96.0 ,52.0,28.0,24.0,12.0,31.4,95.4 ,79.97,53.2,28.7,24.4,12.1,29.6,89.36,8.32,97.68,40.32,8.00,48.32,37.20,8.08,45.28,88.25,8.00,96.25,40.50,8.00,48.50,40.50,8.12,48.62,88.00,8.00,96.00,40.00,8.00,48.00,40.00,8.00,48.00
760,8.92,330.37,0.56,8.97,332.22,0.56,192.87,237.55,52.0,28.0,24.1,12.1,31.6,95.7 ,52.0,28.0,24.0,12.0,31.4,95.4 ,77.46,53.6,28.9,24.4,12.1,29.9,89.36,8.32,97.68,40.32,7.92,48.24,37.68,8.08,45.76,88.25,8.00,96.25,40.25,8.12,48.37,40.25,8.00,48.25,88.00,8.00,96.00,40.00,8.00,48.00,40.00,8.00,48.00
770,8.86,328.14,0.56,8.97,332.22,0.56,192.78,207.19,52.0,28.0,24.1,12.1,31.8,96.0 ,52.0,28.0,24.0,12.0,31.4,95.4 ,88.81,53.1,28.6,24.9,12.1,30.2,91.36,8.24,99.60,40.32,8.00,48.32,38.16,8.08,46.24,88.25,8.00,96.25,40.50,8.00,48.50,40.50,8.12,48.62,88.00,8.00,96.00,40.00,8.00,48.00,40.00,8.00,48.00
780,8.95,331.48,0.56,8.97,332.22,0.56,192.87,234.42,52.0,28.0,24.1,12.0,31.5,95.6 ,52.0,28.0,24.0,12.0,31.4,95.4 ,78.49,53.5,28.9,24.4,12.0,31.1,89.28,8.24,97.52,40.24,7.92,48.16,39.44,8.08,47.52,88.25,8.00,96.25,40.12,8.00,48.12,40.12,8.00,48.12,88.00,8.00,96.00,40.00,8.00,48.00,40.00,8.00,48.00
790,8.95,331.48,0.56,8.97,332.22,0.56,192.78,226.62,52.0,28.0,24.1,12.0,31.5,95.6 ,52.0,28.0,24.0,12.0,31.4,95.4 ,81.19,53.1,28.6,24.4,12.1,30.5,89.36,8.24,97.60,40.32,8.00,48.32,38.56,8.08,46.64,88.25,8.00,96.25,40.12,8.00,48.12,40.12,8.00,48.12,88.00,8.00,96.00,40.00,8.00,48.00,40.00,8.00,48.00
800,8.95,331.48,0.56,8.97,332.22,0.56,192.78,221.27,52.0,28.0,24.1,12.0,31.5,95.6 ,52.0,28.0,24.0,12.0,31.4,95.4 ,83.16,53.5,28.8,24.9,12.1,30.8,91.20,8.24,99.44,40.24,7.92,48.16,39.12,8.08,47.20,88.25,8.00,96.25,40.12,8.00,48.12,40.12,8.00,48.12,88.00,8.00,96.00,40.00,8.00,48.00,40.00,8.00,48.00
810,8.95,331.48,0.56,8.97,332.22,0.56,192.87,224.01,52.0,28.0,24.1,12.0,31.5,95.6 ,52.0,28.0,24.0,12.0,31.4,95.4 ,82.14,53.1,28.6,24.4,12.1,31.0,89.44,8.24,97.68,40.32,8.00,48.32,39.28,8.08,47.36,88.25,8.00,96.25,40.12,8.00,48.12,40.12,8.00,48.12,88.00,8.00,96.00,40.00,8.00,48.00,40.00,8.00,48.00
820,8.95,331.48,0.56,8.97,332.22,0.56,192.87,236.03,52.0,28.0,24.1,12.0,31.5,95.6 ,52.0,28.0,24.0,12.0,31.4,95.4 ,77.96,53.4,28.8,24.4,12.1,31.0,89.28,8.24,97.52,40.24,7.92,48.16,39.36,8.08,47.44,88.25,8.00,96.25,40.12,8.00,48.12,40.12,8.00,48.12,88.00,8.00,96.00,40.00,8.00,48.00,40.00,8.00,48.00
830,8.95,331.48,0.56,8.97,332.22,0.56,192.78,224.02,52.0,28.0,24.1,12.0,31.5,95.6 ,52.0,28.0,24.0,12.0,31.4,95.4 ,82.13,53.1,28.6,24.4,12.1,31.2,89.28,8.24,97.52,40.24,8.00,48.24,39.68,8.08,47.76,88.25,8.00,96.25,40.12,8.00,48.12,40.12,8.00,48.12,88.00,8.00,96.00,40.00,8.00,48.00,40.00,8.00,48.00
840,8.95,331.48,0.56,8.97,332.22,0.56,192.78,232.06,52.0,28.0,24.1,12.0,31.5,95.6 ,52.0,28.0,24.0,12.0,31.4,95.4 ,79.29,53.4,28.8,24.4,12.1,31.3,89.28,8.24,97.52,40.32,7.92,48.24,39.84,8.08,47.92,88.25,8.00,96.25,40.12,8.00,48.12,40.12,8.00,48.12,88.00,8.00,96.00,40.00,8.00,48.00,40.00,8.00,48.00
850,8.95,331.48,0.56,8.97,332.22,0.56,192.87,224.99,52.0,28.0,24.1,12.0,31.5,95.6 ,52.0,28.0,24.0,12.0,31.4,95.4 ,81.78,53.0,28.6,24.4,12.1,31.4,89.28,8.24,97.52,40.32,8.00,48.32,40.00,8.08,48.08,88.25,8.00,96.25,40.12,8.00,48.12,40.12,8.00,48.12,88.00,8.00,96.00,40.00,8.00,48.00,40.00,8.00,48.00
860,8.95,331.48,0.56,8.97,332.22,0.56,192.78,233.14,52.0,28.0,24.1,12.0,31.5,95.6 ,52.0,28.0,24.0,12.0,31.4,95.4 ,78.92,53.4,28.8,24.4,12.0,31.6,89.28,8.24,97.52,40.24,7.92,48.16,40.24,8.08,48.32,88.25,8.00,96.25,40.12,8.00,48.12,40.12,8.00,48.12,88.00,8.00,96.00,40.00,8.00,48.00,40.00,8.00,48.00
870,8.95,331.48,0.56,8.97,332.22,0.56,192.78,219.28,52.0,28.0,24.1,12.0,31.5,95.6 ,52.0,28.0,24.0,12.0,31.4,95.4 ,83.91,53.0,28.6,24.4,12.1,31.6,89.36,8.24,97.60,40.24,8.00,48.24,40.24,8.08,48.32,88.25,8.00,96.25,40.12,8.00,48.12,40.12,8.00,48.12,88.00,8.00,96.00,40.00,8.00,48.00,40.00,8.00,48.00
880,8.95,331.48,0.56,8.97,332.22,0.56,192.87,223.39,52.0,28.0,24.1,12.0,31.5,95.6 ,52.0,28.0,24.0,12.0,31.4,95.4 ,82.37,53.4,28.8,24.6,12.1,31.4,90.08,8.32,98.40,40.32,7.92,48.24,39.92,8.16,48.08,88.25,8.00,96.25,40.12,8.00,48.12,40.12,8.00,48.12,88.00,8.00,96.00,40.00,8.00,48.00,40.00,8.00,48.00
890,8.95,331.48,0.56,8.97,332.22,0.56,192.78,214.10,52.0,28.0,24.1,12.0,31.5,95.6 ,52.0,28.0,24.0,12.0,31.4,95.4 ,85.94,53.1,28.6,24.4,12.1,31.7,89.28,8.48,97.76,40.32,7.92,48.24,40.08,8.40,48.48,88.25,8.00,96.25,40.12,8.00,48.12,40.12,8.00,48.12,88.00,8.00,96.00,40.00,8.00,48.00,40.00,8.00,48.00
900,8.95,331.48,0.56,8.97,332.22,0.56,192.87,214.77,52.0,28.0,24.1,12.0,31.5,95.6 ,52.0,28.0,24.0,12.0,31.4,95.4 ,85.67,53.4,28.7,24.5,12.0,31.9,89.36,8.48,97.84,40.24,7.92,48.16,40.08,8.72,48.80,88.25,8.00,96.25,40.12,8.00,48.12,40.12,8.00,48.12,88.00,8.00,96.00,40.00,8.00,48.00,40.00,8.00,48.00
910,8.95,331.48,0.56,8.97,332.22,0.56,192.78,209.74,52.0,28.0,24.1,12.0,31.5,95.6 ,52.0,28.0,24.0,12.0,31.4,95.4 ,87.73,53.1,28.5,24.5,12.1,32.0,89.36,8.64,98.00,40.32,7.92,48.24,40.00,8.96,48.96,88.25,8.00,96.25,40.12,8.00,48.12,40.12,8.00,48.12,88.00,8.00,96.00,40.00,8.00,48.00,40.00,8.00,48.00
920,8.95,331.48,0.56,8.97,332.22,0.56,192.78,210.15,52.0,28.0,24.1,12.0,31.5,95.5 ,52.0,28.0,24.0,12.0,31.4,95.4 ,87.56,53.5,28.7,24.5,12.0,32.3,89.36,8.64,98.00,40.32,7.84,48.16,40.16,9.20,49.36,88.25,8.00,96.25,40.12,8.00,48.12,40.12,8.00,48.12,88.00,8.00,96.00,40.00,8.00,48.00,40.00,8.00,48.00
930,8.95,331.48,0.56,8.97,332.22,0.56,192.87,207.03,52.0,28.0,24.1,12.0,31.5,95.5 ,52.0,28.0,24.0,12.0,31.4,95.4 ,88.88,53.2,28.5,24.6,12.1,32.5,89.44,8.80,98.24,40.32,7.92,48.24,40.24,9.44,49.68,88.25,8.00,96.25,40.12,8.00,48.12,40.12,8.00,48.12,88.00,8.00,96.00,40.00,8.00,48.00,40.00,8.00,48.00
940,8.95,331.48,0.56,8.97,332.22,0.56,192.87,208.09,52.0,28.0,24.1,12.0,31.5,95.5 ,52.0,28.0,24.0,12.0,31.4,95.4 ,88.42,53.5,28.7,24.5,12.0,32.7,89.44,8.80,98.24,40.24,7.92,48.16,40.32,9.60,49.92,88.12,8.00,96.12,40.12,8.00,48.12,40.12,8.00,48.12,88.00,8.00,96.00,40.00,8.00,48.00,40.00,8.00,48.00
950,8.95,331.48,0.56,8.97,332.22,0.56,192.87,199.22,52.0,28.0,24.1,12.0,31.5,95.5 ,52.0,28.0,24.0,12.0,31.4,95.4 ,92.36,53.2,28.5,24.6,12.1,32.9,89.36,8.88,98.24,40.32,7.92,48.24,40.40,9.84,50.24,88.12,8.00,96.12,40.12,8.00,48.12,40.12,8.00,48.12,88.00,8.00,96.00,40.00,8.00,48.00,40.00,8.00,48.00
960,8.95,331.48,0.56,8.97,332.22,0.56,192.87,188.76,52.0,28.0,24.0,12.0,31.5,95.5 ,52.0,28.0,24.0,12.0,31.4,95.4 ,97.48,53.5,28.7,25.0,12.0,33.0,91.12,8.88,100.00,40.24,7.92,48.16,40.48,10.00,50.48,88.12,8.00,96.12,40.12,8.00,48.12,40.12,8.00,48.12,88.00,8.00,96.00,40.00,8.00,48.00,40.00,8.00,48.00
970,8.95,331.48,0.56,8.97,332.22,0.56,192.78,194.98,52.0,28.0,24.0,12.0,31.5,95.5 ,52.0,28.0,24.0,12.0,31.4,95.4 ,94.37,53.2,28.5,24.6,12.1,33.2,89.36,8.96,98.32,40.32,7.92,48.24,40.48,10.24,50.72,88.12,8.00,96.12,40.12,8.00,48.12,40.12,8.00,48.12,88.00,8.00,96.00,40.00,8.00,48.00,40.00,8.00,48.00
980,8.95,331.48,0.56,8.97,332.22,0.56,192.87,197.10,52.0,28.0,24.0,12.0,31.5,95.5 ,52.0,28.0,24.0,12.0,31.4,95.4 ,93.36,53.5,28.7,24.6,12.0,33.3,89.36,8.88,98.24,40.32,7.84,48.16,40.48,10.40,50.88,88.12,8.00,96.12,40.12,8.00,48.12,40.12,8.00,48.12,88.00,8.00,96.00,40.00,8.00,48.00,40.00,8.00,48.00
990,8.95,331.48,0.56,8.97,332.22,0.56,192.87,186.88,52.0,28.0,24.0,12.0,31.5,95.5 ,52.0,28.0,24.0,12.0,31.4,95.4 ,98.46,53.2,28.5,24.6,12.1,33.4,89.36,9.12,98.48,40.32,7.92,48.24,40.48,10.56,51.04,88.12,8.00,96.12,40.12,8.00,48.12,40.12,8.00,48.12,88.00,8.00,96.00,40.00,8.00,48.00,40.00,8.00,48.00
