,Roofline,,,,,,,,ECM,,,,,,,,,,,,Benchmark,,,,,,Data Transfer (Benchmark),,,,,,,,,Data Transfer (Prediction CS),,,,,,,,,Data Transfer (Prediction LC),,,,,,,,
,Cache Simulator,,,Layer Conditions,,,ECM,Benchmark,Cache Simulator,,,,,,Layer Condition,,,,,,Benchmark,Phenomenological ECM,,,,,L1-L2 (B/LUP),,,L2-L3 (B/LUP),,,L3-MEM (B/LUP),,,L1-L2 (B/LUP),,,L2-L3 (B/LUP),,,L3-MEM (B/LUP),,,L1-L2 (B/LUP),,,L2-L3 (B/LUP),,,L3-MEM (B/LUP),,
N(^3),GFLOP/s,MLUP/s,Arithmetic Intensity,GFLOP/s,MLUP/s,Arithmetic Intensity,MLUP/s,MLUP/s,T_OL,T_nOL,T_L1L2,T_L2L3,T_L3MEM,cy/CL,T_OL,T_nOL,T_L1L2,T_L2L3,T_L3MEM,cy/CL,cy/CL,T_OL,T_nOL,T_L1L2,T_L2L3,T_L3MEM,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total,load,evict,total
440,13.04,521.60,0.44,10.41,416.40,0.28,286.67,341.66,17.5,14.0,14.2,14.2,14.3,56.6 ,17.5,14.0,22.0,14.0,14.1,64.1 ,53.86,18.3,13.9,16.4,14.1,14.6,56.72,8.64,65.36,48.56,8.00,56.56,16.64,8.08,24.72,48.62,8.12,56.74,48.62,8.12,56.74,16.25,8.00,24.25,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
450,12.60,504.00,0.34,10.41,416.40,0.28,286.67,331.82,17.5,14.0,18.2,14.2,14.4,60.7 ,17.5,14.0,22.0,14.0,14.1,64.1 ,55.45,18.1,13.6,18.1,14.1,14.7,63.60,8.64,72.24,48.48,8.00,56.48,16.96,8.08,25.04,64.62,8.12,72.74,48.62,8.12,56.74,16.25,8.12,24.37,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
460,10.32,412.80,0.28,10.41,416.40,0.28,286.67,319.69,17.5,14.0,22.2,14.1,14.3,64.7 ,17.5,14.0,22.0,14.0,14.1,64.1 ,57.56,18.3,13.8,20.9,14.1,14.8,74.88,8.80,83.68,48.48,8.00,56.48,16.96,8.08,25.04,80.75,8.12,88.87,48.37,8.12,56.49,16.12,8.25,24.37,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
470,12.60,504.00,0.34,10.41,416.40,0.28,286.67,331.81,17.5,14.0,18.2,14.2,14.2,60.5 ,17.5,14.0,22.0,14.0,14.1,64.1 ,55.45,18.2,13.6,17.8,14.1,14.8,62.72,8.64,71.36,48.48,8.00,56.48,16.96,8.08,25.04,64.62,8.12,72.74,48.62,8.12,56.74,16.25,7.75,24.00,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
480,12.60,504.00,0.34,10.41,416.40,0.28,286.67,326.55,17.5,14.0,18.2,14.2,14.4,60.7 ,17.5,14.0,22.0,14.0,14.1,64.1 ,56.35,18.2,13.8,17.8,14.1,14.8,62.48,8.56,71.04,48.48,7.92,56.40,17.04,8.08,25.12,64.62,8.12,72.74,48.50,8.12,56.62,16.25,8.12,24.37,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
490,12.62,504.80,0.34,10.41,416.40,0.28,286.67,322.31,17.5,14.0,18.1,14.1,14.3,60.6 ,17.5,14.0,22.0,14.0,14.1,64.1 ,57.09,18.1,13.6,18.0,14.1,14.8,63.36,8.64,72.00,48.48,8.00,56.48,17.12,8.08,25.20,64.50,8.12,72.62,48.37,8.12,56.49,16.12,8.12,24.24,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
500,10.32,412.80,0.28,10.41,416.40,0.28,286.67,321.93,17.5,14.0,22.2,14.1,14.2,64.5 ,17.5,14.0,22.0,14.0,14.1,64.1 ,57.16,18.4,13.8,20.0,14.1,15.0,71.36,8.72,80.08,48.48,8.00,56.48,17.36,8.08,25.44,80.62,8.12,88.74,48.37,8.12,56.49,16.12,7.87,23.99,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
510,13.05,522.00,0.44,10.41,416.40,0.28,286.67,316.50,17.5,14.0,16.2,14.2,14.3,58.6 ,17.5,14.0,22.0,14.0,14.1,64.1 ,58.14,18.1,13.5,18.1,14.1,15.2,64.00,8.56,72.56,48.48,8.00,56.48,17.68,8.08,25.76,56.62,8.12,64.74,48.50,8.12,56.62,16.25,8.00,24.25,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
520,10.33,413.20,0.28,10.41,416.40,0.28,286.67,304.59,17.5,14.0,22.2,14.2,14.4,64.8 ,17.5,14.0,22.0,14.0,14.1,64.1 ,60.41,18.2,13.7,22.6,14.1,15.1,81.76,8.72,90.48,48.40,8.00,56.40,17.52,8.08,25.60,80.62,8.00,88.62,48.50,8.00,56.50,16.25,8.25,24.50,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
530,10.33,413.20,0.28,10.41,416.40,0.28,286.67,306.35,17.5,14.0,22.2,14.1,14.3,64.5 ,17.5,14.0,22.0,14.0,14.1,64.1 ,60.06,18.2,13.5,22.7,14.1,15.6,82.00,8.64,90.64,48.40,8.00,56.40,18.32,8.08,26.40,80.62,8.00,88.62,48.37,8.00,56.37,16.12,8.12,24.24,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
540,10.33,413.20,0.28,10.41,416.40,0.28,286.67,303.73,17.5,14.0,22.2,14.1,14.2,64.4 ,17.5,14.0,22.0,14.0,14.1,64.1 ,60.58,18.2,13.7,22.7,14.1,15.6,82.00,8.64,90.64,48.40,8.00,56.40,18.40,8.08,26.48,80.62,8.00,88.62,48.37,8.00,56.37,16.12,8.00,24.12,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
550,10.33,413.20,0.28,10.41,416.40,0.28,286.67,305.76,17.5,14.0,22.2,14.1,14.2,64.5 ,17.5,14.0,22.0,14.0,14.1,64.1 ,60.18,18.1,13.5,22.6,14.1,15.7,81.92,8.56,90.48,48.40,8.00,56.40,18.64,8.08,26.72,80.62,8.00,88.62,48.50,8.00,56.50,16.25,7.87,24.12,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
560,10.33,413.20,0.28,10.41,416.40,0.28,286.67,301.21,17.5,14.0,22.2,14.1,14.5,64.8 ,17.5,14.0,22.0,14.0,14.1,64.1 ,61.09,18.1,13.7,22.6,14.1,15.9,81.84,8.64,90.48,48.40,7.92,56.32,18.88,8.08,26.96,80.62,8.00,88.62,48.50,8.00,56.50,16.25,8.37,24.62,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
570,10.34,413.60,0.28,10.41,416.40,0.28,286.67,297.51,17.5,14.0,22.2,14.1,14.3,64.6 ,17.5,14.0,22.0,14.0,14.1,64.1 ,61.85,18.1,13.5,22.6,14.1,16.1,81.92,8.56,90.48,48.40,8.00,56.40,19.28,8.08,27.36,80.62,8.00,88.62,48.37,8.00,56.37,16.12,8.25,24.37,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
580,10.34,413.60,0.28,10.41,416.40,0.28,286.67,284.98,17.5,14.0,22.2,14.1,14.2,64.5 ,17.5,14.0,22.0,14.0,14.1,64.1 ,64.57,18.1,13.7,22.6,14.1,17.0,81.92,8.64,90.56,48.40,7.92,56.32,20.80,8.08,28.88,80.50,8.00,88.50,48.37,8.00,56.37,16.12,8.00,24.12,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
590,10.34,413.60,0.28,10.41,416.40,0.28,286.67,287.56,17.5,14.0,22.2,14.1,14.1,64.3 ,17.5,14.0,22.0,14.0,14.1,64.1 ,63.99,18.1,13.5,22.6,14.1,17.5,81.84,8.56,90.40,48.40,8.00,56.40,21.52,8.08,29.60,80.50,8.00,88.50,48.37,8.00,56.37,16.12,7.75,23.87,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
600,10.34,413.60,0.28,10.41,416.40,0.28,286.67,283.68,17.5,14.0,22.1,14.1,14.2,64.5 ,17.5,14.0,22.0,14.0,14.1,64.1 ,64.86,18.0,13.6,22.6,14.1,18.3,81.84,8.56,90.40,48.40,7.92,56.32,23.04,8.08,31.12,80.50,8.00,88.50,48.37,8.00,56.37,16.12,8.00,24.12,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
610,10.34,413.60,0.28,10.41,416.40,0.28,286.67,277.32,17.5,14.0,22.1,14.1,14.2,64.4 ,17.5,14.0,22.0,14.0,14.1,64.1 ,66.35,18.1,13.4,22.6,14.1,18.7,81.84,8.56,90.40,48.40,8.00,56.40,23.60,8.08,31.68,80.50,8.00,88.50,48.37,8.00,56.37,16.12,8.00,24.12,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
620,10.34,413.60,0.28,10.41,416.40,0.28,286.67,269.04,17.5,14.0,22.1,14.1,14.5,64.7 ,17.5,14.0,22.0,14.0,14.1,64.1 ,68.39,18.1,13.6,22.6,14.1,19.2,81.76,8.56,90.32,48.40,7.92,56.32,25.20,8.08,33.28,80.50,8.00,88.50,48.50,8.00,56.50,16.25,8.25,24.50,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
630,10.34,413.60,0.28,10.41,416.40,0.28,286.67,270.15,17.5,14.0,22.1,14.1,14.3,64.6 ,17.5,14.0,22.0,14.0,14.1,64.1 ,68.11,18.0,13.4,22.6,14.1,19.7,81.76,8.48,90.24,48.40,8.00,56.40,26.08,8.08,34.16,80.50,8.00,88.50,48.50,8.00,56.50,16.25,8.00,24.25,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
640,10.34,413.60,0.28,10.41,416.40,0.28,286.67,253.92,17.5,14.0,22.1,14.1,14.2,64.4 ,17.5,14.0,22.0,14.0,14.1,64.1 ,72.46,17.8,13.6,22.3,14.2,20.5,80.48,8.56,89.04,48.72,7.92,56.64,27.36,8.08,35.44,80.50,8.00,88.50,48.25,8.00,56.25,16.12,8.00,24.12,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
650,10.34,413.60,0.28,10.41,416.40,0.28,286.67,257.90,17.5,14.0,22.1,14.1,14.4,64.6 ,17.5,14.0,22.0,14.0,14.1,64.1 ,71.34,18.1,13.4,22.5,14.1,21.5,81.68,8.48,90.16,48.40,8.00,56.40,29.12,8.08,37.20,80.50,8.00,88.50,48.25,8.00,56.25,16.12,8.37,24.49,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
660,10.35,414.00,0.28,10.41,416.40,0.28,286.67,252.06,17.5,14.0,22.1,14.1,14.3,64.5 ,17.5,14.0,22.0,14.0,14.1,64.1 ,73.00,18.0,13.6,22.6,14.1,22.0,81.68,8.56,90.24,48.32,7.84,56.16,30.08,8.08,38.16,80.50,8.00,88.50,48.25,8.00,56.25,16.12,8.12,24.24,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
670,10.35,414.00,0.28,10.41,416.40,0.28,286.67,249.48,17.5,14.0,22.1,14.1,14.3,64.5 ,17.5,14.0,22.0,14.0,14.1,64.1 ,73.75,18.1,13.4,22.5,14.1,22.6,81.60,8.48,90.08,48.32,7.92,56.24,31.12,8.08,39.20,80.50,8.00,88.50,48.25,8.00,56.25,16.12,8.25,24.37,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
680,10.35,414.00,0.28,10.41,416.40,0.28,286.67,243.27,17.5,14.0,22.1,14.1,14.2,64.4 ,17.5,14.0,22.0,14.0,14.1,64.1 ,75.64,18.0,13.6,22.5,14.0,23.4,81.68,8.56,90.24,48.32,7.84,56.16,32.40,8.08,40.48,80.50,8.00,88.50,48.25,8.00,56.25,16.12,8.00,24.12,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
690,10.35,414.00,0.28,10.41,416.40,0.28,286.67,241.13,17.5,14.0,22.1,14.1,14.2,64.4 ,17.5,14.0,22.0,14.0,14.1,64.1 ,76.31,18.1,13.4,22.5,14.1,23.6,81.60,8.48,90.08,48.32,7.92,56.24,32.80,8.08,40.88,80.50,8.00,88.50,48.25,8.00,56.25,16.12,8.00,24.12,80.00,8.00,88.00,48.00,8.00,56.00,16.00,8.00,24.00
700,6.53,261.20,0.52,5.62,224.80,0.45,223.28,236.49,17.5,14.0,22.1,14.1,27.8,78.0 ,17.5,14.0,22.0,14.0,32.3,82.3 ,77.81,18.0,13.5,22.5,14.0,24.0,81.60,8.48,90.08,48.32,7.84,56.16,33.52,8.08,41.60,80.50,8.00,88.50,48.25,8.00,56.25,39.87,8.25,48.12,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
710,5.60,224.00,0.44,5.62,224.80,0.45,223.28,238.30,17.5,14.0,22.1,14.1,32.4,82.6 ,17.5,14.0,22.0,14.0,32.3,82.3 ,77.21,18.0,13.4,22.5,14.1,24.4,81.52,8.48,90.00,48.32,7.92,56.24,34.16,8.08,42.24,80.50,8.00,88.50,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
720,5.58,223.20,0.44,5.62,224.80,0.45,223.28,235.12,17.5,14.0,22.1,14.1,32.5,82.7 ,17.5,14.0,22.0,14.0,32.3,82.3 ,78.26,18.0,13.5,22.6,14.0,25.0,81.92,8.48,90.40,48.32,7.76,56.08,35.28,8.08,43.36,80.50,8.00,88.50,48.25,8.00,56.25,48.25,8.12,56.37,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
730,5.54,221.60,0.44,5.62,224.80,0.45,223.28,234.32,17.5,14.0,22.1,14.1,32.7,83.0 ,17.5,14.0,22.0,14.0,32.3,82.3 ,78.52,18.0,13.4,22.5,14.1,25.2,81.52,8.48,90.00,48.32,7.92,56.24,35.60,8.08,43.68,80.50,8.00,88.50,48.50,8.00,56.50,48.50,8.25,56.75,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
740,5.59,223.60,0.44,5.62,224.80,0.45,223.28,230.71,17.5,14.0,22.1,14.1,32.5,82.7 ,17.5,14.0,22.0,14.0,32.3,82.3 ,79.75,18.0,13.5,22.5,14.0,25.7,81.52,8.48,90.00,48.32,7.76,56.08,36.40,8.08,44.48,80.37,8.00,88.37,48.50,8.00,56.50,48.50,7.87,56.37,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
750,5.54,221.60,0.44,5.62,224.80,0.45,223.28,230.78,17.5,14.0,22.1,14.1,32.7,83.0 ,17.5,14.0,22.0,14.0,32.3,82.3 ,79.73,18.0,13.4,22.5,14.0,26.2,81.52,8.40,89.92,48.32,7.84,56.16,37.36,8.08,45.44,80.37,8.00,88.37,48.50,8.00,56.50,48.50,8.25,56.75,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
760,5.57,222.80,0.44,5.62,224.80,0.45,223.28,222.22,17.5,14.0,22.1,14.1,32.6,82.9 ,17.5,14.0,22.0,14.0,32.3,82.3 ,82.80,17.9,13.5,22.5,14.0,26.6,81.44,8.48,89.92,48.32,7.76,56.08,38.08,8.08,46.16,80.37,8.00,88.37,48.50,8.00,56.50,48.50,8.00,56.50,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
770,5.57,222.80,0.44,5.62,224.80,0.45,223.28,221.73,17.5,14.0,22.1,14.1,32.6,82.8 ,17.5,14.0,22.0,14.0,32.3,82.3 ,82.98,17.9,13.4,22.6,14.0,27.0,81.92,8.40,90.32,48.32,7.84,56.16,38.64,8.08,46.72,80.37,8.00,88.37,48.50,8.00,56.50,48.50,8.00,56.50,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
780,5.54,221.60,0.44,5.62,224.80,0.45,223.28,224.03,17.5,14.0,22.1,14.1,32.8,83.0 ,17.5,14.0,22.0,14.0,32.3,82.3 ,82.13,18.0,13.5,22.5,14.0,27.6,81.44,8.48,89.92,48.32,7.76,56.08,39.68,8.08,47.76,80.37,8.00,88.37,48.50,8.00,56.50,48.50,8.25,56.75,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
790,5.57,222.80,0.44,5.62,224.80,0.45,223.28,220.55,17.5,14.0,22.1,14.1,32.6,82.9 ,17.5,14.0,22.0,14.0,32.3,82.3 ,83.43,18.0,13.3,22.5,14.0,28.1,81.44,8.40,89.84,48.32,7.84,56.16,40.56,8.08,48.64,80.37,8.00,88.37,48.50,8.00,56.50,48.50,8.00,56.50,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
800,5.59,223.60,0.44,5.62,224.80,0.45,223.28,213.76,17.5,14.0,22.1,14.1,32.5,82.6 ,17.5,14.0,22.0,14.0,32.3,82.3 ,86.08,17.9,13.5,22.6,14.0,28.6,81.92,8.48,90.40,48.32,7.76,56.08,41.52,8.08,49.60,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
810,5.59,223.60,0.44,5.62,224.80,0.45,223.28,218.91,17.5,14.0,22.1,14.1,32.5,82.6 ,17.5,14.0,22.0,14.0,32.3,82.3 ,84.05,18.0,13.3,22.4,14.0,29.0,81.36,8.40,89.76,48.32,7.84,56.16,42.24,8.08,50.32,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
820,5.59,223.60,0.44,5.62,224.80,0.45,223.28,217.19,17.5,14.0,22.1,14.1,32.5,82.6 ,17.5,14.0,22.0,14.0,32.3,82.3 ,84.72,17.9,13.5,22.4,14.0,29.5,81.36,8.40,89.76,48.32,7.76,56.08,43.04,8.08,51.12,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
830,5.59,223.60,0.44,5.62,224.80,0.45,223.28,215.76,17.5,14.0,22.1,14.1,32.5,82.6 ,17.5,14.0,22.0,14.0,32.3,82.3 ,85.28,18.0,13.3,22.5,14.0,29.9,81.44,8.40,89.84,48.32,7.84,56.16,43.68,8.08,51.76,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
840,5.59,223.60,0.44,5.62,224.80,0.45,223.28,211.97,17.5,14.0,22.1,14.1,32.5,82.6 ,17.5,14.0,22.0,14.0,32.3,82.3 ,86.81,17.9,13.4,22.4,14.0,30.2,81.28,8.40,89.68,48.32,7.68,56.00,44.24,8.08,52.32,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
850,5.59,223.60,0.44,5.62,224.80,0.45,223.28,215.05,17.5,14.0,22.1,14.1,32.5,82.6 ,17.5,14.0,22.0,14.0,32.3,82.3 ,85.56,18.0,13.3,22.4,14.0,30.5,81.36,8.40,89.76,48.32,7.84,56.16,44.72,8.08,52.80,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
860,5.59,223.60,0.44,5.62,224.80,0.45,223.28,214.60,17.5,14.0,22.1,14.1,32.5,82.6 ,17.5,14.0,22.0,14.0,32.3,82.3 ,85.74,18.0,13.4,22.4,14.0,30.8,81.28,8.40,89.68,48.32,7.68,56.00,45.36,8.08,53.44,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
870,5.59,223.60,0.44,5.62,224.80,0.45,223.28,211.46,17.5,14.0,22.1,14.1,32.4,82.6 ,17.5,14.0,22.0,14.0,32.3,82.3 ,87.01,18.0,13.3,22.4,14.0,31.1,81.36,8.40,89.76,48.32,7.84,56.16,45.84,8.08,53.92,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
880,5.59,223.60,0.44,5.62,224.80,0.45,223.28,209.13,17.5,14.0,22.1,14.1,32.4,82.6 ,17.5,14.0,22.0,14.0,32.3,82.3 ,87.98,18.0,13.4,22.5,14.0,31.3,81.52,8.40,89.92,48.32,7.68,56.00,46.16,8.08,54.24,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
890,5.59,223.60,0.44,5.62,224.80,0.45,223.28,209.09,17.5,14.0,22.1,14.1,32.4,82.6 ,17.5,14.0,22.0,14.0,32.3,82.3 ,88.00,18.0,13.3,22.4,14.0,31.4,81.28,8.40,89.68,48.24,7.84,56.08,46.40,8.08,54.48,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
900,5.59,223.60,0.44,5.62,224.80,0.45,223.28,206.23,17.5,14.0,22.1,14.1,32.4,82.6 ,17.5,14.0,22.0,14.0,32.3,82.3 ,89.22,17.9,13.4,22.4,14.0,31.6,81.28,8.40,89.68,48.32,7.68,56.00,46.80,8.08,54.88,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
910,5.59,223.60,0.44,5.62,224.80,0.45,223.28,210.36,17.5,14.0,22.1,14.1,32.4,82.6 ,17.5,14.0,22.0,14.0,32.3,82.3 ,87.47,18.0,13.3,22.4,14.0,31.8,81.20,8.40,89.60,48.32,7.84,56.16,46.96,8.08,55.04,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
920,5.59,223.60,0.44,5.62,224.80,0.45,223.28,206.22,17.5,14.0,22.1,14.1,32.4,82.6 ,17.5,14.0,22.0,14.0,32.3,82.3 ,89.22,17.9,13.4,22.4,14.0,31.9,81.20,8.40,89.60,48.32,7.68,56.00,47.20,8.08,55.28,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
930,5.60,224.00,0.44,5.62,224.80,0.45,223.28,210.34,17.5,14.0,22.1,14.1,32.4,82.6 ,17.5,14.0,22.0,14.0,32.3,82.3 ,87.48,18.0,13.3,22.4,14.0,32.0,81.20,8.32,89.52,48.24,7.84,56.08,47.28,8.08,55.36,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
940,5.60,224.00,0.44,5.62,224.80,0.45,223.28,205.94,17.5,14.0,22.1,14.1,32.4,82.6 ,17.5,14.0,22.0,14.0,32.3,82.3 ,89.35,17.9,13.4,22.4,14.0,32.0,81.20,8.40,89.60,48.32,7.68,56.00,47.44,8.08,55.52,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
950,5.60,224.00,0.44,5.62,224.80,0.45,223.28,209.76,17.5,14.0,22.1,14.1,32.4,82.6 ,17.5,14.0,22.0,14.0,32.3,82.3 ,87.72,18.0,13.3,22.4,14.0,32.1,81.20,8.32,89.52,48.24,7.76,56.00,47.60,8.08,55.68,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
960,5.60,224.00,0.44,5.62,224.80,0.45,223.28,199.39,17.5,14.0,22.1,14.1,32.4,82.6 ,17.5,14.0,22.0,14.0,32.3,82.3 ,92.28,17.8,13.4,22.5,14.0,32.2,81.60,8.40,90.00,48.40,7.68,56.08,47.76,8.08,55.84,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
970,5.60,224.00,0.44,5.62,224.80,0.45,223.28,206.37,17.5,14.0,22.1,14.1,32.4,82.6 ,17.5,14.0,22.0,14.0,32.3,82.3 ,89.16,18.0,13.3,22.4,14.0,32.2,81.12,8.32,89.44,48.32,7.84,56.16,47.76,8.08,55.84,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
980,5.60,224.00,0.44,5.62,224.80,0.45,223.28,208.97,17.5,14.0,22.1,14.1,32.4,82.6 ,17.5,14.0,22.0,14.0,32.3,82.3 ,88.05,17.9,13.4,22.4,14.0,32.3,81.12,8.40,89.52,48.24,7.68,55.92,47.84,8.08,55.92,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
990,5.60,224.00,0.44,5.62,224.80,0.45,223.28,205.76,17.5,14.0,22.1,14.1,32.4,82.6 ,17.5,14.0,22.0,14.0,32.3,82.3 ,89.42,17.9,13.3,22.4,14.0,32.3,81.12,8.32,89.44,48.32,7.84,56.16,47.92,8.08,56.00,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
1000,5.60,224.00,0.44,5.62,224.80,0.45,223.28,207.25,17.5,14.0,22.1,14.1,32.4,82.6 ,17.5,14.0,22.0,14.0,32.3,82.3 ,88.78,17.9,13.4,22.4,14.0,32.4,81.12,8.40,89.52,48.24,7.60,55.84,48.00,8.08,56.08,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
1010,5.60,224.00,0.44,5.62,224.80,0.45,223.28,208.31,17.5,14.0,22.1,14.1,32.4,82.6 ,17.5,14.0,22.0,14.0,32.3,82.3 ,88.33,18.2,13.3,22.4,14.0,32.4,81.28,8.40,89.68,48.24,7.84,56.08,48.08,8.08,56.16,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
1020,5.60,224.00,0.44,5.62,224.80,0.45,223.28,200.55,17.5,14.0,22.1,14.1,32.4,82.6 ,17.5,14.0,22.0,14.0,32.3,82.3 ,91.75,17.9,13.4,22.5,14.0,32.4,81.68,8.32,90.00,48.32,7.60,55.92,48.16,8.08,56.24,80.37,8.00,88.37,48.25,8.00,56.25,48.25,8.00,56.25,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
1030,5.60,224.00,0.44,5.62,224.80,0.45,223.28,205.64,17.5,14.0,22.1,14.1,32.4,82.6 ,17.5,14.0,22.0,14.0,32.3,82.3 ,89.47,18.1,13.3,22.5,14.0,32.5,81.44,8.32,89.76,48.24,7.76,56.00,48.24,8.08,56.32,80.25,8.00,88.25,48.12,8.00,56.12,48.12,8.00,56.12,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
1040,5.60,224.00,0.44,5.62,224.80,0.45,223.28,204.89,17.5,14.0,22.1,14.1,32.4,82.6 ,17.5,14.0,22.0,14.0,32.3,82.3 ,89.81,17.9,13.4,22.5,14.0,32.5,81.44,8.32,89.76,48.24,7.60,55.84,48.24,8.08,56.32,80.25,8.00,88.25,48.12,8.00,56.12,48.12,8.00,56.12,80.00,8.00,88.00,48.00,8.00,56.00,48.00,8.00,56.00
