N,threads,iterations,time,blocking factor,flop,lup,Gflop/s,Gflop/s (Roofline),Mlup/s,Mlup/s (Roofline),cy/CL,cy/CL (ECM),MLUP/s (ECM),l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
870,1,likwid-perfctr,27.7937,,75876800000.0000,5845293000.0000,2.73,2.87,210.31,220.76,87.49,95.59,192.48,0,0,0,0,0,0
870,2,likwid-perfctr,17.3498,,75818600000.0000,5845147600.0000,4.37,4.64,336.90,356.92,54.62,52.32,351.68,0,0,0,0,0,0
870,3,likwid-perfctr,14.2876,,75867100000.0000,5845200000.0000,5.31,5.41,409.11,416.15,44.98,42.89,429.00,0,0,0,0,0,0
870,4,likwid-perfctr,13.3421,,75916500000.0000,5845174000.0000,5.69,5.62,438.10,432.30,42.00,41.59,442.41,0,0,0,0,0,0
870,5,likwid-perfctr,13.1655,,75964900000.0000,5845218600.0000,5.77,5.72,443.98,440.00,41.44,41.59,442.41,0,0,0,0,0,0
870,6,likwid-perfctr,13.1729,,75875900000.0000,5845210900.0000,5.76,5.72,443.73,440.00,41.47,41.59,442.41,0,0,0,0,0,0
870,7,likwid-perfctr,13.232,,75951000000.000,5845103000.000,5.74,5.75,441.74,442.30,41.65,41.59,442.41,0,0,0,0,0,0
870,8,likwid-perfctr,11.5733,,75920800000.0000,5845210800.0000,6.56,6.53,505.06,502.30,36.43,36.39,505.63,0,0,0,0,0,0
870,9,likwid-perfctr,10.3193,,75950000000.0000,5845161000.0000,7.36,7.42,566.43,570.76,32.48,32.35,568.77,0,0,0,0,0,0
870,10,likwid-perfctr,9.3117,,75983400000.0000,5845140300.0000,8.16,8.22,627.72,632.30,29.31,29.12,631.86,0,0,0,0,0,0
870,11,likwid-perfctr,8.4783,,75965500000.0000,5845194300.0000,8.96,9.08,689.43,698.46,26.69,26.47,695.12,0,0,0,0,0,0
870,12,likwid-perfctr,7.8185,,75917600000.0000,5845188700.0000,9.71,9.85,747.61,757.69,24.61,24.26,758.45,0,0,0,0,0,0
870,13,likwid-perfctr,7.2264,,75949400000.0000,5845145900.0000,10.51,10.67,808.86,820.76,22.75,22.40,821.42,0,0,0,0,0,0
870,14,likwid-perfctr,6.7857,,75931900000.0000,5845134100.0000,11.19,11.40,861.39,876.92,21.36,20.80,884.61,0,0,0,0,0,0
