N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,,,L2 10 10 10 16 351 10,,,,,,,,,,,,,,
20,,,L2 20 20 20 16 175 20,,,,,,,,,,,,,,
30,,,L2 30 30 30 16 117 30,,,,,,,,,,,,,,
40,,,L2 40 40 40 16 87 40,,,,,,,,,,,,,,
50,,,L2 50 50 50 16 70 50,,,,,,,,,,,,,,
60,,,L2 60 60 60 16 58 60,,,,,,,,,,,,,,
70,,,L2 70 70 70 16 50 70,,,,,,,,,,,,,,
80,,,L2 80 80 80 16 43 80,,,,,,,,,,,,,,
90,,,L2 90 90 90 16 39 90,,,,,,,,,,,,,,
100,,,L2 100 100 100 16 35 100,,,,,,,,,,,,,,
110,,,L2 110 110 110 16 31 110,,,,,,,,,,,,,,
120,,,L2 120 120 120 16 29 120,,,,,,,,,,,,,,
130,,,L2 130 130 130 16 27 130,,,,,,,,,,,,,,
140,,,L2 140 140 140 16 25 140,,,,,,,,,,,,,,
150,,,L2 150 150 150 16 23 150,,,,,,,,,,,,,,
160,,,L2 160 160 160 16 21 160,,,,,,,,,,,,,,
170,,,L2 170 170 170 16 20 170,,,,,,,,,,,,,,
180,,,L2 180 180 180 16 19 180,,,,,,,,,,,,,,
190,,,L2 190 190 190 16 18 190,,,,,,,,,,,,,,
200,,,L2 200 200 200 16 17 200,,,,,,,,,,,,,,
210,,,L2 210 210 210 16 16 210,,,,,,,,,,,,,,
220,,,L2 220 220 220 16 15 220,,,,,,,,,,,,,,
230,,,L2 230 230 230 16 15 230,,,,,,,,,,,,,,
240,,,L2 240 240 240 16 14 240,,,,,,,,,,,,,,
250,,,L2 250 250 250 16 14 250,,,,,,,,,,,,,,
260,,,L2 260 260 260 16 13 260,,,,,,,,,,,,,,
270,,,L2 270 270 270 16 13 270,,,,,,,,,,,,,,
280,,,L2 280 280 280 16 12 280,,,,,,,,,,,,,,
290,,,L2 290 290 290 16 12 290,,,,,,,,,,,,,,
300,,,L2 300 300 300 16 12 290,,,,,,,,,,,,,,
310,,,L2 310 310 310 16 12 290,,,,,,,,,,,,,,
320,,,L2 320 320 320 16 12 290,,,,,,,,,,,,,,
330,,,L2 330 330 330 16 12 290,,,,,,,,,,,,,,
340,,,L2 340 340 340 16 12 290,,,,,,,,,,,,,,
350,,,L2 350 350 350 16 12 290,,,,,,,,,,,,,,
360,,,L2 360 360 360 16 12 290,,,,,,,,,,,,,,
370,,,L2 370 370 370 16 12 290,,,,,,,,,,,,,,
380,,,L2 380 380 380 16 12 290,,,,,,,,,,,,,,
390,,,L2 390 390 390 16 12 290,,,,,,,,,,,,,,
400,,,L2 400 400 400 16 12 290,,,,,,,,,,,,,,
410,,,L2 410 410 410 16 12 290,,,,,,,,,,,,,,
420,,,L2 420 420 420 16 12 290,,,,,,,,,,,,,,
430,,,L2 430 430 430 16 12 290,,,,,,,,,,,,,,
440,,,L2 440 440 440 16 12 290,,,,,,,,,,,,,,
450,,,L2 450 450 450 16 12 290,,,,,,,,,,,,,,
460,,,L2 460 460 460 16 12 290,,,,,,,,,,,,,,
470,,,L2 470 470 470 16 12 290,,,,,,,,,,,,,,
480,,,L2 480 480 480 16 12 290,,,,,,,,,,,,,,
490,,,L2 490 490 490 16 12 290,,,,,,,,,,,,,,
500,,,L2 500 500 500 16 12 290,,,,,,,,,,,,,,
510,,,L2 510 510 510 16 12 290,,,,,,,,,,,,,,
520,,,L2 520 520 520 16 12 290,,,,,,,,,,,,,,
530,,,L2 530 530 530 16 12 290,,,,,,,,,,,,,,
540,,,L2 540 540 540 16 12 290,,,,,,,,,,,,,,
550,,,L2 550 550 550 16 12 290,,,,,,,,,,,,,,
560,,,L2 560 560 560 16 12 290,,,,,,,,,,,,,,
570,,,L2 570 570 570 16 12 290,,,,,,,,,,,,,,
580,,,L2 580 580 580 16 12 290,,,,,,,,,,,,,,
590,,,L2 590 590 590 16 12 290,,,,,,,,,,,,,,
600,,,L2 600 600 600 16 12 290,,,,,,,,,,,,,,
610,,,L2 610 610 610 16 12 290,,,,,,,,,,,,,,
620,,,L2 620 620 620 16 12 290,,,,,,,,,,,,,,
630,,,L2 630 630 630 16 12 290,,,,,,,,,,,,,,
640,,,L2 640 640 640 16 12 290,,,,,,,,,,,,,,
650,,,L2 650 650 650 16 12 290,,,,,,,,,,,,,,
660,,,L2 660 660 660 16 12 290,,,,,,,,,,,,,,
670,,,L2 670 670 670 16 12 290,,,,,,,,,,,,,,
680,,,L2 680 680 680 16 12 290,,,,,,,,,,,,,,
690,,,L2 690 690 690 16 12 290,,,,,,,,,,,,,,
700,,,L2 700 700 700 16 12 290,,,,,,,,,,,,,,
710,,,L2 710 710 710 16 12 290,,,,,,,,,,,,,,
720,,,L2 720 720 720 16 12 290,,,,,,,,,,,,,,
730,,,L2 730 730 730 16 12 290,,,,,,,,,,,,,,
740,,,L2 740 740 740 16 12 290,,,,,,,,,,,,,,
750,,,L2 750 750 750 16 12 290,,,,,,,,,,,,,,
760,,,L2 760 760 760 16 12 290,,,,,,,,,,,,,,
770,,,L2 770 770 770 16 12 290,,,,,,,,,,,,,,
780,,,L2 780 780 780 16 12 290,,,,,,,,,,,,,,
790,,,L2 790 790 790 16 12 290,,,,,,,,,,,,,,
800,,,L2 800 800 800 16 12 290,,,,,,,,,,,,,,
810,,,L2 810 810 810 16 12 290,,,,,,,,,,,,,,
820,,,L2 820 820 820 16 12 290,,,,,,,,,,,,,,
830,,,L2 830 830 830 16 12 290,,,,,,,,,,,,,,
840,,,L2 840 840 840 16 12 290,,,,,,,,,,,,,,
850,,,L2 850 850 850 16 12 290,,,,,,,,,,,,,,
860,,,L2 860 860 860 16 12 290,,,,,,,,,,,,,,
870,,,L2 870 870 870 16 12 290,,,,,,,,,,,,,,
880,,,L2 880 880 880 16 12 290,,,,,,,,,,,,,,
