N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,2097152,3.756961,L3 10 10 10 16 54067 10,7516192768,1073741824,1.99,285.80,65.68,0,0,0,0,1175892.00,267764.01,0,0,1443656.01
20,131072,2.337560,L3 20 20 20 16 27033 20,5350883328,764411904,2.28,327.01,57.44,20.07,9.11,2.39,1.69,729669.00,166979.01,29.18,4.08,896648.01
30,65536,2.473004,L3 30 30 30 16 18022 30,10070523904,1438646272,4.07,581.73,32.24,21.18,8.72,18.18,8.45,774189.00,177419.00,29.90,26.63,951608.00
40,32768,2.758840,L3 40 40 40 16 13517 40,12586319872,1798045696,4.55,651.73,28.72,34.42,8.52,18.25,8.45,856222.00,196410.00,42.94,26.70,1052632.00
50,16384,2.540769,L3 50 50 50 16 10813 50,12683575296,1811939328,4.99,713.14,25.84,33.84,8.39,17.84,8.35,789311.00,181638.00,42.23,26.19,970949.00
60,8192,2.147436,L3 60 60 60 16 9011 60,11188502528,1598357504,5.20,744.30,24.80,33.59,8.31,18.03,8.26,667423.00,153083.00,41.90,26.29,820506.00
70,8192,3.280040,L3 70 70 70 16 7724 70,18030788608,2575826944,5.49,785.30,23.52,33.31,8.26,18.71,8.23,1028400.00,235299.00,41.57,26.94,1263699.00
80,4096,2.338399,L3 80 80 80 16 6758 80,13606354944,1943764992,5.81,831.23,22.40,33.21,8.22,19.91,8.19,722509.00,166720.00,41.43,28.10,889229.00
90,2048,2.037500,L3 90 90 90 16 6007 90,9769582592,1395654656,4.79,684.98,27.04,33.08,8.20,21.57,8.18,644330.00,147483.00,41.28,29.75,791813.00
100,2048,2.533652,L3 100 100 100 16 5407 100,13492928512,1927561216,5.32,760.78,24.48,32.88,8.17,30.82,8.12,2309396.00,1268882.00,41.05,38.94,3578278.00
110,2048,3.820126,L3 110 110 110 16 4915 110,18059231232,2579890176,4.72,675.34,27.44,32.79,8.16,32.65,8.12,79343334.00,57117008.00,40.95,40.77,136460342.00
120,1024,3.188250,L3 120 120 120 16 4505 120,11777253376,1682464768,3.69,527.70,35.36,32.73,8.14,32.82,8.08,226323194.00,131275644.00,40.87,40.90,357598838.00
130,512,2.471272,L3 130 130 130 16 4159 130,7516192768,1073741824,3.03,434.48,42.72,32.69,8.13,32.74,8.05,255512587.00,134033091.00,40.82,40.79,389545678.00
140,512,3.160341,L3 140 140 140 16 3862 140,9419010048,1345572864,2.97,425.76,43.76,32.66,8.12,32.67,8.03,346595059.00,170961245.00,40.78,40.70,517556304.00
