N^3,Roofline CS GFLOPs,Roofline CS MLUPs,Roofline CS Arithmetic Intensity,Roofline LC GFLOPs,Roofline LC MLUPs,Roofline LC Arithmetic Intensity,Roofline ECM MLUPs,Benchmark MLUPs,ECM CS Tol,ECM CS Tnol,ECM CS Tl1l2,ECM CS Tl2l3,ECM CS Tl3mem,ECM CS cycl,ECM LC Tol,ECM LC Tnol,ECM LC Tl1l2,ECM LC Tl2l3,ECM LC Tl3mem,ECM LC cycl,Benchmark cycl,Benchmark Pheno Tol,Benchmark Pheno Tnol,Benchmark Pheno Tl1l2,Benchmark Pheno Tl2l3,Benchmark Pheno Tl3mem,Benchmark Transfer L1L2 load,Benchmark Transfer L1L2 evict,Benchmark Transfer L1L2 total,Benchmark Transfer L2L3 load,Benchmark Transfer L2L3 evict,Benchmark Transfer L2L3 total,Benchmark Transfer L3MEM load,Benchmark Transfer L3MEM evict,Benchmark Transfer L3MEM total,CS Transfer L1L2 load,CS Transfer L1L2 evict,CS Transfer L1L2 total,CS Transfer L2L3 load,CS Transfer L2L3 evict,CS Transfer L2L3 total,CS Transfer L3MEM load,CS Transfer L3MEM evict,CS Transfer L3MEM total,LC Transfer L1L2 load,LC Transfer L1L2 evict,LC Transfer L1L2 total,LC Transfer L2L3 load,LC Transfer L2L3 evict,LC Transfer L2L3 total,LC Transfer L3MEM load,LC Transfer L3MEM evict,LC Transfer L3MEM total
10,10.73,1532.85,CPU bound,10.73,1532.85,,1531.33,368.22,12.0,7.5,0.0,0.0,0.0,12.0 ,12.0,7.5,0.0,0.0,0.0,12.0 ,49.97,48.3,33.3,0.0,0.0,0.0,0,0,0,0,0,0,.08,0,.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,9.34,1334.28,CPU bound,10.73,1532.85,,1361.18,367.45,12.0,7.5,7.2,0.0,0.0,14.7 ,12.0,7.5,6.0,0.0,0.0,13.5 ,50.08,48.7,30.4,7.2,0.0,0.0,19.84,8.88,28.72,0,0,0,.08,0,.08,19.87,9.12,28.99,0,0,0,0,0,0,16.00,8.00,24.00,0,0,0,0,0,0
30,7.87,1124.28,0.26,8.87,1267.14,0.29,942.35,668.52,12.0,7.5,6.8,6.8,0.0,21.0 ,12.0,7.5,6.0,6.0,0.0,19.5 ,27.52,17.9,14.1,7.3,6.6,0.0,20.64,8.72,29.36,18.32,8.24,26.56,0,0,0,18.37,8.62,26.99,18.37,8.62,26.99,0,0,0,16.00,8.00,24.00,16.00,8.00,24.00,0,0,0
40,6.03,861.42,0.16,6.41,915.71,0.17,781.95,738.42,12.0,7.5,10.6,6.5,0.0,24.7 ,12.0,7.5,10.0,6.0,0.0,23.5 ,24.92,18.7,12.3,10.7,6.7,0.0,34.40,8.48,42.88,18.16,8.48,26.64,0,0,0,34.12,8.37,42.49,17.75,8.37,26.12,0,0,0,32.00,8.00,40.00,16.00,8.00,24.00,0,0,0
50,6.09,870.00,0.17,6.41,915.71,0.17,781.95,743.16,12.0,7.5,10.5,6.4,0.0,24.5 ,12.0,7.5,10.0,6.0,0.0,23.5 ,24.76,15.6,11.1,10.6,6.5,0.0,33.84,8.40,42.24,17.68,8.32,26.00,0,0,0,33.75,8.37,42.12,17.37,8.37,25.74,0,0,0,32.00,8.00,40.00,16.00,8.00,24.00,0,0,0
60,6.14,877.14,0.17,6.41,915.71,0.17,781.95,797.36,12.0,7.5,10.4,6.4,0.0,24.4 ,12.0,7.5,10.0,6.0,0.0,23.5 ,23.08,16.3,11.1,10.5,6.4,0.0,33.52,8.32,41.84,17.52,8.24,25.76,0,0,0,33.50,8.25,41.75,17.37,8.25,25.62,0,0,0,32.00,8.00,40.00,16.00,8.00,24.00,0,0,0
70,6.18,882.85,0.17,6.41,915.71,0.17,781.95,824.02,12.0,7.5,10.4,6.4,0.0,24.3 ,12.0,7.5,10.0,6.0,0.0,23.5 ,22.33,14.5,9.4,10.4,7.0,0.0,33.28,8.24,41.52,19.92,8.24,28.16,0,0,0,33.25,8.25,41.50,17.50,8.25,25.75,0,0,0,32.00,8.00,40.00,16.00,8.00,24.00,0,0,0
80,6.22,888.57,0.17,6.41,915.71,0.17,781.95,812.76,12.0,7.5,10.3,6.5,0.0,24.3 ,12.0,7.5,10.0,6.0,0.0,23.5 ,22.64,15.1,10.1,10.4,8.1,0.0,33.20,8.24,41.44,24.00,8.16,32.16,0,0,0,33.00,8.25,41.25,17.62,8.25,25.87,0,0,0,32.00,8.00,40.00,16.00,8.00,24.00,0,0,0
90,6.24,891.42,0.17,6.41,915.71,0.17,781.95,791.59,12.0,7.5,10.3,6.5,0.0,24.3 ,12.0,7.5,10.0,6.0,0.0,23.5 ,23.24,14.0,9.2,10.3,7.7,0.0,33.04,8.16,41.20,22.64,8.16,30.80,0,0,0,32.87,8.25,41.12,17.87,8.12,25.99,0,0,0,32.00,8.00,40.00,16.00,8.00,24.00,0,0,0
100,5.15,735.71,0.17,5.17,738.57,0.17,668.21,750.53,12.0,7.5,10.3,10.0,0.0,27.8 ,12.0,7.5,10.0,10.0,0.0,27.5 ,24.52,14.6,9.4,10.3,10.0,0.0,32.88,8.16,41.04,31.76,8.08,39.84,.08,0,.08,32.87,8.12,40.99,32.00,8.12,40.12,0,0,0,32.00,8.00,40.00,32.00,8.00,40.00,0,0,0
110,5.06,722.85,0.17,5.17,738.57,0.17,668.21,702.54,12.0,7.5,10.2,10.2,0.0,28.0 ,12.0,7.5,10.0,10.0,0.0,27.5 ,26.19,13.6,8.8,10.2,10.3,1.6,32.80,8.16,40.96,32.88,8.16,41.04,1.28,1.20,2.48,32.75,8.12,40.87,32.75,8.12,40.87,0,0,0,32.00,8.00,40.00,32.00,8.00,40.00,0,0,0
120,3.87,552.85,0.28,3.96,565.71,0.29,441.73,527.63,12.0,7.5,10.2,10.2,14.5,42.4 ,12.0,7.5,10.0,10.0,14.1,41.6 ,34.87,14.3,8.7,10.2,10.2,9.4,32.72,8.16,40.88,32.80,8.08,40.88,8.56,6.24,14.80,32.75,8.12,40.87,32.75,8.12,40.87,16.37,8.12,24.49,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
130,3.89,555.71,0.29,3.96,565.71,0.29,441.73,442.06,12.0,7.5,10.2,10.2,14.4,42.3 ,12.0,7.5,10.0,10.0,14.1,41.6 ,41.62,13.7,8.5,10.2,10.2,13.6,32.72,8.16,40.88,32.72,8.08,40.80,14.96,8.08,23.04,32.62,8.12,40.74,32.62,8.12,40.74,16.37,8.12,24.49,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
140,3.88,554.28,0.29,3.96,565.71,0.29,441.73,426.13,12.0,7.5,10.2,10.2,14.4,42.3 ,12.0,7.5,10.0,10.0,14.1,41.6 ,43.18,14.2,8.7,10.2,10.2,14.5,32.64,8.16,40.80,32.64,8.08,40.72,16.48,8.16,24.64,32.62,8.12,40.74,32.62,8.12,40.74,16.37,8.12,24.49,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
150,3.91,558.57,0.29,3.96,565.71,0.29,441.73,429.91,12.0,7.5,10.2,10.2,14.3,42.1 ,12.0,7.5,10.0,10.0,14.1,41.6 ,42.80,13.4,8.1,10.2,10.2,14.5,32.56,8.08,40.64,32.64,8.00,40.64,16.56,8.16,24.72,32.50,8.12,40.62,32.50,8.12,40.62,16.37,8.00,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
160,3.90,557.14,0.29,3.96,565.71,0.29,441.73,426.52,12.0,7.5,10.2,10.2,14.4,42.2 ,12.0,7.5,10.0,10.0,14.1,41.6 ,43.14,13.9,8.5,10.2,10.2,14.5,32.56,8.08,40.64,32.56,8.00,40.56,16.48,8.16,24.64,32.50,8.12,40.62,32.50,8.12,40.62,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
170,3.90,557.14,0.29,3.96,565.71,0.29,441.73,434.62,12.0,7.5,10.1,10.1,14.4,42.2 ,12.0,7.5,10.0,10.0,14.1,41.6 ,42.34,13.2,8.2,10.2,10.1,14.5,32.48,8.08,40.56,32.56,8.00,40.56,16.48,8.16,24.64,32.50,8.12,40.62,32.50,8.12,40.62,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
180,3.91,558.57,0.29,3.96,565.71,0.29,441.73,428.87,12.0,7.5,10.1,10.1,14.3,42.1 ,12.0,7.5,10.0,10.0,14.1,41.6 ,42.90,13.7,8.3,10.1,10.1,14.5,32.48,8.08,40.56,32.48,8.00,40.48,16.48,8.08,24.56,32.50,8.12,40.62,32.50,8.12,40.62,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
190,3.91,558.57,0.29,3.96,565.71,0.29,441.73,435.51,12.0,7.5,10.1,10.1,14.3,42.1 ,12.0,7.5,10.0,10.0,14.1,41.6 ,42.25,13.1,8.0,10.1,10.1,14.5,32.48,8.08,40.56,32.48,8.00,40.48,16.40,8.08,24.48,32.50,8.12,40.62,32.50,8.00,40.50,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
200,3.90,557.14,0.29,3.96,565.71,0.29,441.73,432.96,12.0,7.5,10.1,10.1,14.4,42.1 ,12.0,7.5,10.0,10.0,14.1,41.6 ,42.50,13.5,8.0,10.1,10.1,14.4,32.40,8.08,40.48,32.48,8.00,40.48,16.40,8.08,24.48,32.37,8.12,40.49,32.37,8.12,40.49,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
210,3.96,565.71,0.29,3.96,565.71,0.29,441.73,429.45,12.0,7.5,10.1,10.1,14.2,41.9 ,12.0,7.5,10.0,10.0,14.1,41.6 ,42.85,13.0,7.9,10.1,10.1,14.4,32.40,8.08,40.48,32.48,8.00,40.48,16.40,8.08,24.48,32.37,8.12,40.49,32.37,8.12,40.49,16.25,7.75,24.00,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
220,3.92,560.00,0.29,3.96,565.71,0.29,441.73,438.13,12.0,7.5,10.1,10.1,14.3,42.0 ,12.0,7.5,10.0,10.0,14.1,41.6 ,42.00,13.4,8.1,10.1,10.1,14.4,32.40,8.08,40.48,32.40,8.00,40.40,16.40,8.08,24.48,32.37,8.12,40.49,32.37,8.12,40.49,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
230,3.92,560.00,0.29,3.96,565.71,0.29,441.73,440.47,12.0,7.5,10.1,10.1,14.3,42.0 ,12.0,7.5,10.0,10.0,14.1,41.6 ,41.77,12.9,7.7,10.1,10.1,14.4,32.40,8.08,40.48,32.40,8.00,40.40,16.40,8.08,24.48,32.37,8.12,40.49,32.37,8.12,40.49,16.25,8.12,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
240,3.93,561.42,0.29,3.96,565.71,0.29,441.73,432.14,12.0,7.5,10.1,10.1,14.2,42.0 ,12.0,7.5,10.0,10.0,14.1,41.6 ,42.58,13.2,8.0,10.1,10.1,14.4,32.40,8.08,40.48,32.40,8.00,40.40,16.32,8.08,24.40,32.37,8.12,40.49,32.37,8.12,40.49,16.25,8.00,24.25,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
250,3.92,560.00,0.29,3.96,565.71,0.29,441.73,432.45,12.0,7.5,10.1,10.1,14.3,42.0 ,12.0,7.5,10.0,10.0,14.1,41.6 ,42.55,12.9,7.8,10.1,10.1,14.4,32.32,8.08,40.40,32.32,8.00,40.32,16.32,8.08,24.40,32.37,8.12,40.49,32.37,8.12,40.49,16.25,8.00,24.25,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
260,3.93,561.42,0.29,3.96,565.71,0.29,441.73,432.36,12.0,7.5,10.1,10.1,14.3,42.0 ,12.0,7.5,10.0,10.0,14.1,41.6 ,42.56,13.2,7.9,10.1,10.1,14.4,32.32,8.08,40.40,32.32,8.00,40.32,16.32,8.08,24.40,32.37,8.12,40.49,32.37,8.12,40.49,16.25,8.00,24.25,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
270,3.92,560.00,0.29,3.96,565.71,0.29,441.73,437.65,12.0,7.5,10.1,10.1,14.3,42.0 ,12.0,7.5,10.0,10.0,14.1,41.6 ,42.04,12.8,7.7,10.1,10.1,14.4,32.32,8.08,40.40,32.32,8.00,40.32,16.32,8.08,24.40,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
280,3.93,561.42,0.29,3.96,565.71,0.29,441.73,436.82,12.0,7.5,10.1,10.1,14.3,41.9 ,12.0,7.5,10.0,10.0,14.1,41.6 ,42.12,13.1,7.7,10.1,10.1,14.4,32.32,8.08,40.40,32.32,8.00,40.32,16.32,8.08,24.40,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
290,3.92,560.00,0.29,3.96,565.71,0.29,441.73,430.30,12.0,7.5,10.1,10.1,14.3,42.0 ,12.0,7.5,10.0,10.0,14.1,41.6 ,42.76,12.8,7.7,10.1,10.1,14.4,32.32,8.08,40.40,32.32,8.00,40.32,16.32,8.08,24.40,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
300,3.94,562.85,0.29,3.96,565.71,0.29,441.73,430.46,12.0,7.5,10.1,10.1,14.2,41.9 ,12.0,7.5,10.0,10.0,14.1,41.6 ,42.75,13.0,7.8,10.1,10.1,14.4,32.32,8.08,40.40,32.32,8.00,40.32,16.32,8.08,24.40,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
310,3.93,561.42,0.29,3.96,565.71,0.29,441.73,437.55,12.0,7.5,10.1,10.1,14.3,41.9 ,12.0,7.5,10.0,10.0,14.1,41.6 ,42.05,12.7,7.5,10.1,10.1,14.4,32.32,8.08,40.40,32.32,7.92,40.24,16.32,8.08,24.40,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
320,3.93,561.42,0.29,3.96,565.71,0.29,441.73,428.79,12.0,7.5,10.1,10.1,14.3,41.9 ,12.0,7.5,10.0,10.0,14.1,41.6 ,42.91,13.0,7.7,10.1,10.1,14.4,32.32,8.08,40.40,32.24,8.00,40.24,16.32,8.08,24.40,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
330,3.93,561.42,0.29,3.96,565.71,0.29,441.73,439.77,12.0,7.5,10.1,10.1,14.3,41.9 ,12.0,7.5,10.0,10.0,14.1,41.6 ,41.84,12.7,7.6,10.1,10.1,14.4,32.32,8.08,40.40,32.24,8.00,40.24,16.32,8.08,24.40,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
340,3.96,565.71,0.29,3.96,565.71,0.29,441.73,436.59,12.0,7.5,10.1,10.1,14.1,41.8 ,12.0,7.5,10.0,10.0,14.1,41.6 ,42.14,12.9,7.7,10.1,10.1,14.4,32.24,8.08,40.32,32.24,7.92,40.16,16.32,8.08,24.40,32.25,8.00,40.25,32.25,8.12,40.37,16.12,7.87,23.99,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
350,3.93,561.42,0.29,3.96,565.71,0.29,441.73,440.17,12.0,7.5,10.1,10.1,14.2,41.9 ,12.0,7.5,10.0,10.0,14.1,41.6 ,41.80,12.6,7.6,10.1,10.1,14.4,32.24,8.08,40.32,32.24,8.00,40.24,16.32,8.08,24.40,32.12,8.00,40.12,32.12,8.00,40.12,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
360,3.94,562.85,0.29,3.96,565.71,0.29,441.73,440.20,12.0,7.5,10.1,10.1,14.2,41.9 ,12.0,7.5,10.0,10.0,14.1,41.6 ,41.80,12.8,7.6,10.1,10.1,14.3,32.24,8.08,40.32,32.24,8.00,40.24,16.32,8.08,24.40,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.00,24.12,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
370,3.90,557.14,0.29,3.96,565.71,0.29,441.73,435.70,12.0,7.5,10.1,10.1,14.3,42.0 ,12.0,7.5,10.0,10.0,14.1,41.6 ,42.23,12.6,7.5,10.1,10.0,14.3,32.24,8.08,40.32,32.24,7.92,40.16,16.32,8.08,24.40,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.25,24.37,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
380,3.93,561.42,0.29,3.96,565.71,0.29,441.73,430.13,12.0,7.5,10.1,10.1,14.3,41.9 ,12.0,7.5,10.0,10.0,14.1,41.6 ,42.78,12.9,7.6,10.1,10.1,14.3,32.24,8.08,40.32,32.24,8.00,40.24,16.24,8.08,24.32,32.25,8.00,40.25,32.25,8.00,40.25,16.12,8.12,24.24,32.00,8.00,40.00,32.00,8.00,40.00,16.00,8.00,24.00
