N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,4194304,3.514673,L2 10 10 10 16 2457 10,15032385536,2147483648,4.27,611.00,32.00,0,0,0,0,16982.00,41829.00,0,0,58811.00
20,262144,3.729524,L2 20 20 20 16 1229 20,10701766656,1528823808,2.86,409.92,48.00,19.96,9.01,0,0,17702.00,44484.00,28.97,0,62186.00
30,65536,2.169357,L2 30 30 30 16 819 30,10070523904,1438646272,4.64,663.16,29.52,21.37,8.72,0,0,11342.00,26536.00,30.09,0,37878.00
40,32768,2.307684,L2 40 40 40 16 614 40,12586319872,1798045696,5.45,779.15,24.88,34.43,8.52,6.39,6.39,21608.00,35864.00,42.95,12.78,57472.00
50,16384,2.395787,L2 50 50 50 16 491 50,12683575296,1811939328,5.29,756.29,25.60,33.86,8.39,17.39,17.38,65890.00,31165.00,42.25,34.77,97055.00
60,16384,3.927600,L2 60 60 60 16 409 60,22377005056,3196715008,5.69,813.90,23.68,33.67,8.30,17.31,17.30,43186.00,62890.00,41.97,34.61,106076.00
70,8192,2.844902,L2 70 70 70 16 351 70,18030788608,2575826944,6.33,905.41,21.28,33.31,8.26,17.11,17.10,109605.00,92464.00,41.57,34.21,202069.00
80,4096,2.111936,L2 80 80 80 16 307 80,13606354944,1943764992,6.43,920.36,21.04,33.38,8.22,16.96,16.95,335072.00,286301.00,41.60,33.91,621373.00
90,4096,3.116856,L2 90 90 90 16 273 90,19539165184,2791309312,6.26,895.54,21.52,33.06,8.20,16.82,16.82,6141279.00,5000310.00,41.26,33.64,11141589.00
100,2048,2.153319,L2 100 100 100 16 246 100,13492928512,1927561216,6.26,895.15,21.52,32.88,8.17,16.73,16.72,29066836.00,26962162.00,41.05,33.45,56028998.00
110,2048,3.075757,L2 110 110 110 16 223 110,18059231232,2579890176,5.86,838.78,23.12,32.79,8.16,16.66,16.66,83182855.00,80079732.00,40.95,33.32,163262587.00
120,2048,3.860077,L2 120 120 120 16 205 120,23554506752,3364929536,6.10,871.72,22.00,32.77,8.14,16.60,16.59,154944247.00,152039377.00,40.91,33.19,306983624.00
130,1024,2.654413,L2 130 130 130 16 189 130,15032385536,2147483648,5.66,809.02,24.00,32.75,8.14,16.62,16.60,119181654.00,118224792.00,40.89,33.22,237406446.00
140,1024,3.330875,L2 140 140 140 16 175 140,18838020096,2691145728,5.65,807.93,24.00,32.71,8.12,16.60,16.58,165272216.00,164249990.00,40.83,33.18,329522206.00
