N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,2097152,3.814868,L2 10 10 10 16 410 10,8589934592,1073741824,2.24,281.46,65.68,.52,.01,0,0,199570.00,196966.00,.53,0,396536.00
20,131072,2.385871,L2 20 20 20 16 205 20,6115295232,764411904,2.56,320.39,59.28,39.44,8.98,18.05,4.82,124672.00,123510.00,48.42,22.87,248182.00
30,65536,3.252243,L2 30 30 30 16 137 30,11509170176,1438646272,3.53,442.35,42.72,44.73,8.68,37.52,8.65,169694.00,167783.00,53.41,46.17,337477.00
40,32768,3.836467,L2 40 40 40 16 102 40,14384365568,1798045696,3.74,468.67,40.00,51.59,8.49,36.22,8.44,197861.00,196834.00,60.08,44.66,394695.00
50,16384,3.504123,L2 50 50 50 16 82 50,14495514624,1811939328,4.13,517.08,36.00,50.71,8.37,36.03,8.32,181425.00,180162.00,59.08,44.35,361587.00
60,8192,3.098803,L2 60 60 60 16 68 60,12786860032,1598357504,4.12,515.79,36.00,50.66,8.30,38.40,8.23,186057.00,164586.00,58.96,46.63,350643.00
70,4096,2.336895,L2 70 70 70 16 59 70,10303307776,1287913472,4.40,551.12,34.00,48.78,8.26,39.30,8.18,143297.00,123531.00,57.04,47.48,266828.00
80,4096,3.638343,L2 80 80 80 16 51 80,15550119936,1943764992,4.27,534.24,34.64,50.24,8.24,38.29,8.14,28879032.94,9577939.00,58.48,46.43,38456971.94
90,2048,3.606865,L2 90 90 90 16 46 90,11165237248,1395654656,3.09,386.94,48.40,49.82,8.20,36.62,7.95,208839334.56,105501091.00,58.02,44.57,314340425.56
100,1024,2.882979,L2 100 100 100 16 41 100,7710244864,963780608,2.67,334.30,55.68,49.73,8.17,36.60,7.79,235046364.59,118599817.00,57.90,44.39,353646181.59
110,1024,3.931040,L2 110 110 110 16 37 110,10319560704,1289945088,2.62,328.14,57.44,49.61,8.16,35.60,7.72,333267220.52,164481734.00,57.77,43.32,497748954.52
120,512,2.567644,L2 120 120 120 16 34 120,6729859072,841232384,2.61,327.62,57.44,49.74,8.16,35.96,7.79,217286905.51,107188990.00,57.90,43.75,324475895.51
130,512,3.340887,L2 130 130 130 16 32 130,8589934592,1073741824,2.56,321.39,57.44,49.79,8.20,36.61,7.82,276958768.49,136631133.00,57.99,44.43,413589901.49
140,256,2.028813,L2 140 140 140 16 29 140,5382291456,672786432,2.65,331.61,55.68,49.61,8.13,35.51,7.77,173262999.47,85470828.00,57.74,43.28,258733827.47
150,256,2.502240,L2 150 150 150 16 27 150,6639190016,829898752,2.64,331.65,57.44,49.68,8.13,35.72,7.70,213782193.47,105380420.00,57.81,43.42,319162613.47
160,256,3.209507,L2 160 160 160 16 26 160,8077950976,1009743872,2.51,314.60,59.28,49.65,8.16,38.76,7.80,260391436.49,128096499.00,57.81,46.56,388487935.49
170,256,3.753036,L2 170 170 170 16 24 170,9710862336,1213857792,2.58,323.43,57.44,49.49,8.11,37.90,7.77,313441208.51,153863663.00,57.60,45.67,467304871.51
180,128,2.148422,L2 180 180 180 16 23 180,5775106048,721888256,2.68,336.00,55.68,49.51,8.10,35.65,7.70,185723667.45,91411461.00,57.61,43.35,277135128.45
190,128,2.493126,L2 190 190 190 16 22 190,6804144128,850518016,2.72,341.14,54.08,49.57,8.11,35.23,7.73,219685186.52,107657156.00,57.68,42.96,327342342.52
200,128,2.957481,L2 200 200 200 16 20 200,7948689408,993586176,2.68,335.95,55.68,49.66,8.14,35.45,7.74,257594224.58,125702170.00,57.80,43.19,383296394.58
210,128,3.474237,L2 210 210 210 16 20 210,9214885888,1151860736,2.65,331.54,55.68,49.64,8.11,36.68,7.69,299400102.62,145655567.00,57.75,44.37,445055669.62
220,128,3.971347,L2 220 220 220 16 19 220,10608877568,1326109696,2.66,333.91,55.68,49.58,8.09,35.09,7.68,345085595.64,167583040.00,57.67,42.77,512668635.64
230,64,2.230897,L2 230 230 230 16 18 230,6068404224,758550528,2.71,340.02,55.68,49.64,8.09,34.86,7.69,197697090.66,95840887.00,57.73,42.55,293537977.66
240,64,2.653990,L2 240 240 240 16 17 240,6902411264,862801408,2.59,325.09,57.44,49.73,8.09,37.14,7.72,225019005.67,108971870.00,57.82,44.86,333990875.67
250,64,2.965887,L2 250 250 250 16 16 250,7809531904,976191488,2.62,329.13,57.44,49.74,8.09,36.88,7.74,254746830.69,123247734.00,57.83,44.62,377994564.69
260,64,3.395935,L2 260 260 260 16 16 260,8792838144,1099104768,2.58,323.65,57.44,49.60,8.07,37.85,7.74,286948504.69,138708217.00,57.67,45.59,425656721.69
270,64,3.602478,L2 270 270 270 16 15 270,9855401984,1231925248,2.73,341.96,54.08,49.84,8.08,34.95,7.69,321268950.68,155428663.00,57.92,42.64,476697613.68
280,32,2.075733,L2 280 280 280 16 15 280,5500147712,687518464,2.64,331.21,57.44,49.91,8.09,36.40,7.71,179428228.69,86724432.00,58.00,44.11,266152660.69
290,32,2.346055,L2 290 290 290 16 14 290,6115295232,764411904,2.60,325.82,57.44,50.01,8.10,37.42,7.73,199226232.66,96402259.00,58.11,45.15,295628491.66
300,32,2.543397,L2 300 300 300 16 14 300,6774679552,846834944,2.66,332.95,55.68,49.83,8.06,36.22,7.65,220817322.67,106759745.00,57.89,43.87,327577067.67
310,32,2.770911,L2 310 310 310 16 13 310,7479836672,934979584,2.69,337.42,55.68,49.98,8.09,35.94,7.64,243780440.67,117855121.00,58.07,43.58,361635561.67
320,32,3.177144,L2 320 320 320 16 13 320,8232302592,1029037824,2.59,323.88,57.44,50.14,8.21,36.85,7.64,268077568.66,129689420.00,58.35,44.49,397766988.66
330,32,3.434365,L2 330 330 330 16 12 330,9033613312,1129201664,2.62,328.79,57.44,50.14,8.07,37.24,7.71,294176746.66,142281019.00,58.21,44.95,436457765.66
340,32,3.765220,L2 340 340 340 16 12 340,9885304832,1235663104,2.62,328.17,57.44,50.02,8.08,37.14,7.63,322090779.67,155663121.00,58.10,44.77,477753900.67
350,32,3.958044,L2 350 350 350 16 12 350,10788913152,1348614144,2.72,340.72,55.68,50.10,8.13,35.20,7.71,350909692.64,169855962.00,58.23,42.91,520765654.64
360,16,2.319015,L2 360 360 360 16 12 350,5872987136,734123392,2.53,316.56,59.28,52.58,8.45,38.40,8.06,191172579.65,92461081.00,61.03,46.46,283633660.65
370,16,2.553248,L2 370 370 370 16 12 350,6379012096,797376512,2.49,312.29,61.28,52.72,8.37,39.26,8.00,207371231.63,100415084.00,61.09,47.26,307786315.63
380,16,2.837429,L2 380 380 380 16 12 350,6913299456,864162432,2.43,304.55,61.28,53.20,8.41,40.58,7.97,224908793.64,108808874.00,61.61,48.55,333717667.64
