N,iterations,time,blocking options,flop,lup,Gflop/s,Mlup/s,cy/CL,l1-l2 miss,l1-l2 evict,l2-l3 miss,l2-l3 evict,l3-mem miss,l3-mem evict,l1-l2 total,l2-l3 total,l3-mem total
10,4194304,3.984867,L2 10 10 10 16 409 10,11777605632,905969664,2.95,227.35,83.60,.03,0,0,0,106512.00,206121.00,.03,0,312633.00
20,262144,2.244822,L2 20 20 20 16 204 20,13958643712,1073741824,6.21,478.31,39.12,18.25,7.25,0,0,58707.00,115503.00,25.50,0,174210.00
30,65536,2.655128,L2 30 30 30 16 136 30,14974189568,1151860736,5.63,433.82,42.72,39.96,7.46,17.30,7.32,72360.00,137490.00,47.42,24.62,209850.00
40,32768,3.261471,L2 40 40 40 16 102 40,19874709504,1528823808,6.09,468.75,40.00,46.58,7.62,17.89,7.58,85042.00,167448.00,54.20,25.47,252490.00
50,16384,3.269542,L2 50 50 50 16 81 50,20731789312,1594753024,6.34,487.75,38.32,46.83,7.67,18.57,7.64,85834.00,167759.00,54.50,26.21,253593.00
60,8192,2.974432,L2 60 60 60 16 68 60,18702401536,1438646272,6.28,483.66,38.32,47.26,7.82,20.72,7.73,77225.00,152362.00,55.08,28.45,229587.00
70,4096,2.376169,L2 70 70 70 16 58 70,15308587008,1177583616,6.43,495.57,37.52,45.81,7.78,25.74,7.76,64766.00,123909.00,53.59,33.50,188675.00
80,4096,3.698040,L2 80 80 80 16 51 80,23374594048,1798045696,6.31,486.21,38.32,48.19,7.86,23.13,7.81,98254.00,190274.00,56.05,30.94,288528.00
90,2048,2.618319,L2 90 90 90 16 45 90,16934354944,1302642688,6.46,497.51,37.52,47.92,7.82,23.10,7.80,2061736.09,2599212.00,55.74,30.90,4660948.09
100,2048,3.611244,L2 100 100 100 16 40 100,23555211264,1811939328,6.52,501.74,36.80,48.28,7.86,22.78,7.84,18422999.61,21910979.00,56.14,30.62,40333978.61
110,1024,2.514752,L2 110 110 110 16 37 110,15854804992,1219600384,6.30,484.97,38.32,48.14,7.85,21.22,7.82,73547073.64,85140460.00,55.99,29.04,158687533.64
120,1024,3.668454,L2 120 120 120 16 34 120,20778647552,1598357504,5.66,435.70,42.72,48.47,7.88,21.96,7.85,187644963.13,197369624.00,56.35,29.81,385014587.13
130,512,2.431803,L2 130 130 130 16 31 130,13314502656,1024192512,5.47,421.16,44.80,48.64,7.98,22.18,7.78,135719166.08,132228182.00,56.62,29.96,267947348.08
140,512,3.017646,L2 140 140 140 16 29 140,16742875136,1287913472,5.54,426.79,43.76,48.72,7.89,22.51,7.85,171756531.16,166018788.00,56.61,30.36,337775319.16
150,512,3.681625,L2 150 150 150 16 27 150,20714377216,1593413632,5.62,432.80,42.72,48.90,7.91,22.36,7.78,212056964.17,204947448.00,56.81,30.14,417004412.17
160,256,2.409378,L2 160 160 160 16 25 160,12634472448,971882496,5.24,403.37,46.00,50.02,8.05,22.77,7.86,129318569.19,124819391.00,58.07,30.63,254137960.19
170,256,2.661809,L2 170 170 170 16 24 170,15223257088,1171019776,5.71,439.93,42.72,48.94,7.91,22.27,7.79,155658504.20,150123443.00,56.85,30.06,305781947.20
180,256,3.247992,L2 180 180 180 16 22 180,18143510528,1395654656,5.58,429.69,43.76,49.16,7.94,21.68,7.89,185124958.20,178708697.00,57.10,29.57,363833655.20
190,256,3.739003,L2 190 190 190 16 21 190,21415200768,1647323136,5.72,440.57,42.72,49.24,7.93,20.55,7.79,220165418.28,210646604.00,57.17,28.34,430812022.28
200,128,2.241548,L2 200 200 200 16 20 200,12529147904,963780608,5.58,429.96,43.76,49.35,7.94,23.58,7.90,131302395.45,123122934.00,57.29,31.48,254425329.45
210,128,2.507694,L2 210 210 210 16 19 210,14546381824,1118952448,5.79,446.20,41.76,49.39,7.93,23.20,7.84,151069546.39,142786832.00,57.32,31.04,293856378.39
220,128,2.951375,L2 220 220 220 16 18 220,16769286144,1289945088,5.67,437.06,42.72,49.61,7.97,20.84,7.90,176302940.50,164478561.00,57.58,28.74,340781501.50
230,128,3.309012,L2 230 230 230 16 17 230,19207844864,1477526528,5.80,446.51,41.76,49.75,7.95,20.72,7.83,203508365.58,188228077.00,57.70,28.55,391736442.58
240,64,2.060161,L2 240 240 240 16 17 240,10936020992,841232384,5.30,408.33,46.00,50.19,8.08,25.63,7.90,114995294.52,107106389.00,58.27,33.53,222101683.52
250,64,2.221107,L2 250 250 250 16 16 250,12385930752,952763904,5.57,428.95,43.76,50.24,8.14,24.26,7.83,131959307.65,121209779.00,58.38,32.09,253169086.65
260,64,2.674254,L2 260 260 260 16 15 260,13958643712,1073741824,5.21,401.51,46.00,52.07,8.14,23.51,7.90,150201166.74,136530934.00,60.21,31.41,286732100.74
270,64,2.780416,L2 270 270 270 16 15 270,15659151872,1204550144,5.62,433.22,42.72,52.48,7.95,21.48,7.83,168653669.76,153050689.00,60.43,29.31,321704358.76
280,64,3.114770,L2 280 280 280 16 14 280,17492447232,1345572864,5.61,431.99,42.72,50.63,8.00,22.46,7.92,189392804.81,170886449.00,58.63,30.38,360279253.81
290,64,3.433861,L2 290 290 290 16 14 290,19463521792,1497193984,5.66,436.00,42.72,50.49,7.97,24.13,7.84,211913345.87,190034004.00,58.46,31.97,401947349.87
300,64,3.869775,L2 300 300 300 16 13 300,21577367552,1659797504,5.57,428.91,43.76,50.65,7.97,22.90,7.92,236053851.91,210588145.00,58.62,30.82,446641996.91
310,32,2.088968,L2 310 310 310 16 13 310,11919488256,916883712,5.70,438.91,42.72,50.88,8.00,23.41,7.84,130751482.94,116272419.00,58.88,31.25,247023901.94
320,32,2.677041,L2 320 320 320 16 12 320,13126670336,1009743872,4.90,377.18,49.68,58.61,8.23,24.80,7.82,144257571.97,128024830.00,66.84,32.62,272282401.97
330,32,2.542004,L2 330 330 330 16 12 330,14412726016,1108671232,5.66,436.14,42.72,51.53,8.09,23.85,7.84,158577333.98,140485517.00,59.62,31.69,299062850.98
340,32,2.870986,L2 340 340 340 16 12 340,15780151296,1213857792,5.49,422.79,43.76,51.14,8.11,24.15,7.92,173688600.99,153764401.00,59.25,32.07,327453001.99
350,32,3.169233,L2 350 350 350 16 12 340,17231442176,1325495552,5.43,418.23,44.80,57.13,8.23,23.07,8.03,189970572.01,167844605.00,65.36,31.10,357815177.01
360,32,3.668080,L2 360 360 360 16 12 340,18769094656,1443776512,5.11,393.60,47.12,59.72,8.43,25.19,8.24,207348633.03,182783224.00,68.15,33.43,390131857.03
370,16,2.008433,L2 370 370 370 16 12 340,10197802368,784446336,5.07,390.57,48.40,53.72,8.20,27.55,8.03,112420525.02,99281635.00,61.92,35.58,211702160.02
380,16,2.271518,L2 380 380 380 16 12 340,11056734208,850518016,4.86,374.42,49.68,56.41,8.40,30.90,8.14,122068632.04,107622609.00,64.81,39.04,229691241.04
390,16,2.491284,L2 390 390 390 16 12 340,11962590848,920199296,4.80,369.36,51.04,59.25,8.26,31.26,8.02,132110751.04,116406783.00,67.51,39.28,248517534.04
400,16,2.796317,L2 400 400 400 16 12 340,12916620288,993586176,4.61,355.31,52.56,62.45,8.45,35.01,8.22,142369069.03,125670120.00,70.90,43.23,268039189.03
410,16,2.857927,L2 410 410 410 16 12 340,13920070528,1070774656,4.87,374.66,49.68,54.61,8.19,36.16,8.03,153552590.04,135382653.00,62.80,44.19,288935243.04
420,16,3.151277,L2 420 420 420 16 12 340,14974189568,1151860736,4.75,365.52,51.04,54.69,8.27,39.47,8.15,164776950.02,145611148.00,62.96,47.62,310388098.02
430,16,3.349223,L2 430 430 430 16 12 340,16080225408,1236940416,4.80,369.32,51.04,55.64,8.27,36.79,8.02,177160136.03,156325706.00,63.91,44.81,333485842.03
440,16,3.594472,L2 440 440 440 16 12 340,17239426048,1326109696,4.79,368.92,51.04,56.06,8.43,34.76,8.21,190107265.04,167561878.00,64.49,42.97,357669143.04
450,8,2.006580,L2 450 450 450 16 12 340,9226519744,709732288,4.59,353.70,54.08,58.28,8.27,36.25,8.01,101492552.02,89667010.00,66.55,44.26,191159562.02
460,8,2.085856,L2 460 460 460 16 12 340,9861156864,758550528,4.72,363.66,52.56,55.06,8.27,38.84,8.14,108637393.04,95811899.00,63.33,46.98,204449292.04
470,8,2.164768,L2 470 470 470 16 12 340,10524248384,809557568,4.85,373.96,51.04,55.90,8.27,33.68,8.00,115974644.05,102232890.00,64.17,41.68,218207534.05
480,8,2.572943,L2 480 480 480 16 12 340,11216418304,862801408,4.35,335.33,55.68,63.48,8.53,37.39,8.17,123356180.03,108954911.00,72.01,45.56,232311091.03
490,8,2.654646,L2 490 490 490 16 12 340,11938290624,918330048,4.49,345.93,54.08,61.90,8.39,38.59,8.00,131435111.04,115940595.00,70.29,46.59,247375706.04
500,8,2.818742,L2 500 500 500 16 12 340,12690489344,976191488,4.50,346.32,54.08,56.09,8.41,40.91,8.12,139408907.02,123227492.00,64.50,49.03,262636399.02
510,8,3.356107,L2 510 510 510 16 12 340,13473638464,1036433728,4.01,308.81,61.28,63.96,8.44,51.95,8.00,148174408.04,130830994.00,72.40,59.95,279005402.04
520,8,3.427906,L2 520 520 520 16 12 340,14288361984,1099104768,4.16,320.63,59.28,72.50,8.52,44.53,8.16,157308742.05,138714949.00,81.02,52.69,296023691.05
530,8,3.318685,L2 530 530 530 16 12 340,15135283904,1164252608,4.55,350.81,54.08,67.10,8.27,36.72,7.99,166183652.03,146892507.00,75.37,44.71,313076159.03
540,8,3.643356,L2 540 540 540 16 12 340,16015028224,1231925248,4.39,338.12,55.68,73.02,8.37,37.63,8.10,176028560.04,155418464.00,81.39,45.73,331447024.04
550,8,3.721174,L2 550 550 550 16 12 340,16928218944,1302170688,4.54,349.93,54.08,65.88,8.24,37.17,7.98,186204388.05,164246550.00,74.12,45.15,350450938.05
560,4,2.081538,L2 560 560 560 16 12 340,8937740032,687518464,4.29,330.28,57.44,67.19,8.41,43.53,8.15,98179723.04,86718580.00,75.60,51.68,184898303.04
570,4,2.024072,L2 570 570 570 16 12 340,9428717792,725285984,4.65,358.32,52.56,61.20,8.22,36.08,7.99,103615493.04,91456259.00,69.42,44.07,195071752.04
580,4,2.379789,L2 580 580 580 16 12 340,9937354752,764411904,4.17,321.20,59.28,70.61,8.43,47.57,8.09,109021249.03,96397623.00,79.04,55.66,205418872.03
590,4,2.348564,L2 590 590 590 16 12 340,10463962912,804920224,4.45,342.72,54.08,62.91,8.23,39.77,8.00,114859031.03,101481635.00,71.14,47.77,216340666.03
600,4,2.424738,L2 600 600 600 16 12 340,11008854272,846834944,4.53,349.24,54.08,61.22,8.31,37.44,8.15,121013394.05,106752116.00,69.53,45.59,227765510.05
610,4,2.469825,L2 610 610 610 16 12 340,11572340832,890180064,4.68,360.42,51.04,54.72,8.15,37.37,8.00,126882648.03,112201701.00,62.87,45.37,239084349.03
620,4,2.724815,L2 620 620 620 16 12 340,12154734592,934979584,4.45,343.13,54.08,54.75,8.22,40.26,8.10,133454564.04,117845870.00,62.97,48.36,251300434.04
630,4,2.715651,L2 630 630 630 16 12 340,12756347552,981257504,4.69,361.33,51.04,55.49,8.13,37.23,8.00,140111628.05,123651695.00,63.62,45.23,263763323.05
640,4,3.264346,L2 640 640 640 16 12 340,13377491712,1029037824,4.09,315.23,59.28,62.50,8.41,43.79,8.07,147386055.07,129687284.00,70.91,51.86,277073339.07
650,4,3.059922,L2 650 650 650 16 12 340,14018479072,1078344544,4.57,352.40,54.08,54.24,8.13,43.43,8.00,153872872.04,135860703.00,62.37,51.43,289733575.04
660,4,3.385873,L2 660 660 660 16 12 340,14679621632,1129201664,4.33,333.50,55.68,59.09,8.24,49.54,8.09,160828696.03,142273461.00,67.33,57.63,303102157.03
670,4,3.272039,L2 670 670 670 16 12 340,15361231392,1181633184,4.69,361.12,51.04,58.85,8.22,38.58,7.99,168363613.03,148840691.00,67.07,46.57,317204304.03
680,4,3.528616,L2 680 680 680 16 12 340,16063620352,1235663104,4.55,350.18,54.08,54.73,8.32,43.09,8.13,176307961.05,155641970.00,63.05,51.22,331949931.05
690,4,3.615361,L2 690 690 690 16 12 340,16787100512,1291315424,4.64,357.17,52.56,57.51,8.29,38.93,8.05,183884419.03,162632373.00,65.80,46.98,346516792.03
700,4,3.885978,L2 700 700 700 16 12 340,17531983872,1348614144,4.51,347.04,54.08,58.80,8.46,40.79,8.14,192209640.04,169840617.00,67.26,48.93,362050257.04
710,4,3.893940,L2 710 710 710 16 12 340,18298582432,1407583264,4.69,361.47,52.56,53.25,8.22,39.25,8.07,200719472.04,177240582.00,61.47,47.32,377960054.04
720,2,2.116754,L2 720 720 720 16 12 340,9543604096,734123392,4.50,346.81,54.08,58.07,8.45,40.23,8.19,104551604.03,92442732.00,66.52,48.42,196994336.03
